Year,Month,Day,Hour,Minute,tem_in,hum_in,tem_coil,tem_out,hum_out,cond
2016,4,12,15,0,19,73,16,18,40,0
2016,4,12,18,0,19,67,16,17,44,0
2016,4,12,21,0,19,60,16,14,43,0
2016,4,13,0,0,17,62,14,13,55,0
2016,4,13,3,0,16,60,13,13,64,0
2016,4,13,6,0,16,60,14,12,81,0
2016,4,13,9,0,16,65,14,13,83,0
2016,4,13,12,0,16,62,15,17,70,0
2016,4,13,15,0,16,60,14,17,69,0
2016,4,13,18,0,17,57,15,18,60,0
2016,4,13,21,0,16,59,13,13,79,0
2016,4,14,0,0,15,58,13,10,85,0
2016,4,14,3,0,15,60,11,9,81,0
2016,4,14,6,0,14,62,10,9,82,0
2016,4,14,9,0,14,62,10,10,80,0
2016,4,14,12,0,17,55,14,11,69,0
2016,4,14,15,0,20,40,17,11,68,0
2016,4,14,18,0,20,40,15,10,77,0
2016,4,14,21,0,19,41,13,9,82,0
2016,4,15,0,0,16,50,12,7,84,0
2016,4,15,3,0,14,52,11.3,7,81,0
2016,4,15,6,0,15,53,9.2,7,82,0
2016,4,15,9,0,16,55,14,9,83,0
2016,4,15,12,0,18,49,15,18,38,0
2016,4,15,15,0,19,54,16,21,26,0
2016,4,15,18,0,19,58,15,13,62,0
2016,4,15,21,0,18,64,14,13,66,0
2016,4,16,0,0,17,80,14,11,68,1
2016,4,16,3,0,15,72,13,11,68,0
2016,4,16,6,0,14,68,13,10,68,0
2016,4,16,9,0,14,66,13,15,53,0
2016,4,16,12,0,16,56,15,19,40,0
2016,4,16,15,0,18,46,16,20,49,0
2016,4,16,18,0,18.4,35,15,19,56,0
2016,4,16,21,0,17,30,14,14,78,0
2016,4,17,0,0,15,38,13,15,80,0
2016,4,17,3,0,15,42,11,12,80,0
2016,4,17,6,0,14,48,10,11,80,0
2016,4,17,9,0,14,49,13,14,55,0
2016,4,17,12,0,17,37,16,16,46,0
2016,4,17,15,0,19,40,17,16,42,0
2016,4,17,18,0,18.6,48,16,16,32,0
2016,4,17,21,0,17,60,14,12,38,0
2016,4,18,0,0,15,56,13,10,48,0
2016,4,18,3,0,13,58,12,9,52,0
2016,4,18,6,0,13,61,11,8,64,0
2016,4,18,9,0,14,59,14,15,45,0
2016,4,18,12,0,17,49,16,19,27,0
2016,4,18,15,0,19,40,17,19,41,0
2016,4,18,18,0,17,45,17,16,54,0
2016,4,18,21,0,17,48,14,13,74,0
2016,4,19,0,0,17,52,14,9,73,0
2016,4,19,3,0,16,57,13,9,73,0
2016,4,19,6,0,15,60,12,9,76,0
2016,4,19,9,0,15,62,13,10,69,0
2016,4,19,12,0,17,47,15,13,54,0
2016,4,19,15,0,18,48,16,15,46,0
2016,4,19,18,0,17,58,15,11,64,0
2016,4,19,21,0,17,64,15,10,70,0
2016,4,20,0,0,17,63,14,11,68,0
2016,4,20,3,0,16,66,13,11,70,0
2016,4,20,6,0,16,68,14,10,80,0
2016,4,20,9,0,16,70,15,12,70,0
2016,4,20,12,0,17,75,14,18,39,0
2016,4,20,15,0,18,74,17,19,48,0
2016,4,20,18,0,19,70,17,15,56,0
2016,4,20,21,0,18,67,17,13,72,0
2016,4,21,0,0,17,70,16,12,76,0
2016,4,21,3,0,17,74,16,12,81,0
2016,4,21,6,0,17,71,16,12,81,0
2016,4,21,9,0,18,68,16,12,84,0
2016,4,21,12,0,20,64,18,13,80,0
2016,4,21,15,0,21,62,19,16,70,0
2016,4,21,18,0,18,66,16,17,67,0
2016,4,21,21,0,18,64,16,14,76,0
2016,4,22,0,0,17,61,16,13,79,0
2016,4,22,3,0,17,61,16,14,80,0
2016,4,22,6,0,16,59,16,13,80,0
2016,4,22,9,0,16,60,15,20,52,0
2016,4,22,12,0,18,58,15,23,46,0
2016,4,22,15,0,19,54,16,23,47,0
2016,4,22,18,0,19,20,16,13,76,0
2016,4,22,21,0,18,22,16,13,57,0
2016,4,23,0,0,18,27,16,12,77,0
2016,4,23,3,0,17,39,15,10,86,0
2016,4,23,6,0,16,45,14,9,80,0
2016,4,23,9,0,16,54,13,13,66,0
2016,4,23,12,0,17,42,15,14,63,0
2016,4,23,15,0,19,32,19,16,50,0
2016,4,23,18,0,22,30,17,16,22,0
2016,4,23,21,0,20,30,15,14,38,0
2016,4,24,0,0,18,34,15,13,41,0
2016,4,24,3,0,17,40,15,9,63,0
2016,4,24,6,0,16,44,14,8,72,0
2016,4,24,9,0,17,48,14,16,46,0
2016,4,24,12,0,19,40,17,18,42,0
2016,4,24,15,0,21,25,18,20,34,0
2016,4,24,18,0,22,10,20,17,26,0
2016,4,24,21,0,20,20,20,15,37,0
2016,4,25,0,0,20,22,18,12,54,0
2016,4,25,3,0,19,33,16,10,57,0
2016,4,25,6,0,18,40,16,9,67,0
2016,4,25,9,0,19,47,16,18,50,0
2016,4,25,12,0,20,40,18,20,36,0
2016,4,25,15,0,24,38,20,20,24,0
2016,4,25,18,0,24,37,20,19,10,0
2016,4,25,21,0,23,42,21,15,32,0
2016,4,26,0,0,22,50,18,15,29,0
2016,4,26,3,0,21,49,19,11,64,0
2016,4,26,6,0,21,47,19,10,61,0
2016,4,26,9,0,20,38,18,22,36,0
2016,4,26,12,0,20,37,18,22,32,0
2016,4,26,15,0,20,36,19,24,34,0
2016,4,26,18,0,20,48,19,23,37,0
2016,4,26,21,0,19,55,19,21,47,0
2016,4,27,0,0,19,52,18,18,61,0
2016,4,27,3,0,19,54,17,18,61,0
2016,4,27,6,0,18,50,17,19,43,0
2016,4,27,9,0,18,52,17,17,46,0
2016,4,27,12,0,19,42,19,17,44,0
2016,4,27,15,0,21,35,20,17,42,0
2016,4,27,18,0,23,31,21,15,64,0
2016,4,27,21,0,21,37,20,14,68,0
2016,4,28,0,0,18,52,16,15,60,0
2016,4,28,3,0,17,57,16,13,66,0
2016,4,28,6,0,17,58,16,13,62,0
2016,4,28,9,0,17,60,15,17,54,0
2016,4,28,12,0,20,50,19,18,46,0
2016,4,28,15,0,22,45,21,18,36,0
2016,4,28,18,0,22,47,20,19,38,0
2016,4,28,21,0,21,47,20,17,49,0
2016,4,29,0,0,18,54,17,12,74,0
2016,4,29,3,0,17,50,13,11,78,0
2016,4,29,6,0,16,56,11,11,76,0
2016,4,29,9,0,17,52,17,17,55,0
2016,4,29,12,0,20,41,19,21,39,0
2016,4,29,15,0,21,39,20,16,59,0
2016,4,29,18,0,21,38,18,18,56,0
2016,4,29,21,0,20,34,17,16,63,0
2016,4,30,0,0,21,60,17,12,74,0
2016,4,30,3,0,21,64,18,11,68,0
2016,4,30,6,0,20,62,16,10,78,0
2016,4,30,9,0,20,64,20,17,46,0
2016,4,30,12,0,24,53,22,22,30,0
2016,4,30,15,0,25,47,24,23,30,0
2016,4,30,18,0,23,68,21,17,38,0
2016,4,30,21,0,22,72,20,16,38,0
2016,5,1,0,0,21,75,19,15,42,0
2016,5,1,3,0,21,80,18,15,44,1
2016,5,1,6,0,21,82,19,15,43,0
2016,5,1,9,0,20,83,20,20,38,0
2016,5,1,12,0,19,64,18,22,18,0
2016,5,1,15,0,18,63,17,26,5,0
2016,5,1,18,0,17,60,17,23,37,0
2016,5,1,21,0,16,54,17,20,57,0
2016,5,2,0,0,21,60,17,18,72,0
2016,5,2,3,0,21,64,18,18,72,0
2016,5,2,6,0,20,62,16,16,70,0
2016,5,2,9,0,20,64,20,20,62,0
2016,5,2,12,0,24,53,22,27,42,0
2016,5,2,15,0,25,47,24,28,37,0
2016,5,2,18,0,23,68,21,20,78,0
2016,5,2,21,0,22,72,20,18,82,0
2016,5,3,0,0,21,75,19,18,77,0
2016,5,3,3,0,21,80,18,19,79,1
2016,5,3,6,0,21,82,19,19,84,0
2016,5,3,9,0,20,83,20,19,81,0
2016,5,3,12,0,19,64,18,15,78,0
2016,5,3,15,0,18,63,17,12,80,0
2016,5,3,18,0,17,60,17,12,71,0
2016,5,3,21,0,16,54,17,12,60,0
2016,5,4,0,0,16,52,16,13,54,0
2016,5,4,3,0,17,46,17,13,48,0
2016,5,4,6,0,18,40,17,15,40,0
2016,5,4,9,0,19,37,17,22,25,0
2016,5,4,12,0,22,22,20,23,10,0
2016,5,4,15,0,24,10,22,22,21,0
2016,5,4,18,0,22,25,20,19,33,0
2016,5,4,21,0,21,27,19,16,37,0
2016,5,5,0,0,20,32,18,16,32,0
2016,5,5,3,0,18,42,16,14,52,0
2016,5,5,6,0,17,48,15,10,76,0
2016,5,5,9,0,18,50,18,20,38,0
2016,5,5,12,0,21,42,20,23,32,0
2016,5,5,15,0,24,30,22,25,23,0
2016,5,5,18,0,25,22,22,26,26,0
2016,5,5,21,0,24,43,21,23,46,0
2016,5,6,0,0,23,48,20,20,58,0
2016,5,6,3,0,22,56,19,19,62,0
2016,5,6,6,0,22,62,19,19,71,0
2016,5,6,9,0,22,65,22,20,69,0
2016,5,6,12,0,23,67,21,22,69,0
2016,5,6,15,0,23,68,22,21,69,0
2016,5,6,18,0,23,70,21,20,76,0
2016,5,6,21,0,21,63,19,15,80,0
2016,5,7,0,0,18,64,19,12,78,0
2016,5,7,3,0,17,58,17,11,78,0
2016,5,7,6,0,17,54,16,10,78,0
2016,5,7,9,0,18,55,18,18,49,0
2016,5,7,12,0,21,42,20,21,37,0
2016,5,7,15,0,23,31,21,21,30,0
2016,5,7,18,0,23,32,21,20,34,0
2016,5,7,21,0,22,38,20,17,48,0
2016,5,8,0,0,20,44,19,15,62,0
2016,5,8,3,0,18,48,18,13,72,0
2016,5,8,6,0,18,56,18,11,80,0
2016,5,8,9,0,19,59,18,20,50,0
2016,5,8,12,0,22,47,21,23,35,0
2016,5,8,15,0,24,31,22,26,22,0
2016,5,8,18,0,25,32,23,22,37,0
2016,5,8,21,0,22,38,21,17,58,0
2016,5,9,0,0,22,51,21,17,70,0
2016,5,9,3,0,21,56,21,16,64,0
2016,5,9,6,0,20,57,20,15,78,0
2016,5,9,9,0,20,62,20,17,63,0
2016,5,9,12,0,22,54,22,22,39,0
2016,5,9,15,0,24,40,23,22,41,0
2016,5,9,18,0,23,40,21,19,49,0
2016,5,9,21,0,21,54,20,18,64,0
2016,5,10,0,0,21,52,21,17,65,0
2016,5,10,3,0,21,56,21,17,65,0
2016,5,10,6,0,21.3,56,20,17,69,0
2016,5,10,9,0,20,63,19,13,85,0
2016,5,10,12,0,20,68,20,14,82,0
2016,5,10,15,0,20,69,20,15,76,0
2016,5,10,18,0,20,60,19,15,64,0
2016,5,10,21,0,20,58,18,15,64,0
2016,5,11,0,0,20,57,19,15,65,0
2016,5,11,3,0,20,57,19,14,70,0
2016,5,11,6,0,20,58,19,13,71,0
2016,5,11,9,0,20,56,19,22,42,0
2016,5,11,12,0,22,51,20,19,49,0
2016,5,11,15,0,24,39,22,20,39,0
2016,5,11,18,0,22,42,22,17,54,0
2016,5,11,21,0,21,48,19,15,62,0
2016,5,12,0,0,21,56,20,15,73,0
2016,5,12,3,0,19,59,19,13,79,0
2016,5,12,6,0,19,61,19,13,78,0
2016,5,12,9,0,20,60,19,24,42,0
2016,5,12,12,0,23,52,20,25,36,0
2016,5,12,15,0,24,46,21,24,38,0
2016,5,12,18,0,23,50,22,20,54,0
2016,5,12,21,0,22,54,20,18,66,0
2016,5,13,0,0,20,63,20,15,78,0
2016,5,13,3,0,20,66,20,14,81,0
2016,5,13,6,0,19,65,19,14,78,0
2016,5,13,9,0,19,60,18,16,60,0
2016,5,13,12,0,21,48,18,18,46,0
2016,5,13,15,0,22,41,21,19,39,0
2016,5,13,18,0,22,30,21,19,32,0
2016,5,13,21,0,21,38,21,17,52,0
2016,5,14,0,0,21,48,20,16,69,0
2016,5,14,3,0,20,53,19,15,69,0
2016,5,14,6,0,20,58,19,15,67,0
2016,5,14,9,0,21,44,20,21,34,0
2016,5,14,12,0,22,34,20,23,30,0
2016,5,14,15,0,25,30,22,24,27,0
2016,5,14,18,0,24,42,23,19,58,0
2016,5,14,21,0,23,44,22,18,54,0
2016,5,15,0,0,22,49,22,17,68,0
2016,5,15,3,0,21,58,20,16,71,0
2016,5,15,6,0,21,62,20,16,78,0
2016,5,15,9,0,21,62,20,23,50,0
2016,5,15,12,0,24,50,22,25,39,0
2016,5,15,15,0,24,54,22,25,50,0
2016,5,15,18,0,24,80,23,21,81,0
2016,5,15,21,0,21,64,20,14,84,0
2016,5,16,0,0,18,68,19,13,83,0
2016,5,16,3,0,18,60,18,13,63,0
2016,5,16,6,0,18,60,18,12,79,0
2016,5,16,9,0,19,59,19,20,43,0
2016,5,16,12,0,21,44,20,20,37,0
2016,5,16,15,0,22,36,21,20,35,0
2016,5,16,18,0,23,29,22,21,27,0
2016,5,16,21,0,22,37,21,18,44,0
2016,5,17,0,0,20,51,18,14,70,0
2016,5,17,3,0,19,53,17,13,72,0
2016,5,17,6,0,18,56,17,13,74,0
2016,5,17,9,0,19,52,17,14,70,0
2016,5,17,12,0,21,47,19,18,62,0
2016,5,17,15,0,24,44,22,23,30,0
2016,5,17,18,0,25,44,23,20,56,0
2016,5,17,21,0,24,45,22,20,56,0
2016,5,18,0,0,22,55,20,16,77,0
2016,5,18,3,0,21,59,19,16,79,0
2016,5,18,6,0,20,63,18,14,82,0
2016,5,18,9,0,20,68,20,24,40,0
2016,5,18,12,0,24,42,21,24,36,0
2016,5,18,15,0,26,34,23,24,30,0
2016,5,18,18,0,26,31,25,25,29,0
2016,5,18,21,0,25,32,24,22,37,0
2016,5,19,0,0,24,38,21,19,61,0
2016,5,19,3,0,23,46,20,16,68,0
2016,5,19,6,0,22,53,18,15,75,0
2016,5,19,9,0,22,58,21,25,46,0
2016,5,19,12,0,24,42,22,26,42,0
2016,5,19,15,0,27,38,26,28,28,0
2016,5,19,18,0,28,33,25,28,27,0
2016,5,19,21,0,27,32,26,25,30,0
2016,5,20,0,0,25,46,21,19,62,0
2016,5,20,3,0,24,50,20,18,70,0
2016,5,20,6,0,23,56,19,17,73,0
2016,5,20,9,0,22.9,57,23,25,47,0
2016,5,20,12,0,25.4,46,25,28,32,0
2016,5,20,15,0,28,35,26,28,31,0
2016,5,20,18,0,27,40,24,22,50,0
2016,5,20,21,0,26,44,24,22,60,0
2016,5,21,0,0,25,56,21,20,75,0
2016,5,21,3,0,24,59,20,20,70,0
2016,5,21,6,0,23,55,19,19,53,0
2016,5,21,9,0,23,32,22,22,36,0
2016,5,21,12,0,26,25,24,25,10,0
2016,5,21,15,0,28,10,26,28,10,0
2016,5,21,18,0,29,10,26,29,10,0
2016,5,21,21,0,28,26,25,25,33,0
2016,5,22,0,0,26,44,22,20,55,0
2016,5,22,3,0,25,44,22,20,56,0
2016,5,22,6,0,24,46,21,19,56,0
2016,5,22,9,0,24,44,24,27,36,0
2016,5,22,12,0,27,33,24,28,27,0
2016,5,22,15,0,29,27,26,29,24,0
2016,5,22,18,0,30,23,28,29,22,0
2016,5,22,21,0,27,31,27,21,46,0
2016,5,23,0,0,26,39,22,19,66,0
2016,5,23,3,0,25,40,21,18,64,0
2016,5,23,6,0,24,48,20,17,72,0
2016,5,23,9,0,24,51,24,25,46,0
2016,5,23,12,0,27,42,26,29,33,0
2016,5,23,15,0,28,37,27,28,33,0
2016,5,23,18,0,28,33,26,26,35,0
2016,5,23,21,0,25,46,24,20,64,0
2016,5,24,0,0,24,50,25,23,68,0
2016,5,24,3,0,24,65,24,20,75,0
2016,5,24,6,0,23,70,23,18,82,0
2016,5,24,9,0,23,76,23,18,79,0
2016,5,24,12,0,21,70,23,17,75,0
2016,5,24,15,0,22,67,23,18,67,0
2016,5,24,18,0,23,60,23,17,75,0
2016,5,24,21,0,23,57,22,17,66,0
2016,5,25,0,0,21,64,21,16,78,0
2016,5,25,3,0,20,67,20,15,79,0
2016,5,25,6,0,20,70,19,14,80,0
2016,5,25,9,0,22,68,22,18,69,0
2016,5,25,12,0,23,62,23,23,53,0
2016,5,25,15,0,25,59,23,25,43,0
2016,5,25,18,0,26,56,23,25,48,0
2016,5,25,21,0,24,58,23,20,63,0
2016,5,26,0,0,23,58,21,19,70,0
2016,5,26,3,0,23,62,21,18,72,0
2016,5,26,6,0,22,66,20,17,76,0
2016,5,26,9,0,23,66,22,22,60,0
2016,5,26,12,0,24,59,23,23,51,0
2016,5,26,15,0,25,59,23,23,58,0
2016,5,26,18,0,24,58,23,20,72,0
2016,5,26,21,0,22,66,22,18,74,0
2016,5,27,0,0,21,68,22,17,80,0
2016,5,27,3,0,20,72,21,16,80,0
2016,5,27,6,0,19,78,20,15,86,0
2016,5,27,9,0,21,76,21,18,73,0
2016,5,27,12,0,24,67,23,26,44,0
2016,5,27,15,0,26,59,25,23,58,0
2016,5,27,18,0,25,57,23,22,59,0
2016,5,27,21,0,23,58,22,21,57,0
2016,5,28,0,0,23,52,23,20,57,0
2016,5,28,3,0,21,57,22,18,62,0
2016,5,28,6,0,21,60,21,17,68,0
2016,5,28,9,0,22,60,22,23,52,0
2016,5,28,12,0,25,55,24,22,57,0
2016,5,28,15,0,26,43,26,22,45,0
2016,5,28,18,0,26,38,23,22,42,0
2016,5,28,21,0,24,42,22,21,43,0
2016,5,29,0,0,23,52,23,17,73,0
2016,5,29,3,0,22,56,22,17,72,0
2016,5,29,6,0,22,63,22,17,78,0
2016,5,29,9,0,22,64,22,18,77,0
2016,5,29,12,0,23,59,24,21,62,0
2016,5,29,15,0,25,54,25,21,59,0
2016,5,29,18,0,26,45,23,23,50,0
2016,5,29,21,0,24,50,23,22,56,0
2016,5,30,0,0,23,60,23,19,70,0
2016,5,30,3,0,22,62,23,18,74,0
2016,5,30,6,0,22,65,22,17,80,0
2016,5,30,9,0,23,67,23,25,50,0
2016,5,30,12,0,25,58,25,23,59,0
2016,5,30,15,0,27,45,25,24,47,0
2016,5,30,18,0,26,50,25,23,56,0
2016,5,30,21,0,25,58,24,23,64,0
2016,5,31,0,0,24,64,24,19,80,0
2016,5,31,3,0,23,67,23,18,82,0
2016,5,31,6,0,22,70,23,17,84,0
2016,5,31,9,0,23,69,23,24,51,0
2016,5,31,12,0,25,55,25,27,39,0
2016,5,31,15,0,26,57,25,25,55,0
2016,5,31,18,0,26,58,24,20,74,0
2016,5,31,21,0,24,68,24,22,71,0
2016,6,1,0,0,23,71,23,18,84,0
2016,6,1,3,0,23,74,23,18,84,0
2016,6,1,6,0,22,76,22,18,84,0
2016,6,1,9,0,23,73,23,24,55,0
2016,6,1,12,0,26,50,24,26,34,0
2016,6,1,15,0,27.4,40,25,27,30,0
2016,6,1,18,0,27,42,25,24,46,0
2016,6,1,21,0,26,48,24,23,52,0
2016,6,2,0,0,25,55,25,22,60,0
2016,6,2,3,0,25,59,24,20,71,0
2016,6,2,6,0,24,61,23,18,74,0
2016,6,2,9,0,24,52,24,28,32,0
2016,6,2,12,0,26,50,25,26,48,0
2016,6,2,15,0,28,48,26,24,54,0
2016,6,2,18,0,27,46,26,24,49,0
2016,6,2,21,0,26,42,25,24,47,0
2016,6,3,0,0,25,49,24,20,64,0
2016,6,3,3,0,25,56,24,18,78,0
2016,6,3,6,0,23,62,23,17,84,0
2016,6,3,9,0,24,65,24,25,52,0
2016,6,3,12,0,26,50,24,24,26,0
2016,6,3,15,0,27,33,26,23,38,0
2016,6,3,18,0,25,38,24,22,44,0
2016,6,3,21,0,24,44,24,21,48,0
2016,6,4,0,0,25,46,25,21,49,0
2016,6,4,3,0,25,49,24,20,54,0
2016,6,4,6,0,25,53,24,19,68,0
2016,6,4,9,0,24,54,23,21,58,0
2016,6,4,12,0,25,50,24,21,62,0
2016,6,4,15,0,25,54,24,21,62,0
2016,6,4,18,0,24,53,23,20,61,0
2016,6,4,21,0,23,54,23,20,60,0
2016,6,5,0,0,24,56,23,19,71,0
2016,6,5,3,0,24,59,22,18,79,0
2016,6,5,6,0,23,62,22,17,82,0
2016,6,5,9,0,24,64,24,26,46,0
2016,6,5,12,0,26,58,24,28,42,0
2016,6,5,15,0,29,47,26,27,45,0
2016,6,5,18,0,29,45,28,25,48,0
2016,6,5,21,0,28,49,28,24,54,0
2016,6,6,0,0,26,59,25,22,62,0
2016,6,6,3,0,25,55,25,22,58,0
2016,6,6,6,0,25,50,25,21,54,0
2016,6,6,9,0,24,50,24,22,52,0
2016,6,6,12,0,25,50,25,23,52,0
2016,6,6,15,0,27,50,26,24,52,0
2016,6,6,18,0,27,53,26,24,55,0
2016,6,6,21,0,26,56,26,23,62,0
2016,6,7,0,0,26,58,25,20,72,0
2016,6,7,3,0,25,60,25,20,77,0
2016,6,7,6,0,25,64,24,20,82,0
2016,6,7,9,0,25,62,25,24,58,0
2016,6,7,12,0,26,52,26,23,57,0
2016,6,7,15,0,28,48,28,23,56,0
2016,6,7,18,0,28,48,27,25,50,0
2016,6,7,21,0,25,60,25,20,78,0
2016,6,8,0,0,25,65,25,20,80,0
2016,6,8,3,0,24,70,25,19,84,0
2016,6,8,6,0,24,69,24,19,83,0
2016,6,8,9,0,24,68,24,20,66,0
2016,6,8,12,0,24,62,24,21,65,0
2016,6,8,15,0,26,58,26,22,64,0
2016,6,8,18,0,27,57,26,22,67,0
2016,6,8,21,0,25,66,25,20,82,0
2016,6,9,0,0,23,74,24,19,82,0
2016,6,9,3,0,23,74,23,19,83,0
2016,6,9,6,0,23,73,22,18,83,0
2016,6,9,9,0,24,73,24,19,82,0
2016,6,9,12,0,25,67,24,21,68,0
2016,6,9,15,0,27,61,25,23,65,0
2016,6,9,18,0,27,58,25,24,57,0
2016,6,9,21,0,26,53,25,22,55,0
2016,6,10,0,0,26,55,23,21,62,0
2016,6,10,3,0,25,60,22,20,74,0
2016,6,10,6,0,24,62,21,20,76,0
2016,6,10,9,0,25,66,25,28,44,0
2016,6,10,12,0,26,62,26,28,38,0
2016,6,10,15,0,27,52,26,30,32,0
2016,6,10,18,0,28,59,27,24,67,0
2016,6,10,21,0,28,55,26,24,62,0
2016,6,11,0,0,26,67,25,20,82,0
2016,6,11,3,0,26,68,24,21,80,0
2016,6,11,6,0,25,71,23,21,80,0
2016,6,11,9,0,26,71,25,27,55,0
2016,6,11,12,0,27,67,26,28,52,0
2016,6,11,15,0,28,65,27,30,49,0
2016,6,11,18,0,28,64,27,27,58,0
2016,6,11,21,0,28,69,26,26,69,0
2016,6,12,0,0,27,79,26,24,80,0
2016,6,12,3,0,26,83,25,24,84,0
2016,6,12,6,0,26,84,25,23,86,0
2016,6,12,9,0,26,84,26,23,81,0
2016,6,12,12,0,26,76,26,23,77,0
2016,6,12,15,0,27,71,27,24,70,0
2016,6,12,18,0,27,65,27,23,75,0
2016,6,12,21,0,26,67,26,21,78,0
2016,6,13,0,0,24,66,25,19,82,0
2016,6,13,3,0,24,68,24,19,81,0
2016,6,13,6,0,23,70,23,19,80,0
2016,6,13,9,0,23,70,25,19,81,0
2016,6,13,12,0,24,68,24,20,78,0
2016,6,13,15,0,27,60,26,23,62,0
2016,6,13,18,0,28,56,27,24,61,0
2016,6,13,21,0,27,58,26,22,68,0
2016,6,14,0,0,24,62,25,20,72,0
2016,6,14,3,0,24,64,24,21,73,0
2016,6,14,6,0,23,70,23,22,74,0
2016,6,14,9,0,23,74,24,24,62,0
2016,6,14,12,0,26,68,25,28,50,0
2016,6,14,15,0,27,61,26,26,55,0
2016,6,14,18,0,28,56,26,24,66,0
2016,6,14,21,0,26,62,25,21,80,0
2016,6,15,0,0,25,68,25,22,68,0
2016,6,15,3,0,24,70,24,21,73,0
2016,6,15,6,0,23,72,24,20,78,0
