Year,Month,Day,Hour,Minute,tem_in,hum_in,tem_coil,tem_out,hum_out,cond
2016,4,6,9,0,13,84,11,11,45,1
2016,4,6,12,0,13,60,12,19,28,0
2016,4,6,15,0,14,50,14,20,26,0
2016,4,6,18,0,17,52,15,19,33,0
2016,4,6,21,0,15,58,14,14,62,0
2016,4,7,0,0,14,70,13,12,74,0
2016,4,7,3,0,13,70,12,11,80,0
2016,4,7,6,0,12,70,11,11,83,0
2016,4,7,9,0,11,72,8,11,80,0
2016,4,7,12,0,13,65,9,13,55,0
2016,4,7,15,0,16,64,13,16,40,0
2016,4,7,18,0,15,68,14,16,53,0
2016,4,7,21,0,13,60,12,12,69,0
2016,4,8,0,0,12,74,9,11,79,0
2016,4,8,3,0,11,74,9,9,81,0
2016,4,8,6,0,11,79,9,9,79,0
2016,4,8,9,0,12,82,9,9,75,1
2016,4,8,12,0,13,80,10,12,63,1
2016,4,8,15,0,14,80,12,16,53,0
2016,4,8,18,0,15,70,13,14,61,0
2016,4,8,21,0,14,67,11,9,81,0
2016,4,9,0,0,13,70,10,9,82,0
2016,4,9,3,0,13,77,10,9,80,1
2016,4,9,6,0,13,78,10,9,85,1
2016,4,9,9,0,13,82,9,11,75,1
2016,4,9,12,0,14,77,11,12,72,0
2016,4,9,15,0,16,75,13,15,64,0
2016,4,9,18,0,15,66,12,13,70,0
2016,4,9,21,0,14,67,11,11,70,0
2016,4,10,0,0,13,54,9,10,79,0
2016,4,10,3,0,13,56,9,10,84,0
2016,4,10,6,0,12,62,9,11,81,0
2016,4,10,9,0,12,55,8,10,82,0
2016,4,10,12,0,14,52,11,12,74,0
2016,4,10,15,0,16,48,13,15,65,0
2016,4,10,18,0,17,43,13,12,74,0
2016,4,10,21,0,15,47,13,10,77,0
2016,4,11,0,0,13,54,8,12,46,0
2016,4,11,3,0,13,54,7,10,70,0
2016,4,11,6,0,12,54,8,9,64,0
2016,4,11,9,0,12,55,10,14,38,0
2016,4,11,12,0,15,49,13,15,42,0
2016,4,11,15,0,17,43,13,15,50,0
2016,4,11,18,0,17,43,14,15,44,0
2016,4,11,21,0,16,40,13,12,51,0
2016,4,12,0,0,15,48,12,10,67,0
2016,4,12,3,0,14,56,12,10,60,0
2016,4,12,6,0,14,75,12,9,63,0
2016,4,12,9,0,14,82,11,15,47,1
2016,4,12,12,0,15,87,13,16,42,1
2016,4,12,15,0,17,74,14,18,40,0
2016,4,12,18,0,17,68,16,17,44,0
2016,4,12,21,0,16,64,14,14,43,0
2016,4,13,0,0,14,70,11,13,55,0
2016,4,13,3,0,13,71,10,13,64,0
2016,4,13,6,0,12,72,10,12,81,0
2016,4,13,9,0,13,76,10,13,83,0
2016,4,13,12,0,13,71,10,17,70,0
2016,4,13,15,0,13,68,12,17,69,0
2016,4,13,18,0,14,66,13,18,60,0
2016,4,13,21,0,13,69,12,13,79,0
2016,4,14,0,0,11,70,8,10,85,0
2016,4,14,3,0,10,70,7,9,81,0
2016,4,14,6,0,10,72,6,9,82,1
2016,4,14,9,0,11,79,8,10,80,1
2016,4,14,12,0,15,59,11,11,69,0
2016,4,14,15,0,19,36,16,11,68,0
2016,4,14,18,0,16,49,12,10,77,0
2016,4,14,21,0,15,48,11,9,82,0
2016,4,15,0,0,14,58,9,7,84,0
2016,4,15,3,0,12,61,8,7,81,0
2016,4,15,6,0,12,62,7,7,82,0
2016,4,15,9,0,13,63,11,9,83,0
2016,4,15,12,0,17,51,15,18,38,0
2016,4,15,15,0,18,55,16,21,26,0
2016,4,15,18,0,18,62,14,13,62,0
2016,4,15,21,0,16,69,13,13,66,0
2016,4,16,0,0,15,87,12,11,68,1
2016,4,16,3,0,15,74,11,11,68,1
2016,4,16,6,0,14,66,11,10,68,0
2016,4,16,9,0,14,62,13,15,53,0
2016,4,16,12,0,16,54,14,19,40,0
2016,4,16,15,0,17,45,16,20,49,0
2016,4,16,18,0,17,30,14,19,56,0
2016,4,16,21,0,16,28,12,14,78,0
2016,4,17,0,0,13,36,11,15,80,0
2016,4,17,3,0,12,42,8,12,80,0
2016,4,17,6,0,12,47,7,11,80,0
2016,4,17,9,0,13,50,11,14,55,0
2016,4,17,12,0,16,37,15,16,46,0
2016,4,17,15,0,18,42,16,16,42,0
2016,4,17,18,0,18,48,14,16,32,0
2016,4,17,21,0,16,58,13,12,38,0
2016,4,18,0,0,14,58,10,10,48,0
2016,4,18,3,0,13,59,9,9,52,0
2016,4,18,6,0,12,62,9,8,64,0
2016,4,18,9,0,12,64,11,15,45,0
2016,4,18,12,0,14,57,14,19,27,0
2016,4,18,15,0,16,50,15,19,41,0
2016,4,18,18,0,15,52,13,16,54,0
2016,4,18,21,0,14,55,12,13,74,0
2016,4,19,0,0,13,63,11,9,73,0
2016,4,19,3,0,13,62,10,9,73,0
2016,4,19,6,0,12,68,9,9,76,0
2016,4,19,9,0,13,70,11,10,69,0
2016,4,19,12,0,16,51,15,13,54,0
2016,4,19,15,0,17,51,15,15,46,0
2016,4,19,18,0,16,58,14,11,64,0
2016,4,19,21,0,15,66,14,10,70,0
2016,4,20,0,0,14,69,13,11,68,0
2016,4,20,3,0,14,76,13,11,70,0
2016,4,20,6,0,14,78,13,10,80,0
2016,4,20,9,0,13,80,13,12,70,0
2016,4,20,12,0,14,84,14,18,39,0
2016,4,20,15,0,16,80,14,19,48,0
2016,4,20,18,0,17,74,15,15,56,0
2016,4,20,21,0,16,68,14,13,72,0
2016,4,21,0,0,15,77,14,12,76,0
2016,4,21,3,0,15,79,14,12,81,0
2016,4,21,6,0,15,75,14,12,81,0
2016,4,21,9,0,17,70,15,12,84,0
2016,4,21,12,0,19,62,16,13,80,0
2016,4,21,15,0,20,60,17,16,70,0
2016,4,21,18,0,16,68,15,17,67,0
2016,4,21,21,0,15,68,15,14,76,0
2016,4,22,0,0,14,68,14,13,79,0
2016,4,22,3,0,14,67,14,14,80,0
2016,4,22,6,0,13,67,14,13,80,0
2016,4,22,9,0,13,68,14,20,52,0
2016,4,22,12,0,15,64,14,23,46,0
2016,4,22,15,0,16,58,15,23,47,0
2016,4,22,18,0,17,24,15,13,76,0
2016,4,22,21,0,16,28,15,13,57,0
2016,4,23,0,0,15,31,15,12,77,0
2016,4,23,3,0,14,46,14,10,86,0
2016,4,23,6,0,12,55,13,9,80,0
2016,4,23,9,0,13,64,13,13,66,0
2016,4,23,12,0,15,47,14,14,63,0
2016,4,23,15,0,19,32,15,16,50,0
2016,4,23,18,0,19,33,16,16,22,0
2016,4,23,21,0,17,32,15,14,38,0
2016,4,24,0,0,16,37,15,13,41,0
2016,4,24,3,0,14,43,14,9,63,0
2016,4,24,6,0,13,50,13,8,72,0
2016,4,24,9,0,14,60,14,16,46,0
2016,4,24,12,0,17,49,15,18,42,0
2016,4,24,15,0,19,27,16,20,34,0
2016,4,24,18,0,20,10,17,17,26,0
2016,4,24,21,0,18,24,16,15,37,0
2016,4,25,0,0,17,24,16,12,54,0
2016,4,25,3,0,15,45,15,10,57,0
2016,4,25,6,0,14,47,14,9,67,0
2016,4,25,9,0,16,54,16,18,50,0
2016,4,25,12,0,18,43,16,20,36,0
2016,4,25,15,0,22,42,18,20,24,0
2016,4,25,18,0,22,41,18,19,10,0
2016,4,25,21,0,21,46,18,15,32,0
2016,4,26,0,0,20,54,17,15,29,0
2016,4,26,3,0,19,56,17,11,64,0
2016,4,26,6,0,19,47,17,10,61,0
2016,4,26,9,0,18,45,17,22,36,0
2016,4,26,12,0,18,42,18,22,32,0
2016,4,26,15,0,18,40,18,24,34,0
2016,4,26,18,0,17,55,16,23,37,0
2016,4,26,21,0,16,64,16,21,47,0
2016,4,27,0,0,16,60,16,18,61,0
2016,4,27,3,0,16,60,16,18,61,0
2016,4,27,6,0,15,58,16,19,43,0
2016,4,27,9,0,16,60,16,17,46,0
2016,4,27,12,0,17,47,17,17,44,0
2016,4,27,15,0,19,38,18,17,42,0
2016,4,27,18,0,20,36,17,15,64,0
2016,4,27,21,0,19,42,17,14,68,0
2016,4,28,0,0,15,58,16,15,60,0
2016,4,28,3,0,14,64,15,13,66,0
2016,4,28,6,0,14,66,15,13,62,0
2016,4,28,9,0,14,69,15,17,54,0
2016,4,28,12,0,18,55,17,18,46,0
2016,4,28,15,0,19,53,17,18,36,0
2016,4,28,18,0,19,55,17,19,38,0
2016,4,28,21,0,18,55,17,17,49,0
2016,4,29,0,0,16,60,16,12,74,0
2016,4,29,3,0,15,58,15,11,78,0
2016,4,29,6,0,14,64,15,11,76,0
2016,4,29,9,0,15,60,15,17,55,0
2016,4,29,12,0,19,43,17,21,39,0
2016,4,29,15,0,20,40,18,16,59,0
2016,4,29,18,0,19,36,17,18,56,0
2016,4,29,21,0,18,36,17,16,63,0
2016,4,30,0,0,19,64,18,12,74,0
2016,4,30,3,0,19,68,18,11,68,0
2016,4,30,6,0,18,66,17,10,78,0
2016,4,30,9,0,19,71,18,17,46,0
2016,4,30,12,0,24,49,21,22,30,0
2016,4,30,15,0,26,43,22,23,30,0
2016,4,30,18,0,22,70,20,17,38,0
2016,4,30,21,0,20,76,19,16,38,0
2016,5,1,0,0,20,80,19,15,42,0
2016,5,1,3,0,19,84,19,15,44,0
2016,5,1,6,0,19,85,19,15,43,0
2016,5,1,9,0,19,86,19,20,38,0
2016,5,1,12,0,19,69,19,22,18,0
2016,5,1,15,0,17,62,18,26,5,0
2016,5,1,18,0,16,56,17,23,37,0
2016,5,1,21,0,16,52,17,20,57,0
2016,5,2,0,0,19,64,18,18,72,0
2016,5,2,3,0,19,68,18,18,72,0
2016,5,2,6,0,18,66,17,16,70,0
2016,5,2,9,0,19,71,18,20,62,0
2016,5,2,12,0,24,49,21,27,42,0
2016,5,2,15,0,26,43,22,28,37,0
2016,5,2,18,0,22,70,20,20,78,0
2016,5,2,21,0,20,76,19,18,82,0
2016,5,3,0,0,20,80,19,18,77,0
2016,5,3,3,0,19,84,19,19,79,0
2016,5,3,6,0,19,85,19,19,84,0
2016,5,3,9,0,19,86,19,19,81,0
2016,5,3,12,0,19,69,19,15,78,0
2016,5,3,15,0,17,62,18,12,80,0
2016,5,3,18,0,16,56,17,12,71,0
2016,5,3,21,0,16,52,17,12,60,0
2016,5,4,0,0,16,48,18,13,54,0
2016,5,4,3,0,16,46,17,13,48,0
2016,5,4,6,0,17,40,17,15,40,0
2016,5,4,9,0,18,36,17,22,25,0
2016,5,4,12,0,21,24,19,23,10,0
2016,5,4,15,0,22,21,20,22,21,0
2016,5,4,18,0,21,26,19,19,33,0
2016,5,4,21,0,20,27,19,16,37,0
2016,5,5,0,0,19,30,17,16,32,0
2016,5,5,3,0,16,42,16,14,52,0
2016,5,5,6,0,14,58,15,10,76,0
2016,5,5,9,0,16,56,17,20,38,0
2016,5,5,12,0,20,43,18,23,32,0
2016,5,5,15,0,23,25,21,25,23,0
2016,5,5,18,0,24,26,20,26,26,0
2016,5,5,21,0,23,43,20,23,46,0
2016,5,6,0,0,22,50,20,20,58,0
2016,5,6,3,0,21,59,19,19,62,0
2016,5,6,6,0,20,66,19,19,71,0
2016,5,6,9,0,21,68,19,20,69,0
2016,5,6,12,0,21,70,20,22,69,0
2016,5,6,15,0,22,70,20,21,69,0
2016,5,6,18,0,22,70,20,20,76,0
2016,5,6,21,0,20,66,19,15,80,0
2016,5,7,0,0,17,66,17,12,78,0
2016,5,7,3,0,16,63,16,11,78,0
2016,5,7,6,0,14,62,16,10,78,0
2016,5,7,9,0,16,62,17,18,49,0
2016,5,7,12,0,20,47,19,21,37,0
2016,5,7,15,0,22,33,20,21,30,0
2016,5,7,18,0,22,33,20,20,34,0
2016,5,7,21,0,20,40,19,17,48,0
2016,5,8,0,0,18,50,18,15,62,0
2016,5,8,3,0,16,54,17,13,72,0
2016,5,8,6,0,15,66,16,11,80,0
2016,5,8,9,0,17,69,17,20,50,0
2016,5,8,12,0,20,49,19,23,35,0
2016,5,8,15,0,23,31,20,26,22,0
2016,5,8,18,0,24,32,20,22,37,0
2016,5,8,21,0,21,44,19,17,58,0
2016,5,9,0,0,19,57,19,17,70,0
2016,5,9,3,0,18,59,18,16,64,0
2016,5,9,6,0,18,65,18,15,78,0
2016,5,9,9,0,18,68,18,17,63,0
2016,5,9,12,0,20,57,19,22,39,0
2016,5,9,15,0,22,44,20,22,41,0
2016,5,9,18,0,22,44,20,19,49,0
2016,5,9,21,0,20,56,19,18,64,0
2016,5,10,0,0,20,57,19,17,65,0
2016,5,10,3,0,19,59,19,17,65,0
2016,5,10,6,0,19,60,18,17,69,0
2016,5,10,9,0,17,70,18,13,85,0
2016,5,10,12,0,17,80,18,14,82,0
2016,5,10,15,0,17,80,18,15,76,0
2016,5,10,18,0,17,70,17,15,64,0
2016,5,10,21,0,17,68,17,15,64,0
2016,5,11,0,0,17,68,17,15,65,0
2016,5,11,3,0,17,69,17,14,70,0
2016,5,11,6,0,16,68,17,13,71,0
2016,5,11,9,0,17,66,17,22,42,0
2016,5,11,12,0,19,58,18,19,49,0
2016,5,11,15,0,21,43,19,20,39,0
2016,5,11,18,0,20,48,19,17,54,0
2016,5,11,21,0,18,54,18,15,62,0
2016,5,12,0,0,17,65,17,15,73,0
2016,5,12,3,0,16,69,17,13,79,0
2016,5,12,6,0,16,70,16,13,78,0
2016,5,12,9,0,19,67,18,24,42,0
2016,5,12,12,0,22,55,19,25,36,0
2016,5,12,15,0,23,46,20,24,38,0
2016,5,12,18,0,22,50,19,20,54,0
2016,5,12,21,0,21,56,18,18,66,0
2016,5,13,0,0,19,64,18,15,78,0
2016,5,13,3,0,18,68,18,14,81,0
2016,5,13,6,0,17,69,18,14,78,0
2016,5,13,9,0,18,64,18,16,60,0
2016,5,13,12,0,19,54,19,18,46,0
2016,5,13,15,0,21,46,19,19,39,0
2016,5,13,18,0,21,32,19,19,32,0
2016,5,13,21,0,19,44,18,17,52,0
2016,5,14,0,0,19,52,18,16,69,0
2016,5,14,3,0,18,60,18,15,69,0
2016,5,14,6,0,17,65,18,15,67,0
2016,5,14,9,0,19,46,18,21,34,0
2016,5,14,12,0,22,37,20,23,30,0
2016,5,14,15,0,23,32,20,24,27,0
2016,5,14,18,0,22,46,20,19,58,0
2016,5,14,21,0,21,50,19,18,54,0
2016,5,15,0,0,20,56,19,17,68,0
2016,5,15,3,0,19,64,19,16,71,0
2016,5,15,6,0,18,69,18,16,78,0
2016,5,15,9,0,19,68,19,23,50,0
2016,5,15,12,0,23,50,21,25,39,0
2016,5,15,15,0,23,56,21,25,50,0
2016,5,15,18,0,23,80,20,21,81,1
2016,5,15,21,0,19,69,19,14,84,0
2016,5,16,0,0,17,72,18,13,83,0
2016,5,16,3,0,17,63,18,13,63,0
2016,5,16,6,0,16,64,17,12,79,0
2016,5,16,9,0,17,63,18,20,43,0
2016,5,16,12,0,20,47,19,20,37,0
2016,5,16,15,0,21,39,20,20,35,0
2016,5,16,18,0,22,31,20,21,27,0
2016,5,16,21,0,21,38,19,18,44,0
2016,5,17,0,0,18,56,18,14,70,0
2016,5,17,3,0,16,61,17,13,72,0
2016,5,17,6,0,16,64,17,13,74,0
2016,5,17,9,0,17,59,17,14,70,0
2016,5,17,12,0,19,47,19,18,62,0
2016,5,17,15,0,22,42,20,23,30,0
2016,5,17,18,0,23,49,20,20,56,0
2016,5,17,21,0,22,51,20,20,56,0
2016,5,18,0,0,19,67,18,16,77,0
2016,5,18,3,0,18,71,18,16,79,0
2016,5,18,6,0,17,76,17,14,82,0
2016,5,18,9,0,19,72,19,24,40,0
2016,5,18,12,0,23,49,21,24,36,0
2016,5,18,15,0,24,34,21,24,30,0
2016,5,18,18,0,25,31,22,25,29,0
2016,5,18,21,0,23,35,20,22,37,0
2016,5,19,0,0,21,48,20,19,61,0
2016,5,19,3,0,20,56,19,16,68,0
2016,5,19,6,0,19,64,19,15,75,0
2016,5,19,9,0,20,68,19,25,46,0
2016,5,19,12,0,24,40,20,26,42,0
2016,5,19,15,0,26,36,22,28,28,0
2016,5,19,18,0,27,31,23,28,27,0
2016,5,19,21,0,25,34,22,25,30,0
2016,5,20,0,0,22,50,21,19,62,0
2016,5,20,3,0,20,60,20,18,70,0
2016,5,20,6,0,19,64,20,17,73,0
2016,5,20,9,0,21,68,21,25,47,0
2016,5,20,12,0,24,47,22,28,32,0
2016,5,20,15,0,26,37,23,28,31,0
2016,5,20,18,0,25,43,22,22,50,0
2016,5,20,21,0,24,51,22,22,60,0
2016,5,21,0,0,22,64,21,20,75,0
2016,5,21,3,0,21,68,21,20,70,0
2016,5,21,6,0,21,54,21,19,53,0
2016,5,21,9,0,21,37,21,22,36,0
2016,5,21,12,0,23,29,22,25,10,0
2016,5,21,15,0,25,9,23,28,10,0
2016,5,21,18,0,28,10,24,29,10,0
2016,5,21,21,0,26,26,23,25,33,0
2016,5,22,0,0,23,48,21,20,55,0
2016,5,22,3,0,22,50,20,20,56,0
2016,5,22,6,0,21,52,20,19,56,0
2016,5,22,9,0,22,48,22,27,36,0
2016,5,22,12,0,25,36,23,28,27,0
2016,5,22,15,0,27,29,24,29,24,0
2016,5,22,18,0,28,24,25,29,22,0
2016,5,22,21,0,25,37,23,21,46,0
2016,5,23,0,0,23,49,22,19,66,0
2016,5,23,3,0,22,50,19,18,64,0
2016,5,23,6,0,21,58,18,17,72,0
2016,5,23,9,0,22,61,22,25,46,0
2016,5,23,12,0,25,46,24,29,33,0
2016,5,23,15,0,27,35,24,28,33,0
2016,5,23,18,0,26,36,24,26,35,0
2016,5,23,21,0,23,52,22,20,64,0
2016,5,24,0,0,22,58,22,23,68,0
2016,5,24,3,0,22,75,22,20,75,0
2016,5,24,6,0,21,80,21,18,82,0
2016,5,24,9,0,21,80,21,18,79,0
2016,5,24,12,0,20,74,21,17,75,0
2016,5,24,15,0,20,70,21,18,67,0
2016,5,24,18,0,21,66,21,17,75,0
2016,5,24,21,0,20,64,21,17,66,0
2016,5,25,0,0,19,70,20,16,78,0
2016,5,25,3,0,19,72,20,15,79,0
2016,5,25,6,0,18,74,19,14,80,0
2016,5,25,9,0,19,74,20,18,69,0
2016,5,25,12,0,22,67,21,23,53,0
2016,5,25,15,0,24,60,22,25,43,0
2016,5,25,18,0,25,56,21,25,48,0
2016,5,25,21,0,23,58,21,20,63,0
2016,5,26,0,0,21,62,18,19,70,0
2016,5,26,3,0,21,66,18,18,72,0
2016,5,26,6,0,20,72,17,17,76,0
2016,5,26,9,0,21,72,21,22,60,0
2016,5,26,12,0,22,62,21,23,51,0
2016,5,26,15,0,23,62,22,23,58,0
2016,5,26,18,0,22,64,21,20,72,0
2016,5,26,21,0,21,66,20,18,74,0
2016,5,27,0,0,20,72,20,17,80,0
2016,5,27,3,0,20,74,20,16,80,0
2016,5,27,6,0,19,80,20,15,86,0
2016,5,27,9,0,19,78,20,18,73,0
2016,5,27,12,0,23,68,22,26,44,0
2016,5,27,15,0,24,62,22,23,58,0
2016,5,27,18,0,24,59,21,22,59,0
2016,5,27,21,0,23,60,21,21,57,0
2016,5,28,0,0,22,51,24,20,57,0
2016,5,28,3,0,21,57,21,18,62,0
2016,5,28,6,0,20,64,20,17,68,0
2016,5,28,9,0,21,64,21,23,52,0
2016,5,28,12,0,23,59,21,22,57,0
2016,5,28,15,0,24,47,22,22,45,0
2016,5,28,18,0,24,41,22,22,42,0
2016,5,28,21,0,23,43,21,21,43,0
2016,5,29,0,0,21,57,20,17,73,0
2016,5,29,3,0,20,62,20,17,72,0
2016,5,29,6,0,20,70,20,17,78,0
2016,5,29,9,0,20,72,20,18,77,0
2016,5,29,12,0,21,65,21,21,62,0
2016,5,29,15,0,23,61,22,21,59,0
2016,5,29,18,0,24,50,20,23,50,0
2016,5,29,21,0,23,52,21,22,56,0
2016,5,30,0,0,22,60,21,19,70,0
2016,5,30,3,0,21,64,21,18,74,0
2016,5,30,6,0,20,67,20,17,80,0
2016,5,30,9,0,22,68,21,25,50,0
2016,5,30,12,0,24,62,22,23,59,0
2016,5,30,15,0,25,54,23,24,47,0
2016,5,30,18,0,25,54,23,23,56,0
2016,5,30,21,0,23,60,23,23,64,0
2016,5,31,0,0,21,75,21,19,80,0
2016,5,31,3,0,21,75,21,18,82,0
2016,5,31,6,0,20,78,20,17,84,0
2016,5,31,9,0,21,76,21,24,51,0
2016,5,31,12,0,24,57,22,27,39,0
2016,5,31,15,0,25,58,23,25,55,0
2016,5,31,18,0,24,62,22,20,74,0
2016,5,31,21,0,24,68,22,22,71,0
2016,6,1,0,0,22,73,21,18,84,0
2016,6,1,3,0,21,78,21,18,84,0
2016,6,1,6,0,21,82,21,18,84,0
2016,6,1,9,0,22,78,21,24,55,0
2016,6,1,12,0,24,51,22,26,34,0
2016,6,1,15,0,26,40,23,27,30,0
2016,6,1,18,0,25,44,23,24,46,0
2016,6,1,21,0,24,52,22,23,52,0
2016,6,2,0,0,24,55,22,22,60,0
2016,6,2,3,0,23,63,22,20,71,0
2016,6,2,6,0,21,69,21,18,74,0
2016,6,2,9,0,23,54,23,28,32,0
2016,6,2,12,0,25,53,23,26,48,0
2016,6,2,15,0,26,52,24,24,54,0
2016,6,2,18,0,26,50,23,24,49,0
2016,6,2,21,0,25,48,23,24,47,0
2016,6,3,0,0,23,53,23,20,64,0
2016,6,3,3,0,22,61,22,18,78,0
2016,6,3,6,0,20,74,21,17,84,0
2016,6,3,9,0,23,72,22,25,52,0
2016,6,3,12,0,24,41,23,24,26,0
2016,6,3,15,0,25,38,23,23,38,0
2016,6,3,18,0,24,42,23,22,44,0
2016,6,3,21,0,23,44,22,21,48,0
2016,6,4,0,0,23,48,22,21,49,0
2016,6,4,3,0,23,52,22,20,54,0
2016,6,4,6,0,22,59,22,19,68,0
2016,6,4,9,0,22,60,21,21,58,0
2016,6,4,12,0,22,62,22,21,62,0
2016,6,4,15,0,23,60,21,21,62,0
2016,6,4,18,0,22,59,21,20,61,0
2016,6,4,21,0,22,58,21,20,60,0
2016,6,5,0,0,22,63,22,19,71,0
2016,6,5,3,0,21,68,21,18,79,0
2016,6,5,6,0,20,73,21,17,82,0
2016,6,5,9,0,22,73,21,26,46,0
2016,6,5,12,0,24,62,22,28,42,0
2016,6,5,15,0,27,54,24,27,45,0
2016,6,5,18,0,27,49,24,25,48,0
2016,6,5,21,0,26,52,23,24,54,0
2016,6,6,0,0,24,60,23,22,62,0
2016,6,6,3,0,23,57,22,22,58,0
2016,6,6,6,0,23,54,22,21,54,0
2016,6,6,9,0,22,54,22,22,52,0
2016,6,6,12,0,23,54,22,23,52,0
2016,6,6,15,0,25,54,23,24,52,0
2016,6,6,18,0,25,55,23,24,55,0
2016,6,6,21,0,25,59,23,23,62,0
2016,6,7,0,0,23,66,22,20,72,0
2016,6,7,3,0,23,70,22,20,77,0
2016,6,7,6,0,22,74,22,20,82,0
2016,6,7,9,0,23,72,22,24,58,0
2016,6,7,12,0,23,61,23,23,57,0
2016,6,7,15,0,26,58,24,23,56,0
2016,6,7,18,0,26,54,24,25,50,0
2016,6,7,21,0,24,64,23,20,78,0
2016,6,8,0,0,23,71,22,20,80,0
2016,6,8,3,0,22,77,22,19,84,0
2016,6,8,6,0,22,78,22,19,83,0
2016,6,8,9,0,22,74,22,20,66,0
2016,6,8,12,0,23,67,23,21,65,0
2016,6,8,15,0,24,66,24,22,64,0
2016,6,8,18,0,25,65,23,22,67,0
2016,6,8,21,0,23,73,22,20,82,0
2016,6,9,0,0,22,78,20,19,82,0
2016,6,9,3,0,22,78,20,19,83,0
2016,6,9,6,0,21,80,20,18,83,0
2016,6,9,9,0,21,80,21,19,82,0
2016,6,9,12,0,22,79,22,21,68,0
2016,6,9,15,0,24,72,23,23,65,0
2016,6,9,18,0,26,63,23,24,57,0
2016,6,9,21,0,24,58,23,22,55,0
2016,6,10,0,0,23,60,21,21,62,0
2016,6,10,3,0,23,66,21,20,74,0
2016,6,10,6,0,22,70,20,20,76,0
2016,6,10,9,0,24,72,22,28,44,0
2016,6,10,12,0,25,62,23,28,38,0
2016,6,10,15,0,26,52,24,30,32,0
2016,6,10,18,0,26,64,24,24,67,0
2016,6,10,21,0,26,59,23,24,62,0
2016,6,11,0,0,23,75,22,20,82,0
2016,6,11,3,0,23,78,22,21,80,0
2016,6,11,6,0,23,81,22,21,80,0
2016,6,11,9,0,24,79,23,27,55,0
2016,6,11,12,0,26,68,24,28,52,0
2016,6,11,15,0,27,65,25,30,49,0
2016,6,11,18,0,28,62,25,27,58,0
2016,6,11,21,0,27,69,24,26,69,0
2016,6,12,0,0,26,79,24,24,80,0
2016,6,12,3,0,25,83,24,24,84,0
2016,6,12,6,0,25,85,23,23,86,1
2016,6,12,9,0,24,86,24,23,81,0
2016,6,12,12,0,24,82,24,23,77,0
2016,6,12,15,0,25,79,24,24,70,0
2016,6,12,18,0,25,72,24,23,75,0
2016,6,12,21,0,25,72,24,21,78,0
2016,6,13,0,0,23,72,22,19,82,0
2016,6,13,3,0,23,73,22,19,81,0
2016,6,13,6,0,22,74,22,19,80,0
2016,6,13,9,0,22,74,23,19,81,0
2016,6,13,12,0,22,74,23,20,78,0
2016,6,13,15,0,25,71,24,23,62,0
2016,6,13,18,0,26,62,24,24,61,0
2016,6,13,21,0,25,63,24,22,68,0
2016,6,14,0,0,23,66,22,20,72,0
2016,6,14,3,0,22,68,22,21,73,0
2016,6,14,6,0,21,74,22,22,74,0
2016,6,14,9,0,23,76,23,24,62,0
2016,6,14,12,0,26,68,24,28,50,0
2016,6,14,15,0,26,63,24,26,55,0
2016,6,14,18,0,26,60,24,24,66,0
2016,6,14,21,0,25,67,24,21,80,0
2016,6,15,0,0,24,70,23,22,68,0
2016,6,15,3,0,23,71,22,21,73,0
2016,6,15,6,0,22,74,22,20,78,0
2016,6,15,9,0,22,77,22,20,77,0
