Year,Month,Day,Hour,Minute,tem_in,hum_in,tem_coil,tem_out,hum_out
2019,6,29,22,30,25.08,73.78,24.83,23.49,76.98
2019,6,30,3,0,24.01,68.93,24.67,21.94,71.61
2019,6,30,18,0,26.85,67.74,25.36,25.42,69.93
2019,7,1,9,0,23.98,70.91,24.48,23.64,68.86
2019,7,5,9,30,25.87,69.02,24.71,29.99,49.3
2019,7,6,13,30,30.67,36.48,26.74,31.73,30.89
2019,7,6,14,0,30.6,35.87,26.77,32.34,30.43
2019,7,6,17,0,31.31,34.52,27.08,32.92,30.89
2019,7,6,19,0,30.57,43.32,27.31,30.85,40.6
2019,7,7,15,30,30.42,38.28,27.77,30.85,33.09
2019,7,8,10,0,26.94,44.26,27.08,28.86,36.32
2019,7,8,22,0,27.31,47.83,27.38,25.32,49.97
2019,7,9,13,30,28.99,41.39,27.42,29.2,35.84
2019,7,11,6,0,22.88,78.02,25.06,20.2,88.58
2019,7,12,8,0,23.89,69.05,24.52,23.68,68.38
2019,7,12,11,30,25.51,67.86,24.71,24.74,66.79
2019,7,12,14,0,26.33,65.81,24.98,25.23,66.73
2019,7,14,1,30,24.84,75.82,24.9,22.3,83.06
2019,7,14,2,0,24.65,76.83,24.83,22.18,84.4
2019,7,14,3,30,24.35,79.15,24.83,21.97,87.27
2019,7,14,7,30,24.22,78.75,24.67,22.85,82.84
2019,7,14,20,0,27.34,66.48,26.01,24.84,73.08
2019,7,15,3,30,24.87,79.4,25.59,22.39,87.21
2019,7,15,7,0,24.68,80.46,25.4,23.25,87.06
2019,7,15,15,0,26.42,74.54,25.74,26.03,71.95
2019,7,18,11,30,28.83,58.88,26.77,30.48,50.49
2019,7,18,17,0,30.48,53.08,27.69,30.6,49.36
2019,7,18,19,30,29.47,60.13,27.73,27.74,63.77
2019,7,19,16,30,29.87,69.99,28.3,28.47,70.3
2019,7,20,10,0,28.19,68.22,28.22,27.43,68.8
2019,7,22,10,30,28.38,71.61,28.19,28.13,70.42
2019,7,23,0,0,27.37,75.98,28.26,25.23,85.87
2019,7,23,15,0,31.46,61.63,29.18,32.68,54.7
2019,7,23,20,30,29.38,69.2,29.02,27.52,73.6
2019,7,24,1,30,28.16,74.54,28.61,26.48,79.06
2019,7,24,19,0,29.51,72.53,28.87,28.53,74.18
2019,7,24,23,30,28.28,78.51,28.53,26.61,83.15
2019,7,25,12,30,27.49,87.03,28.03,26.61,90.08
2019,7,26,6,0,27.52,80.65,27.8,25.38,89.5
2019,7,26,18,0,28.77,78.66,27.92,27.4,81.84
2019,7,27,6,0,26.94,81.81,27.38,24.68,91.82
2019,7,28,5,0,28.32,81.41,28.45,26.15,90.54
2019,7,28,17,30,29.05,72.22,28.72,26.48,75.52
2019,7,29,13,30,31.98,60.32,29.41,31.86,56.9
2019,7,30,0,30,29.11,71.21,29.25,26.3,79.3
2019,7,30,18,30,31.67,65.54,30.47,29.29,71.58
2019,7,31,6,30,29.63,70.6,29.98,27.8,75.82
2019,7,31,19,0,30.48,71.09,30.02,27.67,79.24
2019,8,1,15,30,33.02,59.86,30.67,32.8,58.55
2019,8,1,20,30,30.57,67.22,30.32,27.06,77.32
2019,8,2,6,0,28.16,76.16,29.48,25.2,88.13
2019,8,3,7,0,28.38,73.02,29.75,27.43,76.25
2019,8,3,13,30,33.84,59.07,31.05,33.84,55.28
2019,8,4,16,0,33.5,53.39,31.77,32.19,53.94
2019,8,6,9,0,31.92,54.24,31.66,33.63,42.31
2019,8,8,11,0,31.76,63.68,31.39,32.92,55.25
2019,8,8,20,30,29.87,67.34,30.97,27.34,75.73
2019,8,9,0,30,28.86,72.16,30.59,26.27,80.59
2019,8,9,5,30,27.77,77.38,29.94,25.45,84.52
2019,8,11,1,0,30.39,57.2,31.39,28.59,59.95
2019,8,11,2,0,29.99,57.05,31.2,28.16,59.86
2019,8,11,3,30,29.57,58.36,31.05,27.61,62.09
2019,8,16,5,30,27.8,72.37,29.14,24.84,81.11
2019,8,17,2,0,27.55,72.62,28.91,24.8,81.9
2019,8,17,8,0,27.86,72.89,28.87,28.93,67.43
2019,8,17,23,30,26.58,68.47,28.22,22.39,82.72
2019,8,18,2,0,25.48,70.36,27.77,20.9,86.87
2019,8,18,20,0,28.16,58.3,27.99,25.35,65.45
2019,8,19,3,0,25.48,70.76,27.16,21.6,84.77
2019,8,19,16,30,29.87,55.49,28.15,28.62,55.65
2019,8,20,3,0,26.48,75.67,27.57,23.8,84.77
2019,8,20,8,0,26.73,68.28,27.35,27.8,62
2019,8,20,17,30,31.34,54.03,28.95,31.03,51.31
2019,8,22,5,30,27.74,74.48,28.64,25.66,80.22
2019,8,22,9,30,28.13,71.34,28.68,26.97,72.68
2019,8,22,12,30,29.69,61.05,29.14,29.08,58.76
2019,8,22,14,30,30.3,61.26,29.22,28.28,65.11
2019,8,23,5,0,26.36,70.7,27.99,24.32,76.83
2019,8,24,2,30,26.03,67.49,27.8,22.85,77.35
2019,8,26,0,0,25.26,67.95,26.81,21.57,78.85
2019,8,26,2,0,24.59,70.09,26.54,21.02,81.17
2019,8,26,7,0,23.71,72.5,26.01,22.61,75.03
2019,8,26,17,0,29.93,46.28,27.84,30.09,43.04
2019,8,27,11,0,26.18,65.42,26.77,26.24,61.57
2019,8,27,12,0,26.76,62.73,26.93,26.06,62.03
2019,8,28,7,0,25.63,75.73,26.62,23.16,82.88
2019,8,28,13,30,29.63,55.71,27.54,28.01,56.01
2019,8,29,0,0,25.9,73.81,27.08,23.25,81.84
2019,8,31,0,0,25.38,60.5,26.12,23.37,62.64
2019,8,31,5,0,24.38,62.64,25.67,21.45,68.83
2019,9,1,0,30,23.61,68.71,25.48,20.13,80.77
2019,9,1,3,30,22.88,70.39,25.29,19.31,81.93
2019,9,1,7,0,22.45,73.2,24.9,19.98,79.91
2019,9,2,11,30,26.82,60.93,25.63,29.11,50.06
2019,9,3,11,30,26.21,64.8,25.63,25.42,66.03
2019,9,3,19,0,27.06,66.85,26.09,24.96,71.64
2019,9,4,8,0,25.17,74.18,25.55,22.97,82.97
2019,9,4,9,30,25.32,76.4,25.67,24.93,81.9
2019,9,4,20,0,25.63,74.3,26.05,22.27,85.78
2019,9,6,22,0,27.95,78.85,26.62,26.27,82.97
2019,9,7,9,0,28.86,64.84,27.19,28.44,63.25
2019,9,7,10,0,28.89,65.35,27.35,28.77,63.43
2019,9,8,10,0,26.97,74.76,26.43,26.42,71.12
2019,9,9,8,0,25.51,79.58,26.12,23.06,87.15
2019,9,9,21,30,26.54,75.61,26.43,24.96,77.87
2019,9,10,7,0,25.6,82.36,26.12,24.1,86.23
2019,9,10,20,30,28.25,69.96,27.12,26.24,74.08
2019,9,11,0,30,26.91,78.79,26.89,24.47,86.87
2019,9,11,10,30,25.75,75.7,26.43,23.49,81.23
2019,9,11,21,30,26.67,66.18,26.77,24.74,67.77
2019,9,12,12,0,25.2,62.7,26.01,23.06,64.41
2019,9,13,1,30,22.76,68.5,24.6,19.89,76.07
2019,9,13,8,0,23.37,60.01,24.45,22.24,57.39
2019,9,13,11,30,26.79,50.34,25.29,26.54,44.99
2019,9,13,20,30,27.19,59.62,25.97,23.28,71.83
2019,9,13,23,0,25.45,66.64,25.36,20.96,80.89
2019,9,14,1,0,24.71,68.35,25.29,20.71,82.69
2019,9,19,19,0,25.29,46.61,24.71,23.31,48.63
2019,9,20,16,30,24.56,50.4,24.26,23.1,51.07
2019,9,20,21,0,23.77,47.41,23.99,22.12,48.5
2019,9,20,23,30,23.28,49.69,23.84,21.39,52.53
2019,9,21,5,30,22.39,52.96,23.53,20.32,57.05
2019,9,21,9,0,22.33,54.91,23.42,20.62,58.12
2019,9,21,13,0,22.85,60.99,23.42,20.96,63.06
2019,9,22,6,0,18.94,74.73,21.43,16.2,83.94
2019,9,23,7,30,20.87,53.51,20.97,18.85,56.53
2019,9,23,23,0,19.92,63.25,21.32,15.46,77.81
2019,9,24,1,30,19.37,64.04,20.97,15.04,78.91
2019,9,24,23,0,20.81,64.62,21.13,16.26,78.42
2019,9,25,23,30,22.3,69.75,21.62,19.62,75.92
2019,9,26,2,0,21.42,72.56,21.32,19.04,79.43
2019,9,26,2,30,21.36,71.7,21.55,19.43,76.8
2019,9,26,3,0,21.48,71.34,21.43,20.04,73.75
2019,9,26,8,0,21.66,60.71,21.55,20.47,60.78
2019,9,26,21,30,23.46,67.61,22.5,21.72,70.67
2019,9,27,1,0,22.55,70.33,22.42,20.78,73.05
2019,9,28,11,0,25.87,63.25,23.76,28.35,46.12
2019,9,29,2,0,22.24,72.01,23.53,19.04,81.47
2019,9,29,4,30,21.54,74.3,23.22,18.64,85.16
2019,9,30,5,0,19.77,73.17,22.69,16.01,84.62
2019,10,1,11,30,24.07,67.22,23.26,26.12,56.44
2019,10,1,12,0,24.59,65.48,23.22,25.93,56.5
2019,10,2,0,30,24.65,73.26,23.91,23.06,77.47
2019,10,2,21,0,22.97,80.07,23.49,21.2,85.32
2019,10,3,10,0,25.57,69.54,23.87,30.21,64.59
2019,10,3,13,0,27.7,60.84,24.48,27.98,54.18
2019,10,3,13,30,28.1,57.91,24.67,27.92,53.91
2019,10,5,19,0,22.09,60.65,23.15,18.88,67.61
2019,10,8,11,0,22.94,55.13,20.9,23.92,42.34
2019,10,10,4,0,15.53,69.23,18,11.95,81.44
2019,10,10,15,30,20.13,46.83,18.53,18.94,46.79
2019,10,11,7,0,17.42,71.21,17.92,14.7,78.45
2019,10,11,14,0,22.18,57.78,19.1,21.75,54.82
2019,10,12,1,0,20.62,55.95,19.56,18.91,58.61
2019,10,12,6,30,19.04,61.48,19.33,16.81,65.87
2019,10,13,1,30,18.55,50.06,19.75,16.01,54.33
2019,10,13,20,0,20.78,55.92,19.94,18.82,61.42
2019,10,14,4,0,17.17,68.99,19.03,13.14,81.35
2019,10,14,20,0,18.46,37.94,18.99,15.62,42.52
2019,10,15,10,30,17.17,51.62,17.58,19.65,34.22
2019,10,16,18,0,19.16,48.6,17.58,17.51,51.16
2019,10,16,20,30,18.52,54.09,17.54,16.59,57.42
2019,10,16,21,0,18.42,54.21,17.54,15.77,58.03
2019,10,17,2,0,16.99,60.23,17.08,14.12,67.86
2019,10,17,3,0,16.47,63.86,16.93,12.81,72.89
2019,10,17,8,30,15.83,66.36,16.74,14.3,70.48
2019,10,19,3,30,17.36,67.06,17.77,14.18,74.91
2019,10,24,2,30,18.97,57.48,18.65,17.57,59.58
2019,10,25,3,30,18.85,49.3,18.95,16.84,51.53
2019,10,26,8,30,15.31,51.74,16.93,11.77,56.53
2019,10,26,14,0,16.26,47.89,17.62,13.39,53.11
2019,10,26,23,0,13.97,58.52,16.24,11.59,67.98
2019,10,28,7,0,11.47,64.01,13.72,7.41,78.97
2019,10,28,18,30,16.75,56.23,15.29,13.97,65.32
2019,10,29,5,30,15.49,69.11,14.87,12.01,83.06
2019,10,30,20,0,15.53,55.13,14.98,11.34,69.96
2019,10,30,20,30,15.13,56.11,15.06,11.01,70.88
2019,10,31,8,30,13.33,67.09,14.22,14.46,62
2019,11,2,4,0,12.81,57.78,14.72,9.33,75.4
2019,11,3,8,30,14.06,74.3,14.41,12.69,80.1
2019,11,3,11,30,16.87,59.34,15.25,18.03,52.32
2019,11,5,1,0,14.61,65.57,15.52,10.18,88.22
2019,11,5,20,30,15.28,56.84,15.1,10.7,75.34
2019,11,7,21,0,13.79,33.09,14.3,10.12,40.75
2019,11,9,1,30,12.9,38.37,12.92,10.12,43.35
2019,11,9,6,30,10.21,49.45,11.82,4.02,72.86
2019,11,9,7,30,9.63,51.56,11.47,4.93,69.05
2019,11,9,13,0,14.61,46.25,12.85,13.33,47.56
2019,11,9,16,30,15.86,36.84,13.3,14.06,37.55
2019,11,9,21,0,12.75,49.63,12.54,7.92,66.82
2019,11,11,8,30,14.67,75.76,12.92,14.15,78.79
2019,11,11,18,0,16.78,54.61,14.26,14.7,62.06
2019,11,12,9,30,12.66,60.35,12.88,13.57,61.72
2019,11,12,13,30,15.95,51.07,14.07,15.25,52.26
2019,11,12,23,30,11.95,62.85,13.04,8.66,82.05
2019,11,14,16,0,9.88,27.08,10.48,5.3,35.32
2019,11,14,21,0,7.25,36.78,9.15,1.45,56.53
2019,11,14,21,30,7.07,36.78,9.15,1.36,51.56
2019,11,15,10,0,9.33,67.83,9.15,7.95,83.82
2019,11,15,19,30,13.91,70.39,11.32,11.47,87.85
2019,11,15,20,0,13.63,71.95,11.28,11.28,88.49
2019,11,15,20,30,13.54,72.22,11.28,10.95,88.55
2019,11,15,21,0,13.11,72.74,11.09,10.37,89.32
2019,11,15,21,30,13.11,72.19,11.17,10.55,87.67
2019,11,15,22,30,12.59,72.16,11.13,9.85,87.55
2019,11,15,23,0,12.5,71.61,11.17,9.42,89.99
2019,11,15,23,30,12.5,71.43,11.13,10.27,86.87
2019,11,16,1,0,12.38,72.13,11.13,10.18,87.52
2019,11,16,2,0,12.2,73.11,11.17,10.03,88.68
2019,11,16,2,30,12.17,73.41,11.21,10.06,88.74
2019,11,16,3,30,11.62,74.48,10.9,7.74,95.42
2019,11,16,11,30,12.69,74.82,11.24,10.89,87.61
2019,11,16,19,30,12.29,71.92,11.59,8.75,96.46
2019,11,16,22,0,11.13,74.05,11.28,7.28,98.72
2019,11,16,22,30,10.61,73.75,10.98,5.7,99.3
2019,11,16,23,30,10.09,73.02,10.75,6.12,99.3
2019,11,17,0,0,9.94,73.66,10.67,5.6,99.33
2019,11,17,0,30,9.94,73.84,10.67,6.06,99.3
2019,11,17,1,0,9.94,74.36,10.67,6.12,99.3
2019,11,17,1,30,9.85,75.21,10.63,6.12,99.3
2019,11,17,2,0,9.88,75.09,10.63,5.94,99.27
2019,11,17,2,30,9.79,75.43,10.6,5.79,99.33
2019,11,17,3,0,9.69,75.27,10.52,6.03,99.3
2019,11,17,3,30,9.79,74.94,10.63,6.55,99.3
2019,11,17,4,30,9.57,74.54,10.56,5.85,99.33
2019,11,17,20,30,12.72,87.73,11.63,11.59,99.24
2019,11,17,22,30,13.3,88.4,11.82,12.11,99.24
2019,11,18,11,0,11.95,44.57,11.47,8.6,51.19
2019,11,18,18,0,10.52,42.55,11.24,6.06,56.65
2019,11,18,22,0,9.48,51.4,10.37,4.44,83.3
2019,11,19,2,0,7.04,61.17,8.84,0.72,97.95
2019,11,19,3,30,7.56,57.84,9.11,3.8,72.44
2019,11,20,8,30,5.88,30.04,7.08,6.15,26.95
2019,11,20,20,0,6.83,38.55,7.24,1.39,62.24
2019,11,21,7,30,3.83,56.32,5.33,0.38,73.96
2019,11,21,17,0,10.37,30.4,8.15,9.33,31.96
2019,11,21,20,30,10.12,29.95,8.19,7.83,35.59
2019,11,22,3,30,9.79,37.76,8.31,8.32,40.81
2019,11,22,16,0,14.91,34.86,10.71,14.88,35.5
2019,11,22,17,0,14.95,37.18,10.9,14.58,38
2019,11,23,16,0,16.44,53.51,12.58,15.22,59.92
2019,11,23,23,0,13.54,65.81,12.27,10.89,82.36
2019,11,24,3,0,12.14,70.21,11.82,10.12,84.49
2019,11,25,1,0,11.77,49.69,12.01,6.79,68.28
2019,11,25,2,0,11.22,47.68,11.7,6.55,63.98
2019,11,25,3,0,10.58,45.45,11.32,4.93,63.58
2019,11,25,15,30,9.08,42.8,9.95,5.09,56.59
2019,11,26,5,0,5.91,61.87,7.73,2.06,88.16
2019,11,26,8,0,6.28,64.56,7.77,3.68,81.17
2019,11,26,15,30,11.65,60.56,9.83,10.31,67.64
2019,11,26,23,0,11.1,59.43,9.87,9.24,65.54
2019,11,27,2,0,9.88,55.8,9.68,7.01,65.87
2019,11,27,3,0,9.39,51.4,9.53,6.34,59.62
2019,11,27,12,30,8.9,41.18,9.26,6.34,43.35
2019,11,28,4,30,7.07,40.6,8,3.44,52.2
2019,11,29,17,30,9.82,29.09,8.92,6.52,37.03
2019,11,30,8,0,3.99,53.17,5.9,2.52,57.54
2019,11,30,18,30,10.21,43.32,8.31,8.14,48.81
2019,12,1,9,30,8.35,62.97,7.85,5.79,79.03
2019,12,3,12,30,7.28,61.42,6.67,4.93,85.47
2019,12,4,11,0,8.05,38.61,6.82,9.3,33
2019,12,4,13,30,8.78,44.41,7.12,6.92,52.08
2019,12,4,19,30,9.54,51.43,7.54,7.44,65.48
2019,12,5,18,30,4.57,33.91,5.52,-1.17,49.3
2019,12,6,19,30,2.92,33.39,3,-0.65,39.38
2019,12,7,23,0,4.32,67.16,3.38,2.52,76.5
2019,12,8,0,0,4.38,63.61,3.35,2.34,72.47
2019,12,8,4,30,3.07,60.41,2.96,-1.39,83.52
2019,12,8,7,0,1.61,62.7,2.43,-3.4,92.98
2019,12,8,8,0,1.42,62.82,2.16,-2.73,89.87
2019,12,8,9,30,2.49,60.53,2.66,1.39,66.12
2019,12,8,10,30,3.32,59.68,3.04,4.08,59.95
2019,12,8,12,0,5.18,52.99,3.61,3.8,57.23
2019,12,8,12,30,5.39,52.75,3.73,3.8,59.04
2019,12,8,13,0,5.79,52.14,3.77,4.2,59.83
2019,12,8,13,30,6,52.05,3.88,3.99,57.11
2019,12,9,7,0,2,65.08,2.43,-0.78,81.78
2019,12,9,8,0,2.31,65.38,2.51,-0.01,80.13
2019,12,9,9,30,3.22,65.38,2.81,0.9,80.98
2019,12,9,10,30,4.38,62.55,3.5,4.63,64.74
2019,12,9,12,0,6,58.18,3.84,6.03,59.34
2019,12,9,12,30,6.58,56.81,4.07,6.46,58.24
2019,12,9,13,0,7.1,56.07,4.3,7.1,56.59
2019,12,9,13,30,7.59,55.25,4.38,7.53,55.53
2019,12,10,6,0,8.75,79.15,6.21,8.9,89.65
2019,12,10,6,30,9.02,80.86,6.13,8.72,88.22
2019,12,10,7,0,9.08,81.23,6.21,8.26,90.11
2019,12,10,7,30,8.93,80.92,6.25,7.68,91.67
2019,12,10,8,0,8.93,80.65,6.21,7.47,92.64
2019,12,10,8,30,8.72,80.53,6.36,6.92,94.02
2019,12,10,9,0,8.84,80.28,6.21,7.65,92.4
2019,12,10,9,30,8.69,80.04,6.28,7.5,90.29
2019,12,11,10,30,11.1,73.5,8.73,9.97,73.84
2019,12,11,12,0,11.62,60.29,8.73,10.92,55.28
2019,12,12,13,0,7.56,36.6,7.12,3.83,47.77
2019,12,12,23,30,3.99,40.81,5.56,-1.17,56.65
2019,12,13,4,30,2.06,52.14,4.26,-3.1,76.62
2019,12,13,11,0,4.32,48.84,4.95,2.77,49.66
2019,12,13,23,0,6.28,46.61,5.71,3.62,61.6
2019,12,14,5,30,7.56,56.56,6.47,5.67,63.8
2019,12,14,13,30,8.63,39.65,6.74,5.48,47.04
2019,12,14,15,0,8.78,38.13,6.67,5.02,46.73
2019,12,15,10,0,5.6,56.26,5.6,6.83,51.86
2019,12,15,10,30,6.49,53.97,5.86,8.57,47.1
2019,12,15,11,0,7.28,51.92,6.05,9.42,45.39
2019,12,15,11,30,8.05,50.49,6.25,8.93,49.02
2019,12,15,12,0,8.53,50.76,6.4,8.99,50.58
2019,12,15,12,30,8.9,50.58,6.67,9.66,48.72
2019,12,15,13,0,9.42,50.31,6.82,10.06,47.77
2019,12,16,10,0,7.62,63.83,6.86,8.57,64.71
2019,12,16,10,30,8.26,62.48,7.01,10.24,57.51
2019,12,16,11,0,8.81,60.78,7.62,11.43,53.69
2019,12,16,11,30,9.42,58.76,7.39,10.52,54.46
2019,12,16,12,0,10.18,56.53,7.58,11.43,52.9
2019,12,16,12,30,10.49,56.01,7.66,11.71,53.17
