Year,Month,Day,Hour,Minute,24H,24H_P,48H,48H_P
2019,4,19,16,30,0,9.882229967758278e-13,0,1.1460483766543024e-13
2019,4,20,19,30,0,4.966977938372096e-14,0,1.1430923202582298e-15
2019,4,21,8,30,0,6.360409205672777e-18,0,6.861165567016073e-16
2019,4,21,11,0,0,2.7067961339975134e-19,0,1.068399757519054e-14
2019,4,21,13,30,0,4.63889646233213e-22,0,1.0581830878702505e-16
2019,4,21,18,30,0,1.52287062307956e-17,0,3.310885231017102e-10
2019,4,22,7,30,0,2.6742247650635723e-16,0,2.320279206402272e-11
2019,4,22,8,30,0,6.898893737794271e-16,0,2.8945102084059713e-10
2019,4,22,15,0,0,6.766826392041741e-15,0,2.6941080779005185e-10
2019,4,23,7,30,0,2.3290431687633674e-11,0,1.5459293717738622e-14
2019,4,24,1,30,0,8.298077066731144e-15,0,1.782220383977019e-18
2019,4,25,22,0,0,8.209613578277958e-19,0,6.370505199309732e-20
2019,4,26,11,0,0,5.062813859465346e-19,0,8.534944359627102e-19
2019,4,27,4,0,0,2.2629863510885306e-19,0,3.8934839078599e-23
2019,4,28,6,0,0,1.9707783958721413e-23,0,7.530598204369416e-16
2019,4,29,10,30,0,4.6352743416084425e-15,0,1.6609052232383275e-15
2019,4,30,8,0,0,5.590764907698134e-23,0,1.4953770534076853e-22
2019,4,30,14,0,0,1.4714625292615376e-19,0,4.369445344946705e-27
2019,4,30,23,30,0,1.0544589972922477e-19,0,3.727701912671569e-26
2019,5,1,2,30,0,2.7025576317396556e-19,0,3.914772542707417e-22
2019,5,1,8,30,0,5.204290400846484e-23,0,3.1444998353428154e-21
2019,5,1,9,0,0,3.467845648980123e-23,0,4.803277639681199e-22
2019,5,2,4,0,0,1.3856122681114315e-23,0,1.3082734040339561e-21
2019,5,2,19,30,0,8.401272506332464e-22,0,2.5286700898830544e-21
2019,5,4,11,30,0,2.04291804176595e-21,0,4.1902958542957716e-32
2019,5,5,11,30,0,4.2356346220709445e-32,0,1.0167080279012358e-24
2019,5,6,5,0,0,5.308125948662236e-27,0,1.333913309672712e-26
2019,5,7,1,30,0,4.058652167156601e-24,0,4.947752091068561e-21
2019,5,8,8,30,0,1.1411894804642704e-21,0,4.0645689325502196e-24
2019,5,8,10,30,0,3.926536458157296e-23,0,5.538356367434493e-24
2019,5,8,13,0,0,5.924078734666612e-24,0,1.5186441580533724e-21
2019,5,9,3,30,0,2.207538182604111e-20,0,2.8052604989881897e-22
2019,5,9,11,30,0,1.2496965816991575e-23,0,2.3199522049519742e-23
2019,5,9,18,30,0,7.60066385894989e-22,0,8.345022069318048e-27
2019,5,11,6,30,0,3.211683678102208e-29,0,8.31245135662766e-20
2019,5,11,17,0,0,2.27647979837692e-23,0,7.031340022007298e-16
2019,5,11,23,0,0,5.27224095787595e-22,0,2.0176577557872644e-15
2019,5,13,0,0,0,4.748925336526198e-16,0,4.9278968393545916e-18
2019,5,13,4,0,0,1.1068895236959103e-16,0,1.136878323567905e-16
2019,5,14,16,0,0,2.6839913768692936e-18,0,4.67402716750723e-18
2019,5,15,5,30,0,2.2355373691897307e-15,0,1.3063764996613111e-16
2019,5,16,9,30,0,5.306105703603696e-20,0,3.2688408417219835e-15
2019,5,17,0,30,0,2.3100821692705795e-19,0,6.210819376825918e-17
2019,5,17,13,0,0,1.5784564434235806e-12,0,2.3175384287083872e-08
2019,5,18,7,30,0,2.2451854040017496e-14,0,1.8462260663006392e-22
2019,5,18,9,30,0,2.2638574876488785e-12,0,3.8721595528134753e-23
2019,5,19,6,30,0,1.0384532582661875e-21,0,3.576034685372864e-23
2019,5,20,11,0,0,1.7833380783451528e-23,0,1.1088879094086549e-17
2019,5,20,18,0,0,4.983249522992676e-24,0,3.609383555797883e-21
2019,5,20,21,30,0,7.5876195529692e-21,0,5.885283894333147e-19
2019,5,21,7,30,0,3.047210576319203e-17,0,5.358907448951344e-19
2019,5,22,11,0,0,2.0361524925022563e-16,0,4.237833501401672e-18
2019,5,22,17,0,0,3.6026730673093685e-20,0,1.946214821410799e-18
2019,5,23,0,30,0,2.561380950985219e-18,0,3.771924082346334e-15
2019,5,23,22,30,0,1.9820586611784307e-17,0,2.901114280864869e-16
2019,5,23,23,0,0,1.0691585789713768e-17,0,1.1868781300594592e-17
2019,5,24,2,0,0,5.700483558724773e-16,0,3.3130764192593594e-16
2019,5,24,7,0,0,4.67448752501255e-19,0,2.956101231736302e-18
2019,5,25,6,0,0,2.516394621405503e-18,0,4.171220332124803e-14
2019,5,27,1,0,0,2.0190572127005904e-22,0,2.4148687650053302e-20
2019,5,27,2,0,0,2.7935207648146133e-24,0,1.0583855815886464e-20
2019,5,27,15,0,0,1.032700378285737e-27,0,1.2271094351173108e-16
2019,5,28,17,0,0,1.3030357237587822e-23,0,7.80939946116412e-21
2019,5,28,17,30,0,1.6162958873849574e-23,0,3.56086383139486e-18
2019,5,28,19,0,0,4.658321850037619e-27,0,1.6917602873960015e-20
2019,5,30,17,30,0,1.8689510979086896e-20,0,3.367336459529635e-21
2019,5,30,22,0,0,5.963367714490136e-20,0,2.1611920600305236e-21
2019,5,30,23,0,0,3.757736812417414e-21,0,1.0761523906274714e-21
2019,5,31,5,30,0,1.2206845036780725e-18,0,4.534553058850221e-25
2019,6,1,15,0,0,9.128784827452397e-25,0,3.143506292463147e-22
2019,6,3,15,0,0,1.7733193254923665e-18,0,1.787078493268704e-16
2019,6,3,21,30,0,2.3549159884090426e-17,0,7.233783830993895e-14
2019,6,3,23,0,0,4.994569376628518e-18,0,9.19246214292123e-16
2019,6,3,23,30,0,4.548952606248759e-17,0,2.4750353178510866e-15
2019,6,4,2,0,0,1.3089257299268288e-16,0,1.991076153672256e-17
2019,6,4,5,30,0,7.892094385628129e-17,0,4.387927558898697e-17
2019,6,4,6,0,0,5.4844797817934007e-17,0,3.078747413889677e-17
2019,6,6,5,30,0,2.1937525686843167e-10,0,6.634392089276597e-21
2019,6,7,13,30,0,8.796205974869049e-17,0,2.583068843593739e-15
2019,6,8,2,0,0,1.2853280729620513e-15,0,1.2645475961065508e-16
2019,6,8,20,30,0,1.382868451807937e-16,0,8.030668255812114e-14
2019,6,9,5,30,0,3.086583250775578e-13,0,3.4316297405519105e-15
2019,6,11,5,30,0,1.0583576584083253e-22,0,3.850753413607311e-18
2019,6,11,7,0,0,3.4802470880180487e-22,0,8.285180783068648e-19
2019,6,11,12,30,0,1.1946242605970016e-21,0,9.467033241625034e-19
2019,6,11,23,0,0,1.3221665863937627e-22,0,1.5831964930579426e-22
2019,6,12,13,30,0,2.919979131233975e-19,0,1.1919366600301037e-19
2019,6,13,1,0,0,1.6682288784956717e-18,0,2.345255634798079e-22
2019,6,13,8,30,0,5.882643678211982e-18,0,1.0739108536400741e-18
2019,6,15,22,0,0,4.9405068019178824e-20,0,1.4942520213695651e-18
2019,6,17,1,0,0,1.0014944508871229e-17,0,5.700208039375672e-14
2019,6,17,11,0,0,4.5380678907572745e-15,0,1.7000590364585472e-17
2019,6,18,2,30,0,3.551561906864601e-15,0,3.6947719393783014e-15
2019,6,18,9,30,0,1.8343480551725066e-17,0,1.7079033002322917e-15
2019,6,18,15,0,0,1.6270468437668757e-17,0,2.6710375287681622e-18
2019,6,19,1,0,0,1.3362490129781877e-15,0,7.454762544257579e-16
2019,6,20,8,30,0,3.406547465473566e-17,0,6.776077873297349e-19
2019,6,20,13,30,0,1.7679289465462785e-17,0,7.713947942937718e-15
2019,6,20,17,30,0,1.6749525465583152e-17,0,1.470294945681736e-18
2019,6,21,1,30,0,2.992775043240249e-14,0,3.535999095523378e-18
2019,6,21,23,0,0,3.223643727632492e-20,0,1.0866165121445374e-24
2019,6,22,9,0,0,6.46721628808318e-22,0,2.808416722853049e-23
2019,6,22,19,30,0,5.4350344898159906e-24,0,4.069096274537021e-21
2019,6,23,12,0,0,6.379791438851035e-17,0,5.714862646908231e-21
2019,6,23,14,30,0,3.4616696389472646e-16,0,2.179529225013853e-16
2019,6,24,9,0,0,9.474215164314466e-19,0,2.272063625573978e-22
2019,6,24,15,0,0,4.997601768415487e-19,0,1.8015691001486447e-17
2019,6,25,23,30,0,2.686346774438761e-14,0,8.948189265510553e-12
2019,6,26,11,30,0,2.880696863017137e-13,0,1.372552693251557e-13
2019,6,27,19,30,0,1.50433404878333e-16,0,5.783968041120154e-13
2019,6,28,1,0,0,1.4054072345961877e-10,0,4.3546309420285775e-18
2019,6,29,6,0,0,1.0157125045864626e-15,0,9.525924720891733e-17
2019,6,29,10,30,0,2.0329244336658862e-13,0,2.671652058910296e-17
2019,6,30,8,0,0,2.6959540964810923e-15,0,1.4014909284947022e-14
2019,6,30,20,0,0,7.936583060250168e-22,0,1.096414032792496e-13
2019,7,5,0,30,0,7.183872395296772e-28,0,8.997086529871651e-21
2019,7,5,5,30,0,4.377818330217666e-28,0,2.2625499112935807e-24
2019,7,5,20,30,0,4.54144598465938e-25,0,1.757905600305443e-22
2019,7,6,8,30,0,1.0695627290062422e-24,0,1.3286401520515694e-24
2019,7,7,0,0,0,4.3375852889562135e-27,0,4.0120123389281116e-28
2019,7,7,20,0,0,1.0298137636071738e-23,0,5.411199506566984e-26
2019,7,8,2,30,0,1.600871055414983e-27,0,1.639253087329772e-25
2019,7,8,5,0,0,7.683016627901447e-28,0,2.847017962754296e-25
2019,7,8,9,0,0,4.260316938878805e-26,0,7.949771223133638e-24
2019,7,8,10,30,0,9.229659820774886e-24,0,9.57642391396206e-22
2019,7,8,12,0,0,7.853410997096945e-23,0,8.839982272101855e-20
2019,7,9,13,30,0,1.0933229170250479e-18,0,1.1364168520486201e-15
2019,7,10,4,30,0,1.6209896693811757e-16,0,6.789746155669656e-18
2019,7,10,13,30,0,1.1426230369810197e-15,0,3.222324312135766e-17
2019,7,10,14,30,0,5.866548063483694e-17,0,6.891258032960056e-17
2019,7,10,16,30,0,1.107454521851178e-17,0,1.768740088687087e-19
2019,7,11,11,30,0,1.33142367522728e-15,0,9.181664276637357e-11
2019,7,11,22,30,0,7.814156656936212e-16,0,1.359307292699912e-12
2019,7,14,4,30,0,4.568412224553714e-15,0,1.95676426252978e-13
2019,7,16,4,0,0,3.5577121176379876e-18,0,2.4836963514514942e-14
2019,7,16,10,0,0,2.3677021716749498e-17,0,7.386224069525526e-16
2019,7,16,15,0,0,8.407672771003049e-16,0,2.0122120207537207e-19
2019,7,16,17,0,0,1.1411833130119495e-16,0,8.581804320861794e-15
2019,7,16,18,0,0,4.559417672550642e-19,0,1.1568661280822458e-16
2019,7,16,18,30,0,8.848398125557335e-19,0,6.592433424868888e-16
2019,7,16,20,0,0,7.107803516169122e-18,0,9.24977411217574e-14
2019,7,17,10,0,0,7.425328199945803e-16,0,2.781288468656016e-17
2019,7,17,14,0,0,4.423870375071623e-18,0,8.572043700116144e-19
2019,7,17,18,0,0,1.1637087151622924e-16,0,6.8790488760078335e-15
2019,7,18,9,30,0,3.3172081715259105e-17,0,6.052513285857691e-16
2019,7,19,6,30,0,2.579948181795126e-20,0,2.7528283305121828e-14
2019,7,19,22,30,0,1.7425493607269784e-14,0,2.0609800587480741e-13
2019,7,20,6,0,0,1.2810028890698903e-14,0,1.7886331553076002e-14
2019,7,21,12,0,0,4.672991487162798e-13,0,1.3300295706080109e-13
2019,7,21,18,30,0,7.870935835666814e-14,0,4.84927817914574e-14
2019,7,21,22,30,0,1.0871600286224006e-10,0,2.7028785748477743e-14
2019,7,22,13,0,0,1.215000986663603e-13,0,4.211618893690287e-12
2019,7,23,2,0,0,3.2792830360186374e-13,0,6.252862823712605e-15
2019,7,23,5,30,0,5.220445643776312e-13,0,7.402781270133158e-14
2019,7,24,4,30,0,6.571813761417229e-14,0,2.8401091563250495e-14
2019,7,24,15,30,0,3.526122289330159e-09,0,6.548860091763344e-10
2019,7,24,21,30,0,4.9626551536355664e-11,0,2.496218402934842e-12
2019,7,26,11,30,0,2.1057574710940364e-11,0,0.0004016487119655517
2019,7,27,23,30,0,2.5962171840565904e-07,0,2.8785726125623238e-11
2019,7,28,17,0,0,1.4196249397548624e-11,0,4.319211158252685e-11
2019,7,29,6,0,0,1.3220130579444785e-13,0,3.622014868151568e-14
2019,7,29,12,30,0,5.485176202756715e-11,0,1.2772986033158422e-13
2019,7,29,19,0,0,8.801109511565519e-12,0,7.918722553232419e-14
2019,7,30,4,30,0,5.0395631756736333e-14,0,5.685381084167909e-13
2019,7,31,8,30,0,6.991538527144079e-13,0,1.3790348185661086e-15
2019,7,31,9,0,0,1.7182461113746996e-13,0,1.2047859461765415e-16
2019,7,31,20,0,0,3.050289138646006e-12,0,7.394534394509053e-18
2019,8,1,7,0,0,1.8537240115394892e-12,0,1.9382709034157132e-16
2019,8,3,10,30,0,8.58968218628721e-16,0,1.2550795942487075e-13
2019,8,3,23,30,0,4.992250968392141e-16,0,1.0592379863884027e-18
2019,8,4,3,30,0,9.140637540728415e-18,0,9.167758331870543e-18
2019,8,4,6,30,0,2.5763158615933477e-17,0,1.3382391172126237e-15
2019,8,4,16,0,0,5.374887812360664e-16,0,1.1697922273284361e-20
2019,8,4,18,30,0,4.7592032353035664e-18,0,8.886765705880925e-18
2019,8,4,21,0,0,7.176608950098109e-19,0,7.647510503523425e-20
2019,8,5,5,0,0,3.133633262574387e-16,0,4.049137779512485e-21
2019,8,5,5,30,0,2.92274901394653e-16,0,1.1688323122003486e-19
2019,8,6,4,0,0,1.0609470405478067e-21,0,7.079812068528076e-16
2019,8,8,17,30,0,1.5192554340983254e-17,0,7.889707117114079e-19
2019,8,9,23,30,0,4.165991392642991e-20,0,4.11935667290209e-12
2019,8,10,0,30,0,9.4359033434368e-22,0,3.038111132384265e-13
2019,8,12,4,30,0,3.249298002986512e-14,0,2.8245578389095633e-14
2019,8,12,16,0,0,7.50438204239129e-14,0,1.3242114451323383e-16
2019,8,14,1,30,0,4.14885596129623e-18,0,6.211540508329697e-18
2019,8,14,5,30,0,6.955710009426068e-19,0,2.8965774250735127e-16
2019,8,15,9,30,0,1.0736187769042912e-19,0,5.059923543950355e-18
2019,8,16,3,30,0,3.9515310861520997e-20,0,2.6979258840582372e-20
2019,8,16,4,30,0,1.8092562716153825e-17,0,4.5829941919282565e-20
2019,8,16,10,0,0,1.751864129050145e-18,0,3.1978796973233826e-19
2019,8,16,22,0,0,8.409929689961994e-18,0,1.0745807750134819e-19
2019,8,16,22,30,0,1.5401992875951706e-17,0,5.444382003155246e-19
2019,8,18,3,0,0,8.093442818596957e-21,0,2.413374541962462e-17
2019,8,18,20,30,0,9.75873503939878e-18,0,2.9683488858141407e-17
2019,8,18,21,0,0,4.115984432959055e-20,0,8.087625588317868e-18
2019,8,19,2,30,0,1.9184053090766736e-17,0,1.4308526448759784e-17
2019,8,20,2,30,0,1.4393812029715735e-17,0,1.452891193496964e-14
2019,8,20,16,30,0,4.2042779396513313e-16,0,5.436623980055368e-18
2019,8,21,13,0,0,1.6378623958995513e-17,0,1.0005234341518698e-18
2019,8,22,16,30,0,2.184282373107982e-22,0,2.00715239452188e-18
2019,8,23,2,0,0,6.395200973554384e-20,0,1.4483119499906392e-19
2019,8,24,5,0,0,1.0153441692983966e-18,0,9.385441286914826e-20
2019,8,24,6,0,0,4.094893242746769e-19,0,9.180183914023414e-20
2019,8,24,8,0,0,7.303163111333473e-19,0,1.5897866760579617e-18
2019,8,26,7,30,0,8.408754215404214e-17,0,4.0161869854597953e-14
2019,8,27,12,30,0,1.1207030682090873e-13,0,1.5123870693228575e-13
2019,8,27,18,30,0,5.926058902560215e-14,0,2.575146131040141e-14
2019,8,28,0,30,0,8.024240307143997e-12,0,2.8161313085062597e-18
2019,9,2,10,30,0,6.362357620959297e-14,0,6.89319844483447e-10
2019,9,3,12,30,0,1.7991055587834536e-09,0,2.3285756308949693e-09
2019,9,4,1,0,0,9.972271468746411e-14,0,1.8160568283011664e-13
2019,9,4,18,0,0,2.1431465612893625e-07,0,1.1345820760800814e-08
2019,9,4,18,30,0,6.664441576514517e-07,0,1.3935470256272048e-08
2019,9,7,2,30,0,4.099249636674245e-11,0,2.9156733062608707e-13
2019,9,7,22,0,0,1.3379733156616948e-11,0,1.701577444401966e-09
2019,9,8,17,0,0,5.353483611732406e-09,0,1.1151328749675507e-10
2019,9,9,1,0,0,4.828970514542592e-12,0,7.898681002805724e-11
2019,9,9,3,30,0,1.5369608092903137e-12,0,2.181691183317913e-12
2019,9,9,4,30,0,5.257532762415995e-13,0,1.36751850951908e-12
2019,9,10,6,0,0,3.879307966757352e-13,0,1.909504196267826e-19
2019,9,10,13,30,0,5.217132815431267e-10,0,1.6944531130707298e-16
2019,9,10,22,0,0,5.7151318284225995e-12,0,1.0864094163150905e-20
2019,9,11,15,30,0,3.773716940866874e-17,0,8.928521611192161e-18
2019,9,12,21,0,0,3.974090218223597e-15,0,3.086366035400147e-12
2019,9,16,2,0,0,4.2958749616804406e-20,0,7.425635473992113e-21
2019,9,18,3,0,0,1.5167304291210075e-31,0,1.0184940603472583e-26
2019,9,21,2,0,0,6.694309618788462e-15,0,7.516309703454932e-23
2019,9,21,16,30,0,6.595421233168457e-12,0,5.537156567371704e-22
2019,9,22,3,30,0,1.8751086122818397e-23,0,7.80048200872368e-26
2019,9,22,12,0,0,5.275683377430327e-21,0,4.082284977457036e-20
2019,9,23,0,30,0,1.252091077854029e-22,0,1.2437913491462543e-20
2019,9,24,11,0,0,5.162420464585503e-15,0,1.3370989360737432e-18
2019,9,24,22,0,0,2.7833977047434475e-13,0,7.370553139582616e-12
2019,9,25,10,30,0,8.917025053973089e-19,0,1.521442987610459e-14
2019,9,25,13,30,0,3.189113855882294e-18,0,6.5470219367901085e-15
2019,9,26,19,0,0,1.0612384177907781e-14,0,4.2109639101695095e-16
2019,9,26,22,0,0,1.6503960280214604e-14,0,2.2289015690978797e-15
2019,9,27,1,0,0,2.455362385749367e-15,0,3.199665945461791e-15
2019,9,27,8,0,0,1.404225674737889e-17,0,1.403829768109068e-13
2019,9,27,8,30,0,1.1197430459061435e-18,0,3.2636306455988673e-15
2019,9,27,11,30,0,2.7365106320312934e-15,0,4.554636759903274e-17
2019,9,28,9,0,0,3.1131460474983303e-14,0,9.081224434885891e-14
2019,9,29,10,30,0,2.015311469125288e-14,0,1.5707873898064663e-10
2019,9,29,19,30,0,1.2544957022775556e-10,0,1.5460534136187933e-10
2019,9,30,3,30,0,1.9118740010235042e-14,0,2.4075325486799585e-12
2019,9,30,7,0,0,5.9426123274948455e-16,0,2.673156764151553e-11
2019,9,30,8,0,0,2.4188085577639397e-15,0,1.2029836748238253e-09
2019,9,30,20,0,0,3.248011221125704e-09,0,0.3657981007069441
2019,10,1,3,0,0,3.6810758426531234e-09,0,0.005185127269340431
2019,10,1,11,30,0,1.004476539682983e-06,0,2.348469848104938e-09
2019,10,2,5,30,0,4.420159164836628e-06,0,1.837908027046484e-08
2019,10,2,8,0,0,1.7353959118286538e-08,0,6.562309563383996e-08
2019,10,3,1,30,0,1.9031750248104434e-09,0,4.690909951068052e-13
2019,10,3,14,0,0,4.080686716439269e-10,0,1.7268040500967383e-16
2019,10,4,20,0,0,3.065040788138901e-17,0,1.3262663149315111e-15
2019,10,4,21,0,0,9.810431704162117e-17,0,7.301521875642801e-16
2019,10,7,2,0,0,5.892856092950638e-22,0,1.665426083844345e-24
2019,12,13,16,0,0,3.390768988137111e-21,0,1.9928876262681822e-16
2019,12,15,5,30,0,1.832041292171491e-11,0,0.015260282636210726
2019,12,15,10,0,0,3.4651846165139563e-12,1,0.9953264603674631
2019,12,15,10,30,0,5.505515721383076e-10,1,0.9949091428845888
2019,12,15,11,0,0,3.3153137514598515e-09,1,0.9849840506932791
2019,12,15,11,30,0,5.3256151972536776e-08,0,0.2536351214717935
2019,12,15,12,0,0,1.7917463436802306e-06,1,0.8391176100579416
2019,12,15,12,30,0,0.00011539475001365256,1,0.9241879682944526
2019,12,15,21,0,0,2.4247951380125263e-07,0,6.607053487619635e-11
2019,12,15,23,30,0,2.4302448973300872e-08,0,8.972646404519366e-12
2019,12,16,4,30,0,0.06652417224297943,0,3.72700158335272e-19
2019,12,16,10,0,1,0.9953248953195668,0,1.4881760157061488e-20
2019,12,16,10,30,1,0.9949073094529367,0,1.2878252706624704e-18
2019,12,16,11,0,1,0.9849814047890607,0,1.7044952626675e-17
2019,12,16,11,30,0,0.25374703771882673,0,4.9800281701457484e-20
2019,12,16,12,0,1,0.8391426204555552,0,8.208558669058955e-19
2019,12,16,12,30,1,0.9241926582631331,0,2.35130152309201e-18
2019,12,16,13,30,0,0.1489015413286163,0,1.1254131844104401e-19
2019,12,16,16,30,0,6.581575534793373e-05,0,6.810371730326194e-20
2019,12,16,23,30,0,9.009277881218866e-12,0,4.223757177698702e-20
2019,12,17,14,30,0,1.4245558771817372e-21,0,1.6719315090659487e-24
2019,12,18,12,0,0,1.3835910638019699e-24,0,2.3796042876694607e-20
2019,12,18,17,30,0,4.65210881982485e-24,0,2.213059681165007e-28
2019,12,18,20,0,0,3.7139017474876395e-24,0,6.629253724642683e-24
2019,12,19,5,30,0,4.693533677434126e-13,0,1.883489717711916e-27
2019,12,19,11,0,0,1.0668901344531982e-19,0,1.9113051212769624e-24
2019,12,19,23,0,0,7.552590659263281e-22,0,2.637893884841989e-19
2019,12,20,8,30,0,2.95867359770181e-28,0,3.301140964827805e-17
2019,12,20,17,30,0,1.3179249421127448e-17,0,2.319022471380699e-16
2019,12,20,21,0,0,4.382286183546633e-21,0,8.21371104993768e-15
2019,12,20,23,0,0,2.6549950224245013e-19,0,1.5541075684370303e-16
2019,12,21,13,30,0,4.716814031184055e-17,0,3.365258587093448e-15
2019,12,22,19,0,0,5.095199154331025e-14,0,1.1890795323686505e-22
2019,12,23,22,30,0,2.336895797497959e-22,0,1.347359475225071e-19
2019,12,24,8,0,0,4.818210329074337e-22,0,1.890692025484989e-14
2019,12,24,11,30,0,4.000390837484037e-23,0,4.552070433464544e-13
2019,12,25,2,30,0,4.427560878054645e-17,0,8.285907029014786e-26
2019,12,26,1,30,0,1.162878987636233e-24,0,1.0465213154786622e-22
2019,12,26,4,0,0,1.0166436445250533e-25,0,2.709643382011364e-24
2019,12,26,13,30,0,5.236151167090262e-29,0,2.610413747361024e-19
2019,12,27,15,30,0,5.159646638311323e-21,0,7.205319111221451e-12
2019,12,28,17,30,0,3.8740881364474224e-07,0,3.1754121278611097e-19
2019,12,29,5,30,0,2.3174117448605783e-10,0,5.844536954739031e-28
2019,12,29,10,0,0,3.749516237738606e-10,0,9.445098256199911e-27
2019,12,30,16,30,0,1.2582817652192295e-23,0,3.737910058032337e-13
2019,12,31,15,0,0,1.566203412354638e-14,0,7.562931242800812e-13
2020,1,1,0,30,0,4.981991899583399e-16,0,2.834119882879227e-15
2020,1,3,19,30,0,5.07019303385101e-19,0,1.0596678213855247e-21
2020,1,4,12,0,0,3.6994510998984463e-22,0,6.805192790766249e-11
2020,1,5,6,30,0,2.4431346228967383e-17,1,0.9999715717204721
2020,1,5,12,0,0,6.83092407407899e-11,1,0.9917573302510501
2020,1,5,13,0,0,1.6202428567100993e-10,1,0.999985532738782
2020,1,5,13,30,0,6.533980041523748e-10,1,0.999997941790654
2020,1,5,18,30,0,2.381397882429769e-05,1,0.9999999999822553
2020,1,5,21,0,0,1.7899332687391686e-05,1,0.9999999987619768
2020,1,5,21,30,0,5.106208413275587e-05,1,0.9999999990945108
2020,1,5,23,30,0,6.560291271860588e-05,1,0.9999999987787913
2020,1,6,3,0,1,0.9999079362885194,0,0.009354679189702125
2020,1,6,4,0,1,0.9999123826264023,0,0.009919282255658626
2020,1,6,5,30,1,0.9999960476151762,0,5.608442897292158e-06
2020,1,6,6,0,1,0.9999501285919544,0,1.8877592968501174e-05
2020,1,6,9,30,1,0.9999640867429452,0,7.654139695561965e-07
2020,1,6,11,0,1,0.9908062551778504,0,2.5448845306118943e-08
2020,1,6,13,0,1,0.9999855172379092,0,8.291317284209803e-10
2020,1,6,19,0,1,0.9999999999804996,0,7.117190542710617e-12
2020,1,7,0,0,1,0.9997439697833139,0,1.1488624872578869e-17
2020,1,7,0,30,1,0.9572539711271595,0,5.1866726147916846e-18
2020,1,7,1,0,1,0.6891468847080705,0,1.2471672994683055e-19
2020,1,7,1,30,1,0.9431086070681076,0,1.2450916023932868e-19
2020,1,7,2,0,1,0.9534678529910192,0,1.018339270051852e-18
2020,1,7,2,30,0,0.051077461758853436,0,1.5511406658231193e-18
2020,1,7,6,30,0,1.028124237206376e-05,0,2.7881465754009007e-20
2020,1,7,7,0,0,9.92756696037183e-05,0,3.0188142280894933e-22
2020,1,7,22,30,0,2.309912005905665e-16,0,2.1999227280887025e-18
2020,1,8,4,0,0,1.353549635800214e-17,0,5.5318031854158626e-18
2020,1,8,10,30,0,3.1640822255308e-21,0,3.9372465999245684e-18
2020,1,8,21,0,0,4.554727054835966e-18,0,4.3282201074106866e-17
2020,1,8,23,0,0,1.1291472479206304e-17,0,2.997070601819713e-16
2020,1,9,18,0,0,2.0140627367443912e-17,0,1.0812555307872598e-20
2020,1,10,9,30,0,7.838690738915047e-13,0,1.1386987465300331e-18
