Year,Month,Day,Hour,Minute,tem_in,hum_in,tem_coil,tem_out,hum_out,cond
2016,7,29,15,0,27.83,76.37,28.68,26.94,86.72,0
2016,7,29,18,0,29.57,76.16,28.99,28.99,82.63,0
2016,7,29,21,0,29.35,77.81,28.95,27.74,88.86,0
2016,7,30,0,0,28.83,78.63,29.14,27.16,90.08,0
2016,7,30,3,0,28.5,79.33,28.57,27.12,89.32,0
2016,7,30,6,0,28.19,80.53,28.53,26.67,91.42,0
2016,7,30,9,0,29.08,79,28.91,29.44,81.29,0
2016,7,30,12,0,30.57,66.36,29.67,35.12,54.27,0
2016,7,30,15,0,32.34,59.8,30.09,33.63,58.24,0
2016,7,30,18,0,32.37,57.33,30.21,30.21,63.46,0
2016,7,30,21,0,30.85,67.52,29.98,27.37,86.36,0
2016,7,31,0,0,29.47,73.66,29.29,26.15,92.61,0
2016,7,31,3,0,28.8,75.31,28.91,26,92.09,0
2016,7,31,6,0,28.19,76.71,29.22,25.51,95.63,0
2016,7,31,9,0,29.26,76.4,29.52,34.27,61.57,0
2016,7,31,12,0,31.7,64.26,30.02,35.09,54.03,0
2016,7,31,15,0,32.95,60.04,30.82,32.19,64.32,0
2016,7,31,18,0,32.25,63.43,30.32,29.75,74.36,0
2016,7,31,21,0,30.67,68.68,29.94,27.12,87.21,0
2016,8,1,0,0,29.35,73.11,29.41,26.03,91.54,0
2016,8,1,12,0,30.42,68.19,29.9,32.1,58.82,0
2016,8,1,15,0,31.67,56.01,30.44,32.16,61.29,0
2016,8,1,18,0,31.7,57.6,30.25,29.69,67.67,0
2016,8,1,21,0,30.33,65.63,29.9,26.76,84.22,0
2016,8,2,0,0,29.51,70.45,29.56,26.39,88.64,0
2016,8,2,3,0,28.89,73.05,29.33,25.81,91.21,0
2016,8,2,6,0,28.41,75.79,29.18,25.32,94.23,0
2016,8,2,9,0,28.62,75.76,29.67,26.88,87.52,0
2016,8,2,12,0,29.51,72.8,29.48,29.02,76.92,0
2016,8,2,15,0,30.39,68.8,29.79,30.7,68.86,0
2016,8,2,18,0,30.3,66.51,29.67,27.86,77.59,0
2016,8,2,21,0,29.41,68.28,29.48,26.18,85.96,0
2016,8,3,0,0,28.53,69.05,29.18,25.51,83.97,0
2016,8,3,3,0,27.92,65.75,28.61,24.56,83.18,0
2016,8,3,6,0,27.55,67.92,28.22,24.65,83.24,0
2016,8,3,9,0,28.83,66.24,29.18,34.88,46.58,0
2016,8,3,12,0,31.15,56.07,29.98,36.47,42.49,0
2016,8,3,15,0,33.05,48.47,30.93,34.54,44.66,0
2016,8,3,18,0,32.86,50.67,30.82,30.27,58.49,0
2016,8,3,21,0,30.91,58.36,30.17,27.46,72.62,0
2016,8,4,0,0,29.66,64.99,29.67,25.96,83.73,0
2016,8,4,3,0,28.53,66.42,29.14,25.11,84.68,0
2016,8,4,6,0,27.89,67.74,28.72,24.47,86.78,0
2016,8,4,9,0,29.51,64.47,30.05,34.6,52.53,0
2016,8,4,12,0,31.73,60.01,30.51,36.95,46.61,0
2016,8,4,15,0,32.56,58,30.4,34.05,54.09,0
2016,8,4,18,0,32.41,58.09,30.51,31.55,61.66,0
2016,8,4,21,0,31.03,61.84,30.28,27.86,74.6,0
2016,8,5,0,0,29.81,66.73,30.05,26.48,83,0
2016,8,5,3,0,28.77,68.96,29.75,25.84,83.18,0
2016,8,5,6,0,28.41,69.51,29.06,25.6,86.69,0
2016,8,5,9,0,29.35,72.5,30.05,35.58,54.37,0
2016,8,5,12,0,31.21,67.28,30.4,36.13,51.83,0
2016,8,5,15,0,32.71,59.8,30.59,33.53,57.51,0
2016,8,5,18,0,32.71,58.49,31.35,30.24,69.41,0
2016,8,5,21,0,31.09,61.42,30.44,28.07,74.82,0
2016,8,6,0,0,29.93,67.4,30.32,26.54,84.1,0
2016,8,6,3,0,29.23,68.04,29.83,25.84,84.92,0
2016,8,6,6,0,28.71,67.49,29.52,25.48,84.43,0
2016,8,6,9,0,29.47,70.33,30.44,36.68,49.51,0
2016,8,6,12,0,31.7,63.61,30.86,37.29,48.78,0
2016,8,6,15,0,33.02,58.7,31.16,32.95,58.64,0
2016,8,6,18,0,32.99,55.98,31.5,30.97,62.33,0
2016,8,6,21,0,30.85,59.37,30.63,27.95,67.31,0
2016,8,7,0,0,30.02,59.52,30.78,27.22,68.28,0
2016,8,7,3,0,29.41,60.68,30.09,26.33,75.64,0
2016,8,7,6,0,28.93,63.03,29.94,25.78,79.18,0
2016,8,7,9,0,29.75,65.42,30.13,37.05,44.44,0
2016,8,7,12,0,32.07,53.27,31.01,38.6,36.69,0
2016,8,7,15,0,33.14,44.99,31.16,32.92,46.86,0
2016,8,7,18,0,32.99,43.71,31.2,30.85,49.69,0
2016,8,7,21,0,31.37,51.86,31.24,27.74,65.9,0
2016,8,8,0,0,29.9,58.27,30.67,25.84,76.25,0
2016,8,8,3,0,28.83,62.61,30.05,25.14,82.17,0
2016,8,8,6,0,28.35,65.9,29.44,24.44,85.56,0
2016,8,8,9,0,29.2,68.99,30.13,37.59,44.87,0
2016,8,8,12,0,31.46,61.97,31.16,38.79,42.74,0
2016,8,8,15,0,33.14,55.46,31.05,32.89,58.09,0
2016,8,8,18,0,32.65,52.84,31.28,30.21,62.12,0
2016,8,8,21,0,30.88,58.52,30.78,27.61,72.13,0
2016,8,9,0,0,29.6,64.35,30.09,26.24,81.81,0
2016,8,9,3,0,29.11,65.87,29.86,25.63,85.2,0
2016,8,9,6,0,28.65,67.16,29.6,25.51,86.11,0
2016,8,9,9,0,30.02,66.03,30.36,35.55,49.27,0
2016,8,9,12,0,32.41,58.76,30.97,37.96,44.69,0
2016,8,9,15,0,33.81,54.27,31.35,34.48,53.39,0
2016,8,9,18,0,33.44,55.04,31.62,31.31,62.67,0
2016,8,9,21,0,31.4,65.11,31.05,28.44,78.75,0
2016,8,10,0,0,30.02,69.05,30.51,26.82,86.57,0
2016,8,10,3,0,29.32,71.31,29.86,26.09,89.53,0
2016,8,10,6,0,28.93,72.68,29.67,25.69,91.82,0
2016,8,10,9,0,30.05,70.79,30.51,38.57,44.14,0
2016,8,10,12,0,31.95,59.95,31.01,36.59,46.61,0
2016,8,10,15,0,33.26,47.01,31.73,32.86,47.41,0
2016,8,10,18,0,33.02,51.28,31.39,30.6,60.01,0
2016,8,10,21,0,30.82,59.58,30.74,27.61,74.27,0
2016,8,11,0,0,29.66,66.45,30.05,26.12,84.98,0
2016,8,11,3,0,28.83,65.72,29.64,24.8,87.09,0
2016,8,11,6,0,28.32,71,29.25,24.74,89.71,0
2016,8,11,9,0,29.54,70.3,30.21,33.66,59.1,0
2016,8,11,12,0,31.49,63.43,30.93,37.2,48.78,0
2016,8,11,15,0,33.17,54.09,31.5,33.17,53.88,0
2016,8,11,18,0,33.29,52.66,31.66,31.15,61.81,0
2016,8,11,21,0,31.15,63.19,30.78,27.8,79.88,0
2016,8,12,0,0,29.78,69.9,30.7,26.09,88.58,0
2016,8,12,3,0,28.83,72.95,29.75,25.69,92.16,0
2016,8,12,6,0,28.41,73.69,29.52,25.45,92.06,0
2016,8,12,9,0,29.02,73.63,29.71,29.72,73.84,0
2016,8,12,12,0,31,63.25,30.78,37.63,45.02,0
2016,8,12,15,0,33.11,53.27,31.05,33.38,52.32,0
2016,8,12,18,0,33.14,56.87,31.5,30.88,69.96,0
2016,8,12,21,0,31.03,67.92,30.67,27.74,85.29,0
2016,8,13,0,0,29.78,72.25,30.25,26.45,90.66,0
2016,8,13,3,0,28.99,74.08,29.79,25.84,92.58,0
2016,8,13,6,0,28.53,75.27,29.71,25.93,92.09,0
2016,8,13,9,0,29.05,76.92,29.9,29.11,79.98,0
2016,8,13,12,0,31.34,63.52,30.55,37.56,44.51,0
2016,8,13,15,0,32.99,56.41,30.93,34.08,54.55,0
2016,8,13,18,0,33.17,60.47,31.09,31.12,69.84,0
2016,8,13,21,0,31.09,68.32,30.74,28.47,81.29,0
2016,8,14,0,0,30.05,72.07,30.4,27.28,88.13,0
2016,8,14,3,0,29.17,73.44,29.71,26.61,89.74,0
2016,8,14,6,0,28.77,74.11,29.94,26.24,90.05,0
2016,8,14,9,0,29.87,73.9,30.4,32.89,65.14,0
2016,8,14,12,0,31.83,65.87,30.63,34.66,58.91,0
2016,8,14,15,0,32.8,63.37,31.31,33.11,63.25,0
2016,8,14,18,0,32.16,64.84,31.39,30.82,71.86,0
2016,8,14,21,0,30.76,70.94,30.59,28.53,83.03,0
2016,8,15,0,0,30.05,72.44,30.4,27.12,87.67,0
2016,8,15,3,0,29.38,72.47,29.83,26.61,86.94,0
2016,8,15,6,0,28.93,73.23,29.6,25.87,90.72,0
2016,8,15,9,0,29.05,75.12,29.94,28.59,79.12,0
2016,8,15,12,0,30.76,64.62,30.63,39.43,38.58,0
2016,8,15,15,0,32.01,60.35,31.01,32.65,58.85,0
2016,8,15,18,0,31.28,54.43,30.7,29.41,60.87,0
2016,8,15,21,0,29.63,59.37,29.83,27.03,71.21,0
2016,8,16,0,0,28.99,65.23,30.02,25.78,80.56,0
2016,8,16,3,0,28.62,62.73,29.56,25.48,76.71,0
2016,8,16,6,0,28.07,65.11,29.06,24.59,84.16,0
2016,8,16,9,0,29.11,63.03,29.75,38.48,37.88,0
2016,8,16,12,0,31.73,49.36,30.59,39.43,28.63,0
2016,8,16,15,0,33.78,38,31.12,34.3,38.49,0
2016,8,16,18,0,32.71,55.43,30.82,30.6,64.16,0
2016,8,16,21,0,30.15,66.79,30.28,26.97,81.84,0
2016,8,17,0,0,28.68,68.35,29.9,25.66,83.33,0
2016,8,17,3,0,28.28,68.93,29.6,24.8,86.48,0
2016,8,17,6,0,27.7,66.7,29.52,24.5,83.52,0
2016,8,17,9,0,28.71,69.78,29.83,32.31,59.04,0
2016,8,17,12,0,31.18,62.94,30.63,38.14,44.6,0
2016,8,17,15,0,32.95,54.67,30.82,33.9,53.24,0
2016,8,17,18,0,32.53,53.63,30.97,30.18,62,0
2016,8,17,21,0,30.57,62.36,30.51,27.67,77.41,0
2016,8,18,0,0,29.78,65.35,30.02,26.54,79.52,0
2016,8,18,3,0,28.93,65.08,29.64,25.63,80.01,0
2016,8,18,6,0,28.19,65.08,29.25,24.53,84.1,0
2016,8,18,9,0,29.08,67.83,29.71,33.84,54.43,0
2016,8,18,12,0,31.98,54.85,30.55,35.98,44.99,0
2016,8,18,15,0,33.2,51.56,30.97,35.67,45.45,0
2016,8,18,18,0,32.47,50.85,30.86,30.42,57.6,0
2016,8,18,21,0,30.73,53.02,30.47,28.38,62.21,0
2016,8,19,0,0,29.57,56.87,30.21,27.4,65.08,0
2016,8,19,3,0,29.14,59.28,29.71,26.73,71.95,0
2016,8,19,6,0,28.71,67.03,29.37,26.39,79.95,0
2016,8,19,9,0,29.44,65.87,29.94,32.47,57.51,0
2016,8,19,12,0,31.98,59.52,30.7,35.4,49.69,0
2016,8,19,15,0,33.2,54.95,31.16,34.02,50.64,0
2016,8,19,18,0,32.56,49.88,31.01,30.51,56.68,0
2016,8,19,21,0,30.79,60.44,30.51,28.25,71.95,0
2016,8,20,0,0,30.02,63.55,30.44,27.52,76.34,0
2016,8,20,3,0,29.17,66.54,29.86,26.79,79.52,0
2016,8,20,6,0,28.83,67.86,29.83,26.42,79.67,0
2016,8,20,9,0,29.66,64.35,30.05,30.94,60.04,0
2016,8,20,12,0,32.62,53.91,31.01,38.48,39.9,0
2016,8,20,15,0,34.24,47.77,31.5,35.76,44.63,0
2016,8,20,18,0,33.26,55.1,31.62,30.18,67.61,0
2016,8,20,21,0,30.97,65.6,30.74,27.92,81.84,0
2016,8,21,0,0,29.81,68.65,30.05,26.82,84.46,0
2016,8,21,3,0,29.44,72.16,29.71,26.94,85.78,0
2016,8,21,6,0,29.23,53.66,29.9,27.46,55.04,0
2016,8,21,9,0,29.32,50.98,30.25,28.44,53.66,0
2016,8,21,12,0,31.21,47.37,30.89,32.89,40.23,0
2016,8,21,15,0,33.32,36.51,31.28,35.52,28.27,0
2016,8,21,18,0,33.26,43.35,31.35,31.28,50,0
2016,8,21,21,0,30.88,53.24,30.86,27.22,68.89,0
2016,8,22,0,0,29.38,58.03,30.28,25.48,75.79,0
2016,8,22,3,0,28.56,62.15,29.64,24.87,80.89,0
2016,8,22,6,0,28.19,64.84,29.44,24.59,85.1,0
2016,8,22,9,0,29.66,65.66,30.13,36.4,44.87,0
2016,8,22,12,0,31.76,56.99,30.93,36.37,45.45,0
2016,8,22,15,0,33.41,53.69,31.05,32.65,57.66,0
2016,8,22,18,0,32.83,53.05,31.39,30.24,63.06,0
2016,8,22,21,0,30.27,63.4,30.36,26.91,79.27,0
2016,8,23,0,0,29.14,64.07,29.86,25.66,81.29,0
2016,8,23,3,0,28.77,64.47,29.98,25.51,81.78,0
2016,8,23,6,0,28.28,67.89,29.44,25.29,84.83,0
2016,8,23,9,0,29.35,64.59,30.02,34.33,50.7,0
2016,8,23,12,0,31.64,57.36,30.67,36.92,44.99,0
2016,8,23,15,0,32.74,55.19,31.05,33.53,54.91,0
2016,8,23,18,0,31.92,57.57,30.78,30.12,64.9,0
2016,8,23,21,0,30.24,65.38,30.25,26.94,82.17,0
2016,8,24,0,0,29.11,66.3,29.6,26.12,81.04,0
2016,8,24,3,0,28.83,66.64,29.6,26.09,80.62,0
2016,8,24,6,0,28.56,66.09,28.99,25.51,82.42,0
2016,8,24,9,0,29.29,65.48,30.05,36.01,46.03,0
2016,8,24,12,0,31.43,53.72,30.51,34.11,46.89,0
2016,8,24,15,0,32.41,45.24,31.05,33.11,44.26,0
2016,8,24,18,0,32.44,47.77,30.93,30.3,54.18,0
2016,8,24,21,0,30.63,57.08,30.51,27.77,69.78,0
2016,8,25,0,0,29.47,62.7,29.71,25.78,78.88,0
2016,8,25,3,0,28.65,67,29.44,24.8,86.81,0
2016,8,25,6,0,27.98,68.13,29.06,24.07,88.25,0
2016,8,25,9,0,28.99,65.69,30.21,35.49,46.25,0
2016,8,25,12,0,31.52,55.92,30.7,38.42,36.78,0
2016,8,25,15,0,32.89,48.78,30.7,33.9,48.02,0
2016,8,25,18,0,32.07,55.53,31.12,30.42,62.3,0
2016,8,25,21,0,30.3,64.29,30.25,27.55,76.98,0
2016,8,26,0,0,29.44,67.86,29.64,26.54,83.61,0
2016,8,26,3,0,29.23,65.02,29.79,26.3,74.57,0
2016,8,26,6,0,28.44,64.07,29.75,24.26,84.58,0
2016,8,26,9,0,27.4,62.45,29.18,20.96,81.99,0
2016,8,26,12,0,27.43,49.11,28.64,22.33,65.11,0
2016,8,26,15,0,27.64,48.87,28.53,22.91,64.9,0
2016,8,26,18,0,28.22,42.12,28.72,23.19,56.75,0
2016,8,26,21,0,27.34,47.74,28.38,21.81,68.13,0
2016,8,27,0,0,26.39,45.76,27.61,21.29,59.68,0
2016,8,27,3,0,25.72,44.08,27.23,19.95,62.45,0
2016,8,27,6,0,25.05,44.84,26.54,18.94,65.05,0
2016,8,27,9,0,26.24,38.61,27.57,27.83,35.59,0
2016,8,27,12,0,28.8,35.47,28.83,29.23,34.58,0
2016,8,27,15,0,30.21,33.24,29.37,28.89,36.29,0
2016,8,27,18,0,30.05,35.65,29.22,27.8,41.45,0
2016,8,27,21,0,28.59,44.41,28.72,25.78,54.46,0
2016,8,28,0,0,27.16,46.18,27.8,22.52,63.61,0
2016,8,28,3,0,26,49.45,26.96,21.23,69.99,0
2016,8,28,6,0,25.63,48.75,27.04,22.36,58.85,0
2016,8,28,9,0,25.96,47.92,27,23,58.52,0
2016,8,28,12,0,27.03,45.33,27.96,26.51,49.05,0
2016,8,28,15,0,28.53,39.13,28.19,27.12,42.52,0
2016,8,28,18,0,28.04,40.57,28.22,24.29,51.77,0
2016,8,28,21,0,25.96,47.07,26.96,21.87,60.78,0
2016,8,29,0,0,25.17,48.69,26.96,21.63,61.17,0
2016,8,29,3,0,24.8,45.33,26.47,21.51,56.62,0
2016,8,29,6,0,24.47,46.73,26.28,21.2,57.45,0
2016,8,29,9,0,25.45,40.9,26.85,32.07,27.96,0
2016,8,29,12,0,28.04,35.99,27.8,32.89,28.11,0
2016,8,29,15,0,29.17,37.58,27.77,26.79,43.04,0
2016,8,29,18,0,28.68,45.85,27.84,25.45,60.04,0
2016,8,29,21,0,26.36,48.5,26.81,20.81,68.07,0
2016,8,30,0,0,24.8,50.73,26.01,20.26,69.84,0
2016,8,30,3,0,25.6,46.15,26.39,23.8,52.75,0
2016,8,30,6,0,25.26,46.52,26.01,21.97,57.81,0
2016,8,30,9,0,26.09,44.6,27,31.31,33.91,0
2016,8,30,12,0,27.52,42.4,27.12,27.67,42.92,0
2016,8,30,15,0,26.91,45.3,26.93,24.53,54.3,0
2016,8,30,18,0,26.18,49.24,26.62,23.16,59,0
2016,8,30,21,0,25.17,53.48,26.24,22.64,64.53,0
2016,8,31,0,0,24.59,51.77,26.16,21.48,64.44,0
2016,8,31,3,0,23.89,57.14,25.44,18.58,81.11,0
2016,8,31,6,0,23.16,58.52,25.06,18.49,80.16,0
2016,8,31,9,0,22.73,63.95,23.91,18.67,86.45,0
2016,8,31,12,0,23.25,66.15,24.45,20.81,81.81,0
2016,8,31,15,0,24.29,57.66,24.98,24.35,54.27,0
2016,8,31,18,0,24.84,54.09,25.25,23.16,61.51,0
2016,8,31,21,0,24.16,57.94,24.64,21.17,70.91,0
2016,9,1,0,0,23.8,61.05,24.29,21.11,82.97,0
2016,9,1,3,0,23.4,68.13,23.87,19.71,87.85,0
2016,9,1,6,0,23.34,75.98,23.84,21.75,92.55,0
2016,9,1,9,0,24.8,73.57,24.67,27.7,66.36,0
2016,9,1,12,0,27.52,64.71,25.51,31.64,53.45,0
2016,9,1,15,0,28.89,56.47,26.05,29.72,52.87,0
2016,9,1,18,0,28.83,51.1,26.32,27.67,58.21,0
2016,9,1,21,0,27.09,65.6,25.97,25.17,76.37,0
2016,9,2,0,0,26.48,72.34,25.67,24.01,89.96,0
2016,9,2,3,0,25.08,62.3,25.13,20.78,85.2,0
2016,9,2,6,0,24.8,67.86,24.87,22.03,86.87,0
2016,9,2,9,0,25.84,63.8,25.82,27.52,56.41,0
2016,9,2,12,0,28.25,53.85,26.62,30.09,48.17,0
2016,9,2,15,0,29.75,49.11,27.23,28.19,54.49,0
2016,9,2,18,0,28.8,53.63,26.58,25.05,67.03,0
2016,9,2,21,0,27.03,58.91,26.24,22.94,77.56,0
2016,9,3,0,0,26.39,60.68,26.12,22.79,78.48,0
2016,9,3,3,0,25.75,62.82,25.82,22,81.72,0
2016,9,3,6,0,25.23,64.59,25.32,21.36,84.04,0
2016,9,3,9,0,26.3,61.75,26.54,30.36,49.63,0
2016,9,3,12,0,28.86,54.18,27.35,31.67,46.98,0
2016,9,3,15,0,29.75,50.55,27.12,29.11,55.07,0
2016,9,3,18,0,29.47,54.37,27.16,26.33,68.01,0
2016,9,3,21,0,27.52,62.27,26.81,23.28,82.51,0
2016,9,4,0,0,26.36,64.84,26.35,22.15,85.74,0
2016,9,4,3,0,25.81,67.31,26.01,22.21,86.94,0
2016,9,4,6,0,25.42,68.86,25.71,21.87,89.87,0
2016,9,4,9,0,26.88,66.45,26.77,30.54,56.04,0
2016,9,4,12,0,29.41,58.52,27.31,32.37,50.61,0
2016,9,4,15,0,29.93,59.04,27.88,29.81,60.23,0
2016,9,4,18,0,28.77,65.17,27.23,27.25,74.82,0
2016,9,4,21,0,27.67,70.94,26.93,25.29,85.1,0
2016,9,5,0,0,26.85,74.05,26.7,24.29,88.74,0
2016,9,5,3,0,26.24,75.37,26.66,23.8,90.32,0
2016,9,5,6,0,25.78,77.44,26.01,23.43,91.18,0
2016,9,5,9,0,26.97,72.56,26.7,28.93,68.16,0
2016,9,5,12,0,28.86,65.87,27.31,32.47,53.14,0
2016,9,5,15,0,29.9,61.08,27.65,29.08,62.64,0
2016,9,5,18,0,29.66,56.84,27.99,27.09,65.96,0
2016,9,5,21,0,27.64,62.94,27.35,23.46,82.36,0
2016,9,6,0,0,26.15,67.03,26.54,21.9,87.82,0
2016,9,6,3,0,25.17,68.04,26.09,20.81,88.22,0
2016,9,6,6,0,24.5,64.74,25.63,20.47,83.55,0
2016,9,6,9,0,25.75,63.95,26.32,28.53,58.52,0
2016,9,6,12,0,28.04,50.67,27.19,32.07,42.31,0
2016,9,6,15,0,28.83,56.38,27.42,28.89,59.25,0
2016,9,6,18,0,28.44,52.93,27.42,26.45,58.61,0
2016,9,6,21,0,26.73,63.64,27.16,23.64,80.01,0
2016,9,7,0,0,26,70.76,26.39,23.03,87.58,0
2016,9,7,3,0,25.11,71.28,25.86,21.72,92.67,0
2016,9,7,6,0,24.53,70.63,25.51,20.01,94.54,0
2016,9,7,9,0,25.05,70.88,25.55,24.68,76.8,0
2016,9,7,12,0,26.85,62.3,26.74,29.9,53.75,0
2016,9,7,15,0,28.53,56.62,27.19,28.99,57.81,0
2016,9,7,18,0,27.43,57.88,26.81,25.14,67.64,0
2016,9,7,21,0,26.06,64.35,26.66,22.91,80.22,0
2016,9,8,0,0,25.23,67.16,25.93,22.33,84.92,0
2016,9,8,3,0,24.9,70.02,25.32,21.87,86.87,0
2016,9,8,6,0,24.47,72.8,25.21,21.26,91,0
2016,9,8,9,0,25.69,70.73,25.97,29.32,60.9,0
2016,9,8,12,0,28.44,56.56,26.77,32.83,44.08,0
2016,9,8,15,0,27.58,58.85,26.66,24.56,73.53,0
2016,9,8,18,0,26.88,62.45,26.51,22.58,81.5,0
2016,9,8,21,0,25.72,64.53,25.9,22.03,85.71,0
2016,9,9,0,0,25.17,68.53,25.48,21.54,89.84,0
2016,9,9,3,0,24.44,68.99,25.17,20.9,88.06,0
2016,9,9,6,0,24.04,70.42,24.9,20.32,91.39,0
2016,9,9,9,0,25.14,72.47,25.32,26.33,73.72,0
2016,9,9,12,0,27.52,60.78,26.35,31.49,50.12,0
2016,9,9,15,0,29.08,54.61,26.7,27.64,59.74,0
2016,9,9,18,0,28.38,56.14,27.19,25.17,69.32,0
2016,9,9,21,0,25.93,63.1,25.9,21.84,82.66,0
2016,9,10,0,0,24.8,67.25,25.21,20.99,89.22,0
2016,9,10,3,0,23.98,70.67,25.32,20.07,91.03,0
2016,9,10,6,0,23.46,69.9,24.52,19.58,89.71,0
2016,9,10,9,0,24.44,69.99,24.98,24.84,72.71,0
2016,9,10,12,0,26.76,64.29,26.05,30.42,54.73,0
2016,9,10,15,0,28.77,50.76,26.47,29.47,46.7,0
2016,9,10,18,0,28.07,61.57,26.51,26.33,68.83,0
