Year,Month,Day,Hour,Minute,tem_in,hum_in,tem_coil,tem_out,hum_out,cond
2016,8,3,3,0,28.62,64.62,29.29,24.56,83.18,0
2016,8,3,6,0,28.35,66.79,29.14,24.65,83.24,0
2016,8,3,9,0,29.81,64.47,29.29,34.88,46.58,0
2016,8,3,12,0,32.22,55.07,29.71,36.47,42.49,0
2016,8,3,15,0,34.05,48.72,30.63,34.54,44.66,0
2016,8,3,18,0,33.35,51.4,30.89,30.27,58.49,0
2016,8,3,21,0,31.46,58.46,30.28,27.46,72.62,0
2016,8,4,0,0,30.21,64.62,30.05,25.96,83.73,0
2016,8,4,3,0,29.14,66.33,29.9,25.11,84.68,0
2016,8,4,6,0,28.56,68.07,29.64,24.47,86.78,0
2016,8,4,9,0,30.3,63.25,30.21,34.6,52.53,0
2016,8,4,12,0,32.95,59,30.32,36.95,46.61,0
2016,8,4,15,0,33.6,56.26,30.55,34.05,54.09,0
2016,8,4,18,0,33.35,56.84,30.82,31.55,61.66,0
2016,8,4,21,0,31.49,61.2,30.59,27.86,74.6,0
2016,8,5,0,0,30.33,65.93,30.51,26.48,83,0
2016,8,5,3,0,29.38,67.61,30.47,25.84,83.18,0
2016,8,5,6,0,29.14,68.96,29.98,25.6,86.69,0
2016,8,5,9,0,30.33,71.15,30.25,35.58,54.37,0
2016,8,5,12,0,32.44,64.93,30.63,36.13,51.83,0
2016,8,5,15,0,33.96,58.18,30.86,33.53,57.51,0
2016,8,5,18,0,33.44,57.97,31.43,30.24,69.41,0
2016,8,5,21,0,31.52,61.66,30.89,28.07,74.82,0
2016,8,6,0,0,30.76,65.93,30.93,26.54,84.1,0
2016,8,6,3,0,29.81,67.61,30.47,25.84,84.92,0
2016,8,6,6,0,29.38,67.06,30.28,25.48,84.43,0
2016,8,6,9,0,30.36,68.74,30.89,36.68,49.51,0
2016,8,6,12,0,33.02,61.72,30.86,37.29,48.78,0
2016,8,6,15,0,34.27,57.23,31.43,32.95,58.64,0
2016,8,6,18,0,33.75,54.85,31.85,30.97,62.33,0
2016,8,6,21,0,31.31,57.84,31.16,27.95,67.31,0
2016,8,7,0,0,30.73,58.33,31.58,27.22,68.28,0
2016,8,7,3,0,30.18,60.1,30.63,26.33,75.64,0
2016,8,7,6,0,29.63,62.45,30.55,25.78,79.18,0
2016,8,7,9,0,30.82,64.19,30.78,37.05,44.44,0
2016,8,7,12,0,33.41,51.04,31.24,38.6,36.69,0
2016,8,7,15,0,34.27,44.35,31.58,32.92,46.86,0
2016,8,7,18,0,33.81,43.13,31.66,30.85,49.69,0
2016,8,7,21,0,31.89,51.68,31.77,27.74,65.9,0
2016,8,8,0,0,30.57,58.27,31.31,25.84,76.25,0
2016,8,8,3,0,29.41,63.25,30.86,25.14,82.17,0
2016,8,8,6,0,29.11,64.41,30.4,24.44,85.56,0
2016,8,8,9,0,30.39,65.17,30.97,37.59,44.87,0
2016,8,8,12,0,32.95,58.97,31.47,38.79,42.74,0
2016,8,8,15,0,34.51,53.97,31.62,32.89,58.09,0
2016,8,8,18,0,33.5,52.32,31.96,30.21,62.12,0
2016,8,8,21,0,31.55,57.78,31.47,27.61,72.13,0
2016,8,9,0,0,30.3,63.95,31.05,26.24,81.81,0
2016,8,9,3,0,29.87,66.36,30.82,25.63,85.2,0
2016,8,9,6,0,29.63,67.06,30.67,25.51,86.11,0
2016,8,9,9,0,31,64.38,30.86,35.55,49.27,0
2016,8,9,12,0,33.75,56.87,31.43,37.96,44.69,0
2016,8,9,15,0,35.09,52.41,31.73,34.48,53.39,0
2016,8,9,18,0,34.18,54.3,32.23,31.31,62.67,0
2016,8,9,21,0,31.95,63.49,31.77,28.44,78.75,0
2016,8,10,0,0,30.79,68.71,31.39,26.82,86.57,0
2016,8,10,3,0,30.09,70.21,31.24,26.09,89.53,0
2016,8,10,6,0,29.63,72.62,31.16,25.69,91.82,0
2016,8,10,9,0,31.15,67.86,31.24,38.57,44.14,0
2016,8,10,12,0,33.2,57.23,31.5,36.59,46.61,0
2016,8,10,15,0,34.54,44.54,32.12,32.86,47.41,0
2016,8,10,18,0,33.84,50.92,31.96,30.6,60.01,0
2016,8,10,21,0,31.46,58.49,31.5,27.61,74.27,0
2016,8,11,0,0,30.27,65.75,31.31,26.12,84.98,0
2016,8,11,3,0,29.57,66.54,30.93,24.8,87.09,0
2016,8,11,6,0,29.2,69.6,30.67,24.74,89.71,0
2016,8,11,9,0,30.33,68.53,30.89,33.66,59.1,0
2016,8,11,12,0,32.86,61.26,31.47,37.2,48.78,0
2016,8,11,15,0,34.42,52.05,31.7,33.17,53.88,0
2016,8,11,18,0,33.93,51.89,32.04,31.15,61.81,0
2016,8,11,21,0,31.55,63.19,31.62,27.8,79.88,0
2016,8,12,0,0,30.09,70.24,31.35,26.09,88.58,0
2016,8,12,3,0,29.47,73.99,30.74,25.69,92.16,0
2016,8,12,6,0,29.08,74.02,30.63,25.45,92.06,0
2016,8,12,9,0,29.54,74.27,30.4,29.72,73.84,0
2016,8,12,12,0,32.28,61.11,31.39,37.63,45.02,0
2016,8,12,15,0,34.42,51.5,31.7,33.38,52.32,0
2016,8,12,18,0,33.9,55.22,31.81,30.88,69.96,0
2016,8,12,21,0,31.64,67.43,31.62,27.74,85.29,0
2016,8,13,0,0,30.48,71.49,31.09,26.45,90.66,0
2016,8,13,3,0,29.66,73.99,30.86,25.84,92.58,0
2016,8,13,6,0,29.29,75.27,30.78,25.93,92.09,0
2016,8,13,9,0,29.6,76.28,30.55,29.11,79.98,0
2016,8,13,12,0,32.74,61.42,30.93,37.56,44.51,0
2016,8,13,15,0,34.54,54.06,31.43,34.08,54.55,0
2016,8,13,18,0,33.93,58.91,31.81,31.12,69.84,0
2016,8,13,21,0,31.58,67.89,31.5,28.47,81.29,0
2016,8,14,0,0,30.7,70.91,31.31,27.28,88.13,0
2016,8,14,3,0,29.99,73.35,30.67,26.61,89.74,0
2016,8,14,6,0,29.63,74.08,31.09,26.24,90.05,0
2016,8,14,9,0,30.7,73.66,30.89,32.89,65.14,0
2016,8,14,12,0,32.8,64.01,31.09,34.66,58.91,0
2016,8,14,15,0,33.6,63.25,31.77,33.11,63.25,0
2016,8,14,18,0,32.99,64.26,31.77,30.82,71.86,0
2016,8,14,21,0,31.49,69.23,31.39,28.53,83.03,0
2016,8,15,0,0,30.67,71.55,30.97,27.12,87.67,0
2016,8,15,3,0,30.15,72.34,30.97,26.61,86.94,0
2016,8,15,6,0,29.78,72.68,30.63,25.87,90.72,0
2016,8,15,9,0,29.78,73.44,30.36,28.59,79.12,0
2016,8,15,12,0,32.01,62.42,30.7,39.43,38.58,0
2016,8,15,15,0,33.23,58.39,31.39,32.65,58.85,0
2016,8,15,18,0,32.01,55.43,31.24,29.41,60.87,0
2016,8,15,21,0,30.09,59.37,30.82,27.03,71.21,0
2016,8,16,0,0,29.57,64.38,30.78,25.78,80.56,0
2016,8,16,3,0,29.35,62.06,30.25,25.48,76.71,0
2016,8,16,6,0,28.77,63.77,29.94,24.59,84.16,0
2016,8,16,9,0,30.02,61.54,30.32,38.48,37.88,0
2016,8,16,12,0,32.99,46.86,30.74,39.43,28.63,0
2016,8,16,15,0,34.88,38,31.28,34.3,38.49,0
2016,8,16,18,0,33.6,54.46,31.31,30.6,64.16,0
2016,8,16,21,0,30.82,64.38,31.28,26.97,81.84,0
2016,8,17,0,0,29.47,66.33,30.7,25.66,83.33,0
2016,8,17,3,0,28.8,67.77,30.36,24.8,86.48,0
2016,8,17,6,0,28.28,68.04,30.32,24.5,83.52,0
2016,8,17,9,0,29.47,68.38,30.21,32.31,59.04,0
2016,8,17,12,0,32.53,61.32,30.86,38.14,44.6,0
2016,8,17,15,0,34.18,52.72,31.05,33.9,53.24,0
2016,8,17,18,0,33.38,53.14,31.16,30.18,62,0
2016,8,17,21,0,31.21,61.11,30.97,27.67,77.41,0
2016,8,18,0,0,30.45,64.8,30.82,26.54,79.52,0
2016,8,18,3,0,29.54,65.42,30.28,25.63,80.01,0
2016,8,18,6,0,28.99,64.47,30.05,24.53,84.1,0
2016,8,18,9,0,29.93,65.32,30.28,33.84,54.43,0
2016,8,18,12,0,32.8,54.73,30.67,35.98,44.99,0
2016,8,18,15,0,34.3,50.43,30.93,35.67,45.45,0
2016,8,18,18,0,33.2,49.21,31.28,30.42,57.6,0
2016,8,18,21,0,31.28,52.69,30.97,28.38,62.21,0
2016,8,19,0,0,30.24,56.44,31.01,27.4,65.08,0
2016,8,19,3,0,29.81,58.39,30.55,26.73,71.95,0
2016,8,19,6,0,29.23,66.58,30.21,26.39,79.95,0
2016,8,19,9,0,30.21,64.5,30.36,32.47,57.51,0
2016,8,19,12,0,32.95,58.27,30.78,35.4,49.69,0
2016,8,19,15,0,34.05,53.33,31.05,34.02,50.64,0
2016,8,19,18,0,33.2,49.88,31.16,30.51,56.68,0
2016,8,19,21,0,31.18,60.74,31.16,28.25,71.95,0
2016,8,20,0,0,30.48,63.58,30.86,27.52,76.34,0
2016,8,20,3,0,29.63,67.22,30.7,26.79,79.52,0
2016,8,20,6,0,29.32,68.44,30.67,26.42,79.67,0
2016,8,20,9,0,30.36,64.9,30.36,30.94,60.04,0
2016,8,20,12,0,33.5,53.88,30.86,38.48,39.9,0
2016,8,20,15,0,34.88,48.2,31.31,35.76,44.63,0
2016,8,20,18,0,33.87,54.91,32.08,30.18,67.61,0
2016,8,20,21,0,31.34,64.87,31.35,27.92,81.84,0
2016,8,21,0,0,30.27,68.68,30.93,26.82,84.46,0
2016,8,21,3,0,29.84,72.01,30.82,26.94,85.78,0
2016,8,21,6,0,29.75,54.67,30.7,27.46,55.04,0
2016,8,21,9,0,29.9,49.79,30.97,28.44,53.66,0
2016,8,21,12,0,31.89,45.54,30.97,32.89,40.23,0
2016,8,21,15,0,33.96,37.52,31.39,35.52,28.27,0
2016,8,21,18,0,33.87,42.31,31.54,31.28,50,0
2016,8,21,21,0,31.12,52.93,31.43,27.22,68.89,0
2016,8,22,0,0,29.81,57.75,30.93,25.48,75.79,0
2016,8,22,3,0,29.14,60.87,30.59,24.87,80.89,0
2016,8,22,6,0,28.96,66.33,30.28,24.59,85.1,0
2016,8,22,9,0,30.33,65.48,30.36,36.4,44.87,0
2016,8,22,12,0,32.86,55.49,30.86,36.37,45.45,0
2016,8,22,15,0,34.33,53.45,31.35,32.65,57.66,0
2016,8,22,18,0,33.57,52.75,31.73,30.24,63.06,0
2016,8,22,21,0,30.63,62.88,31.12,26.91,79.27,0
2016,8,23,0,0,29.75,64.56,30.86,25.66,81.29,0
2016,8,23,3,0,29.51,64.53,30.97,25.51,81.78,0
2016,8,23,6,0,29.23,66.36,30.67,25.29,84.83,0
2016,8,23,9,0,30.27,63.1,30.47,34.33,50.7,0
2016,8,23,12,0,32.62,56.59,30.86,36.92,44.99,0
2016,8,23,15,0,33.75,54.27,31.09,33.53,54.91,0
2016,8,23,18,0,32.65,56.5,31.12,30.12,64.9,0
2016,8,23,21,0,30.73,64.5,30.93,26.94,82.17,0
2016,8,24,0,0,29.99,65.05,30.51,26.12,81.04,0
2016,8,24,3,0,29.63,65.48,30.63,26.09,80.62,0
2016,8,24,6,0,29.41,65.54,30.17,25.51,82.42,0
2016,8,24,9,0,30.09,64.07,30.55,36.01,46.03,0
2016,8,24,12,0,32.28,53.6,30.55,34.11,46.89,0
2016,8,24,15,0,33.38,45.63,31.09,33.11,44.26,0
2016,8,24,18,0,33.17,46.7,31.16,30.3,54.18,0
2016,8,24,21,0,31.25,56.17,30.89,27.77,69.78,0
2016,8,25,0,0,30.09,62.39,30.67,25.78,78.88,0
2016,8,25,3,0,29.35,65.66,30.51,24.8,86.81,0
2016,8,25,6,0,28.62,67.43,30.32,24.07,88.25,0
2016,8,25,9,0,29.81,64.01,30.86,35.49,46.25,0
2016,8,25,12,0,32.62,54.52,30.97,38.42,36.78,0
2016,8,25,15,0,33.84,50.31,30.93,33.9,48.02,0
2016,8,25,18,0,32.56,55.49,31.5,30.42,62.3,0
2016,8,25,21,0,30.97,63.61,30.86,27.55,76.98,0
2016,8,26,0,0,30.15,67.19,30.59,26.54,83.61,0
2016,8,26,3,0,29.99,63.46,30.44,26.3,74.57,0
2016,8,26,6,0,29.26,63.13,30.59,24.26,84.58,0
2016,8,26,9,0,28.01,60.74,30.47,20.96,81.99,0
2016,8,26,12,0,28.04,49.36,29.75,22.33,65.11,0
2016,8,26,15,0,28.35,49.11,29.52,22.91,64.9,0
2016,8,26,18,0,28.83,42.61,29.56,23.19,56.75,0
2016,8,26,21,0,27.86,47.83,29.44,21.81,68.13,0
2016,8,27,0,0,27.09,45.24,28.87,21.29,59.68,0
2016,8,27,3,0,26.27,44.38,28.41,19.95,62.45,0
2016,8,27,6,0,25.6,44.63,28.15,18.94,65.05,0
2016,8,27,9,0,26.91,39.56,28.03,27.83,35.59,0
2016,8,27,12,0,29.44,35.87,28.76,29.23,34.58,0
2016,8,27,15,0,30.91,33.15,29.18,28.89,36.29,0
2016,8,27,18,0,30.67,35.9,29.25,27.8,41.45,0
2016,8,27,21,0,29.41,43.65,28.95,25.78,54.46,0
2016,8,28,0,0,28.04,44.87,28.53,22.52,63.61,0
2016,8,28,3,0,26.91,47.5,28.15,21.23,69.99,0
2016,8,28,6,0,26.7,47.1,28.22,22.36,58.85,0
2016,8,28,9,0,26.82,47.37,27.88,23,58.52,0
2016,8,28,12,0,27.83,44.6,28.11,26.51,49.05,0
2016,8,28,15,0,29.14,39.59,28.07,27.12,42.52,0
2016,8,28,18,0,28.5,41.03,28.34,24.29,51.77,0
2016,8,28,21,0,26.76,46,27.77,21.87,60.78,0
2016,8,29,0,0,26,47.62,27.69,21.63,61.17,0
2016,8,29,3,0,25.51,44.81,27.04,21.51,56.62,0
2016,8,29,6,0,25.02,46.21,26.85,21.2,57.45,0
2016,8,29,9,0,26.15,41.18,26.77,32.07,27.96,0
2016,8,29,12,0,28.89,36.42,27.16,32.89,28.11,0
2016,8,29,15,0,30.02,36.66,27.5,26.79,43.04,0
2016,8,29,18,0,29.41,44.72,27.73,25.45,60.04,0
2016,8,29,21,0,27.19,48.44,27.57,20.81,68.07,0
2016,8,30,0,0,25.93,48.84,27.04,20.26,69.84,0
2016,8,30,3,0,26.39,45.48,26.93,23.8,52.75,0
2016,8,30,6,0,25.9,46.12,26.74,21.97,57.81,0
2016,8,30,9,0,26.79,44.2,27.16,31.31,33.91,0
2016,8,30,12,0,28.47,42.09,27.12,27.67,42.92,0
2016,8,30,15,0,27.49,45.09,26.85,24.53,54.3,0
2016,8,30,18,0,26.64,48.84,26.81,23.16,59,0
2016,8,30,21,0,25.66,52.78,26.58,22.64,64.53,0
2016,8,31,0,0,25.35,50.64,26.51,21.48,64.44,0
2016,8,31,3,0,24.04,58.46,25.9,18.58,81.11,0
2016,8,31,6,0,23.19,59.65,25.93,18.49,80.16,0
2016,8,31,9,0,23.1,64.56,25.06,18.67,86.45,0
2016,8,31,12,0,23.58,67,24.94,20.81,81.81,0
2016,8,31,15,0,25.05,57.57,25.09,24.35,54.27,0
2016,8,31,18,0,25.42,53.72,25.13,23.16,61.51,0
2016,8,31,21,0,24.56,58.27,25.09,21.17,70.91,0
2016,9,1,0,0,24.19,62,24.64,21.11,82.97,0
2016,9,1,3,0,23.8,68.35,24.48,19.71,87.85,0
2016,9,1,6,0,23.89,75.15,24.45,21.75,92.55,0
2016,9,1,9,0,25.69,74.45,24.64,27.7,66.36,0
2016,9,1,12,0,28.16,65.05,25.17,31.64,53.45,0
2016,9,1,15,0,29.29,57.57,25.67,29.72,52.87,0
2016,9,1,18,0,29.29,51.65,25.93,27.67,58.21,0
2016,9,1,21,0,27.37,65.96,26.09,25.17,76.37,0
2016,9,2,0,0,26.82,71.89,25.74,24.01,89.96,0
2016,9,2,3,0,25.87,61.57,25.71,20.78,85.2,0
2016,9,2,6,0,25.66,67.92,25.55,22.03,86.87,0
2016,9,2,9,0,26.61,63.4,26.01,27.52,56.41,0
2016,9,2,12,0,29.08,54.37,26.58,30.09,48.17,0
2016,9,2,15,0,30.57,49.21,27.04,28.19,54.49,0
2016,9,2,18,0,29.44,53.36,26.47,25.05,67.03,0
2016,9,2,21,0,27.61,59,26.54,22.94,77.56,0
2016,9,3,0,0,27.06,60.32,26.54,22.79,78.48,0
2016,9,3,3,0,26.42,62.7,26.47,22,81.72,0
2016,9,3,6,0,25.96,64.01,26.28,21.36,84.04,0
2016,9,3,9,0,27.25,60.1,26.89,30.36,49.63,0
2016,9,3,12,0,29.66,52.78,27.38,31.67,46.98,0
2016,9,3,15,0,30.45,50.31,27.12,29.11,55.07,0
2016,9,3,18,0,30.05,54.43,27.5,26.33,68.01,0
2016,9,3,21,0,28.19,61.9,27.27,23.28,82.51,0
2016,9,4,0,0,26.82,65.51,26.96,22.15,85.74,0
2016,9,4,3,0,26.33,67.12,26.85,22.21,86.94,0
2016,9,4,6,0,26.03,69.2,26.62,21.87,89.87,0
2016,9,4,9,0,27.8,64.96,27.12,30.54,56.04,0
2016,9,4,12,0,29.99,58.64,27.31,32.37,50.61,0
2016,9,4,15,0,30.6,59.1,28.11,29.81,60.23,0
2016,9,4,18,0,29.51,63.86,27.69,27.25,74.82,0
2016,9,4,21,0,28.5,69.29,27.54,25.29,85.1,0
2016,9,5,0,0,27.61,73.44,27.35,24.29,88.74,0
2016,9,5,3,0,26.76,75.85,27.42,23.8,90.32,0
2016,9,5,6,0,26.48,76.16,26.85,23.43,91.18,0
2016,9,5,9,0,27.8,72.37,27.23,28.93,68.16,0
2016,9,5,12,0,29.66,65.63,27.42,32.47,53.14,0
2016,9,5,15,0,30.63,60.44,27.92,29.08,62.64,0
2016,9,5,18,0,30.27,57.05,27.92,27.09,65.96,0
2016,9,5,21,0,28.13,63.06,27.92,23.46,82.36,0
2016,9,6,0,0,26.67,66.58,27.27,21.9,87.82,0
2016,9,6,3,0,25.57,68.47,26.96,20.81,88.22,0
2016,9,6,6,0,24.93,65.32,26.74,20.47,83.55,0
2016,9,6,9,0,26.58,63.34,26.7,28.53,58.52,0
2016,9,6,12,0,28.93,49.88,27.12,32.07,42.31,0
2016,9,6,15,0,29.6,51.25,27.54,28.89,59.25,0
2016,9,6,18,0,29.08,51.83,27.46,26.45,58.61,0
2016,9,6,21,0,27.43,61.66,27.84,23.64,80.01,0
2016,9,7,0,0,26.45,70.73,26.89,23.03,87.58,0
2016,9,7,3,0,25.57,74.18,26.58,21.72,92.67,0
2016,9,7,6,0,24.93,71.58,26.12,20.01,94.54,0
2016,9,7,9,0,26,68.77,26.32,24.68,76.8,0
2016,9,7,12,0,27.89,61.81,26.66,29.9,53.75,0
2016,9,7,15,0,29.54,55.83,27.12,28.99,57.81,0
2016,9,7,18,0,28.19,57.23,27,25.14,67.64,0
2016,9,7,21,0,26.48,63.77,27.23,22.91,80.22,0
2016,9,8,0,0,25.81,67.16,26.62,22.33,84.92,0
2016,9,8,3,0,25.42,70.3,26.05,21.87,86.87,0
2016,9,8,6,0,25.08,72.19,25.86,21.26,91,0
2016,9,8,9,0,26.67,69.47,26.16,29.32,60.9,0
2016,9,8,12,0,29.32,54.82,26.66,32.83,44.08,0
2016,9,8,15,0,28.22,57.78,26.7,24.56,73.53,0
2016,9,8,18,0,27.37,62.33,26.7,22.58,81.5,0
2016,9,8,21,0,26.21,64.59,26.32,22.03,85.71,0
2016,9,9,0,0,25.72,67.8,26.24,21.54,89.84,0
2016,9,9,3,0,25.02,68.99,25.67,20.9,88.06,0
2016,9,9,6,0,24.5,71.25,25.55,20.32,91.39,0
2016,9,9,9,0,26.03,70.45,25.74,26.33,73.72,0
2016,9,9,12,0,28.53,59.37,26.12,31.49,50.12,0
2016,9,9,15,0,29.81,54.58,26.54,27.64,59.74,0
2016,9,9,18,0,28.89,56.56,27.16,25.17,69.32,0
2016,9,9,21,0,26.64,62.64,26.58,21.84,82.66,0
2016,9,10,0,0,25.29,68.22,25.97,20.99,89.22,0
2016,9,10,3,0,24.5,70.94,25.9,20.07,91.03,0
2016,9,10,6,0,23.95,70.3,25.17,19.58,89.71,0
2016,9,10,9,0,25.23,69.35,25.63,24.84,72.71,0
2016,9,10,12,0,27.74,63.28,25.82,30.42,54.73,0
2016,9,10,15,0,29.57,52.23,26.28,29.47,46.7,0
2016,9,10,18,0,28.62,60.01,26.47,26.33,68.83,0
