Year,Month,Day,Hour,Minute,tem_in,hum_in,tem_coil,tem_out,hum_out
2019,5,7,7,0,13.33,45.94,16.05,10.03,58.82
2019,5,9,2,30,15.89,57.14,17.23,13.05,71.21
2019,5,9,8,0,15.59,52.38,16.59,22.7,31.99
2019,5,9,9,30,16.75,40.14,16.89,25.45,21.55
2019,5,9,18,0,19.98,35.99,17.96,18.27,39.35
2019,5,10,14,0,20.16,39.8,17.58,22.09,37.55
2019,5,11,1,0,16.17,58.73,17.12,12.81,74.15
2019,5,12,5,30,15.31,46.34,17.12,11.01,65.54
2019,5,13,1,30,18.49,45.97,19.18,16.75,55.56
2019,5,13,9,0,19.07,55.1,18.65,23.37,42.98
2019,5,13,22,0,18.27,61.51,19.07,15.92,75.76
2019,5,13,23,0,18.15,61.75,18.95,15.98,74.02
2019,5,14,2,0,17.48,64.77,18.76,14.82,80.83
2019,5,14,10,0,19.52,56.96,18.76,29.54,29.73
2019,5,14,22,30,19.16,63.28,19.56,16.14,79.64
2019,5,15,10,0,20.2,59.55,19.6,28.01,37.52
2019,5,15,12,30,22.58,50.21,19.83,29.47,33.42
2019,5,15,21,30,20.01,64.74,20.02,16.59,86.45
2019,5,17,9,30,21.51,55.31,20.9,29.47,33.18
2019,5,17,12,0,23.22,46.49,21.36,28.19,35.16
2019,5,17,13,30,24.01,47.77,21.55,27.49,38.68
2019,5,17,23,30,20.74,61.63,21.32,19.49,66.82
2019,5,18,21,0,21.63,67.83,21.7,19.74,77.59
2019,5,20,12,0,20.16,43.19,21.28,22.09,40.6
2019,5,20,22,30,18.33,46.83,20.4,12.63,68.41
2019,5,21,18,0,22.76,31.17,21.28,21.23,32.69
2019,5,21,19,0,22.06,37.03,21.16,19.52,44.99
2019,5,23,4,0,19.34,57.91,20.94,16.62,71.95
2019,5,23,5,0,19.16,58.76,20.52,16.56,74.54
2019,5,27,7,0,21.72,70.45,23.76,17.81,99.24
2019,5,27,23,30,19.1,55.83,22,16.68,66.21
2019,5,29,10,30,21.48,53.69,22.12,31.12,27.81
2019,5,30,16,0,23.4,43.8,23.07,23.03,45.21
2019,5,30,19,30,22.03,48.29,22.88,20.35,53.63
2019,5,31,12,0,22.94,41.21,22.19,27.83,27.96
2019,5,31,15,30,25.26,34.98,22.61,22.7,39.65
2019,5,31,16,0,25.2,34.77,22.65,22.67,40.93
2019,5,31,23,0,19.77,57.81,22,15.74,78.39
2019,6,1,0,30,19.34,57.6,21.74,14.85,82.02
2019,6,2,10,0,21.2,50.21,21.66,31.12,24.97
2019,6,3,7,0,19.34,62.15,21.51,18.12,69.35
2019,6,3,18,30,27,40.23,23.53,27.34,40.75
2019,6,4,1,30,21.69,54.3,22.96,18.73,69.57
2019,6,4,18,30,23.95,61.08,23.64,20.71,75.92
2019,6,5,21,0,22.27,67.95,23.19,20.35,81.9
2019,6,6,19,30,22.64,78.14,23.07,20.65,96.61
2019,6,6,22,30,22.24,73.5,22.81,19.46,92.43
2019,6,7,5,0,20.87,76.22,22.23,18.12,99.24
2019,6,7,5,30,20.87,76.37,22.5,18.15,99.21
2019,6,7,16,30,23.52,61.29,22.73,25.32,57.02
2019,6,8,8,0,21.51,65.35,23,24.65,56.87
2019,6,9,23,30,21.54,69.35,23.11,19.13,87.03
2019,6,10,15,30,24.38,46.61,23.38,25.26,45.27
2019,6,11,1,0,21.08,66.15,22.42,18.73,67.86
2019,6,11,9,0,22.03,49.08,22.58,28.99,33.3
2019,6,13,5,0,20.13,65.81,22.27,15.98,90.42
2019,6,13,20,0,23.43,52.38,23.57,20.59,63.34
2019,6,13,23,0,22.21,60.41,23.87,19.95,69.72
2019,6,14,2,0,21.63,60.32,23.15,18.82,71.7
2019,6,14,6,30,20.99,63.49,22.88,18.7,74.97
2019,6,14,16,30,24.99,46.52,24.29,25.14,47.13
2019,6,16,1,30,21.81,67.28,23.26,18.3,87.42
2019,6,16,18,0,24.99,52.81,24.1,23.25,58.94
2019,6,17,3,30,20.9,66.21,23.26,17.42,86.87
2019,6,17,4,0,20.84,66.12,23.03,17.51,87.36
2019,6,17,7,0,20.59,66.82,22.84,18.79,80.25
2019,6,17,16,30,25.69,47.1,24.14,24.01,54.3
2019,6,17,18,0,25.57,46,24.33,22.27,55.89
2019,6,18,7,0,21.48,65.45,23.15,20.62,72.31
2019,6,19,13,30,25.32,55.83,23.87,28.38,46.25
2019,6,21,0,0,25.05,62.33,24.48,20.23,92.58
2019,6,21,10,30,24.35,58.12,24.52,24.53,59.22
2019,6,21,14,0,26.82,51.13,25.13,26.45,54.12
2019,6,22,1,0,24.13,68.07,24.52,20.29,94.66
2019,6,22,6,0,22.82,59.1,24.33,20.59,67.67
2019,6,22,18,0,28.86,43.71,26.35,24.59,59.25
2019,6,23,6,0,22.45,52.93,24.79,20.1,59.46
2019,6,23,9,0,24.16,45.76,25.13,33.02,26.62
2019,6,23,13,30,28.35,34.58,26.12,30.09,31.5
2019,6,24,8,0,23.13,51.83,25.21,31.92,30.31
2019,6,24,9,0,24.41,47.77,25.48,34.27,26.98
2019,6,24,9,30,24.87,46.67,25.67,34.94,26.71
2019,6,24,13,30,29.44,41.73,26.81,29.9,43.65
2019,6,24,19,30,28.44,43.16,27.04,24.84,53.3
2019,6,25,6,30,22.67,62.3,25.44,19.43,81.29
2019,6,27,8,30,25.08,71.52,26.01,22.7,92.25
2019,6,27,13,30,26.54,67.37,26.28,27.12,69.2
2019,6,29,7,30,23.71,78.6,25.44,21.63,97.1
2019,6,29,14,30,27.7,60.59,25.97,25.81,75.92
2019,6,29,18,30,27.43,60.68,26.05,25.05,75.15
2019,6,30,3,30,23.19,70.3,25.36,20.38,87.91
2019,7,1,20,30,26.3,54.03,26.58,22.73,66.03
2019,7,5,1,30,24.07,71.06,25.78,21.08,93.38
2019,7,5,7,0,23.49,73.84,25.55,22.7,88.95
2019,7,5,20,0,27.67,46.06,27.31,23.98,61.69
2019,7,6,17,0,32.19,32.17,28.3,33.57,30.56
2019,7,7,13,0,29.6,41.27,28.91,32.56,33.79
2019,7,9,3,0,26.39,46.92,28.3,22.15,61.66
2019,7,9,16,30,30.54,36.54,29.94,30.15,37
2019,7,10,3,0,27,44.96,28.83,22.61,59.16
2019,7,13,13,30,26.58,65.69,26.51,25.72,74.08
2019,7,14,7,30,24.47,75.82,26.12,23.68,88.55
2019,7,15,14,30,26.48,73.05,27.42,26.42,81.23
2019,7,15,21,0,26.39,68.65,27.27,23.8,86.72
2019,7,16,13,30,28.89,58.97,27.92,29.96,56.35
2019,7,17,0,0,25.84,70.27,27.84,22.58,93.8
2019,7,17,1,0,25.29,72.19,27.65,22.3,95.67
2019,7,17,8,30,26.12,72.19,27.35,28.41,66.76
2019,7,18,6,30,25.48,70.67,27.16,23.8,87.06
2019,7,18,19,0,29.69,58.39,30.02,28.5,66.42
2019,7,19,17,30,30.67,61.26,30.25,29.99,67.89
2019,7,20,4,30,28.04,65.87,29.52,26.27,77.59
2019,7,20,16,0,31,59.46,30.32,30.63,63.06
2019,7,21,14,0,28.68,70.51,29.56,29.87,69.75
2019,7,21,21,0,27.98,70.45,29.48,25.02,90.75
2019,7,22,4,0,26.91,74.69,28.87,24.32,96.25
2019,7,22,5,0,26.82,75.03,28.8,24.44,94.87
2019,7,23,3,0,27.95,73.87,29.41,25.6,93.59
2019,7,23,11,0,30.3,66,30.13,34.82,52.01
2019,7,23,15,30,31.79,59.62,30.67,32.07,59.71
2019,7,23,17,0,31.76,58.27,30.67,32.59,56.99
2019,7,23,17,30,31.34,60.38,30.63,31.12,62.82
2019,7,25,2,0,28.1,77.96,29.48,26.42,93.5
2019,7,26,0,0,26.97,81.44,28.64,25.87,98.29
2019,7,26,1,30,26.88,82.02,28.61,25.57,99.08
2019,7,26,3,30,26.97,80.28,28.49,25.93,93.28
2019,7,26,7,30,27.09,82.02,28.68,25.9,98.93
2019,7,26,9,0,27.09,81.84,28.22,26.12,96.4
2019,7,26,22,30,26.91,83,28.34,25.63,99.08
2019,7,28,21,30,28.04,76.71,28.95,26.91,87.82
2019,7,29,3,0,27.86,73.47,28.61,26.18,83.91
2019,7,30,14,30,31.86,64.93,30.82,32.07,66.45
2019,7,31,8,30,29.08,72.44,29.86,27.95,81.84
2019,8,1,18,0,31.21,66.91,30.93,30.57,71.43
2019,8,1,18,30,30.94,66.61,30.74,30.27,70.45
2019,8,1,19,30,30.3,69.57,30.93,29.14,79.49
2019,8,2,16,30,31.76,60.1,31.35,29.93,68.83
2019,8,3,5,30,26.94,75.27,29.67,25.11,90.78
2019,8,3,16,30,32.16,62.39,31.81,31.76,64.96
2019,8,3,20,30,29.75,62.09,31.28,27.55,74.42
2019,8,4,0,0,28.38,64.26,30.47,26.45,75.49
2019,8,4,1,0,28.1,66.7,30.36,26.18,79.46
2019,8,8,1,30,28.53,74.91,31.39,26.42,91.7
2019,8,8,5,0,28.01,75.24,30.93,26.15,91.7
2019,8,8,13,0,32.25,60.84,32.15,33.02,63.58
2019,8,9,12,30,32.25,59.86,31.96,36.47,47.1
2019,8,11,13,30,33.99,45.6,33.03,34.63,43.65
2019,8,11,14,0,34.18,44.26,33.45,34.39,43.28
2019,8,11,16,30,33.78,45.67,33.34,33.17,47.95
2019,8,12,17,0,31.15,70.63,31.81,30.57,78.11
2019,8,12,17,30,31.28,69.6,31.77,30.18,76.74
2019,8,14,5,30,28.59,74.57,30.82,26.27,91.73
2019,8,15,3,30,29.81,63.03,31.89,28.1,72.44
2019,8,15,6,0,29.63,62.03,31.7,27.8,70.94
2019,8,15,10,0,29.66,62.24,31.47,27.34,72.95
2019,8,17,21,30,26.45,66.48,28.99,23.06,85.81
2019,8,17,22,0,26.33,66.88,29.06,23.1,86.08
2019,8,18,6,30,24.19,71,27.57,21.23,89.8
2019,8,18,7,30,24.32,72.53,27.57,22.91,86.63
2019,8,18,16,30,30.27,43.1,29.41,28.22,51.07
2019,8,18,17,30,29.69,48.2,29.41,27.37,56.93
2019,8,19,15,30,30.15,53.05,29.25,30.15,55.22
2019,8,19,22,30,26.94,68.53,28.8,24.16,85.1
2019,8,20,19,30,30.7,55.16,30.21,29.26,61.17
2019,8,20,23,30,29.14,60.68,29.9,26.97,71.92
2019,8,21,14,0,30.7,51.28,30.25,32.47,46.76
2019,8,21,14,30,30.67,52.01,30.25,31.31,52.78
2019,8,22,3,30,28.01,69.54,29.83,26.27,82.54
2019,8,22,4,0,28.07,68.41,29.64,26.73,77.5
2019,8,22,19,30,28.25,57.63,29.83,25.05,73.69
2019,8,24,3,0,25.26,67.19,28.34,22.09,87.67
2019,8,24,10,0,26.03,69.23,27.96,26.12,71.98
2019,8,24,12,30,27.49,63.43,28.07,28.59,60.47
2019,8,24,13,30,27.89,61.08,28.22,29.75,52.29
2019,8,25,13,0,28.5,55.04,27.69,30.73,51.1
2019,8,26,1,0,25.29,64.32,27.5,22.06,81.04
2019,8,26,16,0,30.82,43.8,29.14,30.88,44.2
2019,8,27,7,30,25.54,67.77,27.57,21.6,91.61
2019,8,27,13,0,27.92,59.1,28.34,28.77,57.72
2019,8,28,0,0,26.33,69.2,27.73,24.07,85.26
2019,8,28,4,30,26.18,70.54,27.42,23.16,91.3
2019,8,31,1,0,23.74,65.51,26.7,20.87,79.88
2019,8,31,4,30,23.1,66.33,26.2,20.2,81.59
2019,9,2,1,30,23.89,68.25,25.78,21.51,81.93
2019,9,3,18,30,26.97,65.93,26.89,25.45,76.86
2019,9,4,16,0,28.1,68.44,27.46,27.16,75.49
2019,9,4,19,0,26.45,70.15,27.31,22.52,95.42
2019,9,5,3,30,24.9,77.26,26.16,22.85,98.2
2019,9,5,11,30,27.55,72.8,26.89,27.52,79.15
2019,9,6,15,0,28.16,72.07,27.35,29.14,72.83
2019,9,8,7,30,25.2,79.27,26.54,24.29,90.66
2019,9,8,21,0,26.48,73.66,26.85,24.13,90.48
2019,9,8,23,0,25.72,76.25,26.96,23.83,92.43
2019,9,9,0,30,25.57,76.74,26.74,23.49,93.8
2019,9,10,3,0,27.09,73.66,27.23,24.19,93.65
2019,9,10,13,30,28.71,67.58,27.65,29.14,69.11
2019,9,11,1,0,26.7,76.16,27.23,23.86,98.84
2019,9,11,4,30,25.93,76.31,27.16,23.34,98.2
2019,9,11,10,30,25.23,76.65,26.85,23.8,89.71
2019,9,11,12,30,25.63,73.87,26.93,25.6,77.47
2019,9,12,4,30,25.14,65.26,26.7,22.88,75.55
2019,9,12,19,0,23.71,64.74,25.44,18.97,93.93
2019,9,12,23,0,23.43,67.03,25.06,19.71,85.71
2019,9,13,10,30,25.23,55.22,24.98,30.57,39.9
2019,9,18,5,0,25.17,55.07,26.24,23.4,64.62
2019,9,19,7,0,20.26,42.22,23.61,19.43,47.62
2019,9,20,8,0,22.21,48.47,23.91,20.01,59.22
2019,9,20,14,30,24.41,49.42,24.94,24.38,48.5
2019,9,20,15,30,24.47,48.32,24.9,24.62,47.53
2019,9,21,0,30,23.13,50.43,24.45,20.74,57.97
2019,9,22,23,0,21.6,55.04,22.39,19.98,59.95
2019,9,23,6,0,21.11,51.86,22.04,19.22,58.94
2019,9,23,12,30,23.06,44.17,22.88,24.07,41.24
2019,9,23,23,30,20.5,56.99,22.31,16.87,73.84
2019,9,24,4,30,19.52,59.92,22.12,14.03,88.31
2019,9,24,12,0,23.34,50.18,23.22,28.68,34.07
2019,9,24,16,30,24.99,46.25,23.64,23.52,51.01
2019,9,25,3,0,20.2,63.46,22.58,15.25,90.93
2019,9,25,15,30,25.11,52.17,23.64,26.64,47.65
2019,9,26,1,30,22.03,69.87,22.92,19.28,87.88
2019,9,26,9,0,22.27,59.95,23.11,23.03,56.11
2019,9,26,17,0,25.35,55.92,23.91,25.48,56.99
2019,9,26,21,0,23.83,63.37,23.8,21.6,76.04
2019,9,27,14,30,25.87,49.91,24.64,28.38,41.58
2019,9,27,23,30,23.64,70.94,24.33,21.39,87.06
2019,9,28,18,30,25.51,62.12,25.55,23.43,74.63
2019,9,28,19,30,24.74,60.78,25.21,21.87,69.96
2019,9,29,6,30,21.51,71.7,23.72,18.12,93.99
2019,9,30,8,0,21.54,69.08,23.64,18.88,93.59
2019,9,30,11,0,23.19,68.28,24.14,28.53,52.11
2019,9,30,12,0,24.35,61.6,24.26,31.52,39.8
2019,9,30,14,0,25.72,51.65,24.71,27.83,43.68
2019,10,1,0,30,23.22,74.39,24.6,20.16,99.15
2019,10,1,3,0,22.94,76.34,24.26,19.95,99.18
2019,10,1,6,0,22.67,74.97,24.03,19.52,99.15
2019,10,2,15,30,24.53,73.05,24.9,21.57,97.59
2019,10,4,11,30,24.59,69.93,24.79,28.38,58.85
2019,10,4,13,30,27.98,55.89,25.09,28.5,55.16
2019,10,6,1,0,21.17,52.93,23.19,16.78,67.77
2019,10,6,5,0,20.93,49.94,22.88,16.07,66.88
2019,10,8,0,30,20.23,62.42,21.58,16.17,81.35
2019,10,9,3,0,18.18,39.9,20.86,11.31,61.69
2019,10,10,4,0,17.88,57.2,19.83,12.38,86.81
2019,10,10,8,0,18.03,58.55,19.68,13.88,81.41
2019,10,10,12,30,20.13,52.29,20.06,19.8,47.47
2019,10,10,13,30,20.47,45.88,20.17,20.9,41.24
2019,10,11,4,30,18.46,62.36,19.91,15.04,83.49
2019,10,13,15,30,23.19,37.73,21.74,22.76,37.09
2019,10,13,22,0,19.52,58.39,21.05,16.17,77.29
2019,10,14,7,0,18.09,61.72,20.21,13.54,89.71
2019,10,15,4,0,16.5,40.02,19.68,8.44,72.44
2019,10,15,11,30,19.49,43.93,19.75,22.73,38.1
2019,10,16,14,0,20.23,43.47,18.91,20.65,42.83
2019,10,16,14,30,20.5,42.83,18.95,20.59,38.1
2019,10,17,12,0,18.85,53.88,18.46,20.65,47.47
2019,10,17,23,30,17.94,57.63,18.49,13.88,80.22
2019,10,19,3,0,17.84,64.65,18.91,13.66,88.68
2019,10,20,4,30,17.02,67,18.72,13.17,88.86
2019,10,21,20,0,20.56,63.71,19.41,17.88,78.72
2019,10,22,7,0,17.2,66.97,18.57,14,88.31
2019,10,22,11,30,20.16,52.59,19.1,26,34.07
2019,10,23,12,0,19.98,54.27,19.29,20.84,51.47
2019,10,24,8,30,19.62,50.27,20.06,19.37,50.15
2019,10,26,6,30,17.36,44.08,20.02,11.65,64.26
2019,10,26,20,0,16.81,45.91,19.49,11.19,66.73
2019,10,28,1,30,15.22,48.81,17.46,8.87,76.1
2019,10,28,5,0,14.09,51.8,16.7,8.38,78.88
2019,10,29,10,0,17.33,55.62,17.08,23,37.76
2019,10,31,12,0,18.18,59.92,16.43,23.83,43.86
2019,10,31,22,0,17.78,73.66,16.93,15.86,91.06
2019,10,31,23,0,17.72,74.85,16.89,15.89,92.55
2019,11,1,0,30,17.57,76.5,16.81,15.25,95.24
2019,11,1,4,30,16.9,78.36,16.66,14.46,99.21
2019,11,1,17,30,19.1,35.68,17.58,15.53,41.27
2019,11,1,19,0,17.81,37.06,17.31,13.66,47.13
2019,11,2,14,0,18.33,51.25,16.74,20.23,49.21
2019,11,2,16,30,18.61,53.21,17.08,17.78,58.06
2019,11,4,1,0,16.56,54.91,16.7,13.14,67.8
2019,11,4,3,30,16.2,54.7,16.66,12.05,73.41
2019,11,4,5,0,15.95,55.31,16.97,11.59,75
2019,11,5,2,0,15.16,59.52,16.51,9.88,88.06
2019,11,5,4,0,14.76,60.56,16.24,9.3,88.55
2019,11,5,18,0,18.09,44.87,17.08,13.57,60.32
2019,11,6,0,0,15.22,56.53,16.39,11.13,77.9
2019,11,6,12,0,17.54,43.13,15.98,20.26,34.1
2019,11,6,18,0,17.69,44.87,16.2,13.54,58.42
2019,11,8,2,0,13.79,27.56,15.48,8.6,36.72
2019,11,8,3,30,13.14,27.41,14.72,7.8,36.36
2019,11,8,9,30,13.02,33.15,13.69,15.92,24.51
2019,11,9,0,30,12.96,35.38,14.45,5.79,59.77
2019,11,9,9,30,12.93,42.77,13.15,17.02,35.1
2019,11,9,19,30,15.04,38.13,14.18,11.04,50.49
2019,11,10,10,0,13.17,50.49,12.85,10.24,63.19
2019,11,13,0,30,12.93,59.95,13.8,7.44,87.55
2019,11,15,15,30,14.52,61.84,11.21,16.59,56.47
2019,11,15,23,0,13.21,68.62,11.32,9.97,87.45
2019,11,15,23,30,13.05,68.25,11.78,9.88,87.45
2019,11,16,0,0,12.93,69.11,11.4,9.63,88.58
2019,11,16,0,30,12.75,68.65,11.7,9.24,90.08
2019,11,16,1,0,12.66,69.44,11.32,9.18,90.05
2019,11,16,1,30,12.5,69.93,11.43,9.11,90.75
2019,11,16,2,0,12.38,70.57,11.59,8.84,91.97
2019,11,16,23,0,12.35,68.89,11.97,7.28,97.5
2019,11,16,23,30,12.11,68.77,12.08,6.18,97.56
2019,11,17,0,0,12.14,67.09,11.74,6,98.57
2019,11,17,0,30,12.05,66.45,11.89,6.34,99.05
2019,11,17,1,0,11.62,68.38,11.74,6.43,99.18
2019,11,17,1,30,11.47,68.35,11.74,6.43,99.33
2019,11,17,2,0,11.53,67.95,11.63,6.09,99.18
2019,11,17,2,30,11.28,68.16,11.66,6,98.96
2019,11,17,20,30,13.45,80.95,11.97,12.2,98.53
2019,11,18,10,0,12.87,41.12,11.89,7.5,58.61
2019,11,19,3,30,9.85,50.52,10.18,3.04,72.47
2019,11,19,21,30,9.21,42.8,9.45,3.89,65.2
2019,11,20,7,0,7.1,30.71,8.92,0.93,44.9
2019,11,20,9,0,7.95,28.6,8.38,6.73,27.08
2019,11,21,0,0,7.04,38.1,7.77,-0.62,73.63
2019,11,21,5,0,5.79,47.77,6.63,-1.2,85.96
2019,11,21,10,0,8.02,43.38,7.12,5.94,54.79
2019,11,22,5,30,9.69,38.37,8.31,5.33,52.87
2019,11,22,7,0,9.66,40.9,8.69,5.24,58.76
2019,11,22,15,0,14.3,36.48,10.02,15.53,33.85
2019,11,22,15,30,14.52,37.03,10.52,15.71,33.94
2019,11,22,16,0,14.58,37.06,10.37,15.4,36.9
2019,11,22,18,30,13.75,41.42,10.29,10.64,58.46
2019,11,23,4,30,12.38,58.3,10.63,9.82,74.3
2019,11,23,5,30,12.32,59.31,10.52,9.51,75.49
2019,11,23,10,0,12.99,60.59,10.56,15.49,56.72
2019,11,23,15,0,15.34,56.5,11.36,17.39,49.02
2019,11,23,15,30,15.34,56.99,11.55,17.36,52.53
2019,11,23,16,0,15.4,56.41,12.43,16.53,57.6
2019,11,25,1,30,12.01,47.41,12.77,5.88,65.63
2019,11,27,6,0,10.89,44.57,9.57,5.88,61.05
2019,12,13,14,0,8.6,28.88,6.36,7.25,30.34
2019,12,14,19,0,7.47,41.39,6.82,2.28,65.38
2019,12,14,22,0,7.22,38.49,7.5,4.05,50.55
2019,12,15,4,0,5.67,50.85,5.79,0.38,83.21
2019,12,15,7,30,5.09,52.96,5.22,0.05,83.7
2019,12,15,9,0,5.85,50.52,5.52,5.54,57.36
2019,12,15,9,30,6.31,49.45,5.98,6.49,56.62
2019,12,15,10,0,7.07,47.95,5.75,8.2,50.85
2019,12,15,10,30,7.44,47.41,6.02,9.24,48.81
2019,12,15,11,0,8.02,46.4,6.17,10.03,47.1
2019,12,15,12,0,8.87,46.55,7.24,10.79,45.79
2019,12,15,12,30,9.42,46.98,7.08,11.4,45.97
2019,12,15,13,0,9.6,47.62,6.93,11.4,45.51
2019,12,15,23,30,7.68,63.68,7.05,3.28,90.72
2019,12,16,9,0,7.74,58.64,6.59,7.59,66.94
2019,12,16,9,30,7.92,58.82,7.05,8.23,68.04
2019,12,16,10,0,8.26,58.49,7.05,9.24,62.3
2019,12,16,10,30,8.66,58.27,7.2,11.31,57.72
2019,12,16,11,0,8.81,59.49,7.05,11.22,58.21
2019,12,16,12,0,9.82,57.39,7.24,12.93,50.61
2019,12,16,12,30,10.27,56.44,7.54,13.51,50.64
2019,12,16,13,0,10.46,56.65,7.89,13.82,49.42
2019,12,16,15,30,11.83,56.65,7.77,14,53.57
2019,12,17,2,0,10.31,63.16,8.12,9.73,70.48
2019,12,18,5,30,8.26,50.12,7.7,2.52,79.73
2019,12,18,21,30,6.92,40.6,7.16,2.92,53.24
2019,12,19,5,0,6.28,36.54,6.4,0.72,50.43
2019,12,19,16,30,8.32,27.05,7.12,2.98,37.79
2019,12,21,11,0,4.78,45.73,4.03,1.85,61.39
2019,12,22,3,0,5.85,51.98,4.68,2.43,73.38
2019,12,22,19,30,8.44,48.96,6.32,6.64,58.67
2019,12,23,10,0,8.29,59.34,6.36,5.73,78.66
2019,12,23,18,30,8.2,52.5,6.59,4.75,71.15
2019,12,25,12,0,6.92,49.69,5.14,7.04,51.01
2019,12,26,8,0,6.95,60.81,6.09,3.77,86.23
2019,12,27,0,30,5.91,42.52,5.29,1.3,59.04
2019,12,27,1,0,5.79,42.95,5.25,1.24,63.37
2019,12,28,12,30,6.86,41.24,4.76,6.76,46.46
2019,12,28,13,0,7.13,41.7,5.14,6.92,46.15
2019,12,28,13,30,7.28,42.46,4.68,6.89,45.88
2019,12,28,14,0,7.44,42.37,5.1,7.1,44.41
2019,12,28,14,30,7.68,41.82,5.71,7.37,45.09
2019,12,28,18,0,7.74,44.35,5.1,4.51,60.44
2019,12,29,4,0,4.54,48.32,4.53,0.42,70.48
2019,12,29,6,30,5.33,47.68,4.34,0.87,68.44
2019,12,29,7,30,4.57,50.09,4.49,0.69,70.51
2019,12,29,12,30,6.83,46.06,4.91,5.63,56.41
2019,12,29,13,0,6.67,48.9,4.87,4.96,61.97
2019,12,29,13,30,6.73,51.37,4.91,4.38,73.9
2019,12,29,14,0,6.61,56.53,5.06,4.02,88
2019,12,29,14,30,6.58,60.99,4.87,3.99,89.41
