MEA_DDHR,PLANT,LOC,X24H_TMA,X24H_COND_LOC,X24H_COND_LOC_PROB,X48H_TMA,X48H_COND_LOC,X48H_COND_LOC_PROB
2019-04-06 17:00,1,1,2019-04-07 17:00,0,0.162340505248641,2019-04-08 17:00,0,0.161514640252076
2019-04-06 18:00,1,3,2019-04-07 18:00,0,0.347870923111539,2019-04-08 18:00,0,0.343731867441196
2019-04-06 21:00,2,1,2019-04-07 21:00,0,0.127688632399092,2019-04-08 21:00,0,0.121311091047087
2019-04-06 22:30,1,3,2019-04-07 22:30,0,0.344389403294278,2019-04-08 22:30,0,0.342856709536502
2019-04-07 00:30,2,2,2019-04-08 00:30,0,0.199964945636616,2019-04-09 00:30,0,0.207631119344496
2019-04-07 02:30,2,2,2019-04-08 02:30,0,0.143109324579948,2019-04-09 02:30,0,0.205534175648025
2019-04-07 03:00,1,3,2019-04-08 03:00,0,0.342962839198379,2019-04-09 03:00,0,0.338467260702146
2019-04-07 03:00,2,1,2019-04-08 03:00,0,0.11900397272408,2019-04-09 03:00,0,0.14758602781725
2019-04-07 07:30,2,1,2019-04-08 07:30,0,0.157769974228254,2019-04-09 07:30,0,0.121096774424795
2019-04-07 12:00,1,1,2019-04-08 12:00,0,0.170714981059371,2019-04-09 12:00,0,0.21861337142815
2019-04-07 13:30,2,2,2019-04-08 13:30,0,0.207939971672756,2019-04-09 13:30,0,0.207939971672756
2019-04-07 13:30,2,3,2019-04-08 13:30,0,5.56185454959072e-05,2019-04-09 13:30,0,6.66666156746888e-05
2019-04-07 17:30,2,3,2019-04-08 17:30,0,3.25066077599642e-05,2019-04-09 17:30,0,0.0214946326433186
2019-04-08 01:30,1,1,2019-04-09 01:30,0,0.207582523972405,2019-04-10 01:30,0,0.174997399994475
2019-04-08 02:00,2,3,2019-04-09 02:00,0,0.0217025213714811,2019-04-10 02:00,0,0.100221281388834
2019-04-08 02:00,1,3,2019-04-09 02:00,0,0.339546034592081,2019-04-10 02:00,0,0.463499145802014
2019-04-08 05:30,1,3,2019-04-09 05:30,0,0.336467713334736,2019-04-10 05:30,0,0.471756392046288
2019-04-08 08:00,2,1,2019-04-09 08:00,0,0.150297044297284,2019-04-10 08:00,0,0.132837783189083
2019-04-08 11:00,2,3,2019-04-09 11:00,0,0.0215450009625829,2019-04-10 11:00,0,0.0861595730167715
2019-04-08 12:00,2,2,2019-04-09 12:00,0,0.214723007255291,2019-04-10 12:00,0,0.213222652121177
2019-04-08 13:30,2,2,2019-04-09 13:30,0,0.207939971672756,2019-04-10 13:30,0,0.213222652121177
2019-04-08 17:30,2,3,2019-04-09 17:30,0,0.0214946326433186,2019-04-10 17:30,0,0.0214953279979873
2019-04-08 20:30,2,3,2019-04-09 20:30,0,0.0217010393501255,2019-04-10 20:30,0,0.0217010393501255
2019-04-08 23:00,2,1,2019-04-09 23:00,0,0.158859888746771,2019-04-10 23:00,0,0.13919888196143
2019-04-08 23:30,1,2,2019-04-09 23:30,0,0.244931228037734,2019-04-10 23:30,0,0.249759049602583
2019-04-09 01:00,2,3,2019-04-10 01:00,0,0.0217024383958705,2019-04-11 01:00,0,0.0217024383958705
2019-04-09 02:00,2,1,2019-04-10 02:00,0,0.140673133829502,2019-04-11 02:00,0,0.145432900583789
2019-04-09 02:30,1,1,2019-04-10 02:30,0,0.181750476588804,2019-04-11 02:30,0,0.18121423198735
2019-04-09 03:30,2,2,2019-04-10 03:30,0,0.198300046181184,2019-04-11 03:30,0,0.185115846898018
2019-04-09 04:30,2,3,2019-04-10 04:30,0,0.0217025213714811,2019-04-11 04:30,0,3.77161847160009e-06
2019-04-09 05:30,1,3,2019-04-10 05:30,0,0.471756392046288,2019-04-11 05:30,0,0.452611586047753
2019-04-09 08:30,2,2,2019-04-10 08:30,0,0.213149426339506,2019-04-11 08:30,0,0.240385165715462
2019-04-09 09:00,1,1,2019-04-10 09:00,0,0.205247865703033,2019-04-11 09:00,0,0.20716250059455
2019-04-09 09:30,1,1,2019-04-10 09:30,0,0.202691535208921,2019-04-11 09:30,0,0.214757542781183
2019-04-09 21:00,1,2,2019-04-10 21:00,0,0.266850605278699,2019-04-11 21:00,0,0.286544245828847
2019-04-10 01:00,2,2,2019-04-11 01:00,0,0.19228701091358,2019-04-12 01:00,0,0.149149597407919
2019-04-10 01:30,1,3,2019-04-11 01:30,0,0.467632025632759,2019-04-12 01:30,0,0.346659078786537
2019-04-10 02:00,2,2,2019-04-11 02:00,0,0.162117733546399,2019-04-12 02:00,0,0.17698884089532
2019-04-10 04:30,1,1,2019-04-11 04:30,0,0.125977174594494,2019-04-12 04:30,0,0.204150794883345
2019-04-10 06:30,2,3,2019-04-11 06:30,0,4.54713538265366e-06,2019-04-12 06:30,0,0.0217017458545701
2019-04-10 07:30,1,2,2019-04-11 07:30,0,0.242647404945922,2019-04-12 07:30,0,0.266350772712114
2019-04-10 10:00,1,1,2019-04-11 10:00,0,0.216872604783009,2019-04-12 10:00,0,0.212018652567606
2019-04-10 13:00,1,3,2019-04-11 13:00,0,0.350543218057025,2019-04-12 13:00,0,0.348101825456043
2019-04-10 13:00,2,1,2019-04-11 13:00,0,0.136477970423572,2019-04-12 13:00,0,0.136477970423572
2019-04-10 13:00,2,3,2019-04-11 13:00,0,5.56136205525978e-05,2019-04-12 13:00,0,5.56136205525978e-05
2019-04-10 16:30,1,1,2019-04-11 16:30,0,0.162712375589997,2019-04-12 16:30,0,0.183151747634687
2019-04-10 18:00,1,3,2019-04-11 18:00,0,0.343295748626688,2019-04-12 18:00,0,0.33871227143592
2019-04-10 18:00,2,3,2019-04-11 18:00,0,3.25066077599642e-05,2019-04-12 18:00,0,3.25066077599642e-05
2019-04-10 18:30,2,2,2019-04-11 18:30,0,0.179491611364065,2019-04-12 18:30,0,0.181233162642698
2019-04-10 20:30,2,2,2019-04-11 20:30,0,0.147213778638812,2019-04-12 20:30,0,0.150248678183657
2019-04-11 02:30,1,3,2019-04-12 02:30,0,0.45368203191936,2019-04-13 02:30,0,0.34771719198043
2019-04-11 03:00,2,2,2019-04-12 03:00,0,0.210846803145218,2019-04-13 03:00,0,0.17600324709679
2019-04-11 08:30,2,3,2019-04-12 08:30,0,0.0215239362362524,2019-04-13 08:30,0,0.0215096907342266
2019-04-11 09:30,2,2,2019-04-12 09:30,0,0.214723007255291,2019-04-13 09:30,0,0.214723007255291
2019-04-11 11:00,1,3,2019-04-12 11:00,0,0.348051880669212,2019-04-13 11:00,0,0.3534173010053
2019-04-11 11:30,2,2,2019-04-12 11:30,0,0.214723007255291,2019-04-13 11:30,0,0.214723007255291
2019-04-11 14:30,1,2,2019-04-12 14:30,0,0.29047291001696,2019-04-13 14:30,0,0.318504605939699
2019-04-11 15:30,2,1,2019-04-12 15:30,0,0.136477970423572,2019-04-13 15:30,0,0.136477970423572
2019-04-11 20:30,1,3,2019-04-12 20:30,0,0.347642663535728,2019-04-13 20:30,0,0.342940469182194
2019-04-11 20:30,2,2,2019-04-12 20:30,0,0.150248678183657,2019-04-13 20:30,0,0.159407682007814
2019-04-12 03:00,2,1,2019-04-13 03:00,0,0.156973706377952,2019-04-14 03:00,0,0.152901564126452
2019-04-12 07:00,1,2,2019-04-13 07:00,0,0.25243316376818,2019-04-14 07:00,0,0.290070110144477
2019-04-12 14:30,1,2,2019-04-13 14:30,0,0.318504605939699,2019-04-14 14:30,0,0.292819105802247
2019-04-12 22:00,1,1,2019-04-13 22:00,0,0.160722438304478,2019-04-14 22:00,0,0.207582523972405
2019-04-13 02:00,1,3,2019-04-14 02:00,0,0.346351380191952,2019-04-15 02:00,0,0.427305175163691
2019-04-13 05:00,2,3,2019-04-14 05:00,0,0.0214901308996503,2019-04-15 05:00,0,4.46415977204453e-06
2019-04-13 07:00,1,3,2019-04-14 07:00,0,0.349039082925412,2019-04-15 07:00,0,0.459281004301198
2019-04-13 07:30,1,1,2019-04-14 07:30,0,0.156260669016434,2019-04-15 07:30,0,0.205839445151725
2019-04-13 11:00,2,2,2019-04-14 11:00,0,0.178707198726544,2019-04-15 11:00,0,0.214723007255291
2019-04-13 16:00,1,2,2019-04-14 16:00,0,0.273895024438528,2019-04-15 16:00,0,0.317027381607211
2019-04-13 19:00,2,1,2019-04-14 19:00,0,0.126554319244692,2019-04-15 19:00,0,0.139481931272303
2019-04-13 22:30,1,1,2019-04-14 22:30,0,0.210432613946777,2019-04-15 22:30,0,0.216455861916205
2019-04-14 06:00,1,2,2019-04-15 06:00,0,0.240765083812824,2019-04-16 06:00,0,0.258697662663247
2019-04-14 08:30,2,2,2019-04-15 08:30,0,0.244990064597081,2019-04-16 08:30,0,0.214723007255291
2019-04-14 11:00,1,3,2019-04-15 11:00,0,0.352470761760369,2019-04-16 11:00,0,0.349393692362413
2019-04-14 11:30,1,1,2019-04-15 11:30,0,0.203680515745055,2019-04-16 11:30,0,0.222272605272831
2019-04-14 14:30,1,2,2019-04-15 14:30,0,0.321713809255502,2019-04-16 14:30,0,0.306995259465828
2019-04-14 15:30,1,3,2019-04-15 15:30,0,0.349154716005542,2019-04-16 15:30,0,0.344550275511089
2019-04-14 20:00,2,3,2019-04-15 20:00,0,1.6989479680703e-05,2019-04-16 20:00,0,5.56137196300397e-05
2019-04-15 00:30,2,1,2019-04-16 00:30,0,0.141641318115679,2019-04-17 00:30,0,0.124484405395821
2019-04-15 00:30,2,3,2019-04-16 00:30,0,0.0214786212448983,2019-04-17 00:30,0,0.0214889784119054
2019-04-15 02:30,1,2,2019-04-16 02:30,0,0.267370965551795,2019-04-17 02:30,0,0.286467816994296
2019-04-15 04:00,2,2,2019-04-16 04:00,0,0.210846803145218,2019-04-17 04:00,0,0.142448139552602
2019-04-15 10:00,1,1,2019-04-16 10:00,0,0.215211390262377,2019-04-17 10:00,0,0.217399860961262
2019-04-15 13:00,2,3,2019-04-16 13:00,0,5.56136205525978e-05,2019-04-17 13:00,0,5.56136205525978e-05
2019-04-15 16:00,1,1,2019-04-16 16:00,0,0.222272605272831,2019-04-17 16:00,0,0.222272605272831
2019-04-15 17:00,1,3,2019-04-16 17:00,0,0.344550275511089,2019-04-17 17:00,0,0.343221018797352
2019-04-16 01:30,1,2,2019-04-17 01:30,0,0.28452502725922,2019-04-18 01:30,0,0.27721869635127
2019-04-16 04:00,1,3,2019-04-17 04:00,0,0.347549251116286,2019-04-18 04:00,0,0.472051822360297
2019-04-16 05:00,2,1,2019-04-17 05:00,0,0.148057588621917,2019-04-18 05:00,0,0.268782376975691
2019-04-16 06:30,2,1,2019-04-17 06:30,0,0.150428341121583,2019-04-18 06:30,0,0.266914456545962
2019-04-16 11:00,2,1,2019-04-17 11:00,0,0.136477970423572,2019-04-18 11:00,0,0.136477970423572
2019-04-16 14:00,1,1,2019-04-17 14:00,0,0.222272605272831,2019-04-18 14:00,0,0.173114674689763
2019-04-16 14:30,2,3,2019-04-17 14:30,0,5.56136205525978e-05,2019-04-18 14:30,0,5.56136207317131e-05
2019-04-16 19:30,2,2,2019-04-17 19:30,0,0.187688041818028,2019-04-18 19:30,0,0.174153192531778
2019-04-16 20:30,1,3,2019-04-17 20:30,0,0.342410368110102,2019-04-18 20:30,0,0.474896017320196
2019-04-17 00:00,2,1,2019-04-18 00:00,0,0.129989264939026,2019-04-19 00:00,0,0.14542379154658
2019-04-17 07:00,2,1,2019-04-18 07:00,0,0.320455686150404,2019-04-19 07:00,0,0.14338342872998
2019-04-17 08:30,2,3,2019-04-18 08:30,0,0.082875835183662,2019-04-19 08:30,0,6.09733037971332e-05
2019-04-17 14:00,1,1,2019-04-18 14:00,0,0.173114674689763,2019-04-19 14:00,0,0.202541514299066
2019-04-17 14:30,1,3,2019-04-18 14:30,0,0.352547361475111,2019-04-19 14:30,0,0.350660502927386
2019-04-17 15:00,2,3,2019-04-18 15:00,0,5.56136205525978e-05,2019-04-19 15:00,0,5.56136205525978e-05
2019-04-18 01:30,2,2,2019-04-19 01:30,0,0.160136302965651,2019-04-20 01:30,0,0.202622343037891
2019-04-18 03:00,1,1,2019-04-19 03:00,0,0.139251911601692,2019-04-20 03:00,0,0.178033484797367
2019-04-18 04:30,1,3,2019-04-19 04:30,0,0.479583658898934,2019-04-20 04:30,0,0.437434738940611
2019-04-18 11:30,2,1,2019-04-19 11:30,0,0.136477970423572,2019-04-20 11:30,0,0.136477970423572
2019-04-18 12:00,2,2,2019-04-19 12:00,0,0.213133163701549,2019-04-20 12:00,0,0.213133163701549
2019-04-18 14:00,2,1,2019-04-19 14:00,0,0.136477970423572,2019-04-20 14:00,0,0.136477970423572
2019-04-18 16:30,2,2,2019-04-19 16:30,0,0.213133163701549,2019-04-20 16:30,0,0.213133163701549
2019-04-18 22:00,1,2,2019-04-19 22:00,0,0.269922313948774,2019-04-20 22:00,0,0.268357083205964
2019-04-18 22:00,2,1,2019-04-19 22:00,0,0.136477970423572,2019-04-20 22:00,0,0.14007879749234
2019-04-18 23:00,2,3,2019-04-19 23:00,0,5.56137196273427e-05,2019-04-20 23:00,0,5.56136207317131e-05
2019-04-19 00:30,1,3,2019-04-20 00:30,0,0.352188095146579,2019-04-21 00:30,0,0.433877169911802
2019-04-19 01:30,2,1,2019-04-20 01:30,0,0.149274548253029,2019-04-21 01:30,0,0.197914126178447
2019-04-19 04:30,1,2,2019-04-20 04:30,0,0.272954668026729,2019-04-21 04:30,0,0.39389357583499
2019-04-19 08:30,1,3,2019-04-20 08:30,0,0.47527926436531,2019-04-21 08:30,0,0.472924331351792
2019-04-19 13:30,1,1,2019-04-20 13:30,0,0.220357992305756,2019-04-21 13:30,0,0.195197026741766
2019-04-19 14:30,1,2,2019-04-20 14:30,0,0.301599638980124,2019-04-21 14:30,0,0.275267138992786
2019-04-19 16:30,1,1,2019-04-20 16:30,0,0.220357992305756,2019-04-21 16:30,0,0.222272605272831
2019-04-19 21:00,2,2,2019-04-20 21:00,0,0.208916488049084,2019-04-21 21:00,0,0.19151830767094
2019-04-20 00:00,2,2,2019-04-21 00:00,0,0.210236857643044,2019-04-22 00:00,0,0.186313695561666
2019-04-20 02:30,1,3,2019-04-21 02:30,0,0.470511707938735,2019-04-22 02:30,0,0.469960752307808
2019-04-20 03:00,2,3,2019-04-21 03:00,0,0.000563756774040743,2019-04-22 03:00,0,0.144842047801748
2019-04-20 08:30,1,2,2019-04-21 08:30,0,0.402047351687085,2019-04-22 08:30,0,0.303243292523014
2019-04-20 10:30,2,1,2019-04-21 10:30,0,0.303188546616753,2019-04-22 10:30,0,0.12455831431719
2019-04-20 11:30,2,1,2019-04-21 11:30,0,0.301348093144062,2019-04-22 11:30,0,0.12455831431719
2019-04-20 11:30,2,3,2019-04-21 11:30,0,0.00056375639946676,2019-04-22 11:30,0,5.56136205525978e-05
2019-04-20 13:00,1,3,2019-04-21 13:00,0,0.438822394490719,2019-04-22 13:00,0,0.357551275384736
2019-04-20 18:00,2,3,2019-04-21 18:00,0,5.56136205525978e-05,2019-04-22 18:00,0,5.56136205525978e-05
2019-04-20 19:30,1,1,2019-04-21 19:30,0,0.19177891353643,2019-04-22 19:30,0,0.222272605272831
2019-04-21 01:00,2,2,2019-04-22 01:00,0,0.168639696145914,2019-04-23 01:00,0,0.219559739972685
2019-04-21 01:30,1,2,2019-04-22 01:30,0,0.270655912620681,2019-04-23 01:30,0,0.258978795238794
2019-04-21 02:30,2,1,2019-04-22 02:30,0,0.249763953670609,2019-04-23 02:30,0,0.141204352225158
2019-04-21 05:30,1,3,2019-04-22 05:30,0,0.470976454103757,2019-04-23 05:30,0,0.349000962275685
2019-04-21 08:30,1,1,2019-04-22 08:30,0,0.215211390262377,2019-04-23 08:30,0,0.222272605272831
2019-04-21 11:00,1,1,2019-04-22 11:00,0,0.237219870820855,2019-04-23 11:00,0,0.237219870820855
2019-04-21 13:30,1,1,2019-04-22 13:30,0,0.237219870820855,2019-04-23 13:30,0,0.224461075971716
2019-04-21 13:30,1,3,2019-04-22 13:30,0,0.357551275384736,2019-04-23 13:30,0,0.337723859343645
2019-04-21 18:30,1,1,2019-04-22 18:30,0,0.224461075971716,2019-04-23 18:30,0,0.182749888425426
2019-04-21 20:30,2,1,2019-04-22 20:30,0,0.14007879749234,2019-04-23 20:30,0,0.342923279033421
2019-04-21 23:30,1,2,2019-04-22 23:30,0,0.262075341377685,2019-04-23 23:30,0,0.469816454262506
2019-04-22 00:00,2,1,2019-04-23 00:00,0,0.14007879749234,2019-04-24 00:00,0,0.27069348074817
2019-04-22 01:00,2,3,2019-04-23 01:00,0,5.56136207317131e-05,2019-04-24 01:00,0,0.000563843721345465
2019-04-22 07:30,1,3,2019-04-23 07:30,0,0.344417341721722,2019-04-24 07:30,0,0.478672690796624
2019-04-22 07:30,1,1,2019-04-23 07:30,0,0.197570049899196,2019-04-24 07:30,0,0.31940292869655
2019-04-22 08:30,1,1,2019-04-23 08:30,0,0.222272605272831,2019-04-24 08:30,0,0.358260703533366
2019-04-22 12:00,1,2,2019-04-23 12:00,0,0.28661414936531,2019-04-24 12:00,0,0.277398169084017
2019-04-22 13:00,1,2,2019-04-23 13:00,0,0.28661414936531,2019-04-24 13:00,0,0.279322909842592
2019-04-22 14:00,1,3,2019-04-23 14:00,0,0.337723859343645,2019-04-24 14:00,0,0.344768376273048
2019-04-22 15:00,1,1,2019-04-23 15:00,0,0.224461075971716,2019-04-24 15:00,0,0.257986906488785
2019-04-23 02:30,2,1,2019-04-24 02:30,0,0.236794149251979,2019-04-25 02:30,0,0.284605409850218
2019-04-23 03:00,2,3,2019-04-24 03:00,0,0.000563756774040743,2019-04-25 03:00,0,0.000540649662170668
2019-04-23 04:30,2,2,2019-04-24 04:30,0,0.152450118224813,2019-04-25 04:30,0,0.162395442459446
2019-04-23 07:30,1,1,2019-04-24 07:30,0,0.31940292869655,2019-04-25 07:30,0,0.150289827617163
2019-04-23 09:00,2,3,2019-04-24 09:00,0,0.000563843445621316,2019-04-25 09:00,0,0.00056375639946676
2019-04-23 09:30,2,2,2019-04-24 09:30,0,0.194786368997873,2019-04-25 09:30,0,0.21938369244728
2019-04-23 17:00,1,2,2019-04-24 17:00,0,0.28992763803555,2019-04-25 17:00,0,0.288948673525678
2019-04-24 01:30,2,3,2019-04-25 01:30,0,3.2593416374455e-05,2019-04-26 01:30,0,1.65350653842196e-05
2019-04-24 01:30,1,1,2019-04-25 01:30,0,0.139208985244059,2019-04-26 01:30,0,0.1584706472492
2019-04-24 04:30,1,2,2019-04-25 04:30,0,0.371283083285238,2019-04-26 04:30,0,0.273916723429949
2019-04-24 06:00,2,3,2019-04-25 06:00,0,0.000540649662170668,2019-04-26 06:00,0,0.144836393570335
2019-04-24 10:00,2,1,2019-04-25 10:00,0,0.144466781654585,2019-04-26 10:00,0,0.147193028748928
2019-04-24 16:00,2,1,2019-04-25 16:00,0,0.149562231312109,2019-04-26 16:00,0,0.248374015172847
2019-04-24 20:00,2,2,2019-04-25 20:00,0,0.162050110620845,2019-04-26 20:00,0,0.143814322679672
2019-04-25 00:00,2,2,2019-04-26 00:00,0,0.142354457032941,2019-04-27 00:00,0,0.141843677330561
2019-04-25 00:30,2,1,2019-04-26 00:30,0,0.116162575100751,2019-04-27 00:30,0,0.11472695662341
2019-04-25 01:30,2,1,2019-04-26 01:30,0,0.113733409177755,2019-04-27 01:30,0,0.122043472561437
2019-04-25 05:00,2,2,2019-04-26 05:00,0,0.142232049530519,2019-04-27 05:00,0,0.131766775488051
2019-04-25 07:30,1,2,2019-04-26 07:30,0,0.264693749255269,2019-04-27 07:30,0,0.292677396238412
2019-04-25 08:30,2,3,2019-04-26 08:30,0,2.17321637212384e-05,2019-04-27 08:30,0,6.09733453114888e-05
2019-04-25 14:00,2,2,2019-04-26 14:00,0,0.187410676667083,2019-04-27 14:00,0,0.213133163701549
2019-04-25 14:30,2,2,2019-04-26 14:30,0,0.14390830196392,2019-04-27 14:30,0,0.215072341841209
2019-04-25 19:00,2,1,2019-04-26 19:00,0,0.118603507935135,2019-04-27 19:00,0,0.146421209209336
2019-04-25 21:30,2,3,2019-04-26 21:30,0,0.0214894355449815,2019-04-27 21:30,0,5.94075503450798e-06
2019-04-25 22:00,1,1,2019-04-26 22:00,0,0.216553045719312,2019-04-27 22:00,0,0.161514640252076
2019-04-26 09:00,2,3,2019-04-27 09:00,0,6.09733036925095e-05,2019-04-28 09:00,0,0.0214946326433186
2019-04-26 09:30,2,1,2019-04-27 09:30,0,0.140313070180691,2019-04-28 09:30,0,0.14821496061343
2019-04-26 11:00,1,1,2019-04-27 11:00,0,0.189529622802291,2019-04-28 11:00,0,0.171537591558832
2019-04-26 14:00,2,1,2019-04-27 14:00,0,0.136477970423572,2019-04-28 14:00,0,0.136477970423572
2019-04-26 15:30,1,2,2019-04-27 15:30,0,0.30250989554639,2019-04-28 15:30,0,0.317252863354961
2019-04-26 15:30,2,1,2019-04-27 15:30,0,0.13760352515639,2019-04-28 15:30,0,0.136477970423572
2019-04-26 20:00,1,3,2019-04-27 20:00,0,0.343294583484229,2019-04-28 20:00,0,0.347571363023104
