Year,Month,Day,Hour,Minute,WeatherTest_45min3,WeatherTest_45min4,WeatherTest_45min5,WeatherTest_45min6,WeatherTest_45min7,WeatherTest_45min8,WeatherTest_45min9,WeatherTest_45min10,WeatherTest_45min11,WeatherTest_45min12,WeatherTest_45min13,WeatherTest_45min14,WeatherTest_45min15,WeatherTest_45min16,WeatherTest_45min17,WeatherTest_45min18
2019,4,8,17,0,33.4,2.3,1006.7,1009.8,27.2,10.91,14460,13.5,0,9.1,1.2,1006.4,1009.5,36.6,11.42,14460
2019,4,9,12,0,349.6,2.7,1008.7,1011.8,33.9,7.34,10440,17.8,0,353.7,3.4,1007.4,1010.4,26.2,12.11,15840
2019,4,10,1,30,0,0,1009.5,1012.7,55.2,0,0,7.2,0,35.5,1.2,1009.5,1012.7,47.6,0,0
2019,4,11,2,30,0,0,1015.7,1018.9,63.8,0,0,6.8,0,29.5,0.8,1015,1018.2,54.2,0,0
2019,4,11,9,0,49.8,1.7,1014.1,1017.2,39.3,0.55,0,14.7,0,30.9,1.6,1014.1,1017.2,32.4,1.96,1200
2019,4,11,9,30,338.7,1.3,1014.5,1017.6,38.5,0.87,0,14.1,0,58.8,2.3,1014.1,1017.2,31.7,2.62,1260
2019,4,12,4,30,21.7,2.6,1006.5,1009.7,94.3,0,0,5,1.4,15.3,2.2,1006.9,1010.1,96.4,0,0
2019,4,12,10,0,11.5,1.5,1009,1012.2,82.2,0.61,0,7.5,1.4,358.4,2.9,1009.7,1012.9,79.7,1.42,0
2019,4,12,16,30,0.1,2.1,1009.4,1012.5,77.1,4.83,0,8.9,1.4,358.2,2.6,1009.3,1012.4,70.1,6.05,180
2019,4,14,22,0,0,0,1017.3,1020.5,76.2,25.49,39960,5.6,0,158.5,0.8,1017.7,1020.9,89.1,25.49,39960
2019,4,15,7,30,29.2,0.1,1018.5,1021.8,94.1,0.07,0,7.2,0,0,0,1018.6,1021.8,77.5,1.05,4320
2019,4,15,22,30,146,0.5,1016.2,1019.4,52.5,23.89,35760,6.9,0,352.2,0.3,1015.7,1018.9,67.2,23.89,35760
2019,4,16,11,30,250.7,2.7,1013.3,1016.5,94.2,1.07,0,10.6,1.7,335.8,2.9,1012.8,1015.9,91,2.16,0
2019,4,17,10,0,336.2,2.7,1017.4,1020.6,65,2.95,9480,13.6,0,205.8,1.7,1017.3,1020.4,47.1,6.79,14880
2019,4,17,16,0,335.3,4.2,1016.6,1019.7,24.4,21.11,31080,15.9,0,337.7,3.7,1016,1019.1,25.7,24.29,36480
2019,4,18,14,0,230.6,1.2,1014,1017,14.4,14.59,24000,21.2,0,328.1,2.6,1013,1016,16,17.95,28680
2019,4,19,14,0,329.5,3.9,1009.8,1012.8,26.3,15.49,24000,20.9,0,269.3,3.4,1009,1012,37.7,20.27,29400
2019,4,20,3,0,297.6,1.7,1007.9,1011,93.6,0.01,0,9.5,0,148.8,0.3,1008.3,1011.4,97.2,0.01,0
2019,4,21,13,30,13.8,1.8,1013.1,1016.1,53.9,9.35,10020,17.3,0,353.4,2.7,1013.2,1016.3,63.3,11.06,10020
2019,4,21,16,30,4.3,1.6,1012.2,1015.2,54.4,13.6,13020,18.7,0,9,0.8,1011.7,1014.7,54.6,15.4,15480
2019,4,22,19,30,329.2,1.6,1010.6,1013.7,66.9,17.68,22620,15.7,0,256.6,0.9,1011.6,1014.7,68.1,17.7,22620
2019,4,23,8,30,333.1,0.9,1011.1,1014.2,94.9,0.14,0,13.9,0.1,258,1.3,1011.3,1014.4,90.5,0.6,0
2019,4,23,11,0,325.6,2.4,1011.9,1015,87.2,1.07,0,15.5,0.1,6.9,1.7,1011.6,1014.7,83.4,2.14,0
2019,4,23,13,30,273.3,0.9,1010.8,1013.9,78.2,2.98,0,16.5,0.1,353.5,2.3,1010.9,1014,76.9,4.27,0
2019,4,23,18,30,185.4,0.8,1010,1013,63.5,8.77,7980,15,0.1,333.9,2.3,1010.3,1013.4,70,9.18,10620
2019,4,24,7,30,0,0.1,1012.7,1015.8,97.2,0.14,60,15.3,0,14.3,2,1012.8,1015.9,59.7,1.38,5460
2019,4,24,8,30,7.3,0.6,1013,1016.1,79,0.78,3660,17.7,0,33.1,0.6,1013.1,1016.1,54.9,3.22,9060
2019,4,24,15,0,343.7,1.6,NaN,NaN,25.5,18.84,27060,26.2,0,343,5.1,1010.2,1013.2,36.1,22.77,32460
2019,4,25,7,30,359.6,0.4,1011.4,1014.5,82.9,0.15,0,18.5,0,39.2,1.7,1011.1,1014.1,65.1,0.93,0
2019,4,26,1,30,37.1,2.5,1007,1010.1,97.7,0,0,14.6,1.8,5,1.6,1006,1009.1,97.7,0,0
2019,4,27,22,0,254.3,2.5,1005.8,1008.9,97.7,7.8,1800,8.4,1.8,263.3,3,1006.1,1009.2,93.5,7.8,1800
2019,4,28,11,0,122.7,1.7,1009.4,1012.5,91.3,0.95,0,9.5,0,67.9,0.6,1009.5,1012.6,90.5,1.69,0
2019,4,29,4,0,0,0,1018.4,1021.6,95.4,0,0,3.8,0,0,0.1,1018.4,1021.6,97.8,0,0
2019,4,30,6,0,56.2,1.1,1019,1022.2,78.9,0.01,0,8.7,0.2,123.5,1.6,1019.8,1023,90.6,0.04,0
2019,5,1,10,30,41.9,3.5,1012.6,1015.7,52,3.71,5340,15,0,45.6,2.6,1012.6,1015.7,54,5.58,5340
2019,5,2,8,0,49.4,1.2,1007.6,1010.7,83.3,0.58,0,15,0,54.6,2.2,1006.7,1009.8,66.5,2.7,4320
2019,5,2,14,0,56.5,1,1005.4,1008.4,48,19.79,20520,20.6,0,304,1.8,1005.3,1008.3,41.4,22.14,25920
2019,5,2,23,30,1.1,0.8,1006.2,1009.3,78.8,25.02,38040,9.6,0,176.4,0.8,1006.1,1009.2,79.6,0,0
2019,5,3,2,30,122.3,0.4,1005.6,1008.7,85.9,0,0,8.4,0,0,0,1005.4,1008.5,83,0,0
2019,5,3,8,30,216.3,1.1,1005.7,1008.8,75.4,0.37,720,14,0,237.3,1.7,1005.7,1008.8,70.9,1.46,6120
2019,5,3,9,0,174.7,0.9,1005.8,1008.9,74.9,0.64,2520,15.6,0,214.1,2.5,1005.6,1008.7,64.2,2.02,7920
2019,5,4,4,0,159.8,0.3,1007.1,1010.3,97.5,0,0,5.9,0,0,0,1007.7,1010.9,97.5,0,0
2019,5,4,19,30,200.8,3,1010.2,1013.2,30.8,14.46,44880,13.6,0,156.7,2.9,1010.8,1013.9,55.4,14.49,46200
2019,5,6,11,30,251.2,1.6,1017,1020,50.7,8.26,13560,23.5,0,234.7,2.3,1016.1,1019.1,41.1,14.15,18960
2019,5,7,11,30,279,0.8,1014.7,1017.7,28.2,9.59,13800,26.5,0,232.3,1.8,1013.8,1016.8,25.3,15.95,19200
2019,5,8,5,0,1.1,3.5,1014.5,1017.6,41.7,0,0,10.3,0,309.5,3.2,1014.8,1018,40,0,0
2019,5,9,1,30,0,0,1015,1018.2,75.8,0,0,4.5,0,0,0,1014.8,1018,82.5,0,0
2019,5,10,8,30,189.4,3.2,1012.3,1015.4,56.9,1.41,5220,16,0,177.2,3.8,1012,1015.1,52,4.73,10620
2019,5,10,10,30,181.3,4.9,1012,1015.1,52,6.39,12420,18.7,0,217,4.2,1011.5,1014.5,42.2,11.72,17820
2019,5,10,13,0,227.9,5.5,1010.8,1013.8,42.9,15.87,21420,19.3,0,239.1,4.5,1009.6,1012.6,43.5,21.64,26820
2019,5,11,3,30,213.2,1.5,1008.8,1011.9,82.7,0,0,10.1,0,187.3,0.5,1008.6,1011.7,88.5,0,0
2019,5,11,11,30,212.7,3.2,1008.9,1011.9,45.2,7.58,15300,19.8,0,213.3,2.3,1008.6,1011.6,39,12.4,20700
2019,5,11,18,30,227.9,3.6,1008.2,1011.2,32.5,26.51,40500,15.3,0,213.8,2.4,1008.8,1011.9,54.2,27.19,45480
2019,5,13,6,30,0,0.1,1011.8,1015,79.8,0.01,0,12.7,0,58.9,1.4,1012.3,1015.4,59.2,0.62,3720
2019,5,13,17,0,316.9,3,1010.4,1013.4,20.5,25.16,36120,21.7,0,1.3,2.4,1009.8,1012.8,18.5,27.5,41520
2019,5,13,23,0,46.4,0.4,1011.5,1014.6,37.3,28.21,46920,12.2,0,0,0,1011.9,1015,52.7,28.21,46920
2019,5,15,0,0,0,0,1012.8,1015.9,74.6,25.03,40080,13.2,0,0,0,1012.7,1015.8,78.7,0,0
2019,5,15,4,0,0,0,1012.4,1015.5,79.8,0,0,11.5,0,66.4,0.3,1012.2,1015.3,84.1,0,0
2019,5,16,16,0,231.3,3.6,1009.2,1012.1,39.5,22.49,30540,24.3,0,217,3.1,1009,1011.9,39.3,25.84,35940
2019,5,17,5,30,81.2,1.2,1011.3,1014.4,86.3,0,0,14.6,0,57.4,0.7,1011.3,1014.4,89.6,0.06,0
2019,5,18,9,30,55.3,1.2,1009.8,1012.8,51.2,2.49,5160,25.4,0,270.7,2.1,1009.8,1012.8,40.8,6.23,10560
2019,5,19,0,30,173.9,1.9,1010.8,1013.8,72.4,26.65,40500,17.2,0,8.4,0.7,1010.8,1013.8,78.4,0,0
2019,5,19,13,0,51.2,1.5,1009.4,1012.4,43.5,8.18,9600,26,0,108.3,0.7,1008.7,1011.6,43.9,10,9600
2019,5,20,7,30,47.9,2.2,1007.9,1010.9,88.1,0.09,0,18.3,1,68.1,2.8,1009,1012,76.2,1.04,1260
2019,5,20,9,30,79.9,1.1,1009,1012,73.8,1.48,1500,21.5,1,85.5,5.6,1008.3,1011.3,62,3.7,2760
2019,5,21,6,30,87.7,1.4,1006.8,1009.8,81,0.01,0,18.6,0.2,79.2,2.2,1007.1,1010.1,85.3,0.19,0
2019,5,22,11,0,306.2,6.9,1003.8,1006.8,51.4,5.38,5820,17.7,2.1,296.8,7,1004.4,1007.4,47,9.79,11160
2019,5,22,18,0,271.9,5.5,1004.3,1007.3,39.1,26.55,30960,15.3,2.1,260.9,4.7,1004.7,1007.8,54.1,28.01,36360
2019,5,22,21,30,237.1,3,1005.4,1008.5,68.5,28.14,38820,11.6,2.1,172.5,1.6,1006,1009.1,85,28.14,38820
2019,5,23,7,30,146.4,2.6,1004.8,1007.9,75.9,0.36,2580,16.9,0,178,2.8,1004.5,1007.5,64.9,2.25,7980
2019,5,24,11,0,173.4,4.7,1003.9,1006.9,57.1,7.12,15240,21.1,0,203.4,5,1003.8,1006.8,55.2,12.07,20640
2019,5,24,17,0,184.2,5.5,1002.5,1005.5,49.3,26.3,36840,21.4,0,195.3,4.6,1002.6,1005.6,52.2,28.65,42240
2019,5,25,0,30,186.5,3.5,1004.2,1007.2,71.4,29.34,46020,16.3,0,192,3.2,1004.1,1007.1,76.6,0,0
2019,5,25,22,30,167.7,1.2,1007.3,1010.3,89,29.31,47520,15.7,0,144.8,0.7,1007.5,1010.6,90.7,29.31,47520
2019,5,25,23,0,193.4,0.8,1007.3,1010.3,88.2,29.31,47520,16.2,0,201.2,1,1007.5,1010.6,87.6,29.31,47520
2019,5,26,2,0,199.1,1.3,1007.2,1010.3,87.1,0,0,15,0,179.4,0.3,1007.3,1010.4,95.9,0,0
2019,5,26,7,0,106.5,0.2,1007.5,1010.6,97.2,0.1,180,21.1,0,193.9,2,1008.1,1011.1,62.9,1.16,5580
2019,5,27,6,0,0,0,1011,1014.1,97.2,0,0,16.4,0,0,0,1011.8,1014.9,93.1,0.24,0
2019,5,29,1,0,151.1,3.7,1007.7,1010.7,56.9,0,0,20.3,0,139.3,2.2,1006.5,1009.5,75.9,0,0
2019,5,29,2,0,163.8,3,1006.8,1009.8,69.9,0,0,19.4,0.3,160.7,3.2,1005.8,1008.8,87.6,0,0
2019,5,29,15,0,222.2,4.2,1000,1003,97.2,1.99,0,16.2,7.5,225.9,4.2,1001,1004,97.2,2.29,0
2019,5,30,17,0,274.9,4.2,1008.4,1011.3,21.1,24.35,28380,21.3,0,231.3,3.6,1008,1010.9,43.1,26.99,33840
2019,5,30,17,30,269,3.9,1008.3,1011.2,20.4,25.38,30120,20.6,0,221.9,4.8,1008.1,1011,42.9,27.46,35580
2019,5,30,19,0,221.9,4.8,1008.1,1011,42.9,27.46,35580,17,0,195.5,3,1008.2,1011.2,65.2,27.95,39960
2019,6,1,17,30,210.7,3.7,1007.8,1010.7,57.5,14.71,15240,19.3,0,206.3,4.6,1008.2,1011.1,59.9,15.29,15240
2019,6,1,22,0,215.7,5.1,1010.2,1013.1,57.6,15.4,15240,15.6,0.3,152.5,0.8,1010.3,1013.3,78.2,15.4,15240
2019,6,1,23,0,245.4,2.4,1010.7,1013.7,71.8,15.4,15240,15.3,0.3,156.7,0.4,1009.5,1012.5,80.4,15.4,15240
2019,6,2,5,30,0,0,1008.3,1011.3,96.3,0,0,14.6,0,76.6,0.7,1008.7,1011.7,94.9,0.05,0
2019,6,3,15,0,245.6,3.8,1007.8,1010.7,55.2,NaN,NaN,20.8,0,249.3,2.5,1007.2,1010.1,55.6,NaN,NaN
2019,6,5,15,0,323.4,2.5,1006,1008.9,39.3,19.68,28860,27.6,0,124.5,2.3,1003.6,1006.4,38.7,23.83,34260
2019,6,5,21,30,202.5,1.3,1005.2,1008.1,58,27.93,45420,18.8,0,166.8,1.2,1006,1008.9,66,27.93,45420
2019,6,5,23,0,166.8,1.2,1006,1008.9,66,27.93,45420,18.1,0,154.8,1.7,1006.2,1009.1,76.3,27.94,45420
2019,6,5,23,30,167,1.7,1006.1,1009,68.4,27.93,45420,17.4,0,0,0,1006.5,1009.5,80.3,0,0
2019,6,6,2,0,334.3,0.2,1006.6,1009.6,86.5,0,0,15.6,0,0,0,1007.2,1010.2,92.4,0,0
2019,6,6,5,30,57.3,0.8,1006.3,1009.3,68.8,0,0,16.3,0,133.4,0.7,1007.2,1010.2,74.8,0.12,0
2019,6,6,6,0,308.2,0.8,1006.5,1009.5,80.9,0,0,17.1,0,162.9,0.5,1007.4,1010.4,75.6,0.37,1740
2019,6,8,5,30,322.6,1,1010.1,1013.1,97.5,0.01,0,17.4,0,11.3,1.5,1009.7,1012.7,97.5,0.08,0
2019,6,9,13,30,7.5,3.1,998.9,1001.8,97.5,2.77,0,20.2,25.3,17.6,3.7,999.5,1002.4,87.2,4.86,180
2019,6,10,2,0,6.1,0.8,1005,1008,87.1,0,0,15.7,0,0,0.1,1005,1008,97.5,0,0
2019,6,10,20,30,218.4,1.5,1004.9,1007.8,80.9,23.56,40920,19.1,0,189.8,1,1004.8,1007.7,90,23.56,40920
2019,6,11,5,30,70.7,1.2,1003.8,1006.7,92.4,0,0,18.3,0,279.5,1.1,1005.1,1008,94.6,0.06,0
2019,6,13,5,30,4.5,1.8,1005.6,1008.6,97.5,0,0,16.7,0,56.6,0.9,1006.2,1009.2,91.8,0.12,0
2019,6,13,7,0,56.6,0.9,1006.2,1009.2,91.8,0.12,0,18.6,0,54.5,1.7,1006.6,1009.5,71.2,0.86,900
2019,6,13,12,30,319.8,1.6,1006.1,1009,53.3,9.6,14100,21.7,0,234.8,3.6,1006,1008.9,68.4,12.07,16500
2019,6,13,23,0,0,0,1007.3,1010.3,76.6,22.06,36240,14.8,0,65.7,0.4,1007.7,1010.7,85.9,22.06,36240
2019,6,14,13,30,226.5,2.1,1008.8,1011.7,54.2,15.33,24360,23.9,0,213.2,3.6,1007.9,1010.8,57.3,20.41,29760
2019,6,15,1,0,148.2,0.5,1008.4,1011.4,92.5,0,0,15.2,0,0,0,1008.3,1011.3,97.4,0,0
2019,6,15,8,30,355,0.7,1008.7,1011.6,72.6,1.4,6360,22.1,0,289.8,0.9,1008.7,1011.6,58.6,4.21,11760
2019,6,17,22,0,307.6,0.6,998.5,1001.4,77.1,28.27,45060,18,0,191,1.8,999.1,1002,81,28.27,45060
2019,6,19,1,0,202.9,1.1,1007.9,1010.9,93.1,0,0,16.2,0,178.7,1.7,1008.6,1011.6,97.4,0,0
2019,6,19,11,0,171.4,3.8,1010.4,1013.3,63.5,5.07,8100,22.8,0,217.2,2.9,1010.3,1013.2,62.1,8.96,13260
2019,6,20,2,30,156.9,0.6,1008.9,1011.9,97.2,0,0,17.4,0,180.8,0.7,1008.8,1011.8,96.3,0,0
2019,6,20,9,30,184.6,2.3,1009.6,1012.5,74.4,1.15,0,21.6,0,208.3,2.5,1008.8,1011.7,78.4,1.92,0
2019,6,20,15,0,198.5,4.7,1007.4,1010.3,84.4,6.06,1740,22.4,0.1,180.7,2.9,1007.1,1010,77.8,8.51,3780
2019,6,21,1,0,175.8,1,1006.5,1009.4,97.4,0,0,19.3,0,239.2,1.1,1006,1008.9,97.4,0,0
2019,6,22,8,30,223.6,1,1005.5,1008.4,94.9,0.58,0,21.7,0,170.6,0.6,1005.5,1008.4,82.7,1.86,0
2019,6,22,13,30,25.7,1.4,1004.7,1007.6,53.6,7.84,3900,26.8,0,20.3,3.3,1003.9,1006.8,54,10.98,5760
2019,6,22,17,30,305.7,3.7,1003.6,1006.5,62.6,16.4,14580,22.9,0,308.5,2.6,1003.4,1006.3,65.7,17.82,17940
2019,6,23,1,30,333,0.6,1004.7,1007.6,90.6,0,0,19.6,0,68.1,1.1,1004.2,1007.1,93.8,0,0
2019,6,23,23,0,71.7,1,1003.7,1006.6,92.4,21.76,25440,18.7,0,68.6,0.8,1004,1006.9,97.2,21.76,25440
2019,6,24,9,0,52.4,1.3,1003.9,1006.8,69.2,1.71,3300,24.1,0,280.9,0.9,1003.9,1006.8,61.3,4.81,8700
2019,6,24,19,30,335.2,2.6,1002.7,1005.6,58.3,19.9,30840,21.7,0,64.5,0.5,1003.2,1006.1,66.8,20.11,33420
2019,6,25,12,0,94.1,2.6,1005.6,1008.5,35.2,10.14,18960,28.5,0,103.5,1.2,1005.4,1008.2,33.8,15.39,24360
2019,6,25,14,30,106.7,0.8,1005,1007.8,32.2,18.94,27960,28.7,0,15.5,1.6,1004.6,1007.4,33.3,23.63,33360
2019,6,26,9,0,0,0,1009.7,1012.6,61.4,2.07,8160,24.4,0,248.2,2.4,1009.7,1012.6,52.6,5.36,13560
2019,6,26,15,0,210.3,4.7,1009.5,1012.4,47,20.18,29760,27.7,0,225.2,4.8,1009.2,1012.1,45.6,24.6,35160
2019,6,27,23,30,102.6,0.4,1011.7,1014.7,65.8,29.24,46140,20.1,0,53.3,1.2,1010.6,1013.6,62.4,0,0
2019,6,28,11,30,295.6,1.3,1007.1,1010,62.7,1.83,0,24.5,0,0,0,1006.9,1009.8,54.2,3.32,0
2019,6,29,19,30,210.5,2.4,997.3,1000.1,72.6,12.2,7200,22.9,0,42.4,0.6,998,1000.9,87.3,12.35,7380
2019,6,30,1,0,209.8,1.2,999.4,1002.3,97.4,0,0,20.6,0,221.2,1,999.1,1002,97.4,0,0
2019,7,1,6,0,119.5,1.3,997.6,1000.5,97.4,0,0,20,2.6,0,0,997.6,1000.5,97.4,0.1,0
2019,7,1,10,30,38.3,0.4,997,999.9,87.5,1.27,0,23.8,2.6,41.3,1.4,995.6,998.4,78.2,3.13,300
2019,7,2,8,0,181.9,1,997.7,1000.6,96.5,0.52,480,22.5,0,155.3,1.5,998.4,1001.3,84.2,2.18,3960
2019,7,2,20,0,210.6,1.7,999.9,1002.8,93.8,10.98,5820,22.3,0,213.2,3.2,1000.4,1003.3,97.4,10.99,5820
2019,7,7,0,30,0,0,1003.6,1006.5,94.3,27.58,44700,19.5,0,0,0,1002.9,1005.8,97.3,0,0
2019,7,7,5,30,46,0.9,1002.1,1005,97.4,0,0,18.9,0,41,0.9,1002.1,1005,97.4,0.07,0
2019,7,7,20,30,1.3,1.2,999.5,1002.4,47.4,27.54,41520,23.1,0,122.9,0.4,999.9,1002.8,55.3,27.54,41520
2019,7,8,8,30,0,0,1001.2,1004.1,49,1.23,6060,29.1,0,85.1,3.9,1001.2,1004,33.5,3.99,11460
2019,7,9,0,0,185.6,2.1,1002.6,1005.5,53.5,29.11,48480,22.7,0,140.3,1.2,1003.2,1006.1,76.4,0,0
2019,7,9,20,0,269.2,0.9,1003.7,1006.6,52.6,21.71,29220,24.8,0,30.6,1.8,1003.9,1006.8,60,21.78,29280
2019,7,10,2,30,69.4,2.1,1004.7,1007.6,56.7,0,0,21.9,0,66.4,1.5,1004.9,1007.8,61.3,0,0
2019,7,10,5,0,68.5,1.7,1005.1,1008,59.8,0,0,21.1,0,33.1,1.7,1005.5,1008.4,63.5,0,0
2019,7,10,9,0,40.5,2.4,1005.5,1008.4,54.5,1.85,6900,26.4,0,104.3,2.5,1005.4,1008.3,48.7,4.62,10560
2019,7,10,10,30,104.3,2.5,1005.4,1008.3,48.7,4.62,10560,27.1,0,72.4,1.1,1004.6,1007.5,46,8.99,15960
2019,7,10,12,0,72.4,1.1,1004.6,1007.5,46,8.99,15960,27.9,0,66.1,4.5,1003.8,1006.6,43.1,14.04,21360
2019,7,11,13,30,5.8,0.7,1003.1,1005.9,44,14,23640,29.9,0,126.4,3.6,1002.3,1005.1,38.3,18.94,28980
2019,7,12,4,30,63.5,2.7,1003.2,1006.1,62.4,0,0,21.5,0,73,1.2,1003.5,1006.4,63.8,0,0
2019,7,12,13,30,83.8,1.9,1003.8,1006.7,62.5,4.98,240,23.1,0,88.6,1.3,1003.6,1006.5,67.9,5.83,240
2019,7,12,14,30,66,3.1,1003.7,1006.6,64.9,5.74,240,22.9,0.1,54.9,1.8,1003.4,1006.3,75.5,6.39,240
2019,7,12,16,30,73.6,0.8,1003.3,1006.2,84.9,6.58,240,21,3.7,65.7,2.1,1002.7,1005.6,90.2,6.94,240
2019,7,13,11,30,341.4,1.9,1002.3,1005.2,85.6,2.41,0,22.9,0,356.3,2.2,1002.2,1005.1,80.4,4.61,720
2019,7,13,22,30,314.1,1.5,1004.2,1007.1,90.6,12.15,1140,19.2,0,149,0.5,1004.4,1007.3,95.1,12.15,1140
2019,7,16,4,30,0,0,998.7,1001.6,97.2,0,0,21.4,0,145.4,0.5,998.8,1001.7,97.2,0,0
2019,7,18,4,0,117.1,0.8,1006.6,1009.5,97.2,0,0,21.4,2,181,1.5,1007,1009.9,97.2,0,0
2019,7,18,10,0,193.6,2.1,1008.3,1011.2,83.5,2.42,3180,26.2,2,190.5,3,1008.5,1011.4,67.7,5.54,7740
2019,7,18,15,0,259.2,2.1,1007.8,1010.7,66.3,16.29,19860,27.2,2,221.9,3.1,1007.6,1010.5,60.2,19.02,21900
2019,7,18,17,0,211.9,2.7,1007.7,1010.6,61,19.92,23340,26.8,2,231.3,2.2,1007.3,1010.2,62.5,22.18,28740
2019,7,18,18,0,231.1,1.8,1007.5,1010.4,60.6,21.61,26940,25.7,2,211.3,2,1007.5,1010.4,69.2,22.8,32340
2019,7,18,18,30,231.3,2.2,1007.3,1010.2,62.5,22.18,28740,24.9,2,209.3,1.4,1007.6,1010.5,70.6,22.89,32820
2019,7,18,20,0,209.3,1.4,1007.6,1010.5,70.6,22.89,32820,23.3,2,26,0.6,1008.1,1011,86.9,22.91,32820
2019,7,19,10,0,192.4,1.3,1009.1,1012,77.6,3.09,4380,26.7,0,234.1,2.6,1009.2,1012.1,72.6,5.95,7620
2019,7,19,14,0,314.1,1.1,1008.2,1011,62.9,10.74,10860,27.9,0,330.2,1.8,1007.7,1010.6,70.1,12.69,11100
2019,7,19,18,0,309.4,2.6,1007.4,1010.3,69.9,14.63,11100,24.9,0,304.5,1.2,1007.6,1010.5,70.6,14.9,11100
2019,7,20,9,30,59.6,2.5,1006.9,1009.8,80,2.38,6780,26.9,8.5,79.2,1.2,1006.6,1009.5,69.7,4.89,11520
2019,7,21,6,30,42.2,1.6,1004.3,1007.2,90.5,0,0,24.8,0,45.3,1.1,1004.1,1007,81,0.54,3960
2019,7,21,22,30,79.7,1.9,1002.2,1005.1,80,17.85,26640,26.4,0.3,91.6,0.4,1001.8,1004.7,77.5,17.85,26640
2019,7,22,6,0,61.2,6.2,998.1,1000.9,73.1,0,0,26.3,0,82.8,3.4,997.6,1000.4,71,0.03,0
2019,7,23,12,0,224.5,3.4,999.8,1002.6,97.2,1.98,0,25.4,5.7,223.8,4.9,1000.1,1003,97.2,2.96,0
2019,7,23,18,30,221.6,4.2,1001.6,1004.5,86.7,11.13,6180,24.4,5.7,196.6,4.5,1002.3,1005.2,96,11.6,6360
2019,7,23,22,30,164.2,2.7,1003.5,1006.4,97.2,11.61,6360,23.1,NaN,155.8,1.7,1003.6,1006.5,97.2,11.61,6360
2019,7,24,13,0,178,3.3,1004.1,1006.9,79.8,6.12,3480,28.7,0,181.5,3.3,1003.7,1006.5,75.3,9.55,7200
2019,7,25,2,0,176,1.3,1004.3,1007.2,97.2,0,0,23.9,0,169.3,1.6,1004.2,1007.1,97.2,0,0
2019,7,25,5,30,186.2,1.6,1003.8,1006.7,97.2,0,0,24.4,0,161,1.7,1003.7,1006.6,97.2,0.01,0
2019,7,26,4,30,193.6,3.8,1000.8,1003.7,97.3,0,0,24.5,1,173.7,2.4,1000.8,1003.7,97.3,0,0
2019,7,26,15,30,224.9,3,1001.9,1004.7,88.5,4.54,540,27.6,1.4,203.5,4.2,1001.4,1004.2,85.9,5.45,540
2019,7,26,21,30,201,2.8,1001.6,1004.5,97.3,6.79,1020,25.4,1.4,214.1,2.3,1002.2,1005.1,97.3,6.79,1020
