Year,Month,Day,Hour,Minute,TempOut2,Precipitation2,WindDirection2,WindSpeed2,LocalPressure2,SurfacePressure2,HumOut2,Radiation2,Sunlight2
2019,4,17,16,0,18.6,0,292.3,1.3,1009.7,1010.9,39.9,NaN,31500
2019,4,18,14,0,15.7,0,205.2,3.8,1011.6,1012.8,66.2,NaN,12180
2019,4,19,14,0,17.6,0,232.6,2.4,1014.2,1015.4,66.2,NaN,8340
2019,4,20,3,0,12.6,0,24.1,0.6,1014.3,1015.5,85.8,NaN,0
2019,4,21,13,30,17.7,0,345.6,1.3,1011.5,1012.7,68.5,NaN,660
2019,4,21,16,30,17.7,0,225.9,0.9,1010.8,1012,70.9,NaN,3060
2019,4,22,19,30,15.1,0,36.6,0,1012.7,1013.9,68.8,NaN,37980
2019,4,23,8,30,18.8,0,12.8,0.6,1011.4,1012.6,67.2,NaN,0
2019,4,23,11,0,21.2,0,230.9,1.7,1010.9,1012.1,59.2,NaN,0
2019,4,23,13,30,19.5,0,207.2,1.1,1009.6,1010.8,65.9,NaN,0
2019,4,23,18,30,14.9,5.5,23.9,0.9,1008.7,1009.9,94.7,NaN,0
2019,4,24,7,30,15.5,7.3,17.5,0,1005.5,1006.7,94.8,NaN,0
2019,4,24,8,30,16.1,7.3,32.4,1.5,1005.4,1006.6,90.2,NaN,0
2019,4,24,15,0,18.8,7.3,225.3,1.4,1004.2,1005.4,79.8,NaN,240
2019,4,25,7,30,12.3,0,240.9,0.8,1004.8,1006,93.7,NaN,0
2019,4,26,1,30,8.2,0,246.4,0.6,1007.5,1008.7,88.5,NaN,0
2019,4,27,22,0,10.8,0,348,0,1019.1,1020.3,83.3,NaN,34080
2019,4,28,11,0,13.1,0.1,26,1.7,1020.7,1021.9,51.7,NaN,720
2019,4,29,4,0,10.8,0,55.7,2.2,1015.1,1016.3,64.6,NaN,0
2019,4,30,6,0,8.7,0,8.3,0.9,1007.7,1008.9,96.4,NaN,0
2019,5,1,10,30,13,0,204.8,3.3,1007.4,1008.6,80.4,NaN,11160
2019,5,2,8,0,11.5,0,223.7,0.9,1011,1012.2,77.8,NaN,6720
2019,5,2,14,0,18.9,0,202.8,2.4,1011.7,1012.9,42.8,NaN,28080
2019,5,2,23,30,9.6,0,39.1,0,1013.3,1014.5,62.8,NaN,41100
2019,5,3,2,30,8.6,0,208.9,0.9,1013.1,1014.3,76.7,NaN,0
2019,5,3,8,30,14.8,0,5.5,1.8,1016.1,1017.3,56.2,NaN,8400
2019,5,3,9,0,15.2,0,15.6,2.1,1016.3,1017.5,54.7,NaN,10200
2019,5,4,4,0,8.3,0,245.8,0.6,1017.3,1018.5,90.7,NaN,0
2019,5,4,19,30,16.1,0,16.5,1.1,1015.6,1016.8,61.8,NaN,34500
2019,5,6,11,30,17.3,0,357.9,4.8,1016,1017.2,20.4,NaN,19680
2019,5,7,11,30,16.1,0,232.6,1.9,1016.7,1017.9,41.5,NaN,19800
2019,5,8,5,0,7.2,0,11.1,0,1014,1015.2,77.8,NaN,0
2019,5,9,1,30,10.8,0,230.5,0.7,1010,1011.2,82.8,NaN,0
2019,5,10,8,30,15.3,0,10.5,0.7,1012.2,1013.4,43.7,NaN,9240
2019,5,10,10,30,18.7,0,189,3.3,1012.2,1013.4,46.6,NaN,16320
2019,5,10,13,0,20.8,0,244.4,1,1011.7,1012.9,42.8,NaN,24720
2019,5,11,3,30,10.7,0,157.2,0,1011.8,1013,75.4,NaN,0
2019,5,11,11,30,21.1,0,351.4,1.7,1013.2,1014.4,33.1,NaN,18840
2019,5,11,18,30,19.6,0,3.8,0.9,1010,1011.2,42.4,NaN,39660
2019,5,13,6,30,13.2,0,40.8,1.1,1013.4,1014.6,63,NaN,0
2019,5,13,17,0,18.6,0,207.3,3.3,1011.9,1013.1,55.9,NaN,19740
2019,5,13,23,0,15,0,351.8,1.9,1012,1013.2,80.8,NaN,19740
2019,5,15,0,0,14.7,0,186.7,0,1012.5,1013.7,83.9,NaN,22500
2019,5,15,4,0,14.3,0,52.8,0,1012.3,1013.5,77,NaN,0
2019,5,16,16,0,25.4,0,221.4,1.4,1008.9,1010,46.2,NaN,19740
2019,5,17,5,30,17.2,0,43.2,1.5,1011.6,1012.8,75.3,NaN,0
2019,5,18,9,30,19.5,9.9,19.8,2,1008.4,1009.6,71.9,NaN,600
2019,5,19,0,30,20.2,0,80.2,2.7,1008.6,1009.8,69.3,NaN,0
2019,5,19,13,0,24.2,0.4,80.9,1.2,1006.6,1007.7,63.2,NaN,0
2019,5,20,7,30,14.9,1.3,10.5,0.6,1004.5,1005.7,75.9,NaN,0
2019,5,20,9,30,15.7,1.3,312.7,1.8,1005.1,1006.3,67.2,NaN,0
2019,5,21,6,30,14.1,0,175.7,2.9,1006.6,1007.8,70.6,NaN,2520
2019,5,22,11,0,20.7,0,204.2,5.9,1005.6,1006.8,49.6,NaN,18480
2019,5,22,18,0,18.9,0,207.2,3.3,1004.1,1005.3,65.7,NaN,42660
2019,5,22,21,30,18.3,0,189.5,3.2,1005.2,1006.4,62.4,NaN,42660
2019,5,23,7,30,18.7,0,200.9,2.6,1007.4,1008.6,63.8,NaN,4980
2019,5,24,11,0,25.6,0,201.9,5.4,1009.8,1010.9,46.6,NaN,12960
2019,5,24,17,0,21.6,0,215.5,5.7,1008.4,1009.6,61.5,NaN,26520
2019,5,25,0,30,18.7,0,191.4,3.6,1011.3,1012.5,76.5,NaN,0
2019,5,25,22,30,20.1,0,211.2,0.3,1013.9,1015.1,70.3,NaN,19380
2019,5,25,23,0,19.7,0,181.4,0,1013.8,1015,72.3,NaN,19380
2019,5,26,2,0,18.9,0,39.5,1.3,1013.7,1014.9,74.8,NaN,0
2019,5,26,7,0,19.2,0,52.4,0.6,1014.3,1015.5,70.2,NaN,2160
2019,5,27,6,0,19.1,12.6,80.8,2.6,1002.7,1003.9,82.3,NaN,0
2019,5,29,1,0,12,0,68.6,0,1009.8,1011,88.4,NaN,0
2019,5,29,2,0,11.8,0,302.2,0,1009.9,1011.1,90.3,NaN,0
2019,5,29,15,0,21.8,0,196.8,1.6,1008.4,1009.6,56.8,NaN,32100
2019,5,30,17,0,19.9,0,185,1.9,1009.1,1010.3,54.7,NaN,17400
2019,5,30,17,30,19.5,0,198.7,3.3,1009.5,1010.7,57.5,NaN,17400
2019,5,30,19,0,18.7,0,268.8,1.2,1009.7,1010.9,63.4,NaN,17400
2019,6,1,17,30,19.4,0,198.7,0,1007.8,1009,57.2,NaN,28380
2019,6,1,22,0,15.1,0,29,0,1008.4,1009.6,82.6,NaN,29640
2019,6,1,23,0,15.8,0,10.6,1,1008,1009.2,80.2,NaN,29640
2019,6,2,5,30,13.4,0,16.5,0.9,1006.8,1008,75.5,NaN,0
2019,6,3,15,0,26.7,0,251.4,1.3,1006.2,1007.3,38.4,NaN,15540
2019,6,5,15,0,22.4,0,213.3,0.7,1011.6,1012.8,69.5,NaN,10080
2019,6,5,21,30,17.7,0,241.5,0.2,1010.5,1011.7,91.3,NaN,19860
2019,6,5,23,0,17.1,0,321.5,0,1011,1012.2,95,NaN,19860
2019,6,5,23,30,17,0,251.2,0.1,1010.9,1012.1,95.2,NaN,19860
2019,6,6,2,0,16.6,0,16.4,0.4,1010.8,1012,96.8,NaN,0
2019,6,6,5,30,17.2,0,30.2,1.7,1010.6,1011.8,96.7,NaN,0
2019,6,6,6,0,17.4,0,33.4,1.1,1010.5,1011.7,96.3,NaN,0
2019,6,8,5,30,16.1,0,172,0,1006.7,1007.9,91.2,NaN,0
2019,6,9,13,30,22.9,0,192.1,1.7,1002.8,1003.9,64,NaN,22800
2019,6,10,2,0,17.8,0,296.1,0,1004.3,1005.5,86.5,NaN,0
2019,6,10,20,30,17.2,2.5,131.7,0,1005.4,1006.6,89,NaN,1020
2019,6,11,5,30,17,0,349.5,0,1006.7,1007.9,91.1,NaN,0
2019,6,13,5,30,15.5,0,13.6,1,1009.2,1010.4,90.1,NaN,0
2019,6,13,7,0,17.7,0,47.6,1.4,1009.3,1010.5,76.8,NaN,4080
2019,6,13,12,30,24.3,0,3.1,1.8,1008.3,1009.4,57.3,NaN,9300
2019,6,13,23,0,19.1,0,220,0,1007.8,1009,78.9,NaN,23400
2019,6,14,13,30,25.6,0,1.2,2.4,1003.4,1004.5,51.1,NaN,1320
2019,6,15,1,0,17.7,0,78.2,0.5,1001.1,1002.3,66.8,NaN,0
2019,6,15,8,30,20.7,0,209.7,1.5,1000.9,1002.1,77.4,NaN,8400
2019,6,17,22,0,17.7,0,152.3,0,1010.8,1012,86.8,NaN,29400
2019,6,19,1,0,18.8,0,215.5,0,1007.4,1008.6,94.3,NaN,0
2019,6,19,11,0,23.3,0,2.6,1.8,1006.3,1007.4,65.2,NaN,480
2019,6,20,2,30,18.1,0,68.2,0.4,1005.9,1007.1,92.2,NaN,0
2019,6,20,9,30,23.1,0,345.6,1.3,1006.3,1007.4,72.6,NaN,6060
2019,6,20,15,0,25.6,0,216.8,1,1004.5,1005.6,60.7,NaN,12840
2019,6,21,1,0,19.1,0,291.4,0.5,1005.4,1006.6,90.5,NaN,0
2019,6,22,8,30,21.8,0,311.8,0.4,1004.6,1005.7,75.7,NaN,720
2019,6,22,13,30,24.1,0,215.4,3.1,1004.2,1005.3,66.9,NaN,14640
2019,6,22,17,30,23.1,0,327.2,0.6,1003.4,1004.5,70.1,NaN,23280
2019,6,23,1,30,17.3,0,290.9,0.6,1005,1006.2,89.5,NaN,0
2019,6,23,23,0,18.8,0,5.5,0.9,1007.9,1009.1,82.1,NaN,2220
2019,6,24,9,0,22.7,0,204.5,2.2,1011,1012.1,68,NaN,11220
2019,6,24,19,30,22,0,185.8,0,1011.3,1012.5,74.1,NaN,35700
2019,6,25,12,0,28.8,0,224.7,1.4,1012.5,1013.6,45.2,NaN,11760
2019,6,25,14,30,27.1,0,277.8,1.3,1011.9,1013,57.9,NaN,12240
2019,6,26,9,0,20.9,0,14.4,2,1008.2,1009.4,68.5,NaN,0
2019,6,26,15,0,20.3,8.7,328.3,1.5,1006,1007.2,91.3,NaN,2040
2019,6,27,23,30,21.1,0,207.4,0,1000.1,1001.2,93.2,NaN,1260
2019,6,28,11,30,25.3,0,204.2,3.2,1000.7,1001.8,73.4,NaN,0
2019,6,29,19,30,22.5,9.3,7.4,1.7,992.4,993.5,90.6,NaN,60
2019,6,30,1,0,20.8,0,348.3,0.2,996,997.1,95.9,NaN,0
2019,7,1,6,0,20.9,0,70.1,0.1,1002.9,1004.1,96.8,NaN,0
2019,7,1,10,30,23.7,0,163.1,0.3,1003.7,1004.8,75.7,NaN,0
2019,7,2,8,0,22,0,169.2,1.5,1008,1009.2,83.1,NaN,4200
2019,7,2,20,0,21.4,0,351.3,0,1007.8,1009,89.8,NaN,33180
2019,7,7,0,30,21.3,0,36.7,0,1004,1005.2,74.9,NaN,0
2019,7,7,5,30,22.6,0,49.1,0.9,1004.8,1005.9,63.5,NaN,0
2019,7,7,20,30,22.7,0,192,0.1,1004.8,1005.9,75.5,NaN,4680
2019,7,8,8,30,24,0,62.6,1.7,1006.1,1007.2,51.7,NaN,3720
2019,7,9,0,0,23.1,0,81.7,0.8,1004.1,1005.2,63.7,NaN,31620
2019,7,9,20,0,22.7,NaN,195.3,0.2,1003.1,1004.2,69.3,NaN,24000
2019,7,10,2,30,23.4,0,32.2,1.7,1003.3,1004.4,57.5,NaN,0
2019,7,10,5,0,22.3,0,30.3,2,1003.7,1004.8,60.1,NaN,0
2019,7,10,9,0,22.9,0,49.4,1.9,1004,1005.1,62.2,NaN,0
2019,7,10,10,30,23.1,0,43.9,1.2,1004.2,1005.3,66.4,NaN,0
2019,7,10,12,0,20.8,1.4,147,0,1004.7,1005.9,88.8,NaN,0
2019,7,11,13,30,23.2,0,344.8,1.2,1002.9,1004,78.8,NaN,120
2019,7,12,4,30,17.9,0,183.2,0,1006.1,1007.3,95.2,NaN,0
2019,7,12,13,30,24.9,0,210.4,2.7,1005.3,1006.4,73.9,NaN,21240
2019,7,12,14,30,24.7,0,192.3,4.3,1005.2,1006.3,76.7,NaN,24300
2019,7,12,16,30,24.3,0,200.1,2.5,1004.3,1005.4,73.7,NaN,29580
2019,7,13,11,30,23.4,0,237.2,1.8,1001,1002.1,79.8,NaN,180
2019,7,13,22,30,22.3,0,13.4,0.1,999.9,1001,91.1,NaN,8160
2019,7,16,4,30,22.2,0,194,1.2,1007.9,1009,86.2,NaN,0
2019,7,18,4,0,21.7,3.3,240.4,0,1009,1010.2,96,NaN,0
2019,7,18,10,0,25.5,4.4,49.8,1.2,1007,1008.1,70.9,NaN,4620
2019,7,18,15,0,28,4.4,215,2.9,1006,1007.1,69.5,NaN,4680
2019,7,18,17,0,25.6,4.4,196.8,1.6,1005.7,1006.8,78.5,NaN,4980
2019,7,18,18,0,25.6,4.4,208.7,1.2,1005.7,1006.8,77.3,NaN,4980
2019,7,18,18,30,24.7,4.4,236.9,1,1005.7,1006.8,80.7,NaN,4980
2019,7,18,20,0,23,4.4,216.7,0.5,1006.1,1007.2,90.3,NaN,4980
2019,7,19,10,0,29.2,0,59.5,2,1003.4,1004.5,60.3,NaN,11280
2019,7,19,14,0,29,0,232.2,0.8,1003.3,1004.4,70.3,NaN,11280
2019,7,19,18,0,29.8,0,104,2.8,1003.1,1004.2,61,NaN,12000
2019,7,20,9,30,26.9,1.8,48.6,3.2,995.7,996.8,71.7,NaN,0
2019,7,21,6,30,21.5,3.8,194.3,1.6,999,1000.1,96.8,NaN,0
2019,7,21,22,30,23.9,7.4,201.1,3.1,1004.9,1006,93.9,NaN,0
2019,7,22,6,0,23.5,0,195.7,2.6,1005.4,1006.5,94,NaN,0
2019,7,23,12,0,27.2,0,204.2,4.7,1004.4,1005.5,78.5,NaN,8520
2019,7,23,18,30,27,0,196.8,3.7,1001.5,1002.6,81.6,NaN,16320
2019,7,23,22,30,26.2,0,181.2,2.2,1002.5,1003.6,83.5,NaN,16320
2019,7,24,13,0,29.7,0,202.2,4.6,1001.8,1002.9,69.5,NaN,600
2019,7,25,2,0,25.3,19,191,0.6,1002.8,1003.9,96,NaN,0
2019,7,25,5,30,26.1,19,193.3,4.2,1002.8,1003.9,93,NaN,0
2019,7,26,4,30,26,0,180.1,5.4,1001.9,1003,87.6,NaN,0
2019,7,26,15,30,25.3,20.2,186.5,3.9,1001.6,1002.7,96.1,NaN,0
2019,7,26,21,30,25.2,21.5,217.7,0.6,1002.6,1003.7,94.8,NaN,660
2019,7,28,11,30,26.3,13.7,193.2,5.5,1007.3,1008.4,93.1,NaN,0
2019,7,29,23,30,26.7,0,188.4,3.5,1007.4,1008.5,80.3,NaN,17580
2019,7,30,17,0,28.6,0,197.2,6.3,1004.8,1005.9,80.1,NaN,1080
2019,7,31,6,0,26.9,0,187.4,5.3,1006.9,1008,86,NaN,0
2019,7,31,12,30,28.2,0,196.8,5.5,1008,1009.1,81.4,NaN,0
2019,7,31,19,0,26.8,0,196.8,2.7,1008,1009.1,87.1,NaN,1500
2019,8,1,4,30,25.7,0,154.8,0.7,1010.1,1011.2,91.5,NaN,0
2019,8,2,8,30,28.2,0,27.9,0.2,1011.1,1012.2,79.2,NaN,7560
2019,8,2,9,0,29,0,2.3,0.8,1011.2,1012.3,75.7,NaN,8520
2019,8,2,20,0,26.9,0,15.3,0,1009.1,1010.2,81.8,NaN,21540
2019,8,3,7,0,26,0,37.1,1.3,1009,1010.1,85.2,NaN,1200
2019,8,5,10,30,31.5,0,196.3,2,1008.7,1009.8,68.8,NaN,10020
2019,8,5,23,30,27.8,0.8,52.1,0.5,1006.5,1007.6,82.3,NaN,14700
2019,8,6,3,30,26.3,0,2.6,0.2,1005.8,1006.9,91.3,NaN,0
2019,8,6,6,30,27,0,10.4,0,1006,1007.1,75.1,NaN,540
2019,8,6,16,0,34.2,0,47,3.8,1002.6,1003.7,49.4,NaN,14700
2019,8,6,18,30,32.3,0,100.1,1.6,1002.5,1003.6,54.7,NaN,19140
2019,8,6,21,0,30.6,0,91.3,1.4,1003.1,1004.2,60.6,NaN,19140
2019,8,7,5,0,25.9,0,133.4,0,1002.4,1003.5,87.6,NaN,0
2019,8,7,5,30,25.6,0,261.6,0,1002.5,1003.6,89,NaN,0
2019,8,8,4,0,24.7,0,171.5,0,1005.9,1007,95.3,NaN,0
2019,8,10,17,30,32.2,0,300.1,0.1,1001,1002.1,66.4,NaN,14460
2019,8,11,23,30,26.6,22.2,156.3,2.2,997.2,998.3,80.2,NaN,15900
2019,8,12,0,30,26,2.9,138.2,3.3,996.9,998,86.3,NaN,0
2019,8,14,4,30,26.5,0,32.5,1.3,999.7,1000.8,93,NaN,0
2019,8,14,16,0,31.6,0,304.7,0.9,996.2,997.3,66.2,NaN,16440
2019,8,16,1,30,24.8,0,239.9,0.3,990.5,991.6,89.9,NaN,0
2019,8,16,5,30,24.6,0,167.9,0.2,992.1,993.2,92.6,NaN,0
2019,8,17,9,30,26.7,0,200.1,6,1000.4,1001.5,78.2,NaN,4500
2019,8,18,3,30,20.9,0,27.2,0.8,1003.7,1004.9,92.7,NaN,0
2019,8,18,4,30,20.7,0,29.3,0.9,1003.5,1004.7,94.2,NaN,0
2019,8,18,10,0,27.5,0,165,1.7,1005.8,1006.9,54.4,NaN,10440
2019,8,18,22,0,22.1,0,18.6,0.9,1006.5,1007.6,80.8,NaN,32580
2019,8,18,22,30,21.8,0,32.5,0.7,1006.6,1007.8,81.7,NaN,32580
2019,8,20,3,0,23.5,0,23.7,1.2,1007.8,1008.9,81.3,NaN,0
2019,8,20,20,30,25.7,0,28.1,0,1006.8,1007.9,85,NaN,16140
2019,8,20,21,0,25.6,0,175.4,0,1006.9,1008,85.2,NaN,16140
2019,8,21,2,30,23.9,0,198.8,0,1006.6,1007.7,91.4,NaN,0
2019,8,22,2,30,24.9,0.6,107,0,1004.8,1005.9,92.1,NaN,0
2019,8,22,16,30,27.5,4.3,300.3,0.5,1004.8,1005.9,64.4,NaN,5280
2019,8,23,13,0,27.5,0,224.6,1.8,1007.3,1008.4,66.1,NaN,4320
2019,8,24,16,30,26.3,0,241,1.1,1009.1,1010.2,64.2,NaN,2520
2019,8,25,2,0,20.6,0,23.9,0,1010.4,1011.6,89.2,NaN,0
2019,8,26,5,0,19.3,0,27.9,1.4,1011.1,1012.3,90.3,NaN,0
2019,8,26,6,0,19.3,0,61,1.2,1011.5,1012.7,91.1,NaN,0
2019,8,26,8,0,22.4,0,36.3,1.5,1011.7,1012.9,78.3,NaN,5640
2019,8,28,7,30,22.7,0.9,359.6,0.1,1005.8,1006.9,96.3,NaN,0
2019,8,29,12,30,26.3,0,204.9,3.7,1004.2,1005.3,79.8,NaN,4560
2019,8,29,18,30,24.4,7.2,192,3.1,1004.5,1005.6,81.1,NaN,9480
2019,8,30,0,30,20,0,5.5,0.2,1006.2,1007.4,95.7,NaN,0
2019,9,4,10,30,26.4,1.3,137.6,1.5,1010.5,1011.6,75.1,NaN,0
2019,9,5,12,30,27.3,0.2,108.9,1.5,1009.2,1010.3,77.2,NaN,2940
2019,9,6,1,0,22.2,0,53.5,1.7,1008.7,1009.8,95.2,NaN,0
2019,9,6,18,0,26.3,0.4,357.3,1,1004.5,1005.6,82,NaN,3300
2019,9,6,18,30,26.6,0.4,16.3,2,1004,1005.1,78.5,NaN,3300
2019,9,9,2,30,23.1,0.5,20.2,0.3,1007.7,1008.8,94.9,NaN,0
2019,9,9,22,0,24.2,10.2,17.5,1.9,1008.1,1009.2,89.8,NaN,0
2019,9,10,17,0,NaN,0.2,186.7,3.8,1008.4,1009.5,73.5,NaN,0
2019,9,11,1,0,24.2,0.6,204.2,6.7,1010.5,1011.6,95.4,NaN,0
2019,9,11,3,30,23.5,0.6,209.8,4.8,1010.8,1011.9,95.8,NaN,0
2019,9,11,4,30,22.5,0.6,204.3,2,1011.2,1012.4,96.6,NaN,0
2019,9,12,6,0,23.2,0,97.7,1.8,1013.4,1014.5,72.7,NaN,0
2019,9,12,13,30,23.2,5.4,45.9,1.5,1013.6,1014.7,78.9,NaN,0
2019,9,12,22,0,21.2,5.4,41.2,0.7,1013.5,1014.7,72.2,NaN,1440
2019,9,13,15,30,27.3,0,294.2,1,1009.8,1010.9,62,NaN,23160
2019,9,14,21,0,22.2,0,335.3,0.3,1010.6,1011.8,90.6,NaN,3900
2019,9,18,2,0,19.6,0,41.4,1.2,1013,1014.2,82.4,NaN,0
2019,9,20,3,0,17.6,0,211.6,0,1014.5,1015.7,66.2,NaN,0
2019,9,23,2,0,16.7,0,0.5,0.6,1007.9,1009.1,78.9,NaN,0
2019,9,23,16,30,22.2,0,288.8,1,1013.1,1014.3,57.1,NaN,21720
2019,9,24,3,30,13.9,0,17.8,1.4,1015.8,1017,90.2,NaN,0
2019,9,24,12,0,22.8,0,260.9,0.3,1017.6,1018.8,64.2,NaN,17820
2019,9,25,0,30,15.4,0,37.7,0.9,1018.7,1019.9,91.3,NaN,0
2019,9,26,11,0,23.1,0,330.4,0.5,1022.1,1023.3,55.7,NaN,3660
2019,9,26,22,0,18.6,0,33.6,0.3,1021.7,1022.9,90.1,NaN,4680
2019,9,27,10,30,25.5,0,326.6,0.6,1021.2,1022.4,62.1,NaN,7560
2019,9,27,13,30,26.8,0,281.1,0.7,1019,1020.1,59.6,NaN,12000
2019,9,28,19,0,21.7,0,160.7,0,1015.1,1016.3,85.5,NaN,9900
2019,9,28,22,0,20.7,0,27.4,0.7,1015.8,1017,83.2,NaN,9900
2019,9,29,1,0,19,0,55.2,0.8,1015.9,1017.1,89.5,NaN,0
2019,9,29,8,0,19.6,0,115.1,0.5,1015.9,1017.1,80.2,NaN,4020
2019,9,29,8,30,21.3,0,2.8,1.7,1016,1017.2,77.8,NaN,5820
2019,9,29,11,30,26.2,0,343.2,2,1015.9,1017,50.4,NaN,15840
2019,9,30,9,0,18.8,0,18.5,1.1,1015.4,1016.6,84.9,NaN,7500
2019,10,1,10,30,22.6,0,341.8,0.8,1016.9,1018.1,78.5,NaN,0
2019,10,1,19,30,21.4,0,118.8,0,1015.7,1016.9,89.3,NaN,0
2019,10,2,3,30,22.7,0,33.1,1.7,1012.8,1014,77.8,NaN,0
2019,10,2,7,0,23.3,0,101.7,3.7,1012.7,1013.8,70.5,NaN,0
2019,10,2,8,0,21.9,0.5,72,0.9,1012.4,1013.6,80.9,NaN,0
2019,10,2,20,0,21.4,21.1,15.8,6,1000.9,1002,88.9,NaN,0
2019,10,3,3,0,20.4,2.1,14.4,4.7,997.7,998.8,90.7,NaN,0
2019,10,3,11,30,26,3.5,349.8,0.5,1004.8,1005.9,66,NaN,6060
2019,10,4,5,30,18.4,0,132.7,0,1010.1,1011.3,97.6,NaN,0
2019,10,4,8,0,19.6,0,188.7,0.5,1010.9,1012.1,97.3,NaN,3360
2019,10,5,1,30,19.5,0,228.2,1.1,1012.9,1014.1,76.7,NaN,0
2019,10,5,14,0,20,0,302.3,0.8,1013.9,1015.1,67.6,NaN,5100
2019,10,6,20,0,18.7,0,121.5,0,1019.8,1021,84.6,NaN,18600
2019,10,6,21,0,18,0,151.8,0,1020.2,1021.4,83.8,NaN,18600
2019,10,9,2,0,8.9,0,33,0.7,1020.3,1021.5,81.7,NaN,0
2019,12,15,16,0,10.4,0,20.7,0.2,1025.9,1027.1,54.3,NaN,25860
2019,12,17,5,30,13.1,0.1,180.3,2.1,1012.6,1013.8,71,NaN,0
2019,12,17,10,0,12.1,2.9,239.5,1.6,1013.3,1014.5,91.5,NaN,0
2019,12,17,10,30,11,3.1,222.1,2.4,1013.5,1014.7,93.8,NaN,0
2019,12,17,11,0,10.8,3.3,190.3,1.3,1013.3,1014.5,95.3,NaN,0
2019,12,17,11,30,10.5,3.5,330.1,2.4,1013.3,1014.5,95.5,NaN,0
2019,12,17,12,0,10.2,3.5,346.1,1.2,1012.9,1014.1,94.4,NaN,0
2019,12,17,12,30,10,3.6,341.4,0.9,1012.6,1013.8,94.2,NaN,0
2019,12,17,21,0,6.8,3.6,339.6,1.7,1017.4,1018.6,78,NaN,0
2019,12,17,23,30,6.3,3.6,350.2,1.9,1018.3,1019.5,76.6,NaN,0
2019,12,18,4,30,3.7,0,6.4,2.6,1020.2,1021.5,73.6,NaN,0
2019,12,18,10,0,3,0,23.6,2.4,1024,1025.3,66.5,NaN,2220
2019,12,18,10,30,3,0,4.6,2,1024.1,1025.4,67.7,NaN,2580
2019,12,18,11,0,3.3,0,320.6,0.7,1024,1025.3,65.8,NaN,3120
2019,12,18,11,30,3.5,0,12.6,1.9,1023.7,1025,62.4,NaN,4740
2019,12,18,12,0,4,0,331,1,1022.9,1024.2,64.1,NaN,5580
2019,12,18,12,30,4.6,0,0.4,1.7,1022.6,1023.8,60.2,NaN,6900
2019,12,18,13,30,5.2,0,320.6,1.5,1022.3,1023.5,60.5,NaN,10440
2019,12,18,16,30,3.8,0,324.6,0.9,1022.3,1023.6,58.2,NaN,21240
2019,12,18,23,30,0.4,0,46.8,0,1023.4,1024.7,73.1,NaN,22440
