Year,Month,Day,Hour,Minute,WeatherTest_trend3,WeatherTest_trend4,WeatherTest_trend5,WeatherTest_trend6,WeatherTest_trend7,WeatherTest_trend8,WeatherTest_trend9,WeatherTest_trend10,WeatherTest_trend11,WeatherTest_trend12,WeatherTest_trend13,WeatherTest_trend14,WeatherTest_trend15,WeatherTest_trend16,WeatherTest_trend17,WeatherTest_trend18,WeatherTest_trend19,WeatherTest_trend20,WeatherTest_trend21,WeatherTest_trend22,WeatherTest_trend23,WeatherTest_trend24,WeatherTest_trend25,WeatherTest_trend26,WeatherTest_trend27,WeatherTest_trend28,WeatherTest_trend29,WeatherTest_trend30,WeatherTest_trend31,WeatherTest_trend32,WeatherTest_trend33,WeatherTest_trend34,WeatherTest_trend35,WeatherTest_trend36,WeatherTest_trend37,WeatherTest_trend38,WeatherTest_trend39,WeatherTest_trend40,WeatherTest_trend41,WeatherTest_trend42,WeatherTest_trend43,WeatherTest_trend44,WeatherTest_trend45,WeatherTest_trend46,WeatherTest_trend47,WeatherTest_trend48,WeatherTest_trend49,WeatherTest_trend50,WeatherTest_trend51,WeatherTest_trend52,WeatherTest_trend53,WeatherTest_trend54,WeatherTest_trend55,WeatherTest_trend56,WeatherTest_trend57,WeatherTest_trend58,WeatherTest_trend59,WeatherTest_trend60,WeatherTest_trend61,WeatherTest_trend62,WeatherTest_trend63,WeatherTest_trend64,WeatherTest_trend65,WeatherTest_trend66,WeatherTest_trend67,WeatherTest_trend68,WeatherTest_trend69,WeatherTest_trend70,WeatherTest_trend71,WeatherTest_trend72,WeatherTest_trend73,WeatherTest_trend74,WeatherTest_trend75,WeatherTest_trend76,WeatherTest_trend77,WeatherTest_trend78,WeatherTest_trend79,WeatherTest_trend80,WeatherTest_trend81,WeatherTest_trend82,WeatherTest_trend83,WeatherTest_trend84,WeatherTest_trend85,WeatherTest_trend86,WeatherTest_trend87,WeatherTest_trend88,WeatherTest_trend89,WeatherTest_trend90,WeatherTest_trend91,WeatherTest_trend92,WeatherTest_trend93,WeatherTest_trend94,WeatherTest_trend95,WeatherTest_trend96,WeatherTest_trend97,WeatherTest_trend98,WeatherTest_trend99,WeatherTest_trend100,WeatherTest_trend101,WeatherTest_trend102,WeatherTest_trend103,WeatherTest_trend104,WeatherTest_trend105,WeatherTest_trend106,WeatherTest_trend107,WeatherTest_trend108,WeatherTest_trend109,WeatherTest_trend110,WeatherTest_trend111,WeatherTest_trend112,WeatherTest_trend113,WeatherTest_trend114,WeatherTest_trend115,WeatherTest_trend116,WeatherTest_trend117,WeatherTest_trend118,WeatherTest_trend119,WeatherTest_trend120,WeatherTest_trend121,WeatherTest_trend122,WeatherTest_trend123,WeatherTest_trend124,WeatherTest_trend125,WeatherTest_trend126,WeatherTest_trend127,WeatherTest_trend128,WeatherTest_trend129,WeatherTest_trend130,WeatherTest_trend131,WeatherTest_trend132,WeatherTest_trend133,WeatherTest_trend134,WeatherTest_trend135,WeatherTest_trend136,WeatherTest_trend137,WeatherTest_trend138,WeatherTest_trend139,WeatherTest_trend140,WeatherTest_trend141,WeatherTest_trend142,WeatherTest_trend143,WeatherTest_trend144,WeatherTest_trend145,WeatherTest_trend146,WeatherTest_trend147,WeatherTest_trend148,WeatherTest_trend149,WeatherTest_trend150,WeatherTest_trend151,WeatherTest_trend152,WeatherTest_trend153,WeatherTest_trend154,WeatherTest_trend155,WeatherTest_trend156,WeatherTest_trend157,WeatherTest_trend158,WeatherTest_trend159,WeatherTest_trend160,WeatherTest_trend161,WeatherTest_trend162,WeatherTest_trend163,WeatherTest_trend164,WeatherTest_trend165,WeatherTest_trend166,WeatherTest_trend167,WeatherTest_trend168,WeatherTest_trend169,WeatherTest_trend170,WeatherTest_trend171,WeatherTest_trend172,WeatherTest_trend173,WeatherTest_trend174,WeatherTest_trend175,WeatherTest_trend176,WeatherTest_trend177,WeatherTest_trend178,WeatherTest_trend179,WeatherTest_trend180,WeatherTest_trend181,WeatherTest_trend182,WeatherTest_trend183,WeatherTest_trend184,WeatherTest_trend185,WeatherTest_trend186,WeatherTest_trend187,WeatherTest_trend188,WeatherTest_trend189,WeatherTest_trend190,WeatherTest_trend191,WeatherTest_trend192,WeatherTest_trend193,WeatherTest_trend194,WeatherTest_trend195,WeatherTest_trend196,WeatherTest_trend197,WeatherTest_trend198,WeatherTest_trend199,WeatherTest_trend200,WeatherTest_trend201,WeatherTest_trend202,WeatherTest_trend203,WeatherTest_trend204,WeatherTest_trend205,WeatherTest_trend206,WeatherTest_trend207,WeatherTest_trend208,WeatherTest_trend209,WeatherTest_trend210,WeatherTest_trend211,WeatherTest_trend212,WeatherTest_trend213,WeatherTest_trend214,WeatherTest_trend215,WeatherTest_trend216,WeatherTest_trend217,WeatherTest_trend218,WeatherTest_trend219,WeatherTest_trend220,WeatherTest_trend221,WeatherTest_trend222,WeatherTest_trend223,WeatherTest_trend224,WeatherTest_trend225,WeatherTest_trend226,WeatherTest_trend227,WeatherTest_trend228,WeatherTest_trend229,WeatherTest_trend230,WeatherTest_trend231,WeatherTest_trend232,WeatherTest_trend233,WeatherTest_trend234,WeatherTest_trend235,WeatherTest_trend236,WeatherTest_trend237,WeatherTest_trend238,WeatherTest_trend239,WeatherTest_trend240,WeatherTest_trend241,WeatherTest_trend242,WeatherTest_trend243,WeatherTest_trend244,WeatherTest_trend245,WeatherTest_trend246,WeatherTest_trend247,WeatherTest_trend248,WeatherTest_trend249,WeatherTest_trend250,WeatherTest_trend251,WeatherTest_trend252,WeatherTest_trend253,WeatherTest_trend254,WeatherTest_trend255,WeatherTest_trend256,WeatherTest_trend257,WeatherTest_trend258,WeatherTest_trend259,WeatherTest_trend260,WeatherTest_trend261,WeatherTest_trend262,WeatherTest_trend263,WeatherTest_trend264,WeatherTest_trend265,WeatherTest_trend266,WeatherTest_trend267,WeatherTest_trend268,WeatherTest_trend269,WeatherTest_trend270
2019,5,12,13,0,219.9,2.3,1010.3,1013.2,22,15.86,24660,24.4,0,243.8,2.1,1010.3,1013.2,21.8,15.8,24600,24.5,0,219.3,1,1010.4,1013.3,20.3,15.74,24540,24.9,0,223.8,2.1,1010.4,1013.3,21.8,15.68,24480,24.8,0,255.7,2.5,1010.4,1013.3,22.4,15.63,24420,24.7,0,273.6,2,1010.4,1013.3,23.7,15.57,24360,24.4,0,270.2,2.2,1010.4,1013.3,22.4,15.51,24300,24.6,0,270,2.3,1010.4,1013.3,21.2,15.45,24240,24.7,0,261,3.3,1010.4,1013.3,24.3,15.39,24180,24.3,0,278.5,1.5,1010.4,1013.4,22.7,15.34,24120,24.2,0,300.9,0.5,1010.4,1013.4,20.4,15.28,24060,24.5,0,315.9,0.5,1010.5,1013.4,23.4,15.22,24000,24.3,0,230,1.6,1010.5,1013.5,22.5,15.16,23940,24.3,0,267.5,2.2,1010.5,1013.5,21.4,15.1,23880,24.4,0,257.8,2.1,1010.5,1013.4,22.2,15.05,23820,24.6,0,214.8,2.7,1010.3,1013.2,22.7,15.97,24780,24.5,0,278.8,1.7,1010.3,1013.2,24.2,16.03,24840,25,0,299,2.3,1010.3,1013.3,23.7,16.09,24900,24.8,0,284.7,2.3,1010.3,1013.2,20.3,16.15,24960,24.6,0,289.5,2.3,1010.3,1013.2,21.3,16.2,25020,24.8,0,286.6,2,1010.3,1013.2,21.7,16.26,25080,24.8,0,283.6,2,1010.2,1013.1,23.1,16.32,25140,25.1,0,275.8,2,1010.2,1013.2,22.1,16.37,25200,24.9,0,331.3,2.1,1010.2,1013.1,21.9,16.44,25260,24.6,0,304.3,1.6,1010.2,1013.1,20.6,16.49,25320,24.5,0,301.9,1.3,1010.2,1013.1,23.1,16.54,25380,24.9,0,246.2,1.8,1010.2,1013.1,23.6,16.61,25440,24.7,0,213.9,2.2,1010.2,1013.1,26.4,16.66,25500,24.5,0,234.5,2.1,1010.2,1013.1,26.9,16.71,25560,24.2,0,231.8,1.5,1010.2,1013.2,28,16.78,25620
2019,5,12,17,30,299.6,1.6,1010,1013,35.4,25.67,39900,20.8,0,9.3,2.4,1010,1013,34.8,25.65,39840,20.7,0,331.5,1.8,1010,1013,35,25.63,39780,20.6,0,326,2.4,1010,1013,34.6,25.61,39720,20.5,0,326.5,1.7,1010,1013,35.1,25.58,39660,20.3,0,311.5,2.5,1010,1013,34.1,25.57,39600,20.3,0,333.7,2.5,1009.9,1012.9,33.4,25.55,39540,20.3,0,325.7,2.4,1010,1013,33.2,25.54,39480,20.3,0,317.2,1.8,1009.9,1012.9,32.5,25.53,39480,20.4,0,327.5,2.2,1009.9,1012.9,33.5,25.52,39480,20.4,0,329.2,2.5,1009.9,1012.9,34.3,25.51,39420,20.4,0,320.8,2.3,1009.9,1012.9,34.8,25.49,39360,20.4,0,300,2.4,1009.9,1012.9,34.5,25.48,39300,20.4,0,324.5,2.6,1009.9,1012.9,34,25.47,39240,20.4,0,325.1,2.4,1010,1013,34,25.46,39180,20.9,0,324.8,2.2,1009.9,1012.9,33.5,25.71,40020,20.9,0,343.9,2.4,1009.9,1012.9,35,25.73,40080,20.9,0,334.5,2.4,1009.9,1012.9,35.4,25.75,40140,20.9,0,334.7,2.6,1009.9,1012.9,36.6,25.78,40200,20.9,0,320.8,2.5,1009.9,1012.9,36.6,25.8,40260,21,0,315.8,2.9,1009.9,1012.9,36.5,25.82,40320,21,0,323.5,2.6,1009.9,1012.9,36.8,25.84,40380,20.9,0,322.3,3.1,1009.9,1012.9,36.7,25.87,40440,20.9,0,335.2,2.9,1009.9,1012.9,37.3,25.89,40500,20.9,0,311.4,2.5,1009.9,1012.9,38.7,25.91,40560,21,0,324,2.8,1009.9,1012.9,38.5,25.93,40620,21,0,310.6,2.6,1009.9,1012.9,38.6,25.95,40680,21,0,305.3,2.1,1009.9,1012.9,38.4,25.98,40740,21,0,312.6,2.3,1009.9,1012.9,38.5,26,40800,21,0,298.5,2.5,1009.9,1012.9,37.6,26.02,40860
2019,5,13,6,30,0,0,1012.2,1015.3,85,0.14,960,8.9,0,0,0,1012.2,1015.4,85.1,0.14,900,8.8,0,0,0,1012.2,1015.4,84.9,0.13,840,8.9,0,0,0,1012.2,1015.4,84.6,0.13,780,8.8,0,0,0.1,1012.1,1015.3,83.5,0.12,720,8.8,0,82.8,0.2,1012.1,1015.3,82.4,0.11,660,8.7,0,58.5,0.3,1012.1,1015.3,82.1,0.11,600,8.7,0,65.4,0.3,1012.1,1015.3,81.9,0.1,540,8.7,0,55.3,0.3,1012.1,1015.3,80.9,0.1,480,8.6,0,50.3,0.4,1012.1,1015.3,81.6,0.09,420,8.6,0,39.8,0.5,1012.1,1015.3,81.5,0.09,360,8.7,0,33.2,0.7,1012,1015.2,81.7,0.08,300,8.6,0,31.3,0.7,1012,1015.2,82.1,0.08,300,8.4,0,22.3,0.6,1012,1015.2,80.8,0.07,240,8.3,0,28.5,0.8,1012,1015.2,80.6,0.07,180,9.2,0,0,0,1012.2,1015.3,83.4,0.16,1080,9.3,0,0,0,1012.2,1015.3,82.8,0.16,1140,9.5,0,0,0,1012.2,1015.3,81.7,0.17,1200,9.6,0,0,0,1012.3,1015.4,80.9,0.18,1260,9.6,0,0,0,1012.3,1015.4,81,0.18,1320,9.7,0,0,0,1012.3,1015.4,80.5,0.19,1380,9.8,0,0,0,1012.3,1015.4,79.6,0.2,1440,9.9,0,0,0,1012.3,1015.4,78.7,0.21,1500,10,0,0,0,1012.3,1015.4,78.3,0.21,1560,10,0,31.7,0.1,1012.3,1015.4,78.2,0.22,1620,10.1,0,40.4,0.3,1012.3,1015.4,77.2,0.23,1680,10.2,0,47.5,0.2,1012.3,1015.4,75.6,0.24,1740,10.2,0,0,0.1,1012.3,1015.4,75.5,0.25,1800,10.3,0,0,0,1012.3,1015.4,75.7,0.25,1860,10.3,0,19.9,0.1,1012.3,1015.4,75.9,0.26,1920
2019,5,16,12,30,278.1,2.3,1010.2,1013.2,45.4,13.69,20580,23.7,0,248.5,2.9,1010.2,1013.2,44.3,13.63,20520,23.7,0,232.3,3.1,1010.2,1013.2,46.5,13.57,20460,23.3,0,218.3,2.5,1010.2,1013.2,44.2,13.52,20400,23.2,0,230.8,3,1010.3,1013.3,43.1,13.46,20340,23.2,0,223.3,2.5,1010.3,1013.3,43.4,13.4,20280,23.3,0,193.2,2.5,1010.3,1013.3,45.4,13.34,20220,23.3,0,170,2.1,1010.4,1013.4,45.8,13.28,20160,23.5,0,171.6,2.7,1010.4,1013.4,46.1,13.22,20100,23.5,0,187.3,2.1,1010.4,1013.4,45.9,13.16,20040,23.3,0,152.9,2.1,1010.4,1013.4,47.5,13.11,19980,23,0,247.7,2.5,1010.4,1013.4,48,13.05,19920,23,0,244.4,2.7,1010.4,1013.4,47.6,12.99,19860,23,0,244.8,2.2,1010.4,1013.4,48,12.93,19800,23,0,220.2,2.1,1010.5,1013.5,46.6,12.87,19740,23.7,0,291.2,2.8,1010.2,1013.2,44,13.81,20700,24,0,274.6,2.4,1010.2,1013.2,44,13.87,20760,23.8,0,281.3,2.1,1010.2,1013.2,44.2,13.92,20820,23.8,0,263.5,2.1,1010.2,1013.2,45.5,13.98,20880,23.8,0,271.9,2.1,1010.2,1013.2,44,14.04,20940,23.8,0,243,2.6,1010.2,1013.2,46.2,14.1,21000,23.7,0,248.7,2,1010.2,1013.2,44.7,14.16,21060,23.8,0,270.3,3,1010.3,1013.3,46.1,14.21,21120,23.9,0,253.2,3.3,1010.3,1013.3,45.3,14.27,21180,23.7,0,241.8,3.6,1010.3,1013.3,44.9,14.33,21240,23.6,0,251.2,3.8,1010.3,1013.3,45.6,14.39,21300,23.5,0,267.1,3.3,1010.3,1013.3,46.3,14.45,21360,23.7,0,263.7,3.1,1010.3,1013.3,46.5,14.51,21420,23.8,0,254.6,2.9,1010.2,1013.2,46.9,14.56,21480,23.6,0,251.7,2.7,1010.2,1013.2,45.3,14.62,21540
2019,5,17,1,0,99.8,0.8,1011.2,1014.3,90.3,0,0,13.9,0,95.9,0.8,1011.2,1014.3,90.4,0,0,13.9,0,93.7,0.8,1011.2,1014.3,90.4,0,0,13.9,0,94.4,0.7,1011.2,1014.3,90.4,0,0,13.9,0,96.6,0.6,1011.2,1014.3,90.5,0,0,13.9,0,101.6,0.6,1011.2,1014.3,90.3,0,0,13.9,0,114.5,0.6,1011.2,1014.3,90.1,0,0,13.9,0,116.8,0.5,1011.3,1014.4,90.7,0,0,13.9,0,118.3,0.4,1011.3,1014.4,90.9,0,0,13.9,0,120.4,0.3,1011.3,1014.4,90.9,0,0,13.8,0,139.2,0.2,1011.3,1014.4,90.6,0,0,13.9,0,141,0.3,1011.3,1014.4,90.8,0,0,13.9,0,156.2,0.3,1011.3,1014.4,91.3,0,0,13.9,0,150.6,0.3,1011.3,1014.4,91.5,0,0,13.8,0,153.4,0.3,1011.4,1014.5,91.3,0,0,13.9,0,103.6,0.7,1011.1,1014.2,90.4,0,0,13.9,0,94.7,0.9,1011.1,1014.2,90.6,0,0,14,0,99,1,1011.1,1014.2,90.8,0,0,14,0,108.3,0.9,1011.1,1014.2,90.5,0,0,13.9,0,122.6,0.9,1011.2,1014.3,90.1,0,0,13.9,0,119.2,1.2,1011.2,1014.3,90.3,0,0,13.9,0,116.5,1,1011.2,1014.3,90.7,0,0,14,0,120.1,1,1011.2,1014.3,90.8,0,0,14,0,121.6,0.8,1011.2,1014.3,90.7,0,0,14,0,122.9,0.8,1011.2,1014.3,90.5,0,0,14,0,123.9,0.6,1011.2,1014.3,90.2,0,0,13.9,0,122.6,0.7,1011.2,1014.3,90,0,0,13.8,0,134.9,0.7,1011.2,1014.3,90.3,0,0,13.8,0,124.4,1,1011.2,1014.3,90.6,0,0,13.8,0,132.4,0.8,1011.2,1014.3,90.9,0,0
2019,5,17,13,30,252.2,2.9,1010.3,1013.3,39.9,15.41,19800,25.9,0,233.5,3.4,1010.3,1013.3,40.9,15.35,19740,26.1,0,219.1,3.9,1010.2,1013.2,40.3,15.3,19680,26.1,0,237.2,3.4,1010.2,1013.2,40.9,15.24,19620,25.9,0,219.8,3.3,1010.2,1013.2,42.2,15.18,19560,25.7,0,230.9,3.2,1010.2,1013.2,41,15.13,19500,25.6,0,237.3,3.4,1010.2,1013.2,40.6,15.07,19440,25.8,0,212.2,1.7,1010.3,1013.3,41.3,15.01,19380,25.9,0,221.3,2.3,1010.3,1013.3,41.5,14.95,19320,25.8,0,188.5,3.2,1010.3,1013.3,41.8,14.9,19260,25.6,0,177.1,3.1,1010.3,1013.3,41.6,14.84,19200,25.6,0,171.4,3.2,1010.4,1013.4,41.4,14.79,19140,25.6,0,179.2,3.1,1010.4,1013.4,42.2,14.73,19080,25.6,0,199.3,2.5,1010.4,1013.4,42.3,14.68,19020,25.7,0,195.3,3.5,1010.4,1013.4,42.2,14.62,18960,25.9,0,224.7,3.1,1010.3,1013.3,41,15.52,19920,25.8,0,268.8,2.7,1010.3,1013.3,40.9,15.58,19980,25.8,0,254.5,3.7,1010.3,1013.3,41.4,15.64,20040,25.9,0,240.2,2.7,1010.2,1013.2,41.2,15.69,20100,25.9,0,238.1,4.4,1010.2,1013.2,39.9,15.75,20160,25.9,0,234.6,3.7,1010.2,1013.2,40.9,15.8,20220,25.8,0,212.3,3.4,1010.2,1013.2,39.4,15.86,20280,25.6,0,217,3.9,1010.3,1013.3,40.5,15.91,20340,25.6,0,231.2,3.4,1010.3,1013.3,41,15.97,20400,25.5,0,245.5,3.4,1010.3,1013.3,40.5,16.02,20460,25.4,0,262.4,3.1,1010.3,1013.3,40.1,16.08,20520,25.3,0,273.2,3.2,1010.3,1013.3,41.2,16.12,20580,25.5,0,226.5,2.7,1010.3,1013.3,41.5,16.18,20640,25.8,0,221.8,3.6,1010.3,1013.3,40.9,16.24,20700,25.7,0,221.2,3.5,1010.3,1013.3,39.3,16.29,20760
2019,5,17,15,30,229.2,3.1,1009.1,1012.1,40.1,21.37,27000,25.6,0,225.2,3.6,1009.1,1012.1,41.1,21.33,26940,25.5,0,215.9,2.3,1009.1,1012.1,40.8,21.29,26880,25.5,0,214.6,1.9,1009.1,1012.1,39.7,21.25,26820,25.9,0,230.4,2.6,1009.1,1012.1,39.9,21.21,26760,26,0,233.4,3.4,1009.1,1012,39.9,21.16,26700,26.1,0,227.7,3.1,1009.1,1012,39.4,21.12,26640,26.1,0,232.2,2.3,1009.1,1012,40,21.08,26580,25.8,0,206.3,2.6,1009.2,1012.2,39.9,21.04,26520,25.8,0,208.9,2.4,1009.2,1012.2,39.8,20.99,26460,25.7,0,190.3,2,1009.2,1012.2,40.8,20.95,26400,25.6,0,209.2,2.7,1009.2,1012.2,39.4,20.91,26340,25.9,0,234,3.1,1009.3,1012.3,39.4,20.86,26280,26,0,228.4,3.3,1009.3,1012.3,40,20.82,26220,26,0,237.4,2.5,1009.3,1012.3,40.7,20.78,26160,25.5,0,229.4,2.1,1009,1012,41.1,21.46,27120,25.6,0,228.6,3.8,1009,1012,41.7,21.5,27180,25.7,0,199.3,3.2,1009,1012,41.4,21.54,27240,25.7,0,180.2,2.5,1009,1012,40.8,21.58,27300,25.7,0,220.4,2.5,1009,1012,41.4,21.62,27360,25.6,0,226,3.1,1009,1012,40.8,21.66,27420,25.6,0,198.1,2.5,1009,1012,41.6,21.7,27480,25.8,0,182.5,2.5,1009,1012,41.8,21.74,27540,25.9,0,201.2,2.8,1009,1012,41.1,21.78,27600,25.8,0,214.2,1.3,1008.9,1011.9,40.7,21.82,27660,25.7,0,233.6,1.5,1008.9,1011.9,41.6,21.86,27720,25.8,0,252.6,2.1,1008.9,1011.9,41.6,21.9,27780,25.9,0,229.7,3.2,1008.9,1011.9,41.7,21.93,27840,25.8,0,197.6,3.4,1008.9,1011.9,39.6,21.97,27900,25.6,0,223.4,3.8,1008.9,1011.9,40.4,22.01,27960
2019,5,19,0,0,203.2,1.9,1010.9,1013.9,72.7,26.65,40500,18.5,0,199.2,1.6,1010.9,1013.9,72.9,26.65,40500,18.5,0,196.2,1.5,1010.9,1013.9,73.1,26.65,40500,18.6,0,203.5,1.2,1010.9,1013.9,72.6,26.65,40500,18.6,0,193.4,1.4,1010.9,1013.9,72.3,26.65,40500,18.6,0,197.1,1.6,1010.9,1013.9,71.8,26.65,40500,18.6,0,194.4,1.5,1010.8,1013.8,72,26.65,40500,18.6,0,185.8,1.6,1010.8,1013.8,72.3,26.65,40500,18.6,0,178.9,1.8,1010.8,1013.8,72.8,26.65,40500,18.6,0,179.1,1.2,1010.8,1013.8,72.8,26.65,40500,18.6,0,187.3,1.4,1010.8,1013.8,72.7,26.65,40500,18.6,0,175.2,1.6,1010.8,1013.8,72.7,26.65,40500,18.6,0,173.1,1.9,1010.8,1013.8,72.9,26.65,40500,18.6,0,172.4,2,1010.8,1013.8,72.7,26.65,40500,18.6,0,173.9,1.9,1010.8,1013.8,72.4,26.65,40500,18.5,0,200.9,1.6,1010.9,1013.9,72.2,0,0,18.5,0,215.1,1.7,1010.9,1013.9,72.4,0,0,18.5,0,216.1,1.5,1010.9,1013.9,72.5,0,0,18.5,0,202.6,1.1,1010.9,1013.9,72.8,0,0,18.5,0,189.6,1,1010.9,1013.9,73,0,0,18.5,0,200,1.3,1010.8,1013.8,73.3,0,0,18.4,0,195.5,1.5,1010.8,1013.8,73.5,0,0,18.5,0,184.5,1.5,1010.8,1013.8,73.4,0,0,18.5,0,182.3,1.4,1010.8,1013.8,73.3,0,0,18.5,0,176.5,1.6,1010.8,1013.8,73.1,0,0,18.5,0,176.5,1.6,1010.8,1013.8,72.9,0,0,18.5,0,179.9,1.8,1010.8,1013.8,72.5,0,0,18.5,0,177.9,1.6,1010.8,1013.8,72.2,0,0,18.5,0,165.3,1.6,1010.8,1013.8,72.1,0,0,18.5,0,170.4,1.5,1010.8,1013.8,72.2,0,0
2019,5,19,2,0,0,0,1010.5,1013.5,83.1,0,0,17.6,0,0,0,1010.6,1013.6,82.9,0,0,17.6,0,0,0,1010.6,1013.6,83.1,0,0,17.5,0,0,0,1010.6,1013.6,83.1,0,0,17.5,0,0,0,1010.6,1013.6,83.1,0,0,17.5,0,0,0,1010.5,1013.5,82.9,0,0,17.6,0,0,0,1010.5,1013.5,82.9,0,0,17.7,0,0,0,1010.5,1013.5,83.2,0,0,17.7,0,0,0.1,1010.5,1013.5,83.5,0,0,17.7,0,333.2,0.1,1010.5,1013.5,83.2,0,0,17.6,0,64.3,0.2,1010.5,1013.5,83.5,0,0,17.6,0,345.4,0.4,1010.5,1013.5,83.7,0,0,17.5,0,350,0.6,1010.6,1013.6,83.5,0,0,17.5,0,330.1,0.4,1010.6,1013.6,83.8,0,0,17.4,0,331.3,0.2,1010.6,1013.6,84.4,0,0,17.7,0,326.1,0.7,1010.5,1013.5,83.1,0,0,17.7,0,331.4,0.8,1010.5,1013.5,83.4,0,0,17.7,0,348.1,0.7,1010.5,1013.5,83.6,0,0,17.7,0,337.7,0.4,1010.5,1013.5,83.7,0,0,17.7,0,329.8,0.4,1010.4,1013.4,83.8,0,0,17.8,0,28,0.3,1010.4,1013.4,84,0,0,17.8,0,0,0,1010.4,1013.4,84.1,0,0,17.7,0,0,0,1010.4,1013.4,84.3,0,0,17.7,0,0,0,1010.4,1013.4,84.3,0,0,17.6,0,57.9,0.2,1010.4,1013.4,84.4,0,0,17.5,0,0,0,1010.4,1013.4,84.5,0,0,17.5,0,0,0,1010.4,1013.4,84.6,0,0,17.4,0,56.4,0.2,1010.4,1013.4,84.9,0,0,17.3,0,39.5,0.3,1010.4,1013.4,85.2,0,0,17.3,0,35,0.4,1010.4,1013.4,85.4,0,0
2019,5,19,3,30,48.2,0.3,1010.4,1013.5,92.4,0,0,16.4,0,32.4,0.2,1010.4,1013.5,92.5,0,0,16.4,0,32.7,0.4,1010.4,1013.5,92.6,0,0,16.5,0,15.3,0.4,1010.4,1013.5,92.8,0,0,16.5,0,13.2,0.3,1010.4,1013.5,92.6,0,0,16.5,0,34.1,0.3,1010.4,1013.5,93.1,0,0,16.5,0,11.1,0.5,1010.4,1013.5,93.3,0,0,16.4,0,351,0.6,1010.4,1013.5,93.3,0,0,16.3,0,359.1,0.7,1010.4,1013.5,93.3,0,0,16.3,0,8.1,0.5,1010.5,1013.6,93.5,0,0,16.2,0,32.4,0.2,1010.5,1013.6,93.7,0,0,16.1,0,32.8,0.5,1010.5,1013.6,93.5,0,0,16,0,43.3,0.3,1010.5,1013.6,93,0,0,16,0,73.4,0.2,1010.5,1013.6,92.1,0,0,16.1,0,0,0.1,1010.5,1013.6,91.3,0,0,16.1,0,35.4,0.4,1010.4,1013.5,92.8,0,0,16,0,58.3,0.4,1010.4,1013.5,93.2,0,0,16,0,59.6,0.6,1010.5,1013.6,93.6,0,0,16,0,77.2,0.6,1010.5,1013.6,93.7,0,0,16.1,0,70.8,0.5,1010.5,1013.6,94.2,0,0,16.1,0,68,0.6,1010.5,1013.6,94.1,0,0,16.1,0,60.6,0.7,1010.5,1013.6,93.4,0,0,16.1,0,41.4,0.6,1010.5,1013.6,93.3,0,0,16.1,0,27.8,0.8,1010.5,1013.6,93.5,0,0,16.1,0,28.2,0.9,1010.5,1013.6,93.5,0,0,16.2,0,29,0.8,1010.5,1013.6,93.8,0,0,16.2,0,18.9,0.7,1010.5,1013.6,93.4,0,0,16.1,0,308.3,0.4,1010.5,1013.6,93,0,0,16,0,297.4,0.3,1010.5,1013.6,93.2,0,0,16,0,0,0.1,1010.5,1013.6,93.7,0,0
2019,5,19,5,0,0,0,1010.8,1013.9,94.4,0,0,15.9,0,0,0,1010.8,1013.9,94.3,0,0,15.9,0,0,0,1010.7,1013.8,94.2,0,0,15.9,0,0,0,1010.7,1013.8,93.9,0,0,15.9,0,0,0,1010.7,1013.8,93.8,0,0,15.9,0,0,0,1010.7,1013.8,93.7,0,0,15.9,0,0,0,1010.7,1013.8,93.6,0,0,15.9,0,0,0,1010.7,1013.8,93.5,0,0,15.8,0,0,0,1010.7,1013.8,93.4,0,0,15.8,0,0,0,1010.7,1013.8,93.3,0,0,15.8,0,0,0,1010.7,1013.8,93,0,0,15.8,0,0,0,1010.7,1013.8,92.9,0,0,15.8,0,0,0,1010.7,1013.8,93.1,0,0,15.8,0,0,0,1010.7,1013.8,93.5,0,0,15.7,0,0,0,1010.7,1013.8,93.7,0,0,16,0,0,0,1010.8,1013.9,94.3,0,0,16,0,0,0,1010.8,1013.9,93.9,0,0,16,0,0,0,1010.8,1013.9,93.6,0,0,16.1,0,0,0,1010.8,1013.9,93.4,0,0,16.1,0,0,0,1010.8,1013.9,93.2,0,0,16.2,0,0,0,1010.8,1013.9,92.8,0,0,16.2,0,0,0,1010.8,1013.9,92.5,0,0,16.2,0,0,0,1010.9,1014,92.4,0,0,16.2,0,31.7,0.4,1010.9,1014,92.1,0,0,16.2,0,24.6,0.4,1010.9,1014,91.9,0,0,16.3,0,26.7,0.6,1010.9,1014,91.6,0,0,16.4,0,45.5,0.7,1010.9,1014,90.8,0,0,16.4,0,51.3,1.1,1010.9,1014,90.1,0,0,16.4,0,49.5,1.2,1010.9,1014,89.6,0,0,16.4,0,48.4,1,1010.9,1014,89.3,0,0
