Year,Month,Day,Hour,Minute,WeatherTest_45min3,WeatherTest_45min4,WeatherTest_45min5,WeatherTest_45min6,WeatherTest_45min7,WeatherTest_45min8,WeatherTest_45min9,WeatherTest_45min10,WeatherTest_45min11,WeatherTest_45min12,WeatherTest_45min13,WeatherTest_45min14,WeatherTest_45min15,WeatherTest_45min16,WeatherTest_45min17,WeatherTest_45min18
2019,4,17,17,0,274.3,4,1016.1,1019.2,28.3,23.41,34680,14.8,0,337.1,3.1,1016,1019.1,40.3,25.44,40080
2019,4,18,4,0,46.6,0.2,1016.4,1019.6,91.6,0,0,3.3,0,36.4,0.6,1015.9,1019.1,92.6,0.01,0
2019,4,18,20,30,15.3,0.8,1012.5,1015.6,37.7,22.01,34860,12.4,0,14.1,1,1013.1,1016.2,40,22.01,34860
2019,4,19,14,30,338.4,4.1,1009.6,1012.6,29.5,17.16,25800,20.6,0,302.2,3.1,1008.7,1011.7,37.9,21.64,31200
2019,4,20,4,30,148.8,0.3,1008.3,1011.4,97.2,0.01,0,11.1,0,6.3,2.7,1007.7,1010.8,96.2,0.02,0
2019,4,21,0,30,178,0.5,1011.4,1014.5,97.2,9.8,8520,9.9,0,5.7,0.7,1011.4,1014.5,97.2,0,0
2019,4,21,8,30,5.1,1.8,1013.5,1016.6,94.9,0.47,0,13.8,0,9.7,1.9,1014,1017.1,76.8,2.42,2940
2019,4,22,2,30,333.4,1.9,1013.8,1016.9,82.4,0.01,0,12.5,0,328.1,1.5,1013.4,1016.5,85.7,0.02,0
2019,4,22,13,0,345.7,3.7,1012.8,1015.8,58,7.84,10200,18.9,0,264.6,4.1,1011.8,1014.8,51.7,10.8,13320
2019,4,23,5,30,7.4,1.8,1010.4,1013.5,97.2,0.02,0,13.2,0.1,356.2,0.6,1010.3,1013.4,97.2,0.03,0
2019,4,23,13,30,273.3,0.9,1010.8,1013.9,78.2,2.98,0,16.5,0.1,353.5,2.3,1010.9,1014,76.9,4.27,0
2019,4,24,7,30,0,0.1,1012.7,1015.8,97.2,0.14,60,15.3,0,14.3,2,1012.8,1015.9,59.7,1.38,5460
2019,4,24,14,0,18.5,0.6,1010.9,1013.9,26.7,15.59,23460,27.7,0,332.8,3.8,1010.1,1013,35.1,20.34,28860
2019,4,28,20,0,15.1,2.6,1012.7,1015.9,93.9,4.01,0,8.6,2,13,2.7,1014.1,1017.3,91.3,4.01,0
2019,4,29,2,0,44.9,1.6,1017,1020.2,94.8,0,0,5,0,337.8,0.3,1018.2,1021.4,94.4,0,0
2019,4,30,7,0,237.4,1.1,1019.6,1022.8,84.9,0.01,0,9.3,0.2,99.2,1.1,1019.8,1023,84.4,0.23,0
2019,5,1,0,30,47.2,1,1016.7,1019.9,77.2,20.01,12360,8.4,0,32.6,0.9,1016.1,1019.3,78,0,0
2019,5,2,6,30,15.3,1.4,1007,1010.1,97.6,0.01,0,10.9,0,49.4,1.2,1007.6,1010.7,83.3,0.58,0
2019,5,3,21,0,162.7,3.1,1004.5,1007.6,84,12.87,40260,10.8,0,193.4,1.3,1005.5,1008.6,84,12.87,40260
2019,5,4,0,30,276.4,0.8,1006.5,1009.6,94.5,12.87,40260,8.1,0,181.2,0.9,1006.9,1010,97.5,0,0
2019,5,4,4,30,231.9,0.3,1007.2,1010.4,97.5,0,0,5.6,0,306.2,0.3,1008,1011.2,97.5,0,0
2019,5,4,18,30,228.6,4.2,1010.4,1013.4,24.8,14.19,41280,15.6,0,183.8,1.9,1010.3,1013.4,41.6,14.49,46200
2019,5,5,9,0,0,0,1015.2,1018.3,63.1,0.87,7080,17.5,0,245.9,1.1,1015.3,1018.4,46.6,2.48,12480
2019,5,7,20,0,32.5,0.5,1011.9,1014.9,32.9,35.04,42240,13.2,0,171.1,0.7,1013.1,1016.2,58.1,35.05,42240
2019,5,8,15,30,313.5,6.5,1014.5,1017.6,28.1,30.2,30780,16.4,0,318,5.6,1014,1017.1,25.2,35.55,36180
2019,5,8,19,30,295.1,4.8,1013.9,1017,35.3,39.62,45180,11.1,0,216.1,0.7,1014.3,1017.4,45.3,39.72,46680
2019,5,9,0,0,170.3,0.4,1015.2,1018.4,63.9,39.72,46680,5.9,0,0,0,1015,1018.2,75.8,0,0
2019,5,9,6,30,134.9,0.5,1015.2,1018.4,90.5,0.01,0,7.4,0,0,0,1015.9,1019.1,80.7,0.81,3720
2019,5,9,14,0,215.2,3.6,1014,1017,36.5,22.33,25320,19.7,0,221.2,4.7,1013.3,1016.3,40.1,28.92,30720
2019,5,9,21,30,158.7,1.2,1012.9,1016,61.1,37.99,46320,11.1,0,161.8,2.5,1013.5,1016.6,61.5,37.99,46320
2019,5,10,8,30,189.4,3.2,1012.3,1015.4,56.9,1.41,5220,16,0,177.2,3.8,1012,1015.1,52,4.73,10620
2019,5,10,14,0,242.7,4.1,1009.8,1012.8,45.2,20.04,25020,19.1,0,220.4,3.9,1009.1,1012.1,45.5,24.57,30420
2019,5,12,23,30,34.9,0.9,1011.8,1014.9,62.6,26.51,42600,11.2,0,123.9,0.3,1012,1015.1,76.9,0,0
2019,5,13,0,0,35.3,1,1011.8,1014.9,69.5,26.51,42600,11.3,0,46,0.3,1011.8,1014.9,72.6,0,0
2019,5,14,4,30,52.4,1.3,1012.5,1015.6,45.2,0,0,10.4,0,69.1,0.6,1012.1,1015.2,55.2,0,0
2019,5,14,5,0,39.9,1.8,1012.2,1015.3,45.4,0,0,11.4,0,71,1.1,1012.1,1015.2,49.2,0.01,0
2019,5,14,17,30,20,2.8,1011,1014,18.8,23.17,31860,23.3,0,2.4,1.4,1011.1,1014.1,23.4,24.76,37260
2019,5,15,1,30,0,0,1012.7,1015.8,78.7,0,0,13.5,0,147.2,0.6,1013.1,1016.2,74.7,0,0
2019,5,15,7,0,0,0,1012.8,1015.9,89.6,0.08,180,16,0,291.8,0.6,1013,1016.1,63.7,1.1,5340
2019,5,16,3,30,271.1,0.6,1009.9,1013,97.2,0,0,11.5,0,0,0,1010.1,1013.2,97.2,0,0
2019,5,16,9,30,163.5,0.6,1011.6,1014.6,65.3,2.76,7140,20.9,0,238.7,2.2,1011.5,1014.5,53.7,6.42,12540
2019,5,17,11,30,208.2,2.4,1011.5,1014.5,47.9,6.58,9960,24.7,0,229.3,2.9,1011,1013.9,43.2,11.45,15360
2019,5,17,13,30,167.4,1.6,1010.9,1013.8,42.6,13.13,17160,25.6,0,235.7,3.4,1010,1013,40.7,17.9,22560
2019,5,17,14,0,195.3,3.5,1010.4,1013.4,42.2,14.62,18960,25.7,0,216.4,2.4,1009.5,1012.5,39.7,19.45,24420
2019,5,17,20,30,15.4,1.3,1008.8,1011.8,66.2,25.84,38580,17.1,0,29.9,1.2,1009.9,1012.9,68.2,25.84,38580
2019,5,18,23,0,0,0,1010.4,1013.4,71.7,26.64,40500,18.6,0,173.9,1.9,1010.8,1013.8,72.4,26.65,40500
2019,5,19,0,0,164,1.5,1010.6,1013.6,75.5,26.65,40500,18.1,0,0,0,1010.8,1013.8,72.5,0,0
2019,5,19,13,0,51.2,1.5,1009.4,1012.4,43.5,8.18,9600,26,0,108.3,0.7,1008.7,1011.6,43.9,10,9600
2019,5,21,3,30,62.5,2.4,1007.3,1010.3,79.5,0,0,19,0,87.7,2.5,1006.9,1009.9,78.9,0,0
2019,5,21,10,30,101.9,1.2,1006.8,1009.8,83.9,1.49,0,20.3,0.6,76.1,0.9,1006.9,1009.9,88.7,2.74,0
2019,5,21,16,30,159.8,0.6,1004.2,1007.2,92.5,7.33,720,21.6,1.9,92.9,0.8,1003.4,1006.4,94.6,8.12,720
2019,5,22,0,30,226.1,0.7,1002.6,1005.6,97.2,8.43,720,18.6,0.3,206.1,2.5,1002,1005,97.2,0,0
2019,5,23,11,0,187.7,3.2,1004.1,1007.1,44.9,7.23,15180,23.2,0,247.9,4.9,1003.7,1006.6,27.1,12.25,20580
2019,5,23,16,30,254.2,4.6,1002.7,1005.7,38.4,25.61,34980,21.4,0,268.7,4.9,1002.2,1005.2,37.2,28.59,40380
2019,5,24,14,30,181.6,5.1,1003.3,1006.3,49,19.16,27840,23,0,171,4.5,1002.6,1005.6,48.4,23.85,33240
2019,5,25,4,0,167.3,1.9,1004.8,1007.9,85.7,0,0,14.2,0,170.1,0.4,1005.2,1008.3,92.4,0,0
2019,5,25,4,30,172.5,3,1004.8,1007.9,90.6,0,0,15.2,0,194.8,2.6,1005.1,1008.2,87,0,0
2019,5,25,14,30,192.4,4,1006.4,1009.3,52.9,18.91,27720,25.6,0,206,2.9,1005.8,1008.7,51.1,23.63,33120
2019,5,26,6,30,40.1,0.5,1007.2,1010.3,97.2,0.02,0,18.5,0,0,0.1,1007.9,1010.9,80.4,0.63,3780
2019,5,28,2,30,60.3,1.6,1013,1016.1,91.8,0,0,16.4,0,63.2,0.7,1013,1016.1,91.7,0,0
2019,5,29,2,0,163.8,3,1006.8,1009.8,69.9,0,0,19.4,0.3,160.7,3.2,1005.8,1008.8,87.6,0,0
2019,5,29,11,30,167.6,6.8,998.4,1001.4,89.4,0.98,0,17.5,7.5,196.4,5,999.1,1002.1,97.1,1.4,0
2019,5,30,16,30,284.9,4.1,1008.6,1011.5,22.9,23.12,26580,22.8,0,255,3.8,1008,1010.9,34.7,26.31,32040
2019,5,31,0,30,174.6,2.4,1009,1012,75.9,27.95,39960,12.2,0,168.2,0.2,1008.6,1011.6,91.4,0,0
2019,6,1,6,0,199.7,0.4,1008.8,1011.8,94.6,0,0,15.8,0,166.4,1.1,1009.1,1012.1,86.6,0.29,0
2019,6,1,19,30,207.5,2.4,1008.2,1011.1,61.5,15.37,15240,18.5,0,185.2,1.3,1009.1,1012,62.3,15.4,15240
2019,6,1,23,0,245.4,2.4,1010.7,1013.7,71.8,15.4,15240,15.3,0.3,156.7,0.4,1009.5,1012.5,80.4,15.4,15240
2019,6,2,5,30,0,0,1008.3,1011.3,96.3,0,0,14.6,0,76.6,0.7,1008.7,1011.7,94.9,0.05,0
2019,6,2,14,0,213.7,4.5,1007.9,1010.8,45.8,17.11,24240,21.3,0,258.4,3.8,1007.5,1010.4,52.4,22.17,29640
2019,6,3,16,30,249.3,2.5,1007.2,1010.1,55.6,NaN,NaN,20.1,0,219.4,2.6,1006.7,1009.6,53.7,NaN,NaN
2019,6,3,20,30,195.3,1.3,1007.2,1010.1,59.5,NaN,NaN,15.7,0,145.2,0.4,1007.5,1010.5,77.4,NaN,NaN
2019,6,3,21,30,116.1,0.6,1007,1010,69,NaN,NaN,15.6,0,77.8,0.6,1007.4,1010.4,82.7,NaN,NaN
2019,6,3,22,0,145.2,0.4,1007.5,1010.5,77.4,NaN,NaN,15,0,35.8,0.5,1007.1,1010.1,83.1,NaN,NaN
2019,6,4,12,30,220.7,1,1005.5,1008.4,34.8,11.14,20700,24.8,0,218.4,3.2,1005,1007.9,33.8,15.56,24600
2019,6,5,17,0,177.7,1.7,1003.3,1006.1,39.2,24.93,36060,26.9,0,191.7,2.3,1002.7,1005.5,45.2,27.14,41460
2019,6,6,5,0,0,0,1006.9,1009.9,95,0,0,15.1,0,125.6,0.5,1007,1010,85.6,0.03,0
2019,6,7,11,0,204.4,1.3,1010.1,1013,74.7,2.64,0,23.6,0,171.1,1.7,1010.5,1013.4,63.8,6.36,3180
2019,6,7,12,30,171.1,1.7,1010.5,1013.4,63.8,6.36,3180,25.4,0,248.5,3.4,1010.5,1013.4,60.5,11.34,8580
2019,6,8,6,0,40.8,0.3,1009.8,1012.8,97.5,0.01,0,17.9,0,35.1,2,1009.8,1012.8,97.5,0.26,0
2019,6,8,6,30,326.1,1,1010,1013,97.5,0.02,0,18.1,0,349.4,1.1,1009.8,1012.8,97.5,0.41,0
2019,6,8,16,0,333.9,5,1007.3,1010.2,70.8,6.76,0,21.4,0,59.7,1.5,1005.5,1008.4,67.2,7.23,0
2019,6,9,15,30,355.8,3.2,999.9,1002.8,82.3,5.13,180,21.5,25.3,20.6,1.9,1000.2,1003.1,75.6,6.48,180
2019,6,12,0,30,270.7,1.5,1002.6,1005.5,85.6,18.17,19920,18.2,0,145.7,1.1,1002.8,1005.7,88,0,0
2019,6,12,17,0,212.2,1.5,1003.3,1006.2,54.8,10.89,0,21.1,13.2,343.6,2.5,1003,1005.9,68.8,12.19,660
2019,6,13,7,0,56.6,0.9,1006.2,1009.2,91.8,0.12,0,18.6,0,54.5,1.7,1006.6,1009.5,71.2,0.86,900
2019,6,16,0,0,77.7,1,1006.9,1009.8,68.1,28.37,42780,18,0,111.8,0.4,1005.9,1008.8,76.7,0,0
2019,6,16,2,0,324.2,0.7,1005.8,1008.7,83.6,0,0,17.2,0,90.5,0.8,1005.3,1008.3,89.4,0,0
2019,6,16,2,30,0,0,1005.6,1008.6,88.1,0,0,17.5,0,69.5,1,1005,1008,88.9,0,0
2019,6,16,13,30,350.4,3.8,1003.4,1006.3,47.8,9.81,8040,26.2,0,356.3,3,1002.6,1005.5,45.8,13.79,11160
2019,6,16,23,30,69,1.1,1001.6,1004.5,69.6,21.26,26820,17.2,0,106.5,1.6,1001,1003.9,76.3,0,0
2019,6,17,5,30,324.2,2.6,999.3,1002.2,85.2,0,0,17.7,0,352.2,1.7,999.6,1002.5,93.5,0.11,0
2019,6,17,6,0,249.8,0.7,999.5,1002.4,89.9,0,0,18.2,0,302.7,0.9,999.7,1002.6,89.7,0.3,480
2019,6,17,7,30,302.7,0.9,999.7,1002.6,89.7,0.3,480,20.9,0,315.6,2.3,999.9,1002.8,73.4,1.78,4680
2019,6,17,20,0,317.6,3.5,997,999.9,62.1,28.22,44160,18.9,0,332.7,0.6,997.9,1000.8,69.7,28.27,45060
2019,6,18,11,30,226.5,0.9,1004,1006.9,51.7,7.63,15960,24.4,0,217.9,0.8,1004.2,1007.1,53.7,10.53,19380
2019,6,18,13,30,241.5,3.5,1004.3,1007.2,56.1,11.22,19680,24.5,0,255.5,4.2,1004.5,1007.4,55.7,14.52,22320
2019,6,19,22,30,200.4,1,1009.9,1012.8,85.9,25.18,39540,18.1,0,156.6,1.2,1009.4,1012.4,91.7,25.18,39540
2019,6,20,7,0,188.5,1.2,1008.4,1011.3,85.2,0.12,0,20.4,0,165.5,1.8,1008.9,1011.8,69.2,0.76,0
2019,6,21,5,30,209.8,0.8,1006.1,1009,93.1,0,0,19.3,0,340.5,0.4,1006.5,1009.4,90.8,0.03,0
2019,6,21,23,30,36.5,0.3,1005.5,1008.4,92.5,13.77,11880,17.7,0,51.6,0.4,1005.5,1008.4,97.4,0,0
2019,6,22,6,30,0,0,1005.1,1008,97.4,0.02,0,19.2,0,194.1,1.3,1005.5,1008.4,97.4,0.34,0
2019,6,23,0,0,319.3,1.1,1005.2,1008.1,88,18.15,19080,20,0,333,0.6,1004.7,1007.6,90.6,0,0
2019,6,23,10,0,338.8,0.6,1003.8,1006.7,66.4,1.95,60,22.8,0,297.5,1.9,1004,1006.9,65.4,3.84,660
2019,6,24,7,0,45.2,2.2,1003.7,1006.6,88.5,0.12,0,20.7,0,100,1.9,1003.8,1006.7,73.6,1.03,1500
2019,6,25,23,30,74.2,1.5,1007.1,1010,60.9,29.62,49260,18.1,0,80.4,0.8,1007.1,1010,75.6,0,0
2019,6,26,3,0,0,0,1007.2,1010.2,86.2,0,0,16.4,0,0,0,1007.6,1010.6,89.4,0,0
2019,6,26,15,0,210.3,4.7,1009.5,1012.4,47,20.18,29760,27.7,0,225.2,4.8,1009.2,1012.1,45.6,24.6,35160
2019,6,28,19,0,43.6,2.7,1002.5,1005.4,65.3,9.77,3240,23.3,1,20.4,1.9,1002.3,1005.2,78.3,9.93,3240
2019,6,29,8,30,351.7,1.1,998.8,1001.7,94.6,0.46,0,23.9,0,340.6,2.5,998.4,1001.3,85.4,2.06,240
2019,6,29,12,30,27.6,1.2,997.7,1000.6,73.1,5.34,1680,25.9,0,283.2,1.4,997.3,1000.1,73.4,6.71,1680
2019,6,30,18,0,252.3,2.4,998.8,1001.7,70.7,19.32,18060,24,0,219.1,2.5,999.3,1002.2,60.5,20.06,18060
2019,6,30,20,30,199.3,2,999,1001.9,71.6,20.2,18060,22.5,0,206.5,2,999.6,1002.5,84,20.2,18060
2019,7,1,17,30,71.4,2.5,991.8,994.6,82.9,8.43,300,24.2,3.5,59.5,3.1,991.6,994.4,84.9,9.28,600
2019,7,1,22,30,20.3,1.1,994.1,997,90.1,9.55,900,21.4,3.5,7.3,0.8,994.4,997.3,93.5,9.55,900
2019,7,2,3,0,0,0.1,995.4,998.3,88.2,0,0,18.9,0,0,0,995.4,998.3,97.4,0,0
2019,7,2,18,0,193.4,3.4,999.2,1002.1,89.3,10.77,5820,23,0,194.5,2.6,999.7,1002.6,92.2,10.96,5820
2019,7,3,9,0,203.8,0.3,1002.8,1005.7,97,0.58,60,22.6,0,267.8,0.4,1002.8,1005.7,71.3,2.57,2280
2019,7,7,9,30,312.7,1.7,1001.8,1004.7,91.6,2.23,2820,27.4,0,271.4,2.2,1001.3,1004.1,52.7,5.95,8220
2019,7,8,13,30,106,3.1,1000.6,1003.4,29.2,14.89,24060,33.2,0,60.2,2.9,999.4,1002.2,30.3,20.01,29460
2019,7,8,14,0,116.9,3.5,1000.1,1002.9,29.8,16.64,25860,34.2,0,78.9,3.8,999.4,1002.2,29.5,21.59,31260
2019,7,8,17,0,119.6,6.2,999.6,1002.4,25.1,25.6,36660,33.1,0,92.9,3.1,999.4,1002.2,30,28.12,42060
2019,7,8,19,0,125,2.8,999.5,1002.3,31.6,28.59,43860,29.3,0,146.5,0.8,1000.3,1003.1,42.6,29.11,48480
2019,7,9,15,30,98.8,1.8,1003.1,1005.9,38.5,17.61,25620,29.7,0,111.3,3.5,1003.2,1006,38.4,19.95,27720
2019,7,10,10,0,52.1,2.9,1005.6,1008.5,52.9,3.38,8880,27.3,0,80.3,3.3,1004.9,1007.8,44.8,7.4,14160
2019,7,10,22,0,40.2,1.3,1003.8,1006.7,63.2,27.83,44880,23.5,0,31.8,0.4,1003.7,1006.6,61.9,27.83,44880
2019,7,11,13,30,5.8,0.7,1003.1,1005.9,44,14,23640,29.9,0,126.4,3.6,1002.3,1005.1,38.3,18.94,28980
2019,7,13,6,0,5.8,2.1,1001.4,1004.3,96.9,0,0,20.2,0,9.5,2.1,1001.8,1004.7,95.9,0.1,0
2019,7,14,8,0,209.8,1.1,1005.4,1008.3,93.4,0.64,2040,22.6,0,223.1,2.1,1006,1008.9,81.5,2.44,5940
2019,7,14,11,30,226.2,2.4,1005.2,1008.1,73.3,6.12,11160,24.6,0,231.4,2.8,1004.8,1007.7,72.5,8.78,13620
2019,7,14,14,0,235.2,3.7,1004,1006.9,61.9,11.41,16560,26.8,0,246.8,4.2,1003.4,1006.3,60.8,16.32,21960
2019,7,16,1,30,118.6,1,999.3,1002.2,97.2,0,0,20.8,0,39.8,0.7,999,1001.9,97.2,0,0
2019,7,16,2,0,6.9,0.6,999.3,1002.2,97.2,0,0,20.6,0,64.3,0.7,999,1001.9,97.2,0,0
2019,7,16,3,30,64.3,0.7,999,1001.9,97.2,0,0,21.1,0,0,0,998.7,1001.6,97.2,0,0
2019,7,16,7,30,99.9,0.9,999,1001.9,97.2,0.26,0,22.7,0,129.1,0.6,999.6,1002.5,90.8,1.09,0
2019,7,16,20,0,213.6,1.9,1000,1002.9,92.5,22.17,28860,23.1,0,209.4,1.4,1001.5,1004.4,97.2,22.21,28860
2019,7,17,3,30,172.9,0.7,1002.5,1005.4,97.2,0,0,22.3,0,205.7,0.8,1002.4,1005.3,97.2,0,0
2019,7,17,7,0,92,0.7,1003.2,1006.1,97.2,0.04,0,23,0,177.9,1.2,1003.7,1006.6,97.2,0.49,0
2019,7,17,15,0,185,3.5,1004.5,1007.4,77.5,4.6,1860,25.4,4.9,195.9,4.2,1003.9,1006.8,75.6,8.71,7080
2019,7,20,11,30,25.6,2.2,1006.3,1009.2,65.3,6.18,13320,28.9,8.5,66.2,1.3,1005.8,1008.6,63.5,9.6,17820
2019,7,20,17,0,211.6,3.8,1004.6,1007.4,65.8,20.1,29820,27,8.5,232.4,2.6,1004.6,1007.5,70.9,21.95,34260
2019,7,20,19,30,192.1,1.6,1004.6,1007.5,77.7,22.47,36000,24.1,8.5,206.8,1.4,1005,1007.9,86.8,22.67,37800
2019,7,21,16,30,200.9,1.1,1002.4,1005.2,84.4,16.2,26400,28.3,0.3,5.2,0.9,1002.1,1004.9,83.5,17.23,26640
2019,7,22,10,0,41.6,4,996.7,999.5,79,0.99,0,25.7,0.1,68.6,3.7,996,998.8,87.8,2.07,0
2019,7,24,10,30,191.9,2.8,1004.9,1007.8,97.2,1.32,0,27.2,0,185.9,2.4,1004.5,1007.4,83.1,4.08,2160
2019,7,25,0,0,163.3,1,1004.4,1007.3,97.2,17.89,24180,24.1,0,181.1,2.2,1004.4,1007.3,97.2,0,0
2019,7,25,15,0,189.4,5.4,1002.2,1005,67.8,15.44,18600,29.6,0,184.3,5.4,1000.9,1003.7,66.6,19.43,24000
2019,7,25,20,30,185.9,3.3,1001.1,1004,87.8,22.72,30060,25.9,0,197.7,2.1,1002,1004.9,90.5,22.72,30060
2019,7,26,1,30,180.2,3,1001.4,1004.3,97.3,0,0,24.6,0.6,203.5,3.1,1001.2,1004.1,97.3,0,0
2019,7,26,19,0,190,4,1001.3,1004.1,86.7,6.63,1020,26.2,1.4,193.4,3.5,1001.3,1004.2,92.4,6.79,1020
2019,7,26,23,30,217.1,1.9,1002.4,1005.3,97.3,6.79,1020,25,NaN,180.2,1.3,1002.3,1005.2,97.3,NaN,NaN
2019,7,27,12,30,204.3,2.7,1002.4,1005.3,97.3,NaN,NaN,24.7,NaN,212.5,2,1002.2,1005.1,97.3,NaN,NaN
2019,7,28,6,0,196.1,3.5,1000.6,1003.4,97.3,0,0,24.8,8.8,186.6,3.4,1000.9,1003.7,97.3,0.01,0
2019,7,28,18,0,195.4,3.5,1000.2,1003.1,97.3,2.07,240,25.7,48.3,216.3,3.1,1000.4,1003.3,97.3,2.44,240
2019,7,29,6,0,0,0,1002.2,1005.1,97.3,0,0,24.2,0.2,119.9,0.7,1002.5,1005.4,97.3,0.05,0
2019,7,30,5,0,155.7,3.5,1003.4,1006.3,95.5,0,0,25.9,4.3,226.3,1.9,1004.1,1007,97.3,0,0
2019,7,30,17,30,189.7,4.9,1005.5,1008.4,94.5,4.17,0,25.5,20.8,166.4,6.5,1004.7,1007.6,97.2,4.87,0
2019,7,31,13,30,178.6,6.5,1007.1,1009.9,75.5,10.85,13320,28.6,0,201.2,5.7,1006.6,1009.4,78,14.45,17880
2019,8,1,0,30,207.8,4,1006,1008.9,91.9,19.42,28200,26,0,191.4,3.8,1005.4,1008.3,93,0,0
2019,8,1,18,30,198.7,3.8,1003.8,1006.6,91,11.49,9120,26.7,0,176.8,4.3,1004.1,1007,93.5,11.77,9120
2019,8,2,6,30,184.2,4.7,1005.4,1008.3,97,0,0,26,1.2,185.3,4.1,1005.6,1008.5,97.3,0.08,0
2019,8,2,19,0,204,4.6,1006.3,1009.2,97.3,3.65,0,26.1,4.5,204.2,3.5,1006.8,1009.7,97.3,3.78,0
2019,8,3,15,30,188.7,3.4,1008.7,1011.5,75.9,15.29,16620,29.1,1.1,209.8,3.7,1008.5,1011.3,77.6,18.61,21240
2019,8,3,20,30,213.5,2,1008.6,1011.5,95.8,20.9,27900,26.2,1.1,184.3,1.5,1009.5,1012.4,97.3,20.9,27900
2019,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,5,7,0,19.7,1,1008.4,1011.3,93.2,0.02,0,25.5,0,4.4,0.6,1008.2,1011.1,87.1,0.44,1920
2019,8,5,13,30,67.9,0.7,1007.9,1010.7,59.6,11.76,19680,32.1,0,314.6,4.5,1007.4,1010.2,65.9,15.41,23460
2019,8,6,16,0,0,0,1008,1010.8,64.4,16.29,18120,29.7,0,14.5,0.9,1007.6,1010.4,70.1,17.48,18300
2019,8,8,9,0,71.1,1.6,1005.3,1008.1,53.4,1.46,5760,31.9,0,63.9,1.8,1004.8,1007.6,51.6,4.42,11160
2019,8,10,11,0,271.5,1.5,1006.4,1009.2,75,4.3,8580,31.9,0,187.7,2,1006.2,1009,57.9,7.81,13080
2019,8,10,20,30,275.7,0.4,1005.4,1008.2,82.4,18.94,25380,26.9,0,347.9,0.2,1006.3,1009.2,87,18.94,25380
2019,8,11,0,30,0,0.1,1006.4,1009.3,93,18.94,25380,25.3,0,81.5,0.6,1005.7,1008.6,95.3,0,0
