Year,Month,Day,Hour,Minute,TempOut,Precipitation,WindDirection,WindSpeed,LocalPressure,SurfacePressure,HumOut,Radiation,Sunlight
2019,6,25,8,30,22.5,0,251.8,0.2,1013.2,1016.1,76.1,2.6,8880
2019,6,25,21,0,21.4,0,48.3,0.2,1011.1,1014,57.5,29.24,46140
2019,6,26,2,0,19.1,0,51.2,1.5,1009.2,1012.1,67.6,0,0
2019,6,26,19,0,22.7,1,49.4,1.5,1002.6,1005.5,83.3,9.89,3240
2019,6,27,1,30,21.2,0,63.3,0.9,999.8,1002.7,97.4,0,0
2019,6,28,16,30,25.1,0,230.4,2.9,999.1,1002,66.9,18.73,18060
2019,6,28,17,0,24.4,0,226.8,2.5,998.9,1001.7,71,19.15,18060
2019,6,29,7,0,20,2.6,9.7,0.2,997.8,1000.7,96.7,0.14,0
2019,6,29,10,0,22.4,2.6,299.9,0.6,996.8,999.7,89.5,1.43,0
2019,6,30,1,0,20.7,0,38.3,0.4,995.2,998.1,86.1,0,0
2019,7,1,3,0,20,0,0,0,1001.1,1004,97.4,0,0
2019,7,1,21,30,20.3,0,191.6,1.4,1004.6,1007.5,78.4,18.79,28920
2019,7,2,5,0,19.9,0,206,1.8,1006.1,1009,97.4,0,0
2019,7,3,0,30,19.5,0,118.3,0.8,1006.8,1009.7,97.4,0,0
2019,7,7,15,30,30.9,0,88.2,2.5,1003,1005.8,37.4,19.01,27240
2019,7,8,4,30,21.9,0,77.8,2.1,1005,1007.9,59.2,0,0
2019,7,9,1,0,21.9,0,75.5,1.9,1003.8,1006.7,64.2,0,0
2019,7,9,3,0,21,0,78.7,1.2,1003.5,1006.4,67.8,0,0
2019,7,9,16,0,28.7,0,119,3.1,1001.9,1004.7,39.7,21.81,32640
2019,7,9,17,30,27.3,0,239.8,2.1,1001.7,1004.5,50.4,23.56,35760
2019,7,10,17,0,21.2,3.3,29.6,0.8,1002.8,1005.7,92.6,6.89,240
2019,7,10,19,0,20,5.5,26.9,3.7,1002.9,1005.8,93.5,7.08,240
2019,7,11,14,30,23.8,0,354.7,2,1002,1004.9,72.1,8.56,1140
2019,7,11,17,0,23.6,0,332.4,2.6,1002,1004.9,72.8,11.41,1140
2019,7,13,7,30,20,51.8,191.5,1,1000.9,1003.8,97.2,0.02,0
2019,7,13,19,30,22.5,52.5,244.8,2.2,997.9,1000.8,92.9,9.71,7860
2019,7,13,21,30,21.8,52.5,183.1,1.1,999,1001.9,97.2,9.72,7860
2019,7,14,5,30,21.2,0,231.1,0.3,998.8,1001.7,97.2,0,0
2019,7,14,9,30,23.8,0,246.7,1,999.8,1002.7,80.6,2.59,900
2019,7,15,4,0,22.3,0,140.6,0.8,1002.3,1005.2,97.2,0,0
2019,7,15,17,30,25.3,4.9,158.1,3.2,1004,1006.9,73.4,11.39,11340
2019,7,15,23,30,22.1,4.9,185,2.2,1006.8,1009.7,92.8,12.25,12360
2019,7,16,7,30,22.1,2,151.7,0.8,1008,1010.9,97.2,0.47,0
2019,7,16,12,30,27.3,2,279.8,2.5,1008.2,1011.1,67.7,10.97,14040
2019,7,17,7,0,22,0,0,0,1009.1,1012,97.2,0.46,0
2019,7,17,14,0,27.9,0,9.6,2,1007.9,1010.8,67.8,11.65,11100
2019,7,19,6,0,22.7,0,42.4,0.8,1004.2,1007.1,91.3,0.02,0
2019,7,21,0,0,25,0.8,38.1,1.3,994.8,997.7,93.9,9.57,1020
2019,7,22,3,0,23.5,0,181.7,2.6,1003.8,1006.7,97.2,0,0
2019,7,22,3,30,23.4,0,184.4,3,1003.9,1006.8,97.2,0,0
2019,7,23,9,0,27.5,0,168.6,3.9,1004,1006.8,92.3,1.14,660
2019,7,23,10,30,28.9,0,180.5,3.5,1003.6,1006.4,74.4,4.56,5760
2019,7,24,0,0,25.5,0,204.8,3.7,1001.5,1004.4,93.6,22.72,30060
2019,7,24,6,0,24.5,1,182,3.1,1000.9,1003.8,97.3,0,0
2019,7,25,2,30,24.9,0,164,1.5,1001.9,1004.7,97.3,0,0
2019,7,25,9,0,24.8,NaN,180.5,2.6,1002.7,1005.6,97.3,NaN,NaN
2019,7,25,17,30,25,NaN,209.3,3.2,1001.3,1004.2,97.3,NaN,NaN
2019,7,27,22,0,26.4,1.6,160.4,1.9,1004.1,1007,97.3,17.01,15600
2019,7,30,21,0,26.6,0,191.3,4.1,1003.6,1006.5,94.5,11.78,9120
2019,7,31,20,0,26,4.5,192.9,3.3,1006.9,1009.8,97.3,3.78,0
2019,8,2,3,30,25.8,1.1,0,0.1,1010.1,1013,97.3,0,0
2019,8,2,7,0,25.9,0,40,0.1,1010.3,1013.2,97.3,0,0
2019,8,2,21,30,25.4,0,45.4,0.4,1009.2,1012.1,90.2,21.92,37020
2019,8,6,6,30,25.2,0,0,0,1005.4,1008.3,97.3,0.06,0
2019,8,6,21,0,29,0,70.4,1.2,1002.4,1005.2,69.3,23.48,41220
2019,8,7,9,0,29.3,0,263.2,1.5,1002.4,1005.2,70.1,2.39,4380
2019,8,10,7,30,27.8,0,61.2,1.8,1003.7,1006.5,84.8,0.49,2160
2019,8,11,12,0,32.9,0,109.5,4.9,997.5,1000.3,48.3,10.05,13860
2019,8,11,14,30,35,0,121.9,5.2,995.7,998.5,43.8,17.85,22200
2019,8,12,1,0,24.8,6.4,135.6,2,996,998.8,97.2,0,0
2019,8,14,2,30,26.1,2.3,225.2,1.7,1000,1002.9,97.2,0,0
2019,8,14,18,0,30.5,2.3,328.1,2.4,994.7,997.5,71.9,22.03,37320
2019,8,18,18,30,26,0,320.9,2.2,1004.1,1007,62.6,21.79,38220
2019,8,19,12,0,28.7,0,33.5,1.9,1007.3,1010.1,58.6,10.02,16320
2019,8,20,2,30,22.5,0,78.3,0.1,1007.5,1010.4,94.8,0,0
2019,8,20,12,30,30.2,0,106.3,1.9,1007.1,1009.9,60.1,11.08,20040
2019,8,21,3,0,23.6,0,328.5,0.5,1005.5,1008.4,93.2,0,0
2019,8,23,2,30,21.7,0,0,0,1005.3,1008.2,97.2,0,0
2019,8,23,10,30,25.9,NaN,237.3,1.2,1006.9,1009.8,75.8,3.21,3840
2019,8,23,15,0,28.8,NaN,345.8,3.5,1005.6,1008.4,42.9,13.86,17160
2019,8,24,1,0,18.9,0,284,0.6,1007.5,1010.4,96.3,0,0
2019,8,24,7,0,20.2,0,237.4,1,1008.1,1011,97.2,0.05,0
2019,8,24,16,30,26.7,0,232.8,3.5,1008.1,1011,64.1,8.66,3060
2019,8,24,20,30,20.6,0,0,0.1,1009.3,1012.2,84.6,9.99,6360
2019,8,26,20,0,23.8,0,349.4,1,1008,1010.9,78.9,23.36,40320
2019,8,29,7,0,21.7,0,160.4,0.7,1003,1005.9,97.2,0.08,0
2019,8,30,0,0,18.8,4.6,0,0,1005,1007.9,97.2,9.63,11940
2019,8,30,0,30,18.6,0,0,0,1005,1007.9,97.2,0,0
2019,8,30,13,30,26.7,0,249.5,4.3,1006.6,1009.5,43.5,12.89,22740
2019,8,30,21,0,20.6,0,175.5,1.3,1008.6,1011.5,87.4,18.07,31380
2019,8,31,11,30,26.2,0,183.1,1.7,1011.1,1014,56.9,8.31,17340
2019,9,2,0,30,18.7,0,0,0,1014.9,1017.9,97.2,0,0
2019,9,3,1,30,20.4,0,0,0,1012.8,1015.8,96.6,0,0
2019,9,5,7,30,23.2,NaN,342.7,0.7,1009.6,1012.5,97.2,0.05,0
2019,9,6,12,30,27.5,0.2,83.9,1.9,1006.2,1009.1,81.5,4.84,240
2019,9,8,11,0,25.6,0,165.7,1.4,1005.9,1008.8,75.9,3.36,660
2019,9,8,16,0,25.3,0,202.2,0.8,1005.1,1008,84.2,8.07,1620
2019,9,9,7,0,21.9,2.5,0,0,1007.8,1010.7,97.2,0.01,0
2019,9,9,10,30,25.1,3.2,85.8,2.2,1008.3,1011.2,86.5,1.99,0
2019,9,9,16,0,23.6,8.7,61.7,1,1006.7,1009.6,96.1,6.96,0
2019,9,10,4,0,23.2,4.9,55.5,1.1,1007.5,1010.4,97.2,0,0
2019,9,11,0,0,23.6,39.4,203.6,3.9,1008.6,1011.5,97.2,5.8,5040
2019,9,11,8,0,22.1,0.1,351,2,1011.6,1014.5,97.2,0.1,0
2019,9,12,7,30,22.6,0,93.7,1.7,1013.1,1016,76.3,0.06,0
2019,9,14,0,0,19.2,0,78.6,0.4,1009.8,1012.7,97.2,21.2,37260
2019,9,14,22,0,21,0.1,187.3,0.7,1009.6,1012.5,97.2,5.43,540
2019,9,15,20,30,22,0,343.1,1.9,1008.1,1011,86.1,20.49,37680
2019,9,19,1,30,12.2,0,43.1,1.1,1015.6,1018.7,79.9,0,0
2019,9,19,6,30,12.9,0,61.3,1.6,1016.7,1019.7,67,0,0
2019,9,20,1,30,17.1,0,36,1.2,1014,1017,66.4,0,0
2019,9,20,2,0,17.6,0,43.1,1.3,1014.2,1017.2,60.3,0,0
2019,9,21,14,30,19.3,0.3,50.2,2.6,1014.9,1017.9,82.9,3.75,0
2019,9,21,15,30,17.8,1,63.6,1.5,1015.1,1018.1,86.7,3.92,0
2019,9,21,19,0,16.2,6.6,80.4,2.5,1015.6,1018.6,90.6,4.06,0
2019,9,22,1,0,15.4,2,67.1,3.1,1015,1018,97.2,0,0
2019,9,22,13,0,16.7,13.9,22.9,2.9,1007.7,1010.7,94.7,1.59,0
2019,9,22,14,30,17.2,14.1,42.2,3.6,1006.7,1009.7,92.2,2.2,0
2019,9,23,3,30,17.8,0,359.2,3.1,1007.8,1010.8,66.9,0,0
2019,9,23,4,0,17.4,0,10.2,3.3,1007.9,1010.9,66.6,0,0
2019,9,24,15,0,24.7,0,337.7,2.8,1015.6,1018.5,49.4,14.82,25200
2019,9,25,16,0,24.3,0,48.5,1.6,1018,1020.9,54.8,13.94,28500
2019,9,26,0,30,17.8,0,61.5,0.8,1019.8,1022.8,96.9,0,0
2019,9,26,1,0,17.9,0,49.8,0.9,1019.9,1022.9,95.8,0,0
2019,9,26,5,30,16.5,0,42.4,0.5,1019.9,1022.9,93.9,0,0
2019,9,27,7,30,19,0,57.6,1,1020.3,1023.3,84.9,0.11,0
2019,9,27,16,30,25.4,0,13.9,1.2,1017.2,1020.1,58.1,11.99,13320
2019,9,27,19,0,22.2,0,34.5,1.3,1017.5,1020.4,70.4,12.53,13860
2019,9,27,23,0,20.7,0,49.3,0.4,1017.2,1020.2,85.2,12.53,13860
2019,9,29,4,0,15.9,NaN,35.6,0.7,1014.6,1017.6,97.2,0,0
2019,9,29,7,30,16.8,NaN,82.2,0.9,1014.9,1017.9,97.2,0.17,1800
2019,9,29,19,0,18.9,NaN,3.6,0.5,1013,1016,72.7,19.48,39720
2019,9,30,1,0,14.3,0,0,0,1014.4,1017.4,97.2,0,0
2019,10,1,5,30,16.9,0,19.7,0.6,1014.5,1017.5,97.2,NaN,NaN
2019,10,1,23,30,21.3,0,59.5,1.1,1014.1,1017,91.8,NaN,NaN
2019,10,2,1,0,21.1,0,41,1.2,1013.8,1016.7,90.4,0,0
2019,10,2,23,0,20.6,37.8,32.4,3.9,999.7,1002.6,95.6,2.1,0
2019,10,3,4,0,20.4,9.2,337.9,4,999.4,1002.3,97.4,0,0
2019,10,3,4,30,20.3,9.4,339,3.5,1000,1002.9,97.4,0,0
2019,10,3,7,30,21.6,9.6,332,2.9,1001.5,1004.4,83.2,0.06,0
2019,10,3,15,30,28,9.6,321.5,3.3,1004.1,1006.9,52.6,15.44,24720
2019,10,5,8,0,18.1,0,275.5,3.1,1012.6,1015.6,84.9,0.07,0
2019,10,6,4,30,14.1,0,17.4,1.5,1019,1022,81.1,0,0
2019,10,6,12,0,21.5,0,92.2,3,1019.5,1022.5,56,7.96,17040
2019,10,6,22,0,17.6,0,51.9,0.5,1019.1,1022.1,91.1,13.87,25020
2019,10,6,23,0,17.2,0,223.8,0.3,1018.7,1021.7,89.9,13.87,25020
2019,10,8,2,30,13,0,0,0,1014.2,1017.2,97.4,0,0
2019,10,9,10,30,16.4,0,216.2,1.6,1019,1022,56.6,4.19,11880
2019,10,10,2,0,10.3,0,347,0.1,1014.4,1017.5,97.4,0,0
2019,10,11,11,0,20.8,0,31.6,2.7,1012.6,1015.5,63.1,4.66,10800
2019,10,11,18,30,18.7,0,46.7,1.2,1011,1013.9,76.7,15.94,34680
2019,10,12,4,30,15,0,15.4,3.1,1012.9,1015.9,77.6,0,0
2019,10,13,1,30,11.8,0,322.1,0.7,1017.4,1020.5,73.8,0,0
2019,10,15,17,30,17.7,0,283.8,2.4,1023.5,1026.5,60.2,17.46,35820
2019,10,16,9,0,14.1,0,55.9,1,1024.6,1027.7,78.4,1.25,6240
2019,10,16,19,0,14,0,26.1,1.3,1022.3,1025.3,71.6,14.71,35160
2019,10,17,14,30,19.9,0,89.2,2,1020.4,1023.4,44.3,8.39,7740
2019,10,17,15,0,19.9,0,343.8,1.6,1020.2,1023.2,44.6,9.29,9540
2019,10,18,17,30,19.8,0,65.6,1.8,1016.6,1019.5,61.4,12.88,24120
2019,10,20,2,30,9.4,0,28.3,0.7,1019.1,1022.2,97.4,0,0
2019,10,20,7,0,7.8,0,0,0,1019.8,1022.9,97.4,0.01,0
2019,10,23,1,0,13.9,0,70.6,1.3,1014.6,1017.6,92,0,0
2019,10,23,4,0,14.3,0,50.9,1.4,1014.5,1017.5,78.4,0,0
2019,10,24,14,0,22.8,0,27.8,2.7,1013.9,1016.8,38.1,9.26,12360
2019,10,26,8,30,11.2,0,0,0,1017.6,1020.7,65,0.39,1500
2019,10,26,20,0,7.7,0,0,0,1016,1019.1,87.2,13.82,29520
2019,10,26,23,30,5.9,0,108.6,0.4,1016.9,1020,96,13.82,29520
2019,10,29,10,0,13.7,6.3,221.9,1.6,1012.9,1015.9,76.9,2.01,7140
2019,10,30,12,0,16,0,157.2,0.8,1019.7,1022.7,51.4,6.59,16380
2019,10,30,20,0,8.7,0,1.1,0.5,1019.1,1022.2,86.9,13.68,34380
2019,10,30,21,30,7.4,0,221.7,0.5,1019.1,1022.2,93.4,13.68,34380
2019,12,2,7,0,4.1,0,312.3,2.2,1017.9,1021.1,55.9,0,0
2019,12,2,21,0,1.4,0,308.2,3,1022.8,1026,58.6,8.39,19860
2019,12,3,0,0,-0.5,0.1,57,1.2,1022.9,1026.1,88.6,8.39,19860
2019,12,3,2,30,-1.1,0,109.1,2,1023,1026.2,94.1,0,0
2019,12,3,15,30,3.4,8.7,117.2,1.6,1021.9,1025.1,97.6,2.87,4740
2019,12,4,6,0,2.3,0.1,355.5,0.2,1024.9,1028.1,96,0,0
2019,12,4,9,0,2.2,0.1,0,0,1026.4,1029.6,97.6,0.4,3120
2019,12,4,21,30,4.4,NaN,356.5,1.1,1027.8,1031,62.2,9.21,22680
2019,12,5,2,30,1.7,0,18.6,3,1030.1,1033.3,53.4,0,0
2019,12,7,1,0,-7.1,0,64.6,0.8,1029.7,1033,80.7,0,0
2019,12,7,3,0,-4.3,0,0,0,1029.1,1032.4,74.3,0,0
2019,12,7,6,0,-3.7,0,277.2,0.8,1027.3,1030.6,77.5,0,0
2019,12,8,5,30,-4.2,0,47.4,0.7,1026.2,1029.5,97.2,0,0
2019,12,8,12,30,5.5,NaN,228.5,0.8,1026.1,1029.3,56.8,5.73,16020
2019,12,9,13,0,9.9,0,204.7,4.3,1019.3,1022.4,60.5,4.55,10800
2019,12,9,13,30,9.9,0,169.7,5,1018.9,1022,63,5.28,12600
2019,12,10,4,30,7.2,0,179,2.2,1016.9,1020,92.6,0,0
2019,12,10,16,0,11.6,0.4,185.1,3.1,1015.3,1018.4,81.5,6.5,15660
2019,12,11,1,30,6.5,0,178.3,1.3,1014.2,1017.3,97.6,0,0
2019,12,11,3,30,6.2,0,0,0.1,1013.4,1016.5,97.6,0,0
2019,12,11,5,30,9.7,0,189.7,2.4,1012.3,1015.4,97.6,0,0
2019,12,11,12,0,10.6,0,252,3.8,1014.2,1017.3,57.2,1.36,2340
2019,12,12,1,0,2.8,0,331.3,2.4,1021.3,1024.5,55.9,0,0
