Year,Month,Day,Hour,Minute,TempOut,Precipitation,WindDirection,WindSpeed,LocalPressure,SurfacePressure,HumOut,Radiation,Sunlight
2019,5,10,8,30,15.5,0,36.5,1.5,1011.3,1014.4,53.2,2.38,8520
2019,5,10,10,30,20.7,0,65.1,1,1011.2,1014.2,26.3,7.46,15720
2019,5,10,13,0,24.4,0,236.6,1.5,1010.3,1013.2,22.6,15.92,24720
2019,5,11,3,30,9.6,0,195.9,0.2,1011,1014.1,81.7,0,0
2019,5,11,11,30,22.3,0,131.3,0.9,1012.3,1015.3,25.1,10.45,19020
2019,5,11,18,30,20.4,0,342.5,1.2,1009.5,1012.5,18.6,28.03,44220
2019,5,13,6,30,12.9,0,90.4,1.4,1012.4,1015.5,79.8,0.17,840
2019,5,13,17,0,18.7,0,233.3,4.1,1011.4,1014.4,64.1,15.04,19320
2019,5,13,23,0,14.4,0.4,28.8,0.4,1011.2,1014.3,91.8,15.36,19320
2019,5,15,0,0,13.7,0,200.7,0.6,1011.3,1014.4,92.3,27.78,43020
2019,5,15,4,0,15.5,0,151.1,0.4,1011.4,1014.5,85.1,0,0
2019,5,16,16,0,26.6,0,355.9,3.4,1008.1,1011,39.9,23.59,31260
2019,5,17,5,30,16.4,0,0,0,1010.9,1014,91.2,0,0
2019,5,18,9,30,20,1,76,4.5,1008.5,1011.5,66.8,2.41,1680
2019,5,19,0,30,19.4,0,71.3,3.7,1008.3,1011.3,76.1,0,0
2019,5,19,13,0,20.4,1.2,69.4,1.9,1006,1009,93.2,4.07,0
2019,5,20,7,30,14.7,2.1,303.6,4.5,1003,1006,66.9,0.29,0
2019,5,20,9,30,16.7,2.1,288.6,7.2,1003.6,1006.6,56.5,3.16,3120
2019,5,21,6,30,13.2,0,169.5,3.1,1004.9,1008,78.1,0.21,1680
2019,5,22,11,0,20.5,0,189.8,5.4,1003.9,1006.9,56.5,9.5,17940
2019,5,22,18,0,21,0,193.2,4.3,1002.6,1005.6,54.1,28.86,43140
2019,5,22,21,30,16.4,0,192.5,2.2,1003.7,1006.7,74.3,29.34,46020
2019,5,23,7,30,17.4,0,158.9,2.9,1006.2,1009.2,78.6,0.97,5220
2019,5,24,11,0,25.1,0,211.1,5.4,1008.7,1011.7,47.3,8.63,17280
2019,5,24,17,0,23.7,0,209.5,5.6,1007.5,1010.5,53.4,25.95,38880
2019,5,25,0,30,16.9,0,191.7,2.8,1010,1013,90.9,0,0
2019,5,25,22,30,18.7,0,303.3,1,1013.1,1016.1,82.3,22.09,29460
2019,5,25,23,0,18.3,0,123.9,0.8,1012.8,1015.8,81,22.09,29460
2019,5,26,2,0,16.8,0,0,0,1013.2,1016.3,90.3,0,0
2019,5,26,7,0,18.9,0,113.8,0.5,1013.1,1016.1,78.1,0.58,2880
2019,5,27,6,0,18.1,5.4,156.9,2.5,1002,1005,94.8,0,0
2019,5,29,1,0,12.7,0,329.1,0.4,1008.8,1011.8,88.9,0,0
2019,5,29,2,0,11.5,0,317,0.5,1008.4,1011.4,94.6,0,0
2019,5,29,15,0,24.9,0,160.1,3.8,1006.6,1009.5,49.7,22.94,31980
2019,5,30,17,0,19.6,0,221.3,1.9,1007.8,1010.7,57.9,14.81,15240
2019,5,30,17,30,19.6,0,196.7,3.1,1007.3,1010.2,59.3,15.02,15240
2019,5,30,19,0,18.7,0,177.5,2.9,1008.4,1011.3,63.7,15.4,15240
2019,6,1,17,30,20.4,0,251.4,2.7,1006.7,1009.6,54,NaN,NaN
2019,6,1,22,0,16,0,86.3,0.5,1007.4,1010.4,77.8,NaN,NaN
2019,6,1,23,0,14.9,0,54.1,1.2,1007.2,1010.2,83.7,NaN,NaN
2019,6,2,5,30,11.1,0,0,0.1,1005.8,1008.8,97.7,0.01,0
2019,6,3,15,0,26.4,0,288.6,1.5,1004.9,1007.8,41.2,21.9,31560
2019,6,5,15,0,24.3,0,253.4,3.2,1010.2,1013.1,63.9,16.67,14820
2019,6,5,21,30,19.7,0,226.9,2,1009.6,1012.5,89.9,22.1,25860
2019,6,5,23,0,17.7,0,63.7,1,1009.8,1012.8,94.9,22.1,25860
2019,6,5,23,30,17.4,0,50.3,0.7,1009.9,1012.9,96.3,22.1,25860
2019,6,6,2,0,16.5,0,356.3,1.6,1010.1,1013.1,97.5,0,0
2019,6,6,5,30,17.2,0,347.9,0.7,1010,1013,97.5,0.01,0
2019,6,6,6,0,17.3,0,5.2,0.9,1009.9,1012.9,97.5,0.04,0
2019,6,8,5,30,15.8,0,44.4,0.9,1005.8,1008.8,91.6,0,0
2019,6,9,13,30,24.2,0,123.2,0.4,1001.4,1004.3,62.2,13.26,16500
2019,6,10,2,0,18.1,0,189.7,0.8,1002.9,1005.8,87.4,0,0
2019,6,10,20,30,18.6,13.2,0,0.6,1004.4,1007.3,80,12.6,660
2019,6,11,5,30,16.4,0,44.3,0.5,1005.8,1008.8,97,0,0
2019,6,13,5,30,14.5,0,339.9,0.3,1008.2,1011.2,97.4,0,0
2019,6,13,7,0,17.5,0,68.3,1,1008.4,1011.4,84.9,0.58,3660
2019,6,13,12,30,26.7,0,236.5,1.5,1007.3,1010.2,43.7,14.37,23460
2019,6,13,23,0,18.6,0,72.5,1.2,1006.8,1009.7,69,28.37,42780
2019,6,14,13,30,24.5,0,352.2,3.7,1002.9,1005.8,49.5,11.33,8460
2019,6,15,1,0,17.3,0,45.1,1.2,1000.5,1003.4,73.9,0,0
2019,6,15,8,30,21,0,343,1.9,999.9,1002.8,71.6,2.16,5580
2019,6,17,22,0,18.7,0,205.8,0.9,1009.9,1012.8,87.5,25.18,39540
2019,6,19,1,0,19.4,0,198.7,1.2,1006.1,1009,97.4,0,0
2019,6,19,11,0,23.4,0,0.4,0.7,1005.4,1008.3,65.5,4.64,2040
2019,6,20,2,30,17.3,0,0,0,1004.8,1007.8,97.4,0,0
2019,6,20,9,30,21.6,0,2.6,0.3,1005.4,1008.3,81,2.18,60
2019,6,20,15,0,25,0,325.4,0.1,1003.5,1006.4,56.6,12.82,8340
2019,6,21,1,0,20,0,317.5,1.6,1004.7,1007.6,89.7,0,0
2019,6,22,8,30,22.3,0,45.5,2.4,1003.8,1006.7,66.9,2.13,4200
2019,6,22,13,30,25.4,0,272.3,2.9,1002.8,1005.7,61.2,12.88,17400
2019,6,22,17,30,25.9,0,319.6,3.2,1002.5,1005.4,55.7,18.87,26340
2019,6,23,1,30,16.9,0,71.6,0.6,1004.2,1007.2,90.1,0,0
2019,6,23,23,0,19.8,0,84.7,1.6,1007,1009.9,62.2,29.62,49260
2019,6,24,9,0,23.7,0,251.3,2,1009.7,1012.6,54.8,3.54,10860
2019,6,24,19,30,24.5,0,217,2.2,1010,1012.9,54.7,29.56,48660
2019,6,25,12,0,29.5,0,45.2,2.8,1011.7,1014.5,37.6,12.76,21480
2019,6,25,14,30,30.7,0,163.5,1.7,1010.3,1013.1,41.4,21.23,30480
2019,6,26,9,0,21.6,0,358.6,1.2,1007.4,1010.3,62.1,1.08,0
2019,6,26,15,0,22.4,0,237.2,3.3,1005.4,1008.3,80.7,7.15,1740
2019,6,27,23,30,21,0,176,0.1,999.4,1002.3,97.4,12.35,7380
2019,6,28,11,30,25.5,0,234,3.1,999.7,1002.6,69.5,6.8,4980
2019,6,29,19,30,23.3,3.5,31.6,2.4,992.3,995.1,86.8,9.54,900
2019,6,30,1,0,20.7,0,38.3,0.4,995.2,998.1,86.1,0,0
2019,7,1,6,0,19.7,0,191,1,1001.9,1004.8,97.4,0.03,0
2019,7,1,10,30,24.2,0,106.1,0.4,1002.9,1005.8,65.9,4.09,4860
2019,7,2,8,0,21.7,0,256.8,2.1,1006.8,1009.7,90.3,0.96,1500
2019,7,2,20,0,22.3,0,209,2.4,1006.6,1009.5,90.7,23.63,35880
2019,7,7,0,30,23.5,0,0,0.1,1003.1,1006,72.3,0,0
2019,7,7,5,30,21.3,0,57.7,0.7,1004.5,1007.4,72,0,0
2019,7,7,20,30,25.1,0,18.2,1.2,1003.8,1006.7,59.2,21.78,29280
2019,7,8,8,30,24.4,0,50.3,2.2,1005.7,1008.6,53.8,2.3,7800
2019,7,9,0,0,22.6,0,44.3,1.7,1003.7,1006.6,61.4,27.83,44880
2019,7,9,20,0,25.5,0,159.2,0.6,1002.1,1005,55.5,24.85,40560
2019,7,10,2,30,22.6,0,67.3,2.9,1003.1,1006,59.4,0,0
2019,7,10,5,0,21.6,0,55.9,2.6,1003.3,1006.2,63.6,0,0
2019,7,10,9,0,22.4,0,58.2,3.4,1003.7,1006.6,60.5,1.39,240
2019,7,10,10,30,23.7,0,73.3,2.5,1003.7,1006.6,59.6,2.59,240
2019,7,10,12,0,24.3,0,73.1,3.1,1004,1006.9,60.4,4.4,240
2019,7,11,13,30,24.3,0,328,2.5,1001.9,1004.8,71.4,6.7,1140
2019,7,12,4,30,18,0,147.4,1.1,1004.8,1007.7,97.2,0,0
2019,7,12,13,30,26.6,0,254,3.5,1003.9,1006.8,62.3,12.35,17460
2019,7,12,14,30,26.7,0,229.3,4.3,1003.6,1006.5,61.8,15.55,21060
2019,7,12,16,30,25.4,0,239.3,3.8,1002.8,1005.7,65.6,20.61,28260
2019,7,13,11,30,21.6,52.4,168,1.7,1000.1,1003,97.2,1.49,0
2019,7,13,22,30,21.3,52.5,0,0,999,1001.9,97.2,9.72,7860
2019,7,16,4,30,21.3,2,154.8,2.2,1006.7,1009.6,97.2,0,0
2019,7,18,4,0,21.9,5.6,345.1,0.7,1008,1010.9,97.2,0,0
2019,7,18,10,0,26.6,8.5,51.8,1.9,1006.6,1009.5,69.5,4.44,10680
2019,7,18,15,0,30.1,8.5,89.6,2.5,1004.7,1007.5,50.6,18.37,27720
2019,7,18,17,0,27.2,8.5,245.2,2.4,1004.6,1007.5,69.9,21.2,31980
2019,7,18,18,0,26.6,8.5,244.4,3.1,1004.6,1007.5,71.4,22.14,35160
2019,7,18,18,30,25.9,8.5,219.8,2.4,1004.6,1007.5,74.8,22.39,36000
2019,7,18,20,0,24.4,8.5,243.3,1.4,1005.1,1008,85,22.67,37800
2019,7,19,10,0,29.5,0,75.3,1.8,1003.3,1006.1,64.2,5.29,13860
2019,7,19,14,0,31.5,0,121,3.3,1002.2,1005,57.3,14.78,26040
2019,7,19,18,0,28.9,0.3,93.4,1.7,1002,1004.8,75.8,17.62,26640
2019,7,20,9,30,26,0,65.5,3.2,996.6,999.4,79.4,1.17,0
2019,7,21,6,30,23.4,4.9,225.3,0.5,997.2,1000.1,97.2,0.02,0
2019,7,21,22,30,23.3,5.7,187.2,2.1,1003.4,1006.3,97.2,11.61,6360
2019,7,22,6,0,22.8,0,167.8,2.6,1004,1006.9,97.2,0.01,0
2019,7,23,12,0,29,0,185.7,4.6,1003.3,1006.1,74.7,8.93,11160
2019,7,23,18,30,27.2,0,183.1,3,1000.6,1003.4,82.3,22.6,30060
2019,7,23,22,30,25.7,0,158.6,1.9,1001.5,1004.4,90.4,22.72,30060
2019,7,24,13,0,28.1,1.4,191.7,3.8,1000.7,1003.5,81.7,3.01,420
2019,7,25,2,0,24.9,0,162,1.3,1001.9,1004.7,97.3,0,0
2019,7,25,5,30,24.9,0,168,1.8,1001.9,1004.7,97.3,0,0
2019,7,26,4,30,24.8,1,191.9,2.7,1000.8,1003.6,97.3,0,0
2019,7,26,15,30,25.3,48.3,212.1,1.7,1000.5,1003.4,97.3,1.21,0
2019,7,26,21,30,24.5,53.6,210.2,1.1,1001.7,1004.6,97.3,2.45,240
2019,7,28,11,30,25.1,19.9,206.5,3.9,1006.1,1009,97.3,1.09,0
2019,7,29,23,30,26.1,0,200.5,4.7,1006,1008.9,91.9,19.42,28200
2019,7,30,17,0,27.4,0,197,3.7,1003.6,1006.4,91.2,11.12,9120
2019,7,31,6,0,26,1.2,192.3,5.5,1005.4,1008.3,97.1,0,0
2019,7,31,12,30,26.3,4.5,202.9,4.1,1006.7,1009.6,97.3,1.04,0
2019,7,31,19,0,26.2,4.5,205.1,3.5,1006.5,1009.4,97.3,3.76,0
2019,8,1,4,30,25.1,0,210,2.7,1009.1,1012,97.3,0,0
2019,8,2,8,30,28.5,0,107.6,1,1010.4,1013.3,77.4,1.53,4320
2019,8,2,9,0,29.2,0,27.1,1.3,1010.5,1013.3,72.8,2.63,6120
2019,8,2,20,0,26.8,0,317.1,1.5,1008.3,1011.2,82.2,21.92,37020
2019,8,3,7,0,24.4,0,0,0,1008.5,1011.4,94.7,0.15,480
2019,8,5,10,30,31.4,0,52.1,1.8,1008,1010.8,69.8,4.64,7620
2019,8,5,23,30,26.8,0,70.3,0.9,1005.9,1008.8,79.2,19.6,30960
2019,8,6,3,30,26.1,0,338.2,0.7,1005.2,1008.1,88.7,0,0
2019,8,6,6,30,25.2,0,0,0,1005.4,1008.3,97.3,0.06,0
2019,8,6,16,0,34.1,0,81.9,2.6,1002.1,1004.9,46,20.34,33240
2019,8,6,18,30,31.3,0,343.2,2.3,1001.7,1004.5,65.8,23.31,41220
2019,8,6,21,0,29,0,70.4,1.2,1002.4,1005.2,69.3,23.48,41220
2019,8,7,5,0,26,0,83.5,0.9,1001.4,1004.3,78.1,0,0
2019,8,7,5,30,25.8,0,105.3,1.2,1001.6,1004.5,80,0,0
2019,8,8,4,0,25.4,0,186.3,1.2,1004.8,1007.7,97.2,0,0
2019,8,10,17,30,34.2,0,95.3,2.5,1000.3,1003.1,50.5,23.01,36300
2019,8,11,23,30,24.5,18,190,0.8,997,999.8,97.2,20.5,23880
2019,8,12,0,30,24.3,4.9,110.3,2.1,996.3,999.1,97.2,0,0
2019,8,14,4,30,25.4,2.3,76.7,1.2,999.3,1002.2,97.2,0,0
2019,8,14,16,0,32.9,2.3,130.1,1,995.4,998.2,58.6,19.93,31440
2019,8,16,1,30,24,0,0,0,989.4,992.2,97.3,0,0
2019,8,16,5,30,24.3,0,197.2,1.4,991,993.8,97.2,0,0
2019,8,17,9,30,26.2,0,203.1,5.6,998.8,1001.6,82.4,2.24,6240
2019,8,18,3,30,19,0,0,0,1002.5,1005.4,97.2,0,0
2019,8,18,4,30,19.1,0,10.4,0.3,1002.7,1005.6,97.2,0,0
2019,8,18,10,0,26.7,0,206.9,2.4,1004.7,1007.6,70.3,4.59,10920
2019,8,18,22,0,20.9,0,0,0,1005.6,1008.5,96.2,21.9,40560
2019,8,18,22,30,21.1,0,93.8,1.4,1005.8,1008.7,95.2,21.9,40560
2019,8,20,3,0,22.3,0,51.6,1.5,1007.3,1010.2,97.2,0,0
2019,8,20,20,30,26.3,0,108.5,1.6,1005.9,1008.8,78,18.99,31560
2019,8,20,21,0,25.5,0,132,0.2,1006,1008.9,84.2,18.99,31560
2019,8,21,2,30,24.5,0,90.3,1.6,1005.5,1008.4,86.1,0,0
2019,8,22,2,30,24.7,0,42.7,0.9,1004,1006.9,88.7,0,0
2019,8,22,16,30,28.5,NaN,303.8,4.6,1003.6,1006.4,55.6,12.93,13920
2019,8,23,13,0,28,NaN,298.2,2.8,1006.1,1008.9,59.7,9.12,10920
2019,8,24,16,30,26.7,0,232.8,3.5,1008.1,1011,64.1,8.66,3060
2019,8,25,2,0,17.7,0,0,0,1009.4,1012.4,97.3,0,0
2019,8,26,5,0,18.2,0,0,0,1010.3,1013.3,97.2,0,0
2019,8,26,6,0,18.1,0,59.9,1,1010.5,1013.5,97.2,0,0
2019,8,26,8,0,22.2,0,290.8,0.5,1010.8,1013.7,92.9,0.86,4560
2019,8,28,7,30,22.3,0.2,157.9,0.8,1004.7,1007.6,97.2,0.25,0
2019,8,29,12,30,20.6,2.7,194.5,1.6,1003.6,1006.5,97.2,3.7,3240
2019,8,29,18,30,23.6,3.2,148.2,1.1,1003,1005.9,86.8,9.58,11940
2019,8,30,0,30,18.6,0,0,0,1005,1007.9,97.2,0,0
2019,9,4,10,30,24.1,12.7,77.4,0.8,1009.5,1012.4,93.9,1.21,0
2019,9,5,12,30,23.7,38.3,305.3,0.8,1008.8,1011.7,97.3,3.57,2160
2019,9,6,1,0,21.7,0.1,50.9,1.1,1008.1,1011,97.3,0,0
2019,9,6,18,0,25.1,3,27.3,1.4,1004.1,1007,97.3,7.59,240
2019,9,6,18,30,24.8,3,14.8,1.9,1004.2,1007.1,97.3,7.59,240
2019,9,9,2,30,22.2,0,106.5,0.6,1006.8,1009.7,97.2,0,0
2019,9,9,22,0,23.9,19.1,91.7,1.3,1007.8,1010.7,95.1,7.26,0
2019,9,10,17,0,26.3,6.1,203.4,4,1007.4,1010.3,81.7,5.58,5040
2019,9,11,1,0,23.2,0.1,218.7,4.4,1008.8,1011.7,97.2,0,0
2019,9,11,3,30,22.4,0.1,234.8,2.3,1009.5,1012.4,97.2,0,0
2019,9,11,4,30,22.4,0.1,184.2,1.8,1009.7,1012.6,97.2,0,0
2019,9,12,6,0,22.6,0,74.9,3.2,1012.8,1015.7,73.8,0,0
2019,9,12,13,30,23.1,0,59.8,3.4,1013.1,1016,69.1,4.02,0
2019,9,12,22,0,20.3,0,39.5,2.3,1012.9,1015.9,73.7,7.21,0
2019,9,13,15,30,28.7,0,346.3,0.5,1008.8,1011.6,50.9,18.74,28380
2019,9,14,21,0,21.4,0.1,202.3,1,1009.5,1012.4,95.7,5.43,540
2019,9,18,2,0,20.8,0,38.7,1.3,1012.3,1015.2,76.7,0,0
2019,9,20,3,0,16.9,0,66.6,0.8,1013.8,1016.8,63.1,0,0
2019,9,23,2,0,18.3,0,349.7,3.8,1007.3,1010.2,67.6,0,0
2019,9,23,16,30,23,0,314.4,4,1012.3,1015.2,50.2,19.21,33780
2019,9,24,3,30,11.9,0,31.2,0.6,1014.9,1018,97.2,0,0
2019,9,24,12,0,23.1,0,195.7,0.9,1016.5,1019.4,53.1,7.69,16080
2019,9,25,0,30,12.9,0,75.9,0.5,1017.9,1020.9,97.2,0,0
2019,9,26,11,0,22.8,0,86,2.9,1021.4,1024.3,58.9,3.65,3540
2019,9,26,22,0,18.2,0,0,0,1020.9,1023.9,97.2,12.29,14940
2019,9,27,10,30,24.4,0,68.2,0.8,1020.4,1023.3,64.8,3.14,3360
2019,9,27,13,30,26.5,0,63.4,2.1,1018.5,1021.4,49.6,7.82,7080
2019,9,28,19,0,20.8,0,81.3,0.7,1014.4,1017.4,77.9,16.32,35640
2019,9,28,22,0,18.6,0,82.6,0.9,1015.2,1018.2,92.2,16.32,35640
2019,9,29,1,0,16.7,NaN,0,0,1015.3,1018.3,97.2,0,0
2019,9,29,8,0,18.9,NaN,46.7,1.2,1015,1018,97.2,0.5,3600
2019,9,29,8,30,20.6,NaN,97.4,0.4,1015.2,1018.2,89.4,0.97,5400
2019,9,29,11,30,26.2,NaN,9.4,2.3,1015.2,1018.1,45.9,7.14,16200
2019,9,30,9,0,19.2,0,356.6,1.3,1014.5,1017.5,93.6,0.83,0
2019,10,1,10,30,22.2,0,32.6,1.2,1016.3,1019.2,97.2,NaN,NaN
2019,10,1,19,30,22,0,144.2,0.6,1014.8,1017.7,89.4,NaN,NaN
2019,10,2,3,30,21.9,0,82.9,2.3,1012.5,1015.4,81.7,0,0
2019,10,2,7,0,22.1,0.1,85.5,0.1,1011.8,1014.7,83.8,0,0
2019,10,2,8,0,22,0.1,91.6,1.6,1011.8,1014.7,85.5,0.07,0
2019,10,2,20,0,20.4,34.9,49,4.3,1002.1,1005,97.4,2.1,0
2019,10,3,3,0,20,7.9,10.6,4.5,998.7,1001.6,97.4,0,0
2019,10,3,11,30,26.6,9.6,335.8,4.3,1003.6,1006.5,61.4,6.04,10320
2019,10,4,5,30,19.6,NaN,213.4,1.9,1009,1011.9,97.4,0,0
2019,10,4,8,0,19.7,NaN,215.6,2.2,1009.9,1012.8,97.4,0.13,0
2019,10,5,1,30,18.8,0,210.5,1.9,1011.5,1014.4,90.3,0,0
2019,10,5,14,0,20.1,0,296.3,3.2,1013,1016,63.2,5.37,3240
2019,10,6,20,0,17.6,0,104.3,0.7,1018.8,1021.8,90,13.87,25020
2019,10,6,21,0,18,0,112.7,1.2,1019.1,1022.1,89.4,13.87,25020
2019,10,9,2,0,7.8,0,82.2,1.5,1019.3,1022.4,95.6,0,0
2019,12,15,16,0,10.3,0,253.4,1.1,1025.3,1028.4,48,8.78,25680
2019,12,17,5,30,7.7,1.2,0,0,1011.4,1014.5,97.6,0,0
2019,12,17,10,0,10.3,6.7,269.2,1.9,1012.4,1015.5,97.6,0.11,0
2019,12,17,10,30,10.1,6.7,308.8,2.5,1012.6,1015.7,97.6,0.14,0
2019,12,17,11,0,9.9,6.7,307.2,1.6,1012.5,1015.6,97.6,0.19,0
2019,12,17,11,30,10,6.7,294.6,1.2,1012.3,1015.4,94.3,0.29,0
2019,12,17,12,0,9.9,6.7,291.5,4.1,1011.8,1014.9,93.6,0.41,0
2019,12,17,12,30,9.8,6.7,291.9,3.9,1011.8,1014.9,92.8,0.49,0
2019,12,17,21,0,6.5,6.7,312.7,3.5,1016.4,1019.5,77.2,1.21,0
2019,12,17,23,30,5.4,6.7,323.5,2.9,1017.6,1020.7,76.8,1.21,0
2019,12,18,4,30,2.1,0,52.1,0.7,1019.5,1022.7,74.1,0,0
2019,12,18,10,0,2.2,0,331,1.5,1022.9,1026.1,63.9,1.04,5400
2019,12,18,10,30,3.4,0,334.3,2.3,1023.3,1026.5,58.5,1.71,7200
2019,12,18,11,0,3.4,0,359.2,2.7,1022.9,1026.1,62,2.43,8820
2019,12,18,11,30,3.9,0,357.3,2.8,1022.7,1025.9,54.7,3.07,9960
2019,12,18,12,0,3.6,0,344.7,2.6,1022,1025.2,60.7,3.82,11520
2019,12,18,12,30,4,0,338.1,2.3,1021.7,1024.9,58.5,4.44,12180
2019,12,18,13,30,4.5,0,301.2,2.7,1021.5,1024.7,55.7,6.26,15720
2019,12,18,16,30,2.6,0,314.5,2.8,1021.7,1024.9,63.1,9.52,26280
2019,12,18,23,30,-1,0,0,0.1,1022.6,1025.8,81,9.64,27540
2019,12,19,14,30,4.7,0,295.3,4.8,1022.8,1026,34.9,8.54,22800
2019,12,20,12,0,2.4,0.8,16,2.3,1027.6,1030.8,64,3.3,11820
2019,12,20,17,30,0.2,0.8,341,1.1,1026.4,1029.6,46.8,7.62,24000
