Year,Month,Day,Hour,Minute,TempOut2,Precipitation2,WindDirection2,WindSpeed2,LocalPressure2,SurfacePressure2,HumOut2,Radiation2,Sunlight2
2019,6,24,8,30,22.1,0,208.4,1.3,1010.9,1012.1,68.8,NaN,9540
2019,6,24,21,0,19.9,0,146.4,0,1012.1,1013.3,84.5,NaN,35820
2019,6,25,2,0,17.2,0,30,0.1,1013.6,1014.8,85.9,NaN,0
2019,6,25,19,0,25.1,0,5.3,0.2,1011,1012.1,54.7,NaN,12840
2019,6,26,1,30,20.4,0,30.3,0.9,1010.3,1011.5,79.9,NaN,0
2019,6,27,16,30,25.1,0,216.4,1.3,998.3,999.4,75.6,NaN,1260
2019,6,27,17,0,24.3,0,195.2,2,998.3,999.4,77.5,NaN,1260
2019,6,28,7,0,21.6,0,203,1.5,1001.1,1002.2,88.1,NaN,0
2019,6,28,10,0,24.8,0,191.9,2.9,1001,1002.1,75.6,NaN,0
2019,6,29,1,0,21.8,0,164.3,1.6,999.8,1000.9,90.4,NaN,0
2019,6,30,3,0,20.4,0,302.9,0.2,996.5,997.6,93.9,NaN,0
2019,6,30,21,30,22.3,0,195.2,2.4,1002,1003.1,92.3,NaN,5340
2019,7,1,5,0,21.2,0,204.6,1.3,1002.8,1003.9,96.6,NaN,0
2019,7,2,0,30,17.9,0,163.6,0,1006.5,1007.7,95.4,NaN,0
2019,7,6,15,30,33.2,0,156.2,2.7,1000.1,1001.2,30.2,NaN,14220
2019,7,7,4,30,23.5,0,103,1,1004.1,1005.2,59,NaN,0
2019,7,8,1,0,23.2,0,133.4,1.2,1005.4,1006.5,71.9,NaN,0
2019,7,8,3,0,23.3,0,60.7,1.7,1005.6,1006.7,56.8,NaN,0
2019,7,8,16,0,27.6,0,249.5,0.7,1003.9,1005,50.9,NaN,25680
2019,7,8,17,30,26.5,0,287.1,0.5,1003.7,1004.8,49.3,NaN,30000
2019,7,9,17,0,25.2,NaN,243.1,0.9,1003,1004.1,58.5,NaN,21780
2019,7,9,19,0,24.5,NaN,215.2,0.2,1002.8,1003.9,59.1,NaN,24000
2019,7,10,14,30,21.3,6.8,37.7,2.8,1004,1005.2,85.6,NaN,0
2019,7,10,17,0,21,9.5,2.8,3.1,1002.6,1003.8,87,NaN,0
2019,7,12,7,30,21.9,0,181.8,0,1006.6,1007.7,81.1,NaN,5820
2019,7,12,19,30,22.8,0,198.6,1.5,1003.9,1005,84.4,NaN,32040
2019,7,12,21,30,21.3,0,359.8,0,1004.3,1005.5,91.4,NaN,32040
2019,7,13,5,30,21.7,0,181.1,1.5,1002,1003.1,87.9,NaN,0
2019,7,13,9,30,23.3,0,180,1.9,1001.2,1002.3,81.8,NaN,0
2019,7,14,4,0,21.5,0,356.4,0,999.5,1000.6,94.4,NaN,0
2019,7,14,17,30,25.4,0,208,2.3,1000.3,1001.4,80.6,NaN,8520
2019,7,14,23,30,22.8,0,348.4,0,1003.6,1004.7,93.6,NaN,8820
2019,7,15,7,30,23.2,0,62.9,0.8,1004.8,1005.9,86.7,NaN,0
2019,7,15,12,30,21.6,11.3,206.4,2.9,1006.2,1007.4,94.7,NaN,1260
2019,7,16,7,0,23.5,0,172,0.5,1008.8,1009.9,78.8,NaN,0
2019,7,16,14,0,26.5,0,220.1,2.5,1009.2,1010.3,67.9,NaN,6360
2019,7,18,6,0,21.9,4.4,29.7,0.4,1008.6,1009.8,96.2,NaN,0
2019,7,20,0,0,27.2,0,34.2,2.7,1001.4,1002.5,69.7,NaN,12000
2019,7,21,3,0,23.5,3.1,206.3,1.3,996.4,997.5,96.3,NaN,0
2019,7,21,3,30,23.5,3.1,199.5,1.8,996.7,997.8,96.4,NaN,0
2019,7,22,9,0,24.5,0,204,2.4,1006.1,1007.2,94,NaN,0
2019,7,22,10,30,26.5,0,194.2,3.4,1005.8,1006.9,84.4,NaN,2220
2019,7,23,0,0,24.4,0,196.9,1.8,1005.4,1006.5,96.7,NaN,21180
2019,7,23,6,0,25,0,226.7,0,1004.6,1005.7,93,NaN,0
2019,7,24,2,30,25.5,0,204.3,4,1002.1,1003.2,91.9,NaN,0
2019,7,24,9,0,26.1,0,201.3,3.1,1003,1004.1,85.7,NaN,0
2019,7,24,17,30,27.1,0,220.4,2.8,1002.1,1003.2,82.4,NaN,1620
2019,7,26,22,0,24.9,21.8,223.5,1.6,1002.7,1003.8,95.8,NaN,660
2019,7,29,21,0,27.1,0,189.1,4.6,1007.3,1008.4,82.9,NaN,17580
2019,7,30,20,0,27.4,0,192.4,3.8,1005.2,1006.3,85.5,NaN,1260
2019,8,1,3,30,25.9,0,192.6,1.3,1009.9,1011,91,NaN,0
2019,8,1,7,0,26,0,181.3,2.6,1010.5,1011.6,87.7,NaN,0
2019,8,1,21,30,25.8,0,145.9,0,1010.3,1011.4,94.1,NaN,9840
2019,8,5,6,30,25.4,0,355.2,0,1009,1010.1,86.4,NaN,0
2019,8,5,21,0,26.8,0.8,236.8,0,1006.6,1007.7,93.4,NaN,14700
2019,8,6,9,0,30.9,0,50.9,1.4,1005.4,1006.5,50.3,NaN,7260
2019,8,9,7,30,27.4,0,26.5,0.5,1006,1007.1,80,NaN,4320
2019,8,10,12,0,33.8,0,51,1.9,1002.7,1003.8,53.7,NaN,6060
2019,8,10,14,30,34.8,0,191,2.6,1001.8,1002.9,55.1,NaN,7620
2019,8,11,1,0,28.9,0,73.7,1.9,1002.1,1003.2,59.6,NaN,0
2019,8,13,2,30,25.4,0,202.9,1.8,1000,1001.1,90,NaN,0
2019,8,13,18,0,29.2,0,211.1,0.2,999.8,1000.9,74.7,NaN,9120
2019,8,17,18,30,25.9,0,234.1,0,1000.2,1001.3,69,NaN,18720
2019,8,18,12,0,28.2,0,219.2,1.4,1005.8,1006.9,49.1,NaN,16020
2019,8,19,2,30,20.6,0,40,1.2,1007.4,1008.6,86.4,NaN,0
2019,8,19,12,30,30.2,0,261.9,1.1,1007.5,1008.6,58.1,NaN,12900
2019,8,20,3,0,23.5,0,23.7,1.2,1007.8,1008.9,81.3,NaN,0
2019,8,22,2,30,24.9,0.6,107,0,1004.8,1005.9,92.1,NaN,0
2019,8,22,10,30,29.1,4.3,349.1,1.2,1004.6,1005.7,67.6,NaN,5160
2019,8,22,15,0,27.5,4.3,219.1,0.4,1004.4,1005.5,77.2,NaN,5280
2019,8,23,1,0,22.8,0,115.9,0,1006.7,1007.8,90.8,NaN,0
2019,8,23,7,0,22.7,0,219.6,0,1006.9,1008,92.8,NaN,0
2019,8,23,16,30,27.3,0,269.7,0.8,1007,1008.1,62.6,NaN,4380
2019,8,23,20,30,21.9,0,49,0,1008.4,1009.6,72.5,NaN,4920
2019,8,25,20,0,22,0,126.3,0,1011.6,1012.8,82.3,NaN,22260
2019,8,28,7,0,22.4,0.9,359.9,0,1005.8,1006.9,96.5,NaN,0
2019,8,29,0,0,24.1,0.9,179.2,1,1005.8,1006.9,89.3,NaN,10260
2019,8,29,0,30,24,0,185.4,1.3,1005.7,1006.8,90.4,NaN,0
2019,8,29,13,30,26.7,0,186.3,3.3,1004.1,1005.2,77.1,NaN,4800
2019,8,29,21,0,19.5,13,76.2,0.2,1005.5,1006.7,83.6,NaN,9480
2019,8,30,11,30,26.5,0.5,212.3,1.6,1008.1,1009.2,57,NaN,10260
2019,9,1,0,30,19.7,0,69.5,1,1014.5,1015.7,93.2,NaN,0
2019,9,2,1,30,20.7,0,33.8,0.8,1015.8,1017,89.2,NaN,0
2019,9,4,7,30,23.7,1.3,93.8,2.2,1010.4,1011.5,83.6,NaN,0
2019,9,5,12,30,27.3,0.2,108.9,1.5,1009.2,1010.3,77.2,NaN,2940
2019,9,7,11,0,28.7,0,183.3,7.3,985.9,987,67.7,NaN,240
2019,9,7,16,0,24.1,1.8,195.7,16.8,996.3,997.4,84.1,NaN,240
2019,9,8,7,0,23.5,0,201.3,0,1006.2,1007.3,95.7,NaN,0
2019,9,8,10,30,25.4,0,221.7,2.5,1006.9,1008,84.4,NaN,660
2019,9,8,16,0,24.6,0.1,326.9,0,1005.9,1007,89.8,NaN,660
2019,9,9,4,0,22.9,2.1,56.9,0.9,1007.8,1008.9,95.4,NaN,0
2019,9,10,0,0,24.5,10.4,63.1,2.1,1007.8,1008.9,88.4,NaN,0
2019,9,10,8,0,26.6,0.2,165.9,2.1,1009.5,1010.6,75,NaN,4020
2019,9,11,7,30,22.7,0.6,197.3,1,1012.4,1013.6,96.2,NaN,0
2019,9,13,0,0,21.2,5.4,41.3,1.4,1012.9,1014.1,68.2,NaN,1440
2019,9,13,22,0,20.4,0,116.7,0,1011,1012.2,90.7,NaN,23520
2019,9,14,20,30,22.4,0,329.9,1.2,1010.5,1011.7,89.6,NaN,3900
2019,9,18,1,30,19.7,0,21,0.7,1012.6,1013.8,82.2,NaN,0
2019,9,18,6,30,19.1,0,20.4,0.7,1014.2,1015.4,85.7,NaN,0
2019,9,19,1,30,12.6,0,36.6,0.5,1016.2,1017.4,78.7,NaN,0
2019,9,19,2,0,12.1,0,53.3,1,1016.4,1017.6,81.6,NaN,0
2019,9,20,14,30,23.1,0,33.1,3.1,1013.7,1014.8,46.7,NaN,5280
2019,9,20,15,30,22.5,0,31.4,1.6,1013.8,1015,48.1,NaN,5280
2019,9,20,19,0,20.3,0,37.3,2.3,1015.2,1016.4,64.6,NaN,5280
2019,9,21,1,0,20.2,0,25.1,2.1,1015.6,1016.8,62.9,NaN,0
2019,9,21,13,0,19.3,1.2,22.4,3.5,1015.6,1016.8,77.4,NaN,0
2019,9,21,14,30,18.2,3.6,75.3,1.7,1015.8,1017,77.9,NaN,0
2019,9,22,3,30,16.2,11.8,31.1,3.7,1011.7,1012.9,89.8,NaN,0
2019,9,22,4,0,16.4,13.5,36.9,4.3,1011.1,1012.3,87.6,NaN,0
2019,9,23,15,0,23.5,0,254.6,0.6,1012.7,1013.8,48.6,NaN,21660
2019,9,24,16,0,22.8,0,245.5,1,1016.6,1017.8,61.1,NaN,22620
2019,9,25,0,30,15.4,0,37.7,0.9,1018.7,1019.9,91.3,NaN,0
2019,9,25,1,0,15,0,28.5,1.5,1018.6,1019.8,91.5,NaN,0
2019,9,25,5,30,13.5,0,17.3,1.9,1019.1,1020.3,89.7,NaN,0
2019,9,26,7,30,18.3,0,37.3,0.9,1021.6,1022.8,77.8,NaN,0
2019,9,26,16,30,23.3,0,340.1,0.8,1020.7,1021.9,62.8,NaN,4680
2019,9,26,19,0,19.8,0,169.2,0,1021,1022.2,84,NaN,4680
2019,9,26,23,0,18.9,0,20.8,1.1,1021.6,1022.8,90.2,NaN,4680
2019,9,28,4,0,20.4,0,14.8,1.1,1016.9,1018.1,82.6,NaN,0
2019,9,28,7,30,20,0,118.6,0,1017.3,1018.5,88,NaN,0
2019,9,28,19,0,21.7,0,160.7,0,1015.1,1016.3,85.5,NaN,9900
2019,9,29,1,0,19,0,55.2,0.8,1015.9,1017.1,89.5,NaN,0
2019,9,30,5,30,14.9,0,31.6,1.1,1014.7,1015.9,86.7,NaN,0
2019,9,30,23,30,18,0,42.2,0,1015.8,1017,95.1,NaN,17640
2019,10,1,1,0,18.1,0,48.1,0,1015.7,1016.9,93.7,NaN,0
2019,10,1,23,0,21.7,0,40.8,1.3,1014.7,1015.9,83.2,NaN,0
2019,10,2,4,0,22.8,0,57.5,1.7,1012.8,1014,77.2,NaN,0
2019,10,2,4,30,22.6,0,54,1.8,1012.8,1014,78.6,NaN,0
2019,10,2,7,30,22.6,0,96.4,2.3,1012.7,1013.9,75.1,NaN,0
2019,10,2,15,30,21.2,18.5,359.2,3.6,1005.1,1006.3,90.7,NaN,0
2019,10,4,8,0,19.6,0,188.7,0.5,1010.9,1012.1,97.3,NaN,3360
2019,10,5,4,30,18.9,0,234,0.4,1012.7,1013.9,88.3,NaN,0
2019,10,5,12,0,20.5,0,151.8,0,1014.6,1015.8,70.4,NaN,2280
2019,10,5,22,0,14.7,0,48.3,1.1,1017.4,1018.6,88.1,NaN,9000
2019,10,5,23,0,15,0,39.3,0.6,1017.8,1019,86.2,NaN,9000
2019,10,7,2,30,16.6,0.2,74.8,0,1018.3,1019.5,85.1,NaN,0
2019,10,8,10,30,20.3,1,335.1,0.8,1016.8,1018,69.9,NaN,4860
2019,10,9,2,0,8.9,0,33,0.7,1020.3,1021.5,81.7,NaN,0
2019,10,10,11,0,17.8,0,0.8,0.9,1015.2,1016.4,62.3,NaN,960
2019,10,10,18,30,17.2,0,33,1.4,1013,1014.2,58,NaN,1800
2019,10,11,4,30,13.2,0,39,0.6,1012.8,1014,81.9,NaN,0
2019,10,12,1,30,17.7,0,35.8,0.7,1012.8,1014,63.7,NaN,0
2019,10,14,17,30,14.8,NaN,353.2,2.8,1023.6,1024.8,50.8,NaN,24600
2019,10,15,9,0,11.7,0,3.1,0.7,1026.9,1028.1,64.7,NaN,3660
2019,10,15,19,0,13.7,0,344.5,0,1025.2,1026.4,81.8,NaN,30480
2019,10,16,14,30,19.3,NaN,352.8,0.3,1022.9,1024.1,62.7,NaN,21060
2019,10,16,15,0,19.1,NaN,324.5,0.6,1022.5,1023.7,60,NaN,22860
2019,10,17,17,30,16.7,NaN,331.2,0,1020.8,1022,65.6,NaN,10500
2019,10,19,2,30,13.3,NaN,28.6,0.8,1017.7,1018.9,87.3,NaN,0
2019,10,19,7,0,12,0,41.4,1.1,1018.1,1019.3,92.3,NaN,0
2019,10,22,1,0,14.2,NaN,30.2,1.3,1015.5,1016.7,82.8,NaN,0
2019,10,22,4,0,16.1,NaN,22.8,1.3,1015,1016.2,53.7,NaN,0
2019,10,23,14,0,19.9,NaN,71.8,1.8,1015.2,1016.4,51.9,NaN,1920
2019,10,25,8,30,15.1,NaN,12.7,1.6,1016.9,1018.1,69.4,NaN,2820
2019,10,25,20,0,16.7,NaN,300.1,0.6,1016.7,1017.9,79.4,NaN,18300
2019,10,25,23,30,15.3,NaN,282.4,0.9,1017.6,1018.8,73.5,NaN,18300
2019,10,28,10,0,15.1,0,190.1,2.5,1015.9,1017.1,54.6,NaN,8220
2019,10,29,12,0,17.3,0.6,280.8,0.9,1014.4,1015.6,41.8,NaN,13500
2019,10,29,20,0,12.4,0.6,8.6,0.5,1016.9,1018.1,63.1,NaN,27600
2019,10,29,21,30,11.5,0.6,128.2,0.5,1017.7,1018.9,67.4,NaN,27600
2019,12,1,7,0,5.7,0.1,49.7,0.8,1022.5,1023.7,82.2,NaN,0
2019,12,1,21,0,6.4,5.9,4,0,1017,1018.2,95.9,NaN,0
2019,12,2,0,0,5.4,5.9,342,2.6,1018.1,1019.3,85.7,NaN,0
2019,12,2,2,30,5.2,0,45,1.1,1017.8,1019,63.2,NaN,0
2019,12,2,15,30,4.1,0,346.9,3.3,1021,1022.2,60.1,NaN,18780
2019,12,3,6,0,-1,0.6,135.7,0,1023.4,1024.7,88.3,NaN,0
2019,12,3,9,0,0.8,0.6,215.2,0,1024.7,1026,85.6,NaN,480
2019,12,3,21,30,7.1,0.9,199.4,0,1024.2,1025.4,48,NaN,7560
2019,12,4,2,30,8.5,0,260.1,1,1024.9,1026.1,49.9,NaN,0
2019,12,6,1,0,-4.4,0,22.2,2.6,1036.3,1037.6,66.4,NaN,0
2019,12,6,3,0,-5.5,0,21.6,1.8,1036,1037.3,64.4,NaN,0
2019,12,6,6,0,-7.1,0,6.8,1.3,1036.2,1037.5,68,NaN,0
2019,12,7,5,30,-2,0,136.4,0,1029.1,1030.4,64.9,NaN,0
2019,12,7,12,30,6,0,202.1,1.8,1027.6,1028.9,55.7,NaN,14400
2019,12,8,13,0,6.3,0,8.3,1,1026.6,1027.8,56.6,NaN,17160
2019,12,8,13,30,6.9,0,283.9,1.2,1026.1,1027.3,55.3,NaN,18960
2019,12,9,4,30,0.3,0,34.8,1.7,1023.2,1024.5,80.9,NaN,0
2019,12,9,16,0,10.2,0,182.2,5.6,1019.5,1020.7,60,NaN,15300
2019,12,10,1,30,9.1,0,181.5,4.2,1019.1,1020.3,72.3,NaN,0
