Year,Month,Day,Hour,Minute,WeatherTest_30min3,WeatherTest_30min4,WeatherTest_30min5,WeatherTest_30min6,WeatherTest_30min7,WeatherTest_30min8,WeatherTest_30min9,WeatherTest_30min10,WeatherTest_30min11,WeatherTest_30min12,WeatherTest_30min13,WeatherTest_30min14,WeatherTest_30min15,WeatherTest_30min16,WeatherTest_30min17,WeatherTest_30min18
2019,7,25,4,0,192.7,1.3,1003.8,1006.7,97.2,0,0,23.9,0,202,0.8,1003.9,1006.8,97.2,0,0
2019,7,25,22,0,184.1,1.1,1002,1004.9,91.3,22.72,30060,25.7,0,158.6,1.9,1001.5,1004.4,90.4,22.72,30060
2019,7,26,0,30,204.8,3.7,1001.5,1004.4,93.6,22.72,30060,24.6,0.3,170.7,2.7,1001.2,1004.1,97.3,0,0
2019,7,26,6,30,182,3.1,1000.9,1003.8,97.3,0,0,24.5,1.1,180.2,3.4,1001.6,1004.5,97.3,0.01,0
2019,7,27,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,27,18,30,192.9,3.9,1000.8,1003.7,97.3,NaN,NaN,25,NaN,173.4,2.4,1001,1003.9,97.3,NaN,NaN
2019,7,28,16,30,198.4,3.4,1000.5,1003.4,97.3,1.39,0,25.9,48.3,190.3,2.9,1000.1,1003,97.3,1.91,120
2019,7,29,5,30,0,0,1002.2,1005.1,97.3,0,0,24,0.2,40,0.6,1002.3,1005.2,97.3,0,0
2019,7,29,17,0,188.9,4.5,1002.7,1005.5,79.6,15.8,13740,28.5,0.2,172.5,4.1,1002.5,1005.3,84,16.73,15180
2019,7,29,23,30,164.8,0.8,1004.2,1007.1,97.3,17.01,15600,26.4,3.1,185.7,1.9,1004,1006.9,97.3,17.01,15600
2019,7,30,13,30,198.2,5,1005.8,1008.7,95.4,2.54,0,25.8,20.7,184.6,2.9,1005.8,1008.7,97.3,3,0
2019,7,31,0,0,185.8,2.1,1007,1009.9,95.8,5.07,0,25.4,0,190.9,3.7,1006.7,1009.6,97.2,0,0
2019,7,31,4,30,174.2,2.2,1006.4,1009.3,91.5,0,0,25,0,182.6,2,1006.5,1009.4,92.4,0,0
2019,7,31,16,30,204.5,4.2,1005.7,1008.5,79.4,16.98,22140,28.4,0,195.6,4.9,1005.5,1008.3,79.8,18.37,25560
2019,7,31,20,30,177,4.6,1005.2,1008.1,89.6,19.42,28200,26.1,0,192.5,2.3,1006,1008.9,91.9,19.42,28200
2019,7,31,21,0,172.6,4,1005.6,1008.5,89.4,19.42,28200,25.7,0,209.5,2.6,1006.2,1009.1,94.8,19.42,28200
2019,8,1,8,0,203.8,5.1,1005.2,1008.1,92.1,0.16,0,27.1,0,188.2,5,1005.2,1008.1,89.6,0.54,240
2019,8,2,5,0,197.1,3.8,1005.4,1008.3,97.3,0,0,25.9,1.2,195.4,4.1,1005.5,1008.4,97.1,0,0
2019,8,2,22,30,187.5,1.5,1008.4,1011.3,97.3,3.78,0,25.7,4.5,163.1,2.4,1008.5,1011.4,97.3,3.78,0
2019,8,3,10,0,203,2.3,1009.8,1012.7,91,1.93,1440,28.7,1.1,202,4.2,1010.1,1012.9,83.8,3.54,3060
2019,8,3,14,0,224.2,4.1,1009.2,1012,76.5,11.57,12240,29.7,1.1,182.2,3.1,1008.8,1011.6,80,14.52,15720
2019,8,4,23,0,84.3,0.7,1009.4,1012.3,89.8,21.92,37020,24.9,0,22.4,0.7,1009.4,1012.3,92,21.92,37020
2019,8,5,18,30,321.6,2.8,1007,1009.8,65,21.24,34380,28.8,5.6,358.7,2.4,1007.7,1010.5,69.5,21.68,37800
2019,8,6,1,30,31.7,0.9,1008.3,1011.2,86.7,0,0,25.1,0,54,1.1,1007.9,1010.8,86.8,0,0
2019,8,6,8,30,169.6,0.7,1008.7,1011.6,85.8,0.97,1980,28.6,0,181.7,1.8,1008.9,1011.7,80.9,2.1,3180
2019,8,6,14,0,227.7,2.3,1008.2,1011,66.7,12.83,15540,30.8,0,235.9,3.3,1007.9,1010.7,64.5,14.76,16200
2019,8,8,2,30,28,0.3,1005.2,1008.1,87.5,0,0,26.1,0,36.4,0.9,1005.1,1008,88.6,0,0
2019,8,11,0,0,78.4,0.4,1006.2,1009.1,88.5,18.94,25380,25.7,0,53.5,0.8,1005.9,1008.8,93.7,0,0
2019,8,11,0,30,0,0,1006.2,1009.1,95,18.94,25380,25.5,0,304.3,0.8,1005.9,1008.8,94,0,0
2019,8,11,3,30,0,0,1005.7,1008.6,97.2,0,0,24.8,0,39.3,0.8,1005.1,1008,97.2,0,0
2019,8,12,2,0,90,0.2,1004.1,1007,92.9,0,0,25.1,0,0,0,1003.8,1006.7,94.4,0,0
2019,8,12,15,0,59.1,2.1,1001.1,1003.9,47.1,16.53,25500,35.8,0,101.8,4,1000.7,1003.5,40,19.32,29100
2019,8,12,19,0,128.7,1.6,1000.5,1003.3,54.3,23.72,39900,30.4,0,144,0.4,1000.9,1003.7,65.5,23.82,41160
2019,8,13,4,0,91.1,3.2,1000.8,1003.6,68.3,0,0,26.1,0,88.9,2.1,1000,1002.9,71.4,0,0
2019,8,13,8,30,73.2,3.1,999.6,1002.4,67.4,0.88,2340,28.7,0,281.7,1.4,999.5,1002.3,66.9,1.73,3060
2019,8,13,21,0,102.1,2.7,995.5,998.3,55.2,20.5,23880,26.2,1.4,149.7,2.1,996.7,999.5,81.8,20.5,23880
2019,8,14,1,30,135.6,2,996,998.8,97.2,0,0,25.4,11,139.9,3.6,995.1,997.9,92.3,0,0
2019,8,14,17,0,174.7,3.4,996.6,999.4,78.5,6.7,4620,29.3,59.6,190.6,2.6,996.7,999.5,83.4,7.95,6720
2019,8,14,17,30,179.6,2.6,996.7,999.5,78.4,7.56,6420,29,59.6,156.5,3.9,996.9,999.7,86.3,8.26,7440
