WeatherTest1,WeatherTest2,WeatherTest3,WeatherTest4,WeatherTest5,WeatherTest6,WeatherTest7,WeatherTest8,WeatherTest9,WeatherTest10,WeatherTest11,WeatherTest12,WeatherTest13,WeatherTest14,WeatherTest15,WeatherTest16,WeatherTest17,WeatherTest18,WeatherTest19,WeatherTest20,WeatherTest21,WeatherTest22,WeatherTest23,WeatherTest24,WeatherTest25,WeatherTest26,WeatherTest27,WeatherTest28,WeatherTest29,WeatherTest30,WeatherTest31,WeatherTest32,WeatherTest33,WeatherTest34,WeatherTest35,WeatherTest36,WeatherTest37,WeatherTest38,WeatherTest39,WeatherTest40,WeatherTest41,WeatherTest42,WeatherTest43,WeatherTest44,WeatherTest45,WeatherTest46,WeatherTest47,WeatherTest48,WeatherTest49,WeatherTest50,WeatherTest51,WeatherTest52,WeatherTest53,WeatherTest54,WeatherTest55,WeatherTest56,WeatherTest57,WeatherTest58,WeatherTest59,WeatherTest60,WeatherTest61,WeatherTest62,WeatherTest63,WeatherTest64,WeatherTest65,WeatherTest66,WeatherTest67,WeatherTest68,WeatherTest69,WeatherTest70,WeatherTest71,WeatherTest72,WeatherTest73,WeatherTest74,WeatherTest75,WeatherTest76,WeatherTest77,WeatherTest78,WeatherTest79,WeatherTest80,WeatherTest81,WeatherTest82,WeatherTest83,WeatherTest84,WeatherTest85,WeatherTest86,WeatherTest87,WeatherTest88,WeatherTest89,WeatherTest90,WeatherTest91,WeatherTest92,WeatherTest93,WeatherTest94,WeatherTest95,WeatherTest96,WeatherTest97,WeatherTest98,WeatherTest99,WeatherTest100,WeatherTest101,WeatherTest102,WeatherTest103,WeatherTest104,WeatherTest105,WeatherTest106,WeatherTest107,WeatherTest108,WeatherTest109,WeatherTest110,WeatherTest111,WeatherTest112,WeatherTest113,WeatherTest114,WeatherTest115,WeatherTest116,WeatherTest117,WeatherTest118,WeatherTest119,WeatherTest120,WeatherTest121,WeatherTest122,WeatherTest123,WeatherTest124,WeatherTest125,WeatherTest126,WeatherTest127,WeatherTest128,WeatherTest129,WeatherTest130,WeatherTest131,WeatherTest132,WeatherTest133,WeatherTest134,WeatherTest135,WeatherTest136,WeatherTest137,WeatherTest138,WeatherTest139,WeatherTest140,WeatherTest141,WeatherTest142,WeatherTest143,WeatherTest144,WeatherTest145,WeatherTest146,WeatherTest147,WeatherTest148,WeatherTest149,WeatherTest150,WeatherTest151,WeatherTest152,WeatherTest153,WeatherTest154,WeatherTest155,WeatherTest156,WeatherTest157,WeatherTest158,WeatherTest159,WeatherTest160,WeatherTest161,WeatherTest162,WeatherTest163,WeatherTest164,WeatherTest165,WeatherTest166,WeatherTest167,WeatherTest168,WeatherTest169,WeatherTest170,WeatherTest171,WeatherTest172,WeatherTest173,WeatherTest174,WeatherTest175,WeatherTest176,WeatherTest177,WeatherTest178,WeatherTest179,WeatherTest180,WeatherTest181,WeatherTest182,WeatherTest183,WeatherTest184,WeatherTest185,WeatherTest186,WeatherTest187,WeatherTest188,WeatherTest189,WeatherTest190,WeatherTest191,WeatherTest192,WeatherTest193,WeatherTest194,WeatherTest195,WeatherTest196,WeatherTest197,WeatherTest198,WeatherTest199,WeatherTest200,WeatherTest201,WeatherTest202,WeatherTest203,WeatherTest204,WeatherTest205,WeatherTest206,WeatherTest207,WeatherTest208,WeatherTest209,WeatherTest210,WeatherTest211,WeatherTest212,WeatherTest213,WeatherTest214,WeatherTest215,WeatherTest216,WeatherTest217,WeatherTest218,WeatherTest219,WeatherTest220,WeatherTest221,WeatherTest222,WeatherTest223,WeatherTest224,WeatherTest225,WeatherTest226,WeatherTest227,WeatherTest228,WeatherTest229,WeatherTest230,WeatherTest231,WeatherTest232,WeatherTest233,WeatherTest234,WeatherTest235,WeatherTest236,WeatherTest237,WeatherTest238,WeatherTest239,WeatherTest240,WeatherTest241,WeatherTest242,WeatherTest243,WeatherTest244,WeatherTest245,WeatherTest246,WeatherTest247,WeatherTest248,WeatherTest249,WeatherTest250,WeatherTest251,WeatherTest252,WeatherTest253,WeatherTest254,WeatherTest255,WeatherTest256,WeatherTest257,WeatherTest258,WeatherTest259,WeatherTest260,WeatherTest261,WeatherTest262,WeatherTest263,WeatherTest264,WeatherTest265,WeatherTest266,WeatherTest267,WeatherTest268,WeatherTest269,WeatherTest270,WeatherTest271,WeatherTest272,WeatherTest273,WeatherTest274,WeatherTest275
2019,5,17,9,30,24.1,0,62.5,2.2,1010.3,1013.3,45.9,3.52,8580,24.1,0,93.2,2.5,1010.3,1013.3,45.6,3.49,8580,24.2,0,77.3,2.5,1010.3,1013.3,45,3.46,8520,24.2,0,73.5,2.3,1010.3,1013.3,44.9,3.44,8460,24.2,0,92.6,2.3,1010.3,1013.3,45.5,3.41,8400,24,0,82.9,1.9,1010.3,1013.3,45.4,3.38,8340,24,0,70.1,2.8,1010.3,1013.3,45.5,3.35,8280,24,0,50.3,2.1,1010.3,1013.3,45.4,3.32,8220,24,0,38.9,2.4,1010.3,1013.3,45.3,3.29,8160,23.9,0,90.2,3,1010.3,1013.3,45.6,3.26,8100,23.9,0,75.4,2.5,1010.3,1013.3,45.7,3.23,8040,23.9,0,56.4,2.2,1010.4,1013.4,46.1,3.2,7980,23.9,0,91.7,2.7,1010.4,1013.4,45.8,3.17,7920,23.8,0,73.2,3.2,1010.4,1013.4,45.7,3.14,7860,23.8,0,70.4,2.6,1010.4,1013.4,46.7,3.11,7800,24.2,0,78.8,1.1,1010.3,1013.3,46.9,3.57,8580,24.2,0,97.2,1.8,1010.3,1013.3,46.2,3.6,8580,24.2,0,47.2,2,1010.3,1013.3,46.8,3.63,8580,24.2,0,82.4,2.1,1010.3,1013.3,45.5,3.65,8580,24.1,0,91.4,2.7,1010.3,1013.3,45.4,3.68,8580,24.1,0,86.3,2.7,1010.3,1013.3,45.8,3.71,8580,24.1,0,81.1,3.2,1010.3,1013.3,45.7,3.74,8580,24.1,0,81.6,2.6,1010.3,1013.3,45.3,3.77,8580,24,0,55.9,2.2,1010.4,1013.4,45.8,3.8,8580,24.1,0,56.2,1.5,1010.4,1013.4,46.3,3.82,8580,24.2,0,44.9,1.4,1010.4,1013.4,46.8,3.85,8580,24.2,0,50.1,2.7,1010.4,1013.4,45.8,3.88,8580,24.2,0,62.6,1.8,1010.4,1013.4,46.5,3.91,8580,24.2,0,82,1.5,1010.4,1013.4,45.5,3.94,8580,24.3,0,101.6,2.1,1010.4,1013.4,46.2,3.96,8580
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,21,11,0,21.8,0,252.6,4,1004,1007,32.1,9.58,17820,21.8,0,254.6,3.9,1004.1,1007.1,33.1,9.53,17760,21.8,0,232.7,3.5,1004.1,1007.1,33,9.47,17700,21.9,0,265,4.6,1004.1,1007.1,38.2,9.42,17640,21.7,0,248.5,2.3,1004,1007,38,9.35,17580,21.7,0,234.5,3,1004.1,1007.1,39.7,9.31,17520,21.5,0,272.2,3.7,1004.1,1007.1,40.8,9.25,17460,21.4,0,254.3,4.1,1004.1,1007.1,39.7,9.2,17400,21.5,0,239.6,4.1,1004.1,1007.1,39.9,9.14,17340,21.6,0,216.4,4.7,1004.1,1007.1,40,9.09,17280,21.7,0,231.7,2.5,1004.1,1007.1,42,9.03,17220,21.5,0,238,2.7,1004.1,1007.1,41.9,8.97,17160,21.5,0,238,3.9,1004.1,1007.1,41.3,8.92,17100,21.4,0,240.8,2.9,1004.1,1007.1,42.6,8.87,17040,21.3,0,207.8,2.6,1004.1,1007.1,43.5,8.81,16980,21.9,0,268.1,5.2,1004,1007,33.5,9.68,17940,22,0,285.8,4.8,1004,1007,32.5,9.75,18000,22.1,0,260.9,3.2,1004,1007,31.8,9.81,18060,22,0,245.7,4.4,1004,1007,31.6,9.85,18120,22,0,295.8,5,1003.9,1006.9,32.4,9.92,18180,22.3,0,253.7,4.6,1003.9,1006.9,34,9.97,18240,22.4,0,264.4,4.6,1004,1007,33.5,10.03,18300,22.4,0,270.5,3.9,1004,1007,33.1,10.09,18360,22.4,0,289,3.8,1004,1007,31.3,10.14,18420,22.5,0,286.9,3.6,1004,1007,31,10.2,18480,22.7,0,279.9,3,1004,1007,32.6,10.26,18540,22.8,0,276.1,5,1004,1007,31.2,10.32,18600,22.8,0,264.5,5.3,1004,1007,31.1,10.37,18660,22.7,0,280.2,4.8,1004,1007,31.2,10.43,18720,22.6,0,270.6,2.7,1004,1007,32.1,10.49,18780
2019,5,21,18,0,19.6,0,239.1,4.2,1002.1,1005.1,56.1,29.4,43020,19.7,0,227.2,6,1002.1,1005.1,54.3,29.39,42960,19.8,0,220.8,4.8,1002.1,1005.1,54.2,29.38,42900,19.9,0,219.7,4.1,1002.1,1005.1,54.2,29.36,42840,19.9,0,230.6,3.7,1002.1,1005.1,53.8,29.35,42780,20,0,235.9,3.8,1002.1,1005.1,52.2,29.33,42720,20,0,227,3.7,1002,1005,51.9,29.32,42660,20.2,0,228.9,5.1,1002,1005,50.4,29.3,42600,20.3,0,226.5,5,1002,1005,50.3,29.29,42540,20.4,0,223.4,4.2,1002,1005,49.2,29.27,42480,20.5,0,240.5,4,1002,1005,47.1,29.26,42420,20.5,0,216.7,4.8,1002,1005,45.1,29.24,42360,20.5,0,235.5,4.6,1002,1005,43.2,29.22,42300,20.5,0,262.5,3.9,1002,1005,46.2,29.21,42240,20.6,0,227.7,4.9,1002,1005,47.2,29.19,42180,19.4,0,226.8,4.3,1002.1,1005.1,56.3,29.43,43140,19.4,0,232,4.1,1002.1,1005.1,57.5,29.44,43200,19.4,0,225,3,1002.1,1005.1,58.2,29.46,43260,19.3,0,226.6,4.5,1002.1,1005.1,57.9,29.47,43320,19.2,0,223.6,4.2,1002.1,1005.1,59.2,29.48,43380,19.1,0,226.2,5,1002.1,1005.1,58.6,29.49,43440,19,0,233.8,4.4,1002.1,1005.1,59.7,29.51,43500,19,0,216.5,4.1,1002.1,1005.1,59.5,29.52,43560,18.9,0,220.2,4.3,1002.1,1005.1,60.9,29.53,43620,18.8,0,197,4.4,1002.1,1005.1,61.6,29.54,43680,18.7,0,218,3.6,1002.1,1005.1,62.3,29.55,43740,18.6,0,218.6,4.6,1002.1,1005.1,62.3,29.56,43800,18.5,0,219.3,4.4,1002.1,1005.1,62.6,29.58,43860,18.5,0,221.1,4,1002.1,1005.1,63.6,29.59,43920,18.5,0,218.4,4.2,1002.1,1005.1,63.4,29.6,43980
2019,5,21,21,30,15.2,0,193.2,2.2,1003.6,1006.7,77,29.94,46740,15.2,0,196.9,2.4,1003.6,1006.7,76.9,29.94,46740,15.2,0,204.2,2.3,1003.6,1006.7,77,29.94,46740,15.2,0,180.4,2.4,1003.6,1006.7,76.9,29.94,46740,15.2,0,193,2.4,1003.6,1006.7,76.8,29.94,46740,15.2,0,184.8,2.8,1003.6,1006.7,76.8,29.94,46740,15.2,0,177,2.4,1003.6,1006.7,76.7,29.94,46740,15.2,0,173.3,2.3,1003.6,1006.7,76.6,29.94,46740,15.2,0,167.9,2.8,1003.6,1006.7,76.8,29.94,46740,15.2,0,171.8,2,1003.6,1006.7,76.9,29.94,46740,15.2,0,178.3,1.8,1003.6,1006.7,76.9,29.94,46740,15.3,0,184,1.5,1003.6,1006.7,77.1,29.94,46740,15.3,0,191.1,2.6,1003.6,1006.7,76.9,29.94,46740,15.3,0,175.5,1.8,1003.6,1006.7,76.7,29.94,46740,15.3,0,182.6,1.9,1003.6,1006.7,76.2,29.94,46740,15.2,0,193.2,2.6,1003.6,1006.7,76.8,29.94,46740,15.2,0,189.4,2.7,1003.6,1006.7,76.7,29.94,46740,15.2,0,197.2,2.5,1003.6,1006.7,77,29.94,46740,15.2,0,184.8,2.8,1003.6,1006.7,77,29.94,46740,15.2,0,200.1,3,1003.6,1006.7,76.9,29.94,46740,15.2,0,196.5,2.2,1003.6,1006.7,77,29.94,46740,15.2,0,206.3,1.7,1003.6,1006.7,77.1,29.94,46740,15.2,0,191.3,2,1003.6,1006.7,77.4,29.94,46740,15.1,0,199.4,2.3,1003.6,1006.7,77.4,29.94,46740,15.1,0,199.9,2.2,1003.6,1006.7,77.7,29.94,46740,15.1,0,172.8,1.8,1003.6,1006.7,77.8,29.94,46740,15,0,185.4,2.1,1003.6,1006.7,77.9,29.94,46740,15,0,188.4,2.1,1003.6,1006.7,78,29.94,46740,15,0,190.7,2.9,1003.6,1006.7,78,29.94,46740,15,0,179.6,2.5,1003.6,1006.7,77.8,29.94,46740
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,23,17,0,25.3,0,204.5,3.8,1005.4,1008.3,35,27.48,39360,25.4,0,203.6,3.8,1005.5,1008.4,35,27.45,39300,25.5,0,207.5,3.4,1005.4,1008.3,37.4,27.42,39240,25.5,0,192.8,2.9,1005.4,1008.3,38.1,27.39,39180,25.4,0,168.4,3.5,1005.4,1008.3,37.8,27.37,39120,25.4,0,180.5,3.6,1005.4,1008.3,37.6,27.34,39060,25.4,0,164.4,3.1,1005.5,1008.4,37.5,27.31,39000,25.5,0,175.1,2.8,1005.4,1008.3,39.4,27.28,38940,25.4,0,179,2.6,1005.4,1008.3,39.6,27.26,38880,25.4,0,180.6,2.9,1005.4,1008.3,38.9,27.23,38820,25.5,0,180.2,3,1005.4,1008.3,41.1,27.2,38760,25.3,0,199.4,3.1,1005.4,1008.3,44.7,27.17,38700,25.3,0,174.6,3.1,1005.4,1008.3,45.1,27.14,38640,25.2,0,198.9,2.3,1005.4,1008.3,46.4,27.11,38580,25.1,0,184.5,2.7,1005.4,1008.4,45.9,27.08,38520,25.2,0,197.5,2.5,1005.5,1008.5,37.2,27.53,39480,25.2,0,191.6,3.5,1005.5,1008.5,35,27.56,39540,25.3,0,171.8,2.7,1005.5,1008.4,35.4,27.58,39600,25.2,0,195.2,2.5,1005.5,1008.5,35.8,27.61,39660,25.2,0,199.9,2.5,1005.5,1008.5,35.6,27.63,39720,25.3,0,207.1,2,1005.6,1008.5,35.9,27.66,39780,25.4,0,220.3,2.9,1005.6,1008.5,34.8,27.69,39840,25.4,0,194.2,3.1,1005.6,1008.5,34.7,27.71,39900,25.4,0,211.5,3.1,1005.6,1008.5,35,27.74,39960,25.4,0,214,3.2,1005.5,1008.4,33.6,27.76,40020,25.3,0,201.2,1.9,1005.5,1008.4,33.3,27.79,40080,25.3,0,210.7,3.4,1005.5,1008.4,33.9,27.81,40140,25.4,0,205.9,3.1,1005.5,1008.4,35.2,27.83,40200,25.5,0,205.9,2.5,1005.5,1008.4,36.1,27.86,40260,25.5,0,196.4,2.8,1005.5,1008.4,35.6,27.88,40320
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
