TempIn,HumIn,TempCoil,TempFac,HumFac
15.107356527169,61.9246693409252,17.6458699106959,11.4209582297429,74.1495628921171
19.876238490385,45.3228353616002,17.4488535249152,16.5602746125811,45.6762183600391
15.1540082411191,65.2351193255148,17.9343535098221,10.1828344356447,84.6413197216988
18.8328475421584,51.9273043890343,18.5963148658212,15.039282866012,59.659606133041
16.9086258908631,61.8149108369675,18.1089722103938,12.8026806564241,78.4002141172876
21.2511286979294,51.5645480483919,19.045345020017,21.9835770779288,41.5098872109183
24.0580060477451,48.1192695416624,20.3664592367288,23.2301061450583,44.6691738372478
17.8045598947978,59.7170890274803,19.4933218622893,14.0035095536815,68.522725948524
25.7454859645556,45.7601004946364,20.5824271360103,24.4097055786058,52.807290111646
19.3650977627355,32.7195829691454,18.4171713677909,16.54419539963,37.635826240239
16.7828892472519,47.2674260114803,18.2605638268522,11.6283593944213,59.30498489273
16.9665374360767,57.3986742646483,18.4907820045748,13.1942815263059,70.007870521168
20.9114389645791,35.856577055441,18.8213518704194,19.2297751101877,34.1070484511134
16.1309646960731,59.4943143283282,17.9535708538292,10.7689274318982,76.6255358250203
17.7899533449714,48.8813196387688,18.1926512030757,18.5045666281299,37.4900557117955
24.4228495500448,34.94642246928,19.6731792832028,21.3446516461777,38.5445567504002
23.6761512667242,39.6004991752932,20.1902063130436,22.0983818806643,39.323371756907
17.8281662920939,46.8885612806947,19.463500663576,12.5609986727392,54.2330085828826
16.197102590037,45.1922971943242,17.4091529631301,11.9621419498936,51.7292283612115
17.3852829281904,56.7984243502051,19.3806588451615,13.4901038451892,67.3537513885168
21.9359480150469,51.3691376166162,19.6208755908414,20.1407994105033,47.9255781441277
19.9885559648826,60.5937905674468,19.6964599019372,16.9967735941844,72.323498600646
20.228505818204,51.022321593232,20.2010782800466,17.4309651375724,64.3657217067927
25.0337533079419,47.4984549398522,21.2611631955563,23.679538121649,47.5457827785979
22.4920266890501,47.2026492277934,20.1697865840506,20.4304185718381,50.1534066648399
19.9504410058986,70.3200613653384,20.7268670381136,16.5732282060167,83.1515839962424
23.3183384596802,71.1420799450578,21.0169263290664,21.4675135973124,73.8399939700039
22.3786388040052,70.7364077923174,21.1016018697527,20.2508361547701,80.2778028616585
20.7191857216882,36.1312797660836,19.0654303423173,18.4775481585631,40.6712733573722
17.9923114320305,57.1045906369539,18.7300842282132,13.8026043591918,66.5843568905286
24.072333092864,33.1024334613684,20.4726466637136,21.6529728238075,38.2838992029255
17.7442917013437,64.1602233696013,19.4629057050313,12.5917978468733,80.4599071499999
23.337643738419,51.0927901751611,21.3631851177366,22.5767620712567,54.5802435012892
20.8639415518452,62.5298083139096,20.6511426785572,18.0189149899774,72.6723269686631
19.9637080643693,64.9479990030911,21.0959727488437,17.9234198936845,70.5900890674764
22.1528251669325,42.7393281913645,20.605831668016,23.4915874189785,35.3912369302066
24.4433608704512,47.163364648225,21.3397392638586,25.784129970541,47.2191517876153
25.2463089644022,52.1316533890036,21.7155757767649,23.7911763647836,52.7775719655606
21.0325703587184,63.8674226803326,21.1753907125476,18.4555314370922,65.9874693427209
20.9182065682758,60.7664995351187,21.2879299882148,18.242097303443,71.3050199232381
19.9432907886182,56.9659553448869,20.4501471833799,15.2818426236886,60.0280498875476
18.4760989104113,66.4835471780676,19.9656578031469,13.1544556139663,79.911043301235
17.5059828279227,66.4704309059224,19.6215617760178,12.1402513879296,81.7184888607937
17.3890086796306,63.7588145292613,19.7036038588463,12.7716610388124,77.8818617960607
22.611497100605,48.5353114805273,23.2444006938114,17.9283362218625,62.520829433318
21.5279840110891,59.1097974706898,22.510584640644,16.6634931848668,72.5048149577105
23.343648884983,51.4511645769629,22.2724214128483,18.1614793054636,64.8736005118729
24.2198317523853,40.841144073787,22.7414026984205,24.8882021635948,37.548102397657
22.9898434445627,60.8005568586487,23.3661360342545,20.6118483837615,70.3816777409383
23.1182058589818,70.1401905872156,23.8180084533265,18.3392627840569,86.9180972856571
25.3494338622438,54.9933680678536,23.7569503435248,22.7303774212476,63.8727519854244
25.0742853865968,61.9282362482617,23.4826941187251,20.7624704013204,75.2094867402059
25.7291823099733,52.3357764203039,23.4625221072755,22.4521995589182,63.5406161536555
23.6326892602092,56.2591192662171,23.3221174396968,20.0106849217363,68.3248521872684
21.9017097755554,69.9580784855599,22.7331291719495,18.303224615466,79.0606126866063
24.9446836734465,48.6735005704797,23.7487560130004,22.3957026844978,53.8351767659198
24.5933959873406,62.7806067222567,23.3001820023157,20.5902851697213,70.7370517882347
25.1825465344288,55.8064481821836,23.3610178038521,23.1583114382463,55.5763938403273
26.3126053651209,41.4415062947792,23.5303886334339,23.2097803073694,47.618337344084
24.1251688589336,53.9901577932294,24.1285779666043,18.7598670039446,69.8218688541611
22.7466741889854,65.4223470690433,23.6429857237522,17.4732442002469,79.4841418387957
21.5616267673779,68.0797291208018,23.3413513428655,16.3994060304573,83.0925715399377
26.1678309132434,38.3358593050071,24.3814019358317,20.9035311018142,46.1864217916979
23.6092440558087,60.1385387789264,23.9450313976891,18.9480998263982,70.3379273042319
22.5841299160996,60.6157415074809,23.4943411119389,18.866934091668,68.6246587262158
25.8731270073578,45.7978677754465,23.6723594557251,21.0068321174117,53.1923884403203
23.5468821863404,53.259591973208,23.9749423373431,18.586151417077,62.7867826022281
25.5600522563319,54.7669631856509,23.962550487426,23.7810092590367,56.2800603026664
27.0570850288794,52.903622853363,24.6771251159712,23.8069838409717,57.704568471426
26.059919563291,59.069874281432,24.3566042717929,21.4825744207534,67.444983429597
24.3358912164871,62.644742549091,24.8456128518831,20.4134262069642,76.3416016781709
27.5991944508675,49.7593566715019,24.7681019989396,25.5772993901275,53.8934663263867
25.6359125807096,52.0015735534327,24.1319062110666,21.2427813933048,61.5516586039387
28.5507017592475,35.8209644543927,25.4340083053322,27.1166268385685,34.4331054179349
28.1463470141742,45.6007450425931,25.3344792461016,26.3511003249041,49.6661812626401
23.4138069397254,68.463992619016,24.2639266994771,18.4948116828331,79.7751667296617
28.3018311176081,43.1218765892144,25.0413528657514,27.7107189350231,39.3038738077853
24.7479718436018,50.6229738352022,25.164921961176,20.4027912481578,59.9400456900039
25.5634049655195,62.8731286304809,24.36838806171,23.9689491235242,66.9942850356818
25.4648418431938,71.672257584749,25.4539096681972,21.9068340213802,83.8072359378204
27.9119181102487,51.7383356274705,25.3784613973537,25.9121118114884,52.5690036290335
24.9463021174604,70.5481587578151,25.0423035323469,20.2690651672601,86.6272627662498
24.510159854396,69.3950670816754,25.209228519083,21.091325706097,85.7789217327852
26.4718356780669,68.7985993545489,25.9064947042748,24.0147922837499,76.2895749787063
26.7466457228249,70.5673346563794,25.3113621201041,23.4032714811276,78.8942047204329
26.6641914460803,71.5988331603154,25.4261331163951,22.7202115781749,79.8599025039738
26.3251039928255,71.556646770253,26.7559797744508,22.6038777293284,84.4095880788041
28.970514203259,57.1747762488256,27.3599075320379,24.5577529297015,74.7618116737318
29.7470635164434,46.0819957189391,27.6687128301258,26.4843187608664,48.4679052015088
31.65866353155,36.4028234015208,28.8375998721323,28.9674375577073,38.038209790639
29.4883361932702,43.4739467303418,28.7289942732109,25.3924694393059,54.9582662998409
26.6815394508783,43.1010809890497,27.8079260555316,22.8892991484736,52.6720343911396
30.7673541479843,46.2665048220515,28.9883101105664,29.3144296230553,41.2128820206912
25.8391211272211,50.3446363920132,26.8403710363196,24.5177838237837,51.2758741932511
27.8981806929913,45.6305412438328,28.2105126648044,27.3552286475552,40.3347435904581
28.4178807955588,48.2479534700629,28.3710792923974,29.1721780069743,40.270847901884
31.5137589046159,42.358397693168,28.7311168775342,28.2989762816959,48.6271495857562
29.4487662202115,45.4349725776253,29.1930116210569,25.6544020054933,56.9518742972856
26.0840602439476,46.6667983584361,27.1256138677789,23.5624376805353,55.935488723964
28.0629257375193,57.5142369032925,27.2683096250642,25.5109242110978,61.720030209315
24.9262247923086,74.0986591439503,25.6555740116721,21.997845991664,83.923751454066
25.6067142511118,75.3892450919423,25.9059052696857,23.416563952773,84.3124460299808
26.9687776343569,69.7811863273318,28.0019647251004,23.076480872659,83.1184502707419
26.5975132886957,69.1753434067446,27.7633869932921,23.0896238410706,83.9805282821559
30.7922525599966,53.2203553099621,29.0883550994739,28.4497215840777,58.6800648561013
29.2194212677888,67.062231877009,29.1089724117491,24.6616739830129,79.4362675265206
27.2940982898293,70.7982058917873,28.2102285661227,24.5719304742066,77.9487419213282
28.9083691025151,58.4796553311976,27.8697876186774,26.5520389829002,64.8925391391652
27.5190569088006,66.1247363722124,27.3457791790111,24.5560716097017,80.1600417798873
26.1512061872158,70.8640564853067,27.2657940708836,22.9732598864281,84.4483824477058
27.9066373304317,61.7231052653129,27.7794360776009,28.5437986489443,56.5268642638333
28.0708983432231,62.0504726023461,28.4568527668813,24.5226220185204,72.6679476675198
27.5000077929135,67.0838235168424,28.4936334035746,23.4889031630512,78.1814249987834
30.9967790691932,58.1125645906021,28.5158616425257,27.3689066113244,67.0137721217537
30.4731214303393,58.1934629097421,30.4521396006182,27.72036480292,67.8078550905461
29.7232234422963,59.7391524695608,30.1563889728787,27.4579958409387,65.3712579881088
28.109529238026,71.1627050487547,28.0949645844837,24.6667878578807,81.4943424488758
27.9857943993276,68.9963094723246,28.5912590497864,24.310600001509,78.711493904311
27.9992454008626,72.0064033856327,28.7248467770397,24.4555566930197,83.6638560861601
28.9880478236547,72.70692477967,30.3024220802052,25.7458998830282,85.2134909449993
31.2096077113532,67.1286565885812,29.945916367658,25.9277971945172,80.2315094156668
29.3902446274071,73.6962741952274,30.1627324045456,25.6360702869818,84.0235682976325
28.5038489530678,77.2274891330984,28.7292140910251,25.497320450818,90.4787409698091
28.2986592556318,74.1188507672578,29.3824700666353,25.3718522086724,86.0122910281928
31.8632225509859,65.3661879381272,29.7530332960574,28.8122181160477,72.4497539881204
28.3772152553002,75.4289901671434,27.4629162247323,25.7752770498817,78.1458745016618
28.6448164012626,68.4447400747207,29.6936234690042,25.9657241199626,77.2292122028925
32.6633646865037,58.3952004817273,30.6207875359729,29.1006045947795,71.8129530124051
31.2436442858853,65.8807870310088,30.0597271483832,27.9114708544535,76.4615637909026
31.3978930870829,67.7962534228613,30.9379450748208,31.7548873915442,67.4647854120925
30.6967473160877,68.3254579638495,31.2427780970444,28.4626585657391,76.7710751319656
29.602097532423,72.0283919000328,30.0260756836171,26.2174674359462,85.6906214759094
30.3852793066887,75.2195985171,28.7321790047712,29.0442263482739,77.1899286360944
29.0627631782333,75.2721892597563,28.4042509229429,26.2857440160121,85.3674794639232
29.1910734804663,74.8060905361581,28.254629376273,26.3967032895954,84.7439488846024
29.8665890352916,71.901583043201,29.9064638989209,27.060057438716,79.5839653068044
29.9504473681178,69.9375139834121,30.5232914214409,26.8542379022318,81.0669627230114
31.4833916452016,59.955042029343,31.9717193180645,26.9392511670615,74.1713061806054
32.107118814264,60.5391833835495,31.3448546158074,34.9595116028741,49.0751337940177
34.5636899713419,55.3062991131765,32.1847427167435,32.9011387332807,60.614080362378
30.8694784248142,62.0832960893642,30.9856300171394,25.9017468599077,78.6760206448288
34.8217106543963,52.5650417090378,32.8981196484123,30.6275717309711,59.7078845303917
31.0894712555287,60.7706408896069,32.348038637737,26.9954488882547,74.5524516376518
32.2954746376293,48.0911264584739,32.7330120164662,34.1574810886518,36.0552891048191
35.4972974021816,46.1005389555755,33.3082379726097,33.4026120913928,46.3486891141576
30.7105864532509,69.1786195567184,31.9785355548076,27.0196152678816,81.6692308339704
33.3728436805956,50.0644638352674,32.7927106951887,31.4470119591269,57.0171363255186
32.3287264488312,53.9992507038083,32.6498118243442,29.3571013281692,61.0284596566216
31.0826928795207,55.6388961846113,32.1210341036398,27.6757273547968,62.2519236816992
30.1783785845155,68.2863129969313,31.3357481302663,26.5402536389304,76.967958150228
31.3139931733755,75.3276860130327,29.2309679498184,28.7060700321486,75.7608062114553
31.6658379745184,69.0543581957905,31.0102580990719,29.6155023817197,70.1144851166442
29.1578389787982,72.0858687606879,30.3731258985673,25.6995240343321,82.4122976053994
30.3494277898108,68.3564598570188,31.1692984575626,28.4020452762147,73.478551961392
32.7117843224527,59.5361537024872,31.2227744295492,28.9861810346637,71.7896584202919
31.4244473002385,69.303367132639,31.4901048863897,27.5296470807484,83.2232746449168
34.4716923153372,52.3681583102283,32.653733711335,30.7718950949699,60.1824440821796
34.3660130776451,53.6200784348207,32.1392809114915,31.3414795599065,61.3816405851218
33.6838564718225,52.546110308764,31.8641540753455,30.5722689546435,58.9751509739667
30.6570652570496,59.4580193125422,31.8872054640053,27.2717255592564,69.8028906317705
29.9866489062698,68.2872440645383,30.7368524296738,25.7517119981208,82.2288679200395
29.4369465471415,65.336575951195,30.964042201415,25.6120863126869,78.0821631236258
28.8331159319637,67.6160108847245,30.6326824543897,24.4419320858863,82.7390483738029
28.7801329992018,69.9110970653552,30.6826166239616,25.6393970721526,81.2262526137388
26.2287468991333,66.7353564081902,29.1653537543533,20.7372435956732,85.0076730754004
32.2252472274181,54.3543961296729,30.6518928722203,28.3217397143781,59.4200550559636
26.5777275954994,65.0306795072142,28.6961365691942,21.4234659390169,81.3856163288598
30.0157796241331,51.8597111664848,29.8068033881896,27.3263518671565,58.0087052891118
27.4438291758633,57.5398509647831,28.637930224994,23.6272996449464,65.7363066507009
31.0356370710222,43.8661186649024,29.7662439470531,28.0883220455107,48.4587900242103
27.0188796955828,63.8545902847134,27.7808031053139,26.4230411895008,65.6005425855233
31.750289834171,47.0585137194051,29.7931611557301,28.2906620951206,54.7276433716714
31.252462175985,49.9699555891258,30.1383106191127,28.4201878645239,55.3526272456424
29.9130485471645,51.3705002620287,30.1112904333635,25.5075948392868,67.8475768995599
27.1533375725048,68.1981184717989,27.6645275317447,24.0093332974082,81.4237321861619
29.5309547835484,59.0295284521284,28.8357579208935,29.336766694834,56.4826779001961
25.5797022127927,65.0886975930888,27.6444255390319,22.2567265804261,77.8124934531188
25.9639310183655,66.0939536652249,27.340199846681,24.2596229150573,68.5615112890795
28.9629347970661,45.0939449007112,27.6120027325527,24.3537993495183,53.7134106800561
25.7192266050888,66.4609141266896,26.6480402584174,23.9808088807661,68.5995733877182
28.1030087435685,51.1838669628083,27.7760602315402,28.592027674654,44.4046972759776
30.4342893952833,46.56184780574,27.7557643167185,26.2466519419105,57.1218978579335
26.1622440282292,65.5198020777375,26.188403066261,22.2064949094917,72.1610364563758
25.9907289554617,65.1799130625181,26.2993676906248,22.5776390712937,74.7950193056432
28.7636314137655,65.6412980266243,25.4576393129056,28.1030046938933,57.0644437719935
26.743569987903,66.9738192446107,26.412043102624,23.9231331417997,79.1773214044161
27.7230886288652,63.7509696693437,25.931049887602,28.8739637073911,59.0223296846587
26.1203763970756,68.3650075314843,26.5564536749836,23.1914020952185,80.6283733780932
25.9146218846705,70.0771909845238,26.84584766937,23.508840992187,79.9613895506512
28.358740738089,64.2256395949228,26.6077848064508,27.8958116265327,64.3728768419811
27.7255247665322,71.0557954742367,26.7063458356031,25.3287849766085,78.0505761153934
27.9503427076589,66.6570428641626,28.0508979341491,25.6171424872573,74.3927692710468
28.2140556689059,63.6400472428412,27.12363441611,25.2685390606135,70.3501478601021
26.4429848285287,69.813642115267,27.1146286000501,24.9184551944116,78.1519779289695
27.0830796680709,66.1537502739723,26.9235879810863,24.3239983976584,77.41083599301
26.9162417254206,66.2181587645226,26.9323946177173,24.1358669708576,77.9550522288778
27.0281516698691,64.9057075732208,26.7332792050705,26.7634057025798,67.9888170247054
28.0198177311337,62.2144659857045,26.5421843736171,26.0109953679421,69.9281891751439
26.497527268393,66.1932914919392,26.2438580230663,23.7071222903667,78.2921017145869
27.0221678176169,66.55313369782,25.9690253119744,24.4273758689592,79.171120624668
26.5402286457605,67.3056929073984,26.0891766949651,24.4413795795752,80.7119531211595
27.1414971554776,65.6935972159944,24.7958277565966,29.0279863344697,62.6105087847547
27.0310566272522,70.7265017254976,25.9686052903224,24.2720033881855,79.0882398730435
26.3887940433934,60.1128483116817,25.6621296070309,23.5702032544262,70.2624151922872
26.0991541276311,53.3609622626444,25.5782596437837,23.5880559667358,58.5468190968715
25.418995807247,52.8068290951202,25.2147542310536,24.4611585276067,53.3968633469523
25.4746423616995,61.7467265389961,25.8239911048239,21.209788654847,74.2160055275602
25.4818020840448,64.177895876952,25.9124424288803,21.6769942122916,77.0812437890644
22.939902790706,50.3488331898033,23.2669984624856,20.4577655361629,55.8080236387883
22.0869639135273,56.3574065241272,22.2043103730763,19.2330093205431,66.6332049508752
22.0560739741085,62.9523898259138,21.9238817235297,17.7364933838007,73.4183655901077
22.3651969042997,69.9488578778381,22.8992908054467,19.1829072420083,77.9384999927448
22.3389938028163,67.7275912165836,22.7987483397365,18.8161239667861,74.48072060146
22.7645915310098,61.9328551341535,22.2961404488511,18.9012734933233,73.953832182415
22.7611187655267,48.7335812525742,23.6717687445454,18.6549688504035,60.5970117744501
23.6163299250235,49.0684316293474,22.7305344720552,18.756563831988,62.8517214525649
25.6548231456817,44.5449145028912,23.7515999383359,24.2121273176176,44.9937419638392
25.9756761779185,41.7143373182473,23.5277466550677,24.1349540422591,46.0843066474946
24.638168523053,46.8100809821693,22.9813590401713,20.2191523737613,59.1603892605449
19.3273909679515,56.5680425326027,22.2605626756085,15.069526498558,69.8214829564897
26.3141513610313,44.0457221427362,23.7105436560677,24.8514731566662,46.7687990625234
22.4261095280632,59.4648880653712,22.8093717572167,18.7156897237053,69.054443505773
23.6735907924903,61.08754275733,23.1315243227891,20.3364995740604,75.1016611850896
24.703714014117,59.0388587755523,24.0115312177413,21.8445639712679,68.0035009060216
24.284367597799,59.1002983784745,22.9785387373466,20.2831210103341,74.3713166917763
22.975476937962,62.4409481436669,22.8915710289197,19.5095995745731,74.6989133402427
25.7887142692216,43.0822028403378,23.6446502879306,26.7591086441471,41.2172494791497
22.697986137628,61.9541554632079,21.4219475483582,19.6283181712598,74.7191534557207
22.234228348719,65.3913925108377,21.3430304713092,19.5589739850323,76.4400857308834
21.2718263085851,63.63849477833,20.7020569644019,18.235172427338,75.5773525371257
26.2843195398826,53.4003958568572,21.8148216506533,25.5142107190824,52.8676083181356
23.0478933813416,75.8916278876577,21.416943563786,20.6028091426704,86.7600613096037
21.8752664914988,75.8309721570367,20.7442860547998,20.705212954212,84.1432308475113
23.475098636315,67.0829052091447,20.4943745439441,20.5262778698574,73.2914853237176
22.8416830579472,64.6862267351701,20.4841639825047,20.3745987279728,73.9284541365269
21.9953031325584,65.7716270464493,21.4375788819953,19.231495878571,74.6656952261881
22.8497407620756,55.2217214113303,20.8359068596446,20.8127683546191,60.1093308524041
21.2486038665442,65.5558611317796,20.0516881924596,17.8315924118441,70.441801992826
20.6376457405438,57.9301325959149,20.3192614531622,16.1157638930572,68.5081731160891
21.0010917713397,59.6637968634491,20.6200255399938,17.2639518243291,69.0804704077165
19.7323326462687,57.4716998793913,20.1093061618143,15.8565306815676,71.1436119039223
20.8293198577457,59.3401063225463,20.1557299120684,22.6753430270184,51.6878850823701
15.7035260178164,56.4675703264378,18.7210148955449,10.2149308750665,75.5399047780423
20.663926436071,46.8924224872491,19.3550449390311,19.0411112787422,49.8766086577566
19.6648571990598,58.8962655937972,19.3213553699748,19.3235727194108,60.0026664197256
24.0564674136542,46.9631415148137,19.8742871724083,22.2962965767314,49.301152771182
22.723521787234,51.254927579017,20.0165811988102,19.1783209560196,59.3410107544179
22.6720365332482,42.618608706773,19.5860926243251,19.9855138885121,54.8270609765777
20.3109891576237,53.4750593942659,18.8640956035963,17.0741916377718,60.1630378796785
18.0079482398809,54.1614300467524,18.7138559023725,14.2927146026875,58.6762651754434
17.3104129551509,51.8940265732775,18.1071387203412,13.6777556726217,57.6809308359314
20.5373712570475,43.7682774853081,18.0601644203438,21.4778592983784,33.0227120177439
22.2136588072709,39.409726816697,18.4512136031346,21.3918351497802,39.991732502905
17.8815600907873,63.2528528944865,17.4481580748673,15.245680178729,75.3728293865646
17.9403179566967,63.1027114310736,17.481521852629,16.029813825884,70.9386683041641
16.9917314735753,60.7737103592058,17.8319896595461,14.1483240863603,68.0227291908049
18.445774539497,55.1107991666769,16.6748695335574,15.5754392060174,59.3507252184977
18.3286965294868,53.7694649659468,17.3598991702723,19.7478628459766,44.5597715833463
19.5856048244729,59.611835125697,17.7548181144562,16.2844581437246,72.778033231393
16.7383417143589,58.9754719806973,16.4566775126474,13.9376976068061,69.7486413921204
16.7090280826105,58.780136763391,16.3744756725323,13.3332401350717,72.7486789399694
17.8545145143549,55.4729579266331,16.9973798688869,15.214557341648,65.0083457276419
17.1876866830822,57.3586375418073,16.7772105059386,13.9469713570204,70.3967606035671
16.4322959413529,56.8504671433301,16.3406108793407,13.7044694799463,69.6903640937662
19.4309922433725,51.0140715163928,16.8919480963428,19.4756558442327,54.0528113398519
19.74239819499,52.8564106717137,17.6343358193072,17.2627656275803,58.9117095791546
17.3657595796034,54.8753574489586,16.3138634914405,17.6316678986104,53.3159823250436
20.8180145405821,46.377390914794,17.1841416208394,19.1094680710388,48.3992760971778
20.0768625572376,43.4940218761213,17.4118495672277,22.0034581897102,36.5388918019144
15.5734398176326,45.9542350187586,15.5262396875268,12.8757397044624,57.3521097437229
14.6674311912202,54.0606749900448,15.8450866599379,9.76186890480606,72.2881772938121
13.5655119171618,49.7032766616105,15.5470976543055,8.35145924368363,70.2709544902609
13.3191602509859,56.2714868372533,15.0969052011029,8.13283107330525,75.1185851298943
20.4100711757696,49.1433343642949,17.3953355868354,18.7658425330966,56.5082419901151
16.8747655175475,43.0632605082142,16.1648298369719,13.3235127584048,54.5365604368442
11.9389745240184,59.4038257294641,14.736864832807,6.96583728640673,78.1886976391157
15.6327453049956,52.3481197378669,15.2530268139869,17.179922949733,44.7683893307206
20.1873240907889,54.1294033942793,17.4126005268551,16.4236852891523,69.8968155276216
17.6161034833523,73.5106019697928,14.8554560776593,15.6210330567412,80.494363783958
14.2656963424474,48.1352625835981,13.354707685281,10.2043182056189,59.4825109903007
11.7410061939225,54.8514695345784,13.551093979824,7.1186358952787,73.8424870378893
16.2296875585179,48.7719439010001,12.7995330331353,16.7737403353162,43.5621310976565
18.1269647104882,39.4668559161061,13.0116580378202,16.559369538199,38.6923050454663
15.1521298979497,59.5646639278671,13.1503581844943,11.6427948199922,70.8054136353873
11.7342674045287,62.4464503787814,13.0179337813719,6.5505003875079,81.019692211209
11.3737642996216,62.2704795556321,12.6309264568829,6.9805369133496,80.4732348167779
16.4041544746701,47.1954322103366,13.6103076355053,15.9306509912036,45.7004093731387
15.7350559753475,38.037696871827,13.1164972199254,12.0982708877899,37.6738436567452
14.2410431128487,32.2553232212441,12.2044821533416,11.6590966550837,33.7820614109026
12.992433166555,44.1916297194242,12.4404324457085,7.4891531528004,56.439274070398
11.9281069910229,57.4209267290892,12.0077966057647,7.46311523298997,66.9948839427129
14.3956601559536,47.044662444987,12.5448629053202,12.8622678408728,42.8438695660157
15.0577707421813,68.2094709883682,14.3109184529117,11.5446270039102,70.9730124044841
14.7449709731665,68.1266651821007,14.1783213997027,13.0150091622868,73.7860102548383
16.122606212026,55.5699094890545,13.7902691156611,15.809481784162,50.1431983863281
14.5826873264962,56.2623096984902,12.34049811028,16.4897515962552,48.0785730095035
14.866453442923,50.4881108490015,12.4535020185057,13.5730753905107,48.4104592330875
16.2194323475835,48.4438200865003,12.7552255324631,14.7012693820353,49.1592800593292
12.3144530243284,66.3574532866593,12.6092066940103,8.79503619588473,80.7532717864222
15.3952319708869,72.2618274165472,14.0178342114711,12.8076849630895,76.8944588785193
15.5106255155424,76.5399170501766,13.681980397862,13.3842965408546,82.4445456462953
11.6894442544435,30.7608053158237,11.3352645770156,5.56597499876606,40.7840630324533
12.8860041904987,47.0435876835868,11.9752387121283,8.3005470495123,55.7083878370075
14.9996580768892,63.4316759074142,13.8251925830934,14.4200723875241,55.8524892127578
15.6739437322038,53.5607837467217,12.720944204466,17.7931014348498,47.0909239792257
12.045854267053,64.6608831916023,11.9670238169103,9.13328568223855,80.1781561412414
12.4814921937636,64.6248686506423,11.4521372950215,8.3583376079033,78.3023853883357
13.6130911244598,68.4208389045283,13.0689585273252,11.4521312969193,74.9092363933252
12.6738452774334,73.3645481517824,11.5211873032906,10.0037929527585,81.5233844757565
14.477756605075,81.7748088292973,13.6901232725196,11.7376562324164,87.5980705652409
15.8314218072115,83.6642337634742,13.2271748824474,13.5658661873584,88.2835629304964
15.4922725267778,85.8263883836822,13.1515083717691,12.8692299340798,89.5629793351695
16.3251187921961,82.7061993769399,15.0471636895544,14.0521706356992,86.9419075743981
15.6995986970669,84.8541078245207,13.8158940464577,13.489100451014,89.0221076084331
16.1200700901485,84.3120316478329,15.1816841321704,13.2741503449229,89.5201920974581
16.3773825709846,83.7277403629945,14.100159903128,13.098370998391,89.5447931419476
16.4870532247643,82.4443378532165,14.4702880185318,13.8676917474481,90.18013193809
15.965416823016,87.1098487894263,14.0855825432806,13.7888239452452,89.021521615774
