WeatherTest1,WeatherTest2,WeatherTest3,WeatherTest4,WeatherTest5,WeatherTest6,WeatherTest7,WeatherTest8,WeatherTest9,WeatherTest10,WeatherTest11,WeatherTest12,WeatherTest13,WeatherTest14,WeatherTest15,WeatherTest16,WeatherTest17,WeatherTest18,WeatherTest19,WeatherTest20,WeatherTest21,WeatherTest22,WeatherTest23,WeatherTest24,WeatherTest25,WeatherTest26,WeatherTest27,WeatherTest28,WeatherTest29,WeatherTest30,WeatherTest31,WeatherTest32,WeatherTest33,WeatherTest34,WeatherTest35,WeatherTest36,WeatherTest37,WeatherTest38,WeatherTest39,WeatherTest40,WeatherTest41,WeatherTest42,WeatherTest43,WeatherTest44,WeatherTest45,WeatherTest46,WeatherTest47,WeatherTest48,WeatherTest49,WeatherTest50,WeatherTest51,WeatherTest52,WeatherTest53,WeatherTest54,WeatherTest55,WeatherTest56,WeatherTest57,WeatherTest58,WeatherTest59,WeatherTest60,WeatherTest61,WeatherTest62,WeatherTest63,WeatherTest64,WeatherTest65,WeatherTest66,WeatherTest67,WeatherTest68,WeatherTest69,WeatherTest70,WeatherTest71,WeatherTest72,WeatherTest73,WeatherTest74,WeatherTest75,WeatherTest76,WeatherTest77,WeatherTest78,WeatherTest79,WeatherTest80,WeatherTest81,WeatherTest82,WeatherTest83,WeatherTest84,WeatherTest85,WeatherTest86,WeatherTest87,WeatherTest88,WeatherTest89,WeatherTest90,WeatherTest91,WeatherTest92,WeatherTest93,WeatherTest94,WeatherTest95,WeatherTest96,WeatherTest97,WeatherTest98,WeatherTest99,WeatherTest100,WeatherTest101,WeatherTest102,WeatherTest103,WeatherTest104,WeatherTest105,WeatherTest106,WeatherTest107,WeatherTest108,WeatherTest109,WeatherTest110,WeatherTest111,WeatherTest112,WeatherTest113,WeatherTest114,WeatherTest115,WeatherTest116,WeatherTest117,WeatherTest118,WeatherTest119,WeatherTest120,WeatherTest121,WeatherTest122,WeatherTest123,WeatherTest124,WeatherTest125,WeatherTest126,WeatherTest127,WeatherTest128,WeatherTest129,WeatherTest130,WeatherTest131,WeatherTest132,WeatherTest133,WeatherTest134,WeatherTest135,WeatherTest136,WeatherTest137,WeatherTest138,WeatherTest139,WeatherTest140,WeatherTest141,WeatherTest142,WeatherTest143,WeatherTest144,WeatherTest145,WeatherTest146,WeatherTest147,WeatherTest148,WeatherTest149,WeatherTest150,WeatherTest151,WeatherTest152,WeatherTest153,WeatherTest154,WeatherTest155,WeatherTest156,WeatherTest157,WeatherTest158,WeatherTest159,WeatherTest160,WeatherTest161,WeatherTest162,WeatherTest163,WeatherTest164,WeatherTest165,WeatherTest166,WeatherTest167,WeatherTest168,WeatherTest169,WeatherTest170,WeatherTest171,WeatherTest172,WeatherTest173,WeatherTest174,WeatherTest175,WeatherTest176,WeatherTest177,WeatherTest178,WeatherTest179,WeatherTest180,WeatherTest181,WeatherTest182,WeatherTest183,WeatherTest184,WeatherTest185,WeatherTest186,WeatherTest187,WeatherTest188,WeatherTest189,WeatherTest190,WeatherTest191,WeatherTest192,WeatherTest193,WeatherTest194,WeatherTest195,WeatherTest196,WeatherTest197,WeatherTest198,WeatherTest199,WeatherTest200,WeatherTest201,WeatherTest202,WeatherTest203,WeatherTest204,WeatherTest205,WeatherTest206,WeatherTest207,WeatherTest208,WeatherTest209,WeatherTest210,WeatherTest211,WeatherTest212,WeatherTest213,WeatherTest214,WeatherTest215,WeatherTest216,WeatherTest217,WeatherTest218,WeatherTest219,WeatherTest220,WeatherTest221,WeatherTest222,WeatherTest223,WeatherTest224,WeatherTest225,WeatherTest226,WeatherTest227,WeatherTest228,WeatherTest229,WeatherTest230,WeatherTest231,WeatherTest232,WeatherTest233,WeatherTest234,WeatherTest235,WeatherTest236,WeatherTest237,WeatherTest238,WeatherTest239,WeatherTest240,WeatherTest241,WeatherTest242,WeatherTest243,WeatherTest244,WeatherTest245,WeatherTest246,WeatherTest247,WeatherTest248,WeatherTest249,WeatherTest250,WeatherTest251,WeatherTest252,WeatherTest253,WeatherTest254,WeatherTest255,WeatherTest256,WeatherTest257,WeatherTest258,WeatherTest259,WeatherTest260,WeatherTest261,WeatherTest262,WeatherTest263,WeatherTest264,WeatherTest265,WeatherTest266,WeatherTest267,WeatherTest268,WeatherTest269,WeatherTest270,WeatherTest271,WeatherTest272,WeatherTest273,WeatherTest274,WeatherTest275
2019,6,10,15,30,22.5,13.2,162.6,1.7,1003.5,1006.4,55.4,10.02,0,22.5,13.2,172.2,1.8,1003.5,1006.4,55.7,10,0,22.5,13.2,162.6,2,1003.5,1006.4,56.4,9.97,0,22.3,13.2,164.8,1.5,1003.5,1006.4,56.4,9.96,0,22.4,13.2,174.4,1.1,1003.5,1006.4,54.1,9.93,0,22.4,13.2,171.6,2.2,1003.5,1006.4,55.8,9.91,0,22.3,13.2,156.1,1.7,1003.6,1006.5,57,9.88,0,22.2,13.2,204.2,1.6,1003.6,1006.5,58.3,9.85,0,22.1,13.2,248.3,1.4,1003.6,1006.5,58.7,9.83,0,22,13.2,246.1,1.3,1003.6,1006.5,56.3,9.81,0,22.1,13.2,230.9,0.8,1003.6,1006.5,55.6,9.79,0,22.3,13.2,208.2,1.1,1003.7,1006.6,57.2,9.76,0,22.3,13.2,177.3,1.8,1003.7,1006.6,58.3,9.74,0,22.3,13.2,184.8,1.6,1003.7,1006.6,58.6,9.72,0,22.3,13.2,180.6,0.9,1003.7,1006.6,58,9.68,0,22.5,13.2,165.6,1.2,1003.5,1006.4,55.4,10.07,0,22.4,13.2,193.4,1.2,1003.5,1006.4,56.1,10.09,0,22.3,13.2,204.9,0.6,1003.5,1006.4,55.8,10.1,0,22.2,13.2,170.9,0.4,1003.5,1006.4,56.9,10.13,0,22.2,13.2,183.2,1.1,1003.5,1006.4,56.4,10.14,0,22.4,13.2,164.6,1.3,1003.5,1006.4,57.5,10.17,0,22.5,13.2,172.3,1.4,1003.5,1006.4,57,10.18,0,22.6,13.2,172.1,1.7,1003.5,1006.4,57,10.21,0,22.5,13.2,193.1,2,1003.5,1006.4,55.5,10.22,0,22.4,13.2,180.5,2.2,1003.4,1006.3,53.9,10.25,0,22.3,13.2,150.7,1.8,1003.4,1006.3,53.7,10.26,0,22.3,13.2,127.6,1.5,1003.4,1006.3,53.7,10.28,0,22.3,13.2,116.6,1.8,1003.4,1006.3,51.4,10.3,0,22.3,13.2,152.5,1.4,1003.4,1006.3,50.7,10.32,0,22.3,13.2,147.8,1.1,1003.4,1006.3,52.2,10.33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,13,20,0,20.7,0,54.4,0.4,1006.2,1009.1,56.5,28.37,42780,20.7,0,0,0,1006.2,1009.1,56.4,28.37,42780,20.7,0,95.3,0.2,1006.2,1009.1,56.3,28.37,42780,20.8,0,47.2,0.5,1006.2,1009.1,56.1,28.37,42780,20.8,0,50.9,0.3,1006.2,1009.1,56.1,28.37,42780,20.8,0,0,0,1006.2,1009.1,56,28.37,42780,20.8,0,118.1,0.3,1006.2,1009.1,55.9,28.37,42780,20.8,0,51.3,0.7,1006.2,1009.1,55.9,28.37,42780,20.9,0,72,0.7,1006.1,1009,55.8,28.37,42780,21,0,68.7,0.4,1006.1,1009,55.3,28.37,42780,21,0,32.1,0.2,1006.1,1009,55.2,28.37,42780,21.1,0,47,0.2,1006.1,1009,55.2,28.37,42780,21.1,0,344.2,0.5,1006.1,1009,55,28.37,42780,21.1,0,319.8,1.1,1006.1,1009,55.1,28.37,42780,21.1,0,323.6,1.2,1006.1,1009,55,28.37,42780,20.6,0,33.3,0.8,1006.3,1009.2,56.4,28.37,42780,20.6,0,31.8,0.6,1006.3,1009.2,56.8,28.37,42780,20.6,0,41.7,0.9,1006.3,1009.2,56.9,28.37,42780,20.6,0,37.9,0.8,1006.3,1009.2,56.9,28.37,42780,20.5,0,10.3,0.9,1006.3,1009.2,56.9,28.37,42780,20.5,0,128,0.2,1006.3,1009.2,57,28.37,42780,20.5,0,88,0.5,1006.3,1009.2,57.1,28.37,42780,20.5,0,91.5,0.5,1006.3,1009.2,56.8,28.37,42780,20.4,0,42.1,1,1006.3,1009.2,57.2,28.37,42780,20.3,0,48.6,1,1006.2,1009.1,57.6,28.37,42780,20.3,0,61.1,0.8,1006.2,1009.1,58,28.37,42780,20.3,0,45.7,1.2,1006.2,1009.1,58,28.37,42780,20.3,0,51.1,1,1006.2,1009.1,58.1,28.37,42780,20.2,0,34.2,1.1,1006.2,1009.1,58.4,28.37,42780,20.2,0,52.9,1.1,1006.2,1009.1,58.6,28.37,42780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,14,6,30,17.9,0,9.6,1.2,1004.4,1007.3,78.3,0.05,0,17.8,0,1.1,1.2,1004.4,1007.3,78.5,0.05,0,17.8,0,6.7,1.2,1004.4,1007.3,79.1,0.04,0,17.8,0,36.8,0.9,1004.4,1007.3,79.3,0.04,0,17.8,0,18.5,1,1004.4,1007.3,79.2,0.04,0,17.8,0,8.2,0.7,1004.4,1007.3,80,0.04,0,17.7,0,37.6,0.8,1004.4,1007.3,80.7,0.04,0,17.7,0,18.6,0.9,1004.4,1007.3,80.6,0.04,0,17.7,0,7,0.8,1004.5,1007.4,81,0.03,0,17.7,0,28.8,0.6,1004.5,1007.4,81.5,0.03,0,17.6,0,20.1,0.6,1004.5,1007.4,82.3,0.03,0,17.4,0,17.1,0.6,1004.5,1007.5,83.4,0.03,0,17.4,0,25.5,0.2,1004.4,1007.4,83.8,0.03,0,17.4,0,34.1,0.5,1004.4,1007.4,83.8,0.03,0,17.4,0,24.6,0.7,1004.5,1007.5,83.8,0.02,0,17.9,0,26.2,0.5,1004.4,1007.3,77.6,0.05,0,17.9,0,103.3,0.7,1004.4,1007.3,77.5,0.05,0,17.9,0,37.1,0.4,1004.4,1007.3,78,0.05,0,17.9,0,36.4,0.6,1004.4,1007.3,78.5,0.06,0,17.8,0,94.8,0.5,1004.4,1007.3,78.3,0.06,0,17.8,0,81.5,0.3,1004.4,1007.3,78.8,0.06,0,17.8,0,0,0.1,1004.4,1007.3,79.1,0.06,0,17.8,0,0,0,1004.4,1007.3,79.1,0.07,0,17.7,0,68.9,0.3,1004.4,1007.3,79.5,0.07,0,17.7,0,54.8,0.7,1004.4,1007.3,79.7,0.07,0,17.8,0,48.6,0.9,1004.4,1007.3,79.7,0.07,0,17.8,0,43.4,0.6,1004.5,1007.4,80,0.08,0,17.8,0,35,0.8,1004.5,1007.4,79.7,0.08,0,17.8,0,29.7,0.9,1004.5,1007.4,79.1,0.08,0,17.8,0,357.2,0.7,1004.5,1007.4,79,0.09,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
