Year,Month,Day,Hour,Minute,WeatherTest_trend3,WeatherTest_trend4,WeatherTest_trend5,WeatherTest_trend6,WeatherTest_trend7,WeatherTest_trend8,WeatherTest_trend9,WeatherTest_trend10,WeatherTest_trend11,WeatherTest_trend12,WeatherTest_trend13,WeatherTest_trend14,WeatherTest_trend15,WeatherTest_trend16,WeatherTest_trend17,WeatherTest_trend18,WeatherTest_trend19,WeatherTest_trend20,WeatherTest_trend21,WeatherTest_trend22,WeatherTest_trend23,WeatherTest_trend24,WeatherTest_trend25,WeatherTest_trend26,WeatherTest_trend27,WeatherTest_trend28,WeatherTest_trend29,WeatherTest_trend30,WeatherTest_trend31,WeatherTest_trend32,WeatherTest_trend33,WeatherTest_trend34,WeatherTest_trend35,WeatherTest_trend36,WeatherTest_trend37,WeatherTest_trend38,WeatherTest_trend39,WeatherTest_trend40,WeatherTest_trend41,WeatherTest_trend42,WeatherTest_trend43,WeatherTest_trend44,WeatherTest_trend45,WeatherTest_trend46,WeatherTest_trend47,WeatherTest_trend48,WeatherTest_trend49,WeatherTest_trend50,WeatherTest_trend51,WeatherTest_trend52,WeatherTest_trend53,WeatherTest_trend54,WeatherTest_trend55,WeatherTest_trend56,WeatherTest_trend57,WeatherTest_trend58,WeatherTest_trend59,WeatherTest_trend60,WeatherTest_trend61,WeatherTest_trend62,WeatherTest_trend63,WeatherTest_trend64,WeatherTest_trend65,WeatherTest_trend66,WeatherTest_trend67,WeatherTest_trend68,WeatherTest_trend69,WeatherTest_trend70,WeatherTest_trend71,WeatherTest_trend72,WeatherTest_trend73,WeatherTest_trend74,WeatherTest_trend75,WeatherTest_trend76,WeatherTest_trend77,WeatherTest_trend78,WeatherTest_trend79,WeatherTest_trend80,WeatherTest_trend81,WeatherTest_trend82,WeatherTest_trend83,WeatherTest_trend84,WeatherTest_trend85,WeatherTest_trend86,WeatherTest_trend87,WeatherTest_trend88,WeatherTest_trend89,WeatherTest_trend90,WeatherTest_trend91,WeatherTest_trend92,WeatherTest_trend93,WeatherTest_trend94,WeatherTest_trend95,WeatherTest_trend96,WeatherTest_trend97,WeatherTest_trend98,WeatherTest_trend99,WeatherTest_trend100,WeatherTest_trend101,WeatherTest_trend102,WeatherTest_trend103,WeatherTest_trend104,WeatherTest_trend105,WeatherTest_trend106,WeatherTest_trend107,WeatherTest_trend108,WeatherTest_trend109,WeatherTest_trend110,WeatherTest_trend111,WeatherTest_trend112,WeatherTest_trend113,WeatherTest_trend114,WeatherTest_trend115,WeatherTest_trend116,WeatherTest_trend117,WeatherTest_trend118,WeatherTest_trend119,WeatherTest_trend120,WeatherTest_trend121,WeatherTest_trend122,WeatherTest_trend123,WeatherTest_trend124,WeatherTest_trend125,WeatherTest_trend126,WeatherTest_trend127,WeatherTest_trend128,WeatherTest_trend129,WeatherTest_trend130,WeatherTest_trend131,WeatherTest_trend132,WeatherTest_trend133,WeatherTest_trend134,WeatherTest_trend135,WeatherTest_trend136,WeatherTest_trend137,WeatherTest_trend138,WeatherTest_trend139,WeatherTest_trend140,WeatherTest_trend141,WeatherTest_trend142,WeatherTest_trend143,WeatherTest_trend144,WeatherTest_trend145,WeatherTest_trend146,WeatherTest_trend147,WeatherTest_trend148,WeatherTest_trend149,WeatherTest_trend150,WeatherTest_trend151,WeatherTest_trend152,WeatherTest_trend153,WeatherTest_trend154,WeatherTest_trend155,WeatherTest_trend156,WeatherTest_trend157,WeatherTest_trend158,WeatherTest_trend159,WeatherTest_trend160,WeatherTest_trend161,WeatherTest_trend162,WeatherTest_trend163,WeatherTest_trend164,WeatherTest_trend165,WeatherTest_trend166,WeatherTest_trend167,WeatherTest_trend168,WeatherTest_trend169,WeatherTest_trend170,WeatherTest_trend171,WeatherTest_trend172,WeatherTest_trend173,WeatherTest_trend174,WeatherTest_trend175,WeatherTest_trend176,WeatherTest_trend177,WeatherTest_trend178,WeatherTest_trend179,WeatherTest_trend180,WeatherTest_trend181,WeatherTest_trend182,WeatherTest_trend183,WeatherTest_trend184,WeatherTest_trend185,WeatherTest_trend186,WeatherTest_trend187,WeatherTest_trend188,WeatherTest_trend189,WeatherTest_trend190,WeatherTest_trend191,WeatherTest_trend192,WeatherTest_trend193,WeatherTest_trend194,WeatherTest_trend195,WeatherTest_trend196,WeatherTest_trend197,WeatherTest_trend198,WeatherTest_trend199,WeatherTest_trend200,WeatherTest_trend201,WeatherTest_trend202,WeatherTest_trend203,WeatherTest_trend204,WeatherTest_trend205,WeatherTest_trend206,WeatherTest_trend207,WeatherTest_trend208,WeatherTest_trend209,WeatherTest_trend210,WeatherTest_trend211,WeatherTest_trend212,WeatherTest_trend213,WeatherTest_trend214,WeatherTest_trend215,WeatherTest_trend216,WeatherTest_trend217,WeatherTest_trend218,WeatherTest_trend219,WeatherTest_trend220,WeatherTest_trend221,WeatherTest_trend222,WeatherTest_trend223,WeatherTest_trend224,WeatherTest_trend225,WeatherTest_trend226,WeatherTest_trend227,WeatherTest_trend228,WeatherTest_trend229,WeatherTest_trend230,WeatherTest_trend231,WeatherTest_trend232,WeatherTest_trend233,WeatherTest_trend234,WeatherTest_trend235,WeatherTest_trend236,WeatherTest_trend237,WeatherTest_trend238,WeatherTest_trend239,WeatherTest_trend240,WeatherTest_trend241,WeatherTest_trend242,WeatherTest_trend243,WeatherTest_trend244,WeatherTest_trend245,WeatherTest_trend246,WeatherTest_trend247,WeatherTest_trend248,WeatherTest_trend249,WeatherTest_trend250,WeatherTest_trend251,WeatherTest_trend252,WeatherTest_trend253,WeatherTest_trend254,WeatherTest_trend255,WeatherTest_trend256,WeatherTest_trend257,WeatherTest_trend258,WeatherTest_trend259,WeatherTest_trend260,WeatherTest_trend261,WeatherTest_trend262,WeatherTest_trend263,WeatherTest_trend264,WeatherTest_trend265,WeatherTest_trend266,WeatherTest_trend267,WeatherTest_trend268,WeatherTest_trend269,WeatherTest_trend270
2019,6,26,22,30,163.5,1,1012,1014.9,73.6,29.58,49620,19.7,0,179.4,1.1,1012,1014.9,73.1,29.58,49620,19.7,0,179.5,1,1012,1014.9,72.9,29.58,49620,19.7,0,180,0.8,1012,1014.9,72.3,29.58,49620,19.7,0,173.4,1,1012,1014.9,72.6,29.58,49620,19.8,0,179.7,1.2,1012,1014.9,71.9,29.58,49620,19.8,0,178.2,1.2,1012,1014.9,70.8,29.58,49620,19.8,0,176.7,1.2,1012,1014.9,71.3,29.58,49620,19.7,0,171.6,1.1,1011.9,1014.8,72.8,29.58,49620,19.7,0,171.7,1.1,1011.9,1014.8,73.2,29.58,49620,19.6,0,181.2,1.3,1011.9,1014.8,73.8,29.58,49620,19.6,0,167.9,1.2,1011.9,1014.8,73.9,29.58,49620,19.6,0,171.6,1.3,1011.9,1014.8,74.4,29.58,49620,19.7,0,168.3,1.3,1011.9,1014.8,73.7,29.58,49620,19.9,0,166.9,1.3,1011.8,1014.7,71.4,29.58,49620,19.3,0,158.6,1.1,1012,1014.9,77.4,29.58,49620,19.2,0,165.2,1.2,1012,1014.9,79.8,29.58,49620,19.2,0,174.2,1.3,1012,1014.9,79.6,29.58,49620,19.3,0,178.3,1.4,1012,1014.9,76.4,29.58,49620,19.5,0,181.8,1.6,1012,1014.9,73.6,29.58,49620,19.7,0,177.8,1.5,1012,1014.9,72,29.58,49620,19.8,0,178.3,1.1,1012,1014.9,71.5,29.58,49620,19.9,0,182.9,1.1,1012,1014.9,71.2,29.58,49620,19.9,0,187.4,0.9,1012,1014.9,71.5,29.58,49620,19.7,0,189.7,0.9,1012,1014.9,75.4,29.58,49620,19.5,0,198.4,0.9,1012,1014.9,75.5,29.58,49620,19.4,0,199.7,0.9,1012,1014.9,76,29.58,49620,19.3,0,196.1,1.1,1012,1014.9,77.4,29.58,49620,19.2,0,200.2,1.2,1012.1,1015,75.2,29.58,49620,19.2,0,197.3,1.2,1012.1,1015,75,29.58,49620
2019,6,27,0,0,11.4,0.4,1012.5,1015.5,85.8,29.58,49620,18.2,0,18,0.4,1012.5,1015.5,84.1,29.58,49620,18.1,0,39.5,0.6,1012.5,1015.5,84.2,29.58,49620,18.1,0,42.2,0.5,1012.5,1015.5,85.3,29.58,49620,18.1,0,35.7,0.5,1012.5,1015.5,86.9,29.58,49620,18,0,19.9,0.5,1012.5,1015.5,87.6,29.58,49620,18,0,16.6,0.4,1012.5,1015.5,87.8,29.58,49620,18,0,358,0.1,1012.5,1015.5,87.5,29.58,49620,18.1,0,345.2,0.2,1012.5,1015.5,87.1,29.58,49620,18.2,0,295.3,0.2,1012.5,1015.5,85,29.58,49620,18.3,0,0,0,1012.4,1015.4,83.2,29.58,49620,18.4,0,0,0,1012.4,1015.4,83.6,29.58,49620,18.4,0,0,0,1012.4,1015.4,85.2,29.58,49620,18.3,0,0,0,1012.4,1015.4,86.3,29.58,49620,18.4,0,0,0,1012.4,1015.4,86.5,29.58,49620,18,0,3.6,0.4,1012.5,1015.5,88.1,0,0,18.1,0,9,0.6,1012.4,1015.4,86.9,0,0,18.2,0,19.7,0.7,1012.4,1015.4,85.3,0,0,18.2,0,25.6,0.6,1012.4,1015.4,85.2,0,0,18.3,0,29.6,0.5,1012.4,1015.4,84.4,0,0,18.3,0,36.3,0.6,1012.4,1015.4,83.8,0,0,18.2,0,75.6,0.6,1012.4,1015.4,83.8,0,0,18.4,0,93.3,0.7,1012.4,1015.4,84.2,0,0,18.2,0,107.8,0.9,1012.4,1015.4,82.7,0,0,18.2,0,86.1,0.9,1012.4,1015.4,83.6,0,0,18.3,0,93.3,1.1,1012.4,1015.4,84.3,0,0,18.3,0,94.4,0.9,1012.4,1015.4,83.7,0,0,18.4,0,86.7,0.8,1012.4,1015.4,83.5,0,0,18.5,0,92.6,0.9,1012.4,1015.4,83.1,0,0,18.5,0,90.2,0.7,1012.4,1015.4,82.8,0,0
2019,6,27,5,30,0,0,1013,1016,97.4,0,0,16.4,0,0,0,1013,1016,97.4,0,0,16.3,0,0,0,1013,1016,97.4,0,0,16.2,0,114.5,0.2,1013,1016,97.3,0,0,16.2,0,81.8,0.7,1013,1016,97.1,0,0,16.2,0,89.1,1,1013,1016,97.2,0,0,16.2,0,76.8,1.2,1013,1016,97.3,0,0,16.2,0,81.8,1.4,1013,1016,97.4,0,0,16.1,0,82.7,1.4,1013,1016,97.1,0,0,16.1,0,86.1,1.1,1013,1016,96.5,0,0,16.2,0,76.3,1,1013,1016,96.5,0,0,16.4,0,65.9,1.2,1013,1016,97,0,0,16.4,0,55.1,0.9,1013,1016,97.3,0,0,16.4,0,46.9,0.4,1013,1016,97,0,0,16.4,0,24.6,0.2,1013,1016,97.2,0,0,16.3,0,0,0,1013,1016,97.4,0.01,0,16.3,0,0,0,1013,1016,97.4,0.01,0,16.3,0,0,0,1013,1016,97.4,0.01,0,16.3,0,0,0,1013,1016,97.4,0.01,0,16.2,0,0,0,1013,1016,97.4,0.01,0,16.3,0,0,0,1013,1016,97.4,0.01,0,16.3,0,0,0,1013,1016,97.4,0.01,0,16.3,0,0,0,1013,1016,97.4,0.01,0,16.3,0,0,0,1013,1016,97.4,0.01,0,16.3,0,328.8,0.1,1013,1016,97.4,0.01,0,16.3,0,0,0,1013,1016,97.4,0.02,0,16.3,0,0,0.1,1013,1016,97.4,0.02,0,16.2,0,12.4,0.5,1013,1016,97.4,0.02,0,16.2,0,6,0.4,1013,1016,97.4,0.02,0,16.2,0,0,0,1013,1016,97.4,0.02,0
2019,6,27,9,0,30.2,1.4,1012.9,1015.8,60.5,3.62,10620,23.9,0,47,0.7,1012.9,1015.8,63.2,3.58,10560,23.8,0,203.9,0.4,1012.9,1015.8,64.4,3.54,10500,23.8,0,177.6,0.6,1012.9,1015.8,65.9,3.5,10440,23.7,0,191.8,0.9,1012.9,1015.8,64.8,3.47,10380,23.9,0,175,0.5,1012.9,1015.8,64.1,3.43,10320,23.9,0,117.9,0.9,1013,1015.9,64.4,3.39,10260,24,0,154.4,1,1013,1015.9,63.4,3.36,10200,24.1,0,105.8,1.2,1013,1015.9,64.1,3.32,10140,23.9,0,122.3,1.4,1013,1015.9,64.6,3.28,10080,23.8,0,79.6,1.3,1013,1015.9,66.9,3.25,10020,23.6,0,68,2.6,1013,1015.9,66.2,3.21,9960,23.4,0,148,1.6,1013.1,1016,69.2,3.18,9900,23.3,0,153.1,0.6,1013.1,1016,70.9,3.14,9840,23.2,0,163.5,0.6,1013.1,1016,73.9,3.11,9780,24.4,0,129.6,0.5,1012.9,1015.8,57.9,3.69,10740,24.3,0,145.3,1,1012.9,1015.8,58.8,3.73,10800,24.4,0,126.4,2,1012.8,1015.7,57.2,3.77,10860,24.5,0,132,1.4,1012.8,1015.7,57.4,3.81,10920,24.7,0,76,0.7,1012.8,1015.7,57.8,3.85,10980,24.8,0,114.5,0.6,1012.8,1015.7,56.9,3.89,11040,24.6,0,114.4,0.4,1012.8,1015.7,57.1,3.92,11100,24.8,0,101.4,1.3,1012.8,1015.7,57.6,3.96,11160,25,0,137.7,1.3,1012.8,1015.7,57.8,4,11220,25,0,87.4,3,1012.8,1015.7,55.9,4.04,11280,25,0,106.5,2.1,1012.8,1015.7,56.3,4.09,11340,25.1,0,86,2.2,1012.8,1015.7,56.3,4.13,11400,25.2,0,67.5,1.9,1012.8,1015.7,55.4,4.17,11460,25.1,0,76.7,1.5,1012.8,1015.7,55.4,4.21,11520,24.9,0,79.4,1.1,1012.7,1015.6,55.6,4.25,11580
2019,6,27,11,0,18.2,1.9,1012.3,1015.2,41.4,9.29,17820,27.9,0,62.4,2.1,1012.3,1015.2,41.6,9.24,17760,27.9,0,358.4,2.3,1012.3,1015.2,40.2,9.18,17700,28,0,351.9,1.1,1012.3,1015.2,41.2,9.13,17640,27.9,0,54.8,1.1,1012.3,1015.2,40,9.08,17580,28.1,0,91.8,1.6,1012.3,1015.2,39.4,9.02,17520,28.2,0,15.6,1.4,1012.3,1015.2,40.4,8.97,17460,28.1,0,13.9,1.3,1012.3,1015.2,39.8,8.91,17400,27.8,0,313.6,0.8,1012.3,1015.2,41.2,8.85,17340,27.6,0,348.9,1.3,1012.3,1015.2,39.9,8.8,17280,27.3,0,338.9,1.8,1012.3,1015.2,39.1,8.75,17220,27.6,0,344.3,2.3,1012.3,1015.2,38.9,8.7,17160,27.6,0,54.9,1.5,1012.3,1015.2,40.7,8.64,17100,27.7,0,34.6,2.8,1012.3,1015.2,40.4,8.59,17040,27.6,0,50.4,1.7,1012.3,1015.2,39.6,8.54,16980,28,0,31.9,1.3,1012.3,1015.2,40.8,9.39,17940,28.1,0,6.7,2.1,1012.3,1015.2,41.6,9.46,18000,28.1,0,41.7,2.8,1012.3,1015.2,41.4,9.51,18060,28.1,0,50.8,2.9,1012.3,1015.2,41.2,9.57,18120,27.9,0,50.5,3.4,1012.3,1015.2,41.6,9.62,18180,27.8,0,41.7,1.7,1012.3,1015.2,41.1,9.68,18240,27.5,0,58.1,0.9,1012.3,1015.2,41.6,9.72,18300,27.4,0,37.1,0.8,1012.3,1015.2,42.3,9.79,18360,27.5,0,48.9,3.2,1012.3,1015.2,42.2,9.84,18420,27.7,0,59.4,2.3,1012.3,1015.2,42.3,9.89,18480,27.8,0,45.4,2.8,1012.3,1015.2,41.6,9.95,18540,27.8,0,23.9,2.2,1012.3,1015.2,41.2,10.01,18600,27.7,0,19,2.2,1012.2,1015.1,41.1,10.07,18660,27.6,0,18,2.8,1012.2,1015.1,42.4,10.12,18720,28,0,17.5,2.4,1012.2,1015.1,42.2,10.18,18780
2019,6,27,15,0,311,5.3,1010.5,1013.3,41,22.62,32220,29.2,0,310.9,5.6,1010.5,1013.3,40.8,22.57,32160,29.3,0,311.1,5.7,1010.5,1013.3,41.3,22.52,32100,29.3,0,313.7,4.2,1010.5,1013.3,42.9,22.47,32040,29.2,0,327.7,5.4,1010.5,1013.3,42.2,22.42,31980,29.2,0,304.7,4.8,1010.5,1013.3,41.9,22.37,31920,29.3,0,320.3,5.5,1010.5,1013.3,41.5,22.32,31860,29.4,0,313.6,4.9,1010.5,1013.3,42.8,22.27,31800,29.4,0,316.1,5.4,1010.5,1013.3,43.6,22.22,31740,29.4,0,310.5,4.7,1010.5,1013.3,42.5,22.17,31680,29.5,0,320.1,4.7,1010.4,1013.2,43.6,22.13,31620,29.6,0,307.2,5.7,1010.4,1013.2,42.4,22.08,31560,29.8,0,314.5,5.8,1010.4,1013.2,42.3,22.03,31500,30.1,0,309.5,5.6,1010.4,1013.2,41.5,21.98,31440,30.2,0,322,4,1010.4,1013.2,42.6,21.93,31380,29.1,0,304.7,4.8,1010.5,1013.3,41.2,22.72,32340,29.1,0,299.6,4.5,1010.5,1013.3,41.8,22.77,32400,29.4,0,322.6,3.8,1010.5,1013.3,41.8,22.81,32460,29.3,0,325.4,4.2,1010.5,1013.3,40.1,22.86,32520,29.2,0,310.6,4.5,1010.5,1013.3,40.1,22.91,32580,29.1,0,304.6,5.1,1010.5,1013.3,39.9,22.96,32640,29,0,343.3,5.1,1010.5,1013.3,40.5,23.01,32700,29,0,310.5,4.2,1010.5,1013.3,40.5,23.05,32760,29.1,0,340.4,3.4,1010.5,1013.3,41,23.1,32820,29.1,0,301.3,3.7,1010.5,1013.3,40.4,23.15,32880,29.1,0,300,4.4,1010.5,1013.3,40.4,23.19,32940,29.1,0,320.3,3.9,1010.5,1013.3,41.1,23.24,33000,29.1,0,323.1,4.5,1010.5,1013.3,40,23.29,33060,29.1,0,308.5,3.9,1010.4,1013.2,40.3,23.34,33120,29,0,303.1,4.1,1010.4,1013.2,40.4,23.38,33180
2019,6,27,15,30,340.8,3.9,1010.3,1013.1,39.2,24.02,34020,29.1,0,334.7,4.1,1010.3,1013.1,39.3,23.98,33960,29.1,0,312.1,3.4,1010.3,1013.1,40.4,23.93,33900,29,0,319.8,3.1,1010.3,1013.1,40.6,23.89,33840,29,0,327.3,4.3,1010.4,1013.2,39.7,23.84,33780,29,0,334.5,4.2,1010.4,1013.2,40,23.8,33720,29.1,0,309.9,3.8,1010.4,1013.2,40.7,23.75,33660,29.1,0,324.6,4.7,1010.4,1013.2,40.1,23.71,33600,29.2,0,313.4,5,1010.4,1013.2,40.5,23.66,33540,29.3,0,319.1,3.1,1010.4,1013.2,41.1,23.62,33480,29.2,0,329.3,2.9,1010.4,1013.2,40.8,23.57,33420,29.1,0,336.2,4.5,1010.4,1013.2,40.9,23.52,33360,29.1,0,302.6,4.3,1010.4,1013.2,40.7,23.48,33300,29,0,333.8,3.9,1010.4,1013.2,40.8,23.43,33240,29,0,303.1,4.1,1010.4,1013.2,40.4,23.38,33180,28.9,0,329,4.2,1010.3,1013.1,39.9,24.11,34140,28.9,0,310,2.9,1010.3,1013.1,40.3,24.15,34200,29,0,307.1,3.9,1010.3,1013.1,39.9,24.2,34260,28.9,0,305.6,4,1010.3,1013.1,39.9,24.24,34320,28.8,0,316.7,4.4,1010.3,1013.1,40,24.29,34380,28.8,0,328.3,3.8,1010.3,1013.1,40.3,24.33,34440,28.9,0,318.9,3.1,1010.4,1013.2,41.6,24.37,34500,28.9,0,306.7,4.3,1010.3,1013.1,40.7,24.42,34560,28.8,0,301.8,4.6,1010.3,1013.1,40.6,24.46,34620,28.8,0,308.1,3.8,1010.3,1013.1,42,24.5,34680,28.8,0,295.1,4.1,1010.3,1013.1,41.9,24.55,34740,28.8,0,291.3,4.1,1010.3,1013.1,42.1,24.59,34800,29,0,304.7,4.5,1010.3,1013.1,41.6,24.63,34860,29.1,0,305.9,4.7,1010.3,1013.1,40.4,24.67,34920,28.9,0,301.5,4.6,1010.3,1013.1,39.9,24.72,34980
2019,6,28,10,30,151.6,1.5,1007.4,1010.3,63.4,1.64,0,22,0,142.4,1.3,1007.3,1010.2,62.4,1.63,0,22,0,138,1.6,1007.3,1010.2,61.8,1.62,0,22,0,129.9,1.2,1007.3,1010.2,62.5,1.61,0,22,0,127.5,1,1007.2,1010.1,63.2,1.59,0,21.9,0,139.6,1,1007.2,1010.1,61.3,1.58,0,21.9,0,111.7,0.8,1007.2,1010.1,63.3,1.58,0,21.9,0,145.4,0.5,1007.2,1010.1,62.7,1.57,0,21.9,0,135.6,0.9,1007.2,1010.1,62.3,1.56,0,21.9,0,128.6,2,1007.2,1010.1,59.8,1.55,0,21.9,0,95.2,1.7,1007.3,1010.2,60.2,1.54,0,22,0,98,1.8,1007.3,1010.2,60.2,1.53,0,22,0,96.9,1.5,1007.3,1010.2,60.1,1.52,0,21.9,0,92.9,1.4,1007.3,1010.2,59.4,1.51,0,21.9,0,85.2,1.2,1007.3,1010.2,59.7,1.51,0,22.1,0,179.2,1.4,1007.4,1010.3,62.1,1.67,0,22,0,203.3,1.1,1007.4,1010.3,62,1.68,0,22,0,195.9,0.8,1007.3,1010.2,62,1.69,0,22.1,0,310.4,0.3,1007.2,1010.1,62.4,1.7,0,22.1,0,289.1,0.3,1007.2,1010.1,62,1.72,0,22,0,320.2,0.7,1007.2,1010.1,62.4,1.73,0,22.1,0,324.7,0.9,1007.1,1010,63.6,1.74,0,22.1,0,320.4,1.2,1007.1,1010,62.8,1.75,0,22.1,0,337.7,0.7,1007.2,1010.1,63.3,1.76,0,22.1,0,297.1,0.5,1007.2,1010.1,64.1,1.77,0,22.1,0,309.3,0.2,1007.2,1010.1,65.6,1.78,0,22.1,0,295.7,0.9,1007.2,1010.1,63.5,1.79,0,22.1,0,298.8,1.1,1007.2,1010.1,64.7,1.8,0,22.1,0,294.7,1.2,1007.2,1010.1,64.5,1.82,0,22.1,0,295.6,1.3,1007.1,1010,62.7,1.83,0
2019,6,29,5,0,37.2,1,998.7,1001.6,97.4,0,0,21,0,27.8,0.7,998.7,1001.6,97.4,0,0,21,0,45.1,0.5,998.7,1001.6,97.4,0,0,21,0,25.9,0.6,998.8,1001.7,97.4,0,0,21,0,22.6,0.2,998.8,1001.7,97.4,0,0,21,0,60.1,0.3,998.8,1001.7,97.4,0,0,21,0,357.9,0.1,998.8,1001.7,97.4,0,0,21,0,143.2,0.1,998.8,1001.7,97.4,0,0,21,0,69.7,0.3,998.8,1001.7,97.4,0,0,21,0,26.9,0.7,998.8,1001.7,97.4,0,0,21,0,4,0.6,998.8,1001.7,97.4,0,0,21,0,8.1,0.7,998.8,1001.7,97.4,0,0,21,0,351.8,0.7,998.8,1001.7,97.4,0,0,21,0,6.9,1,998.9,1001.8,97.4,0,0,21,0,15.1,0.5,998.9,1001.8,97.4,0,0,20.9,0,29.3,1.1,998.7,1001.6,97.4,0,0,20.9,0,34.9,0.9,998.7,1001.6,97.4,0,0,20.9,0,34.9,0.5,998.7,1001.6,97.4,0,0,20.9,0,34.1,0.7,998.7,1001.6,97.4,0,0,20.9,0,32.9,0.7,998.7,1001.6,97.4,0,0,20.9,0,4.9,0.6,998.7,1001.6,97.4,0,0,20.9,0,13.8,0.2,998.7,1001.6,97.4,0,0,21,0,26.7,0.3,998.7,1001.6,97.4,0,0,21,0,0,0,998.7,1001.6,97.4,0,0,21,0,0,0,998.7,1001.6,97.4,0,0,21,0,0,0,998.8,1001.7,97.4,0,0,21,0,0,0,998.8,1001.7,97.4,0,0,21,0,0,0,998.8,1001.7,97.4,0,0,21,0,0,0,998.8,1001.7,97.4,0,0,21,0,0,0,998.8,1001.7,97.4,0.01,0
2019,6,29,10,0,33.1,1.4,998.4,1001.3,83.3,2.85,660,23.9,0,41.5,1.6,998.3,1001.2,83.2,2.84,660,23.9,0,43.4,1.4,998.3,1001.2,83,2.83,660,23.8,0,18.3,1.3,998.3,1001.2,83.4,2.81,660,23.8,0,31.3,1.3,998.3,1001.2,83.2,2.8,660,23.7,0,7.4,2,998.3,1001.2,82.6,2.79,660,23.7,0,10.5,1.9,998.3,1001.2,83,2.77,660,23.8,0,6.3,1.8,998.3,1001.2,82.8,2.76,660,23.8,0,14.2,1.7,998.3,1001.2,83.4,2.74,660,23.9,0,25.9,2.1,998.3,1001.2,83.6,2.73,660,23.9,0,38.5,1.7,998.3,1001.2,83.4,2.72,660,23.9,0,49.3,0.9,998.3,1001.2,83.3,2.7,660,23.9,0,347.2,1.1,998.3,1001.2,83.5,2.69,660,23.9,0,33.1,1.3,998.3,1001.2,83.3,2.67,660,23.9,0,24.3,1.3,998.3,1001.2,84.1,2.66,660,23.7,0,25.7,1,998.4,1001.3,83.5,2.88,660,23.7,0,71,0.8,998.4,1001.3,84.1,2.9,660,23.8,0,40.4,0.4,998.4,1001.3,84.5,2.91,660,23.8,0,49,0.2,998.4,1001.3,83.9,2.93,660,23.8,0,97,0.1,998.4,1001.3,84.6,2.94,660,23.9,0,71.5,0.6,998.4,1001.3,84.8,2.95,660,24,0,97.4,0.2,998.4,1001.3,84.6,2.97,660,24,0,42.1,0.7,998.4,1001.3,83.5,2.98,660,24.1,0,341.1,0.9,998.3,1001.2,84,3,660,23.9,0,125.6,0.5,998.3,1001.2,82.4,3.03,660,23.9,0,18.7,0.4,998.3,1001.2,83.8,3.05,660,24.2,0,286.8,0.8,998.3,1001.1,83.9,3.08,660,24.4,0,93.9,0.7,998.3,1001.1,83.1,3.11,660,24.5,0,22.6,0.3,998.3,1001.1,81.1,3.13,660,24.5,0,354,1.2,998.3,1001.1,81.6,3.16,660
2019,6,30,3,0,203.2,1.3,999.5,1002.4,97.4,0,0,20.7,0,202.3,1.3,999.5,1002.4,97.4,0,0,20.7,0,211.2,1.5,999.5,1002.4,97.4,0,0,20.7,0,193.2,1.9,999.5,1002.4,97.4,0,0,20.8,0,193.6,2,999.5,1002.4,97.4,0,0,20.8,0,204.4,1.8,999.5,1002.4,97.4,0,0,20.8,0,168.8,1.7,999.5,1002.4,97.4,0,0,20.8,0,190.9,0.5,999.4,1002.3,97.4,0,0,20.8,0,195.1,0.2,999.4,1002.3,97.4,0,0,20.8,0,198.9,0.8,999.4,1002.3,97.4,0,0,20.8,0,213.2,0.9,999.4,1002.3,97.4,0,0,20.8,0,176.2,0.8,999.5,1002.4,97.4,0,0,20.8,0,211.6,0.6,999.5,1002.4,97.4,0,0,20.8,0,210.1,0.8,999.5,1002.4,97.4,0,0,20.8,0,227.3,1.2,999.5,1002.4,97.4,0,0,20.7,0,201,1.6,999.5,1002.4,97.4,0,0,20.6,0,197.4,1.7,999.5,1002.4,97.4,0,0,20.6,0,163.9,1.5,999.4,1002.3,97.4,0,0,20.7,0,189.3,1.2,999.5,1002.4,97.4,0,0,20.7,0,193.7,1,999.5,1002.4,97.4,0,0,20.7,0,201.7,1.4,999.5,1002.4,97.4,0,0,20.7,0,176.8,1.1,999.5,1002.4,97.4,0,0,20.7,0,197,0.5,999.5,1002.4,97.4,0,0,20.7,0,180.3,0.4,999.5,1002.4,97.4,0,0,20.7,0,0,0,999.5,1002.4,97.4,0,0,20.7,0,179.6,0.3,999.5,1002.4,97.4,0,0,20.7,0,162.7,0.3,999.5,1002.4,97.4,0,0,20.7,0,164.9,0.7,999.5,1002.4,97.4,0,0,20.7,0,170.7,0.7,999.4,1002.3,97.4,0,0,20.7,0,169.7,0.7,999.4,1002.3,97.4,0,0
