Year,Month,Day,Hour,Minute,WeatherTest_30min3,WeatherTest_30min4,WeatherTest_30min5,WeatherTest_30min6,WeatherTest_30min7,WeatherTest_30min8,WeatherTest_30min9,WeatherTest_30min10,WeatherTest_30min11,WeatherTest_30min12,WeatherTest_30min13,WeatherTest_30min14,WeatherTest_30min15,WeatherTest_30min16,WeatherTest_30min17,WeatherTest_30min18
2019,5,17,14,0,240.3,3,1010.3,1013.3,43.5,15.47,19860,25.4,0,196.5,3.7,1009.8,1012.8,40.8,18.7,23520
2019,5,17,20,30,17.2,0.9,1008.8,1011.8,66.4,25.84,38580,17.1,0,63.1,0.8,1009.8,1012.8,69.8,25.84,38580
2019,5,18,23,0,209.6,0.9,1010.3,1013.3,75.2,26.65,40500,18.5,0,179.4,1.8,1010.6,1013.6,74.2,26.65,40500
2019,5,19,0,0,179.4,1.8,1010.6,1013.6,74.2,26.65,40500,18.2,0,174.5,1.4,1010.8,1013.8,72.4,0,0
2019,5,19,13,0,44.1,1.9,1009.2,1012.2,43.9,8.53,9600,25.6,0,36.2,1.7,1008.7,1011.7,43.6,9.74,9600
2019,5,21,3,30,60.3,2.3,1007.1,1010.1,79.1,0,0,19,0,79.1,2.3,1007.1,1010.1,79.6,0,0
2019,5,21,10,30,96.7,2.5,1006.9,1009.9,82,1.69,0,21.2,0.6,93.1,2,1006.8,1009.8,82.2,2.55,0
2019,5,21,16,30,140.4,1.1,1004,1007,92.5,7.54,720,21.4,1.9,67,2.1,1003.6,1006.6,93.5,7.99,720
2019,5,22,0,30,236,1.6,1002.6,1005.6,97.2,8.43,720,18.9,0.3,225.6,3.6,1002.4,1005.4,97.2,0,0
2019,5,23,11,0,221.9,4,1004.2,1007.2,42.8,8.01,16080,23.3,0,283,5.9,1003.8,1006.7,28,11.36,19680
2019,5,23,16,30,238.7,4.3,1002.7,1005.7,36.6,26.22,35880,21.4,0,243.8,5.1,1002.2,1005.2,37.6,28.22,39480
2019,5,24,14,30,190.6,4.5,1003.1,1006.1,49.5,20.01,28740,22.6,0,176.9,5.8,1002.8,1005.8,49.1,23.15,32340
2019,5,25,4,0,177.4,2.1,1004.8,1007.9,89.1,0,0,14.4,0,196.9,1.3,1005.2,1008.3,92,0,0
2019,5,25,4,30,183.2,1.2,1004.9,1008,90.1,0,0,14.6,0,180.6,1.4,1005.2,1008.3,91.4,0,0
2019,5,25,14,30,162.4,2.9,1006.2,1009.1,53.2,19.76,28620,25.5,0,151.7,2.2,1005.8,1008.7,50.6,22.92,32220
2019,5,26,6,30,109.7,0.5,1007.3,1010.4,97.2,0.04,0,18.4,0,0,0,1008,1011,80.1,0.44,2880
2019,5,28,2,30,0,0,1013.2,1016.3,90.3,0,0,16.8,0,92.8,1.1,1013,1016.1,90.1,0,0
2019,5,29,2,0,146.5,2,1006.7,1009.7,71.7,0,0,19.6,0,150.1,3.6,1006,1009,84.1,0,0
2019,5,29,11,30,204.5,6,998.5,1001.5,89.2,1.04,0,17.5,7.5,209.7,6.8,998.9,1001.9,97.1,1.33,0
2019,5,30,16,30,287.7,3.8,1008.5,1011.4,21.6,23.76,27480,22.9,0,229.5,3.5,1008.1,1011,38.5,25.87,31080
2019,5,31,0,30,164.7,1.6,1009,1012,75.5,27.95,39960,12.7,0,329.1,0.4,1008.8,1011.8,88.9,0,0
2019,6,1,6,0,186.5,1.1,1009,1012,93.9,0,0,15.4,0,208.2,2.3,1009.1,1012.1,90.6,0.21,0
2019,6,1,19,30,177.5,2.9,1008.4,1011.3,63.7,15.4,15240,18.3,0,186.8,1.7,1009,1011.9,64.1,15.4,15240
2019,6,1,23,0,244.9,2.6,1010.8,1013.8,71.9,15.4,15240,15.2,0.3,143.9,2.1,1009.8,1012.8,81.9,15.4,15240
2019,6,2,5,30,0,0,1008.4,1011.4,97.1,0,0,14.4,0,0,0,1008.8,1011.8,95.9,0.02,0
2019,6,2,14,0,225.3,4.2,1008,1010.9,50.8,18,25140,21.1,0,230.8,4.6,1007.7,1010.6,49,21.38,28740
2019,6,3,16,30,239.2,3.3,1007.3,1010.2,55.5,NaN,NaN,20.2,0,246.4,1.6,1006.9,1009.8,56.3,NaN,NaN
2019,6,3,20,30,226.6,1.6,1007.3,1010.2,63.2,NaN,NaN,16.2,0,228.3,1.3,1007.5,1010.5,77.1,NaN,NaN
2019,6,3,21,30,228.3,1.3,1007.5,1010.5,77.1,NaN,NaN,16,0,86.3,0.5,1007.4,1010.4,77.8,NaN,NaN
2019,6,3,22,0,60.8,0.8,1007.4,1010.4,80.4,NaN,NaN,15.5,0,40.5,1.1,1007.5,1010.5,82,NaN,NaN
2019,6,4,12,30,266,2.9,1005.4,1008.3,33.9,11.96,21600,25,0,213.2,2.8,1005.1,1008,34.1,15.09,24600
2019,6,5,17,0,199,1.6,1003.2,1006,40.5,25.4,36960,26.7,0,207.3,2.9,1002.6,1005.5,45.5,26.88,40560
2019,6,6,5,0,131,2.1,1006.3,1009.3,76.5,0,0,15.1,0,112.3,2.2,1006.6,1009.6,85.1,0.01,0
2019,6,7,11,0,189.2,1.4,1010.2,1013.1,74.1,2.97,0,22.8,0,202.4,2.4,1010.5,1013.4,66.8,5.54,2280
2019,6,7,12,30,319.4,1.1,1010.4,1013.3,63.9,7.16,4080,25.4,0,251.8,3.3,1010.4,1013.3,60.1,10.5,7680
2019,6,8,6,0,347.9,0.7,1010,1013,97.5,0.01,0,17.6,0,26.6,1.7,1009.7,1012.7,97.5,0.14,0
2019,6,8,6,30,5.2,0.9,1009.9,1012.9,97.5,0.04,0,18,0,19.3,1.4,1009.7,1012.7,97.5,0.33,0
2019,6,8,16,0,355.5,2.6,1006.9,1009.8,73.8,6.84,0,21.3,0,42.7,2.7,1005.6,1008.5,69.2,7.13,0
2019,6,9,15,30,16.9,3.4,1000.1,1003,86.5,5.25,180,21.2,25.3,11.1,2.9,1000.2,1003.1,76.6,6.23,180
2019,6,12,0,30,318.4,0.9,1002.5,1005.4,84.5,18.17,19920,18.3,0,177,0.2,1002.9,1005.8,87.3,0,0
2019,6,12,17,0,152.3,1.4,1003.2,1006.1,57.1,11.13,0,22.5,13.2,46.4,1.6,1002.9,1005.8,53,11.96,300
2019,6,13,7,0,87.8,1.1,1006.3,1009.3,83.4,0.23,180,17.5,0,78.6,1.5,1006.5,1009.5,74.4,0.58,180
2019,6,16,0,0,41,0.6,1006.8,1009.7,68,28.37,42780,18.3,0,62,0.4,1006,1008.9,72,0,0
2019,6,16,2,0,90,0.5,1005.5,1008.4,84.5,0,0,17.1,0,0,0,1005.3,1008.3,89.6,0,0
2019,6,16,2,30,156.1,0.4,1005.6,1008.6,90.5,0,0,17.4,0,92.5,0.7,1005.1,1008.1,87.8,0,0
2019,6,16,13,30,336.5,4.3,1003.4,1006.3,49.6,10.32,8160,25.7,0,28.1,3.2,1002.6,1005.5,46,12.97,10260
2019,6,16,23,30,26.5,1.1,1001.7,1004.6,71.5,21.26,26820,16.9,0,127.1,1.5,1001.1,1004.1,78.1,21.26,26820
2019,6,17,5,30,292.2,2.3,999.4,1002.3,88,0,0,16.6,0,346.3,1.2,999.6,1002.6,94.4,0.05,0
2019,6,17,6,0,28.6,0.6,999.5,1002.4,90.5,0,0,18.1,0,324.7,1.3,999.7,1002.6,90.6,0.2,420
2019,6,17,7,30,250.7,0.2,999.7,1002.6,88.8,0.43,480,20.5,0,8.9,2,999.8,1002.7,75.2,1.41,3780
2019,6,17,20,0,312.6,4.9,997,999.9,63.4,28.26,45060,19.2,0,197.1,0.6,997.6,1000.5,67.9,28.27,45060
2019,6,18,11,30,274.5,1,1003.9,1006.8,54.9,7.88,16200,23.5,0,243.9,1.7,1004.2,1007.1,56.3,9.72,18480
2019,6,18,13,30,231.4,1.9,1004.4,1007.3,54.3,11.59,19860,24.8,0,296.1,4,1004.4,1007.3,55.6,14.09,22140
2019,6,19,22,30,205.8,0.9,1009.9,1012.8,87.5,25.18,39540,18.1,0,146.3,1.1,1009.6,1012.6,87.7,25.18,39540
2019,6,20,7,0,175.2,1.4,1008.5,1011.4,82.6,0.2,0,20.3,0,153.4,1.9,1008.8,1011.7,69.5,0.67,0
2019,6,21,5,30,203.6,1,1006.2,1009.1,94.5,0,0,19.3,0,338.6,1.3,1006.6,1009.5,92.8,0.02,0
2019,6,21,23,30,0,0,1005.6,1008.5,95,13.77,11880,17.7,0,63,1.3,1005.5,1008.4,97.4,13.77,11880
2019,6,22,6,30,0,0.1,1005.2,1008.1,97.4,0.05,0,19,0,212.5,1,1005.5,1008.4,97.4,0.24,0
2019,6,23,0,0,58.5,0.5,1004.9,1007.8,87.6,18.15,19080,19.9,0,326.9,1.6,1004.6,1007.5,91.1,0,0
2019,6,23,10,0,332.2,1.5,1003.8,1006.7,64.9,2.4,660,22.5,0,346.4,2.4,1004,1006.9,65.9,3.44,660
2019,6,24,7,0,31.6,1.5,1003.8,1006.7,86.3,0.2,0,20.4,0,32,2,1003.8,1006.7,76.5,0.76,600
2019,6,25,23,30,84.7,1.6,1007,1009.9,62.2,29.62,49260,18.3,0,0,0,1007.1,1010,75.1,29.62,49260
2019,6,26,3,0,0,0,1007.3,1010.3,81.1,0,0,16.5,0,0,0,1007.4,1010.4,89.9,0,0
2019,6,26,15,0,216.9,4.4,1009.5,1012.4,48.4,20.99,30660,27.9,0,223.6,3.9,1009.3,1012.2,44.9,23.94,34260
2019,6,28,19,0,88.7,1.6,1002.8,1005.7,66,9.81,3240,22.8,1,47.4,1.2,1002.4,1005.3,83.2,9.93,3240
2019,6,29,8,30,358.6,1.1,998.9,1001.8,94,0.6,0,23.5,0,350.3,2.6,998.6,1001.5,85.2,1.64,0
2019,6,29,12,30,44.4,1,997.6,1000.5,73.9,5.58,1680,26,0,285.8,1.6,997.3,1000.1,73.3,6.49,1680
2019,6,30,18,0,230.6,2.4,998.7,1001.5,65.3,19.46,18060,24.1,0,211.6,2.7,999,1001.9,58.2,19.95,18060
2019,6,30,20,30,199,1.3,999.1,1002,73.9,20.2,18060,22.6,0,226.7,2,999.5,1002.4,82.9,20.2,18060
2019,7,1,17,30,69.8,2.3,991.6,994.4,83.7,8.56,300,23.8,3.5,43.7,1.6,991.5,994.3,86.4,9.12,300
2019,7,1,22,30,62.7,0.7,994.2,997.1,89.9,9.55,900,21.7,3.5,359.7,1.3,994.3,997.2,92.6,9.55,900
2019,7,2,3,0,35,0.6,995.4,998.3,86.8,0,0,19.2,0,0,0,995.4,998.3,95.4,0,0
2019,7,2,18,0,192.7,3,999.2,1002.1,89.9,10.82,5820,23,0,199.6,2.7,999.4,1002.3,91.8,10.94,5820
2019,7,3,9,0,144.5,0.4,1002.8,1005.7,92.1,0.84,480,22.7,0,73.2,0.4,1002.7,1005.6,74.2,2.2,2040
2019,7,7,9,30,346.5,1.1,1001.6,1004.5,80.9,2.75,3720,26.8,0,271.5,1.5,1001.4,1004.2,59.2,5.25,7320
2019,7,8,13,30,76.8,3.6,1000.4,1003.2,28.2,15.76,24960,33.8,0,40,2.9,999.6,1002.4,30.3,19.19,28560
2019,7,8,14,0,109.8,4.4,999.9,1002.7,29.5,17.5,26760,33.8,0,136.2,3.5,999.5,1002.3,29.3,20.81,30360
2019,7,8,17,0,94.2,4.1,999.6,1002.4,27.2,26.13,37560,33.5,0,103.2,3.3,999.4,1002.2,30,27.81,41160
2019,7,8,19,0,112.6,3.1,999.6,1002.4,32.9,28.77,44760,30.3,0,138.6,1.1,1000.2,1003,37.6,29.1,48360
2019,7,9,15,30,98.9,2.6,1003.1,1005.9,38,17.95,25980,30,0,99.8,2.4,1003.2,1006,38.6,19.7,27720
2019,7,10,10,0,65.3,1.2,1005.4,1008.3,50.8,3.91,9660,26.8,0,51.2,4.2,1005,1007.9,46.2,6.65,13260
2019,7,10,22,0,22.1,1.3,1003.8,1006.7,62.8,27.83,44880,23.4,0,27.3,1.2,1003.7,1006.6,62.9,27.83,44880
2019,7,11,13,30,71.9,1.7,1002.9,1005.7,40.4,14.73,24480,29.1,0,56.9,2.9,1002.3,1005.1,39.7,18.26,28080
2019,7,13,6,0,18.9,2,1001.4,1004.3,96.2,0,0,20.1,0,356.3,1.9,1002,1004.9,96.9,0.06,0
2019,7,14,8,0,225.4,1.5,1005.6,1008.5,89.2,0.86,2820,21.7,0,256.7,1.6,1006,1008.9,86.5,1.96,5040
2019,7,14,11,30,199.8,1.8,1005,1007.9,69.1,6.78,12000,24.2,0,211.6,3.2,1004.8,1007.7,76.6,8.47,13380
2019,7,14,14,0,254,3.5,1003.9,1006.8,62.3,12.35,17460,26.7,0,229.3,4.3,1003.6,1006.5,61.8,15.55,21060
2019,7,16,1,30,164,0.3,999.4,1002.3,97.2,0,0,20.9,0,122.7,0.6,999.1,1002,97.2,0,0
2019,7,16,2,0,194.7,0.5,999.3,1002.2,97.2,0,0,20.7,0,118,0.6,999.1,1002,97.2,0,0
2019,7,16,3,30,0,0,998.9,1001.8,97.2,0,0,21,0,330.7,0.4,998.7,1001.6,97.2,0,0
2019,7,16,7,30,288.5,0.8,999.4,1002.3,97.2,0.4,0,22.5,0,86.7,0.5,999.5,1002.4,91.6,0.96,0
2019,7,16,20,0,196.3,2.7,1000.3,1003.2,93.8,22.2,28860,23.3,0,198.2,1,1001.1,1004,97.2,22.21,28860
2019,7,17,3,30,161.9,1,1002.5,1005.4,97.2,0,0,22.3,0,140.6,0.8,1002.3,1005.2,97.2,0,0
2019,7,17,7,0,148.5,1.4,1003.5,1006.4,97.2,0.11,0,23,0,173.1,0.8,1003.8,1006.7,96.8,0.45,0
2019,7,17,15,0,173.4,3.6,1004.5,1007.4,73.4,5.39,2760,25.6,4.9,206.4,3.9,1003.9,1006.8,73.2,8.16,6180
2019,7,20,11,30,69.2,3,1006.4,1009.3,66.8,6.65,14100,28,8.5,101.5,2,1005.9,1008.7,64.3,8.77,16920
2019,7,20,17,0,232.6,2.8,1004.4,1007.2,67.8,20.56,30720,27.1,8.5,225.6,2.6,1004.5,1007.4,70.9,21.71,33360
2019,7,20,19,30,226.8,2.2,1004.8,1007.7,78.2,22.54,36000,24.4,8.5,243.3,1.4,1005.1,1008,85,22.67,37800
2019,7,21,16,30,242.3,0.9,1002.4,1005.2,82.7,16.41,26400,27.9,0.3,35.2,0.8,1002.1,1004.9,86.6,17.02,26520
2019,7,22,10,0,65.5,3.2,996.6,999.4,79.4,1.17,0,25.2,0.1,65.8,3.8,996.3,999.2,89.4,1.83,0
2019,7,24,10,30,192.7,2.2,1004.9,1007.8,94.8,1.58,0,27,0,231.8,2.2,1004.5,1007.4,83.8,3.39,1320
2019,7,25,0,0,182.8,1.2,1004.5,1007.4,97.2,17.89,24180,24.1,0,160.1,2.3,1004.3,1007.2,97.2,0,0
2019,7,25,15,0,179.2,5.2,1001.8,1004.6,69.6,16.18,19500,30.4,0,209.7,6.4,1001,1003.8,64,18.84,23100
2019,7,25,20,30,197.4,2.7,1001.3,1004.2,89.6,22.72,30060,26,0,198.7,1.7,1001.9,1004.8,90.4,22.72,30060
2019,7,26,1,30,170.7,2.7,1001.2,1004.1,97.3,0,0,24.5,0.6,209.2,2.6,1001.1,1004,97.3,0,0
2019,7,26,19,0,189.9,3,1001.6,1004.4,88.2,6.69,1020,26.4,1.4,177.2,3.3,1001.4,1004.3,91.4,6.79,1020
2019,7,26,23,30,210.3,1.9,1002.5,1005.4,97.3,6.79,1020,25,1.9,180.5,1,1002.2,1005.1,97.3,6.79,1020
2019,7,27,12,30,174.3,3.1,1002.3,1005.2,97.3,NaN,NaN,24.7,NaN,205.2,1.4,1002.3,1005.2,97.3,NaN,NaN
2019,7,28,6,0,186.9,3.1,1000.8,1003.6,97.3,0,0,24.9,7.3,197.2,4.3,1000.8,1003.6,97.3,0,0
2019,7,28,18,0,183.3,2.4,1000.2,1003.1,97.2,2.26,240,25.6,48.3,205.2,2,1000.2,1003.1,97.3,2.43,240
2019,7,29,6,0,52.1,0.7,1002.2,1005.1,97.3,0,0,24.1,0.2,0,0,1002.4,1005.3,97.3,0.02,0
2019,7,30,5,0,181,3.2,1003.5,1006.4,95.3,0,0,26.2,0.1,174.3,2.6,1003.8,1006.7,97.3,0,0
2019,7,30,17,30,199.6,3.6,1005.4,1008.3,96.8,4.27,0,25.4,20.8,164.5,6.2,1004.7,1007.6,97.3,4.71,0
2019,7,31,13,30,203.5,7.8,1007.1,1009.9,74.5,11.66,14220,28.5,0,168.7,5.6,1006.7,1009.5,78.5,13.99,17220
2019,8,1,0,30,197.4,3.5,1005.9,1008.8,93.8,19.42,28200,25.9,0,208.7,4.9,1005.5,1008.4,93.4,0,0
2019,8,1,18,30,195.9,3.1,1003.8,1006.6,90.9,11.59,9120,26.9,0,199.8,4.3,1003.9,1006.8,92.4,11.76,9120
2019,8,2,6,30,192.3,5.5,1005.4,1008.3,97.1,0,0,26,1.2,174,4.7,1005.5,1008.4,97.1,0.05,0
2019,8,2,19,0,195.4,4.5,1006.4,1009.3,97.3,3.69,0,26.1,4.5,197.9,3.8,1006.6,1009.5,97.3,3.78,0
2019,8,3,15,30,214.6,4.2,1008.5,1011.3,72.6,15.98,17520,30.1,1.1,197.4,3.1,1008.5,1011.3,73.1,18.45,21120
2019,8,3,20,30,225.8,2.3,1008.8,1011.7,97.3,20.9,27900,26.1,1.1,203.5,0.4,1009.4,1012.3,97.3,20.9,27900
2019,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,5,7,0,37.5,1.3,1008.3,1011.2,90.3,0.04,0,25.3,0,18.3,1,1008.3,1011.2,86.8,0.32,1200
2019,8,5,13,30,313.3,1.7,1007.8,1010.6,61.4,12.62,20580,32.8,0,273.3,2,1007.5,1010.3,70.1,15.03,23100
2019,8,6,16,0,58.7,1.7,1008,1010.8,72.8,16.54,18120,29.6,0,17.8,1.4,1007.6,1010.4,69.1,17.32,18300
2019,8,8,9,0,73.2,2.6,1005.2,1008,51.1,1.85,6660,31.5,0,46.9,2.5,1004.8,1007.6,50.9,3.83,10260
2019,8,10,11,0,229.5,1.5,1006.4,1009.2,68.6,4.84,9180,31.1,0,284.8,1.9,1006.3,1009.1,61.6,7.08,12180
2019,8,10,20,30,74.6,1.3,1005.4,1008.2,81.8,18.94,25380,27.3,0,43.9,0.7,1006.2,1009.1,83,18.94,25380
2019,8,11,0,30,0,0,1006.2,1009.1,95,18.94,25380,25.5,0,304.3,0.8,1005.9,1008.8,94,0,0
