Year,Month,Day,Hour,Minute,WeatherTest_trend3,WeatherTest_trend4,WeatherTest_trend5,WeatherTest_trend6,WeatherTest_trend7,WeatherTest_trend8,WeatherTest_trend9,WeatherTest_trend10,WeatherTest_trend11,WeatherTest_trend12,WeatherTest_trend13,WeatherTest_trend14,WeatherTest_trend15,WeatherTest_trend16,WeatherTest_trend17,WeatherTest_trend18,WeatherTest_trend19,WeatherTest_trend20,WeatherTest_trend21,WeatherTest_trend22,WeatherTest_trend23,WeatherTest_trend24,WeatherTest_trend25,WeatherTest_trend26,WeatherTest_trend27,WeatherTest_trend28,WeatherTest_trend29,WeatherTest_trend30,WeatherTest_trend31,WeatherTest_trend32,WeatherTest_trend33,WeatherTest_trend34,WeatherTest_trend35,WeatherTest_trend36,WeatherTest_trend37,WeatherTest_trend38,WeatherTest_trend39,WeatherTest_trend40,WeatherTest_trend41,WeatherTest_trend42,WeatherTest_trend43,WeatherTest_trend44,WeatherTest_trend45,WeatherTest_trend46,WeatherTest_trend47,WeatherTest_trend48,WeatherTest_trend49,WeatherTest_trend50,WeatherTest_trend51,WeatherTest_trend52,WeatherTest_trend53,WeatherTest_trend54,WeatherTest_trend55,WeatherTest_trend56,WeatherTest_trend57,WeatherTest_trend58,WeatherTest_trend59,WeatherTest_trend60,WeatherTest_trend61,WeatherTest_trend62,WeatherTest_trend63,WeatherTest_trend64,WeatherTest_trend65,WeatherTest_trend66,WeatherTest_trend67,WeatherTest_trend68,WeatherTest_trend69,WeatherTest_trend70,WeatherTest_trend71,WeatherTest_trend72,WeatherTest_trend73,WeatherTest_trend74,WeatherTest_trend75,WeatherTest_trend76,WeatherTest_trend77,WeatherTest_trend78,WeatherTest_trend79,WeatherTest_trend80,WeatherTest_trend81,WeatherTest_trend82,WeatherTest_trend83,WeatherTest_trend84,WeatherTest_trend85,WeatherTest_trend86,WeatherTest_trend87,WeatherTest_trend88,WeatherTest_trend89,WeatherTest_trend90,WeatherTest_trend91,WeatherTest_trend92,WeatherTest_trend93,WeatherTest_trend94,WeatherTest_trend95,WeatherTest_trend96,WeatherTest_trend97,WeatherTest_trend98,WeatherTest_trend99,WeatherTest_trend100,WeatherTest_trend101,WeatherTest_trend102,WeatherTest_trend103,WeatherTest_trend104,WeatherTest_trend105,WeatherTest_trend106,WeatherTest_trend107,WeatherTest_trend108,WeatherTest_trend109,WeatherTest_trend110,WeatherTest_trend111,WeatherTest_trend112,WeatherTest_trend113,WeatherTest_trend114,WeatherTest_trend115,WeatherTest_trend116,WeatherTest_trend117,WeatherTest_trend118,WeatherTest_trend119,WeatherTest_trend120,WeatherTest_trend121,WeatherTest_trend122,WeatherTest_trend123,WeatherTest_trend124,WeatherTest_trend125,WeatherTest_trend126,WeatherTest_trend127,WeatherTest_trend128,WeatherTest_trend129,WeatherTest_trend130,WeatherTest_trend131,WeatherTest_trend132,WeatherTest_trend133,WeatherTest_trend134,WeatherTest_trend135,WeatherTest_trend136,WeatherTest_trend137,WeatherTest_trend138,WeatherTest_trend139,WeatherTest_trend140,WeatherTest_trend141,WeatherTest_trend142,WeatherTest_trend143,WeatherTest_trend144,WeatherTest_trend145,WeatherTest_trend146,WeatherTest_trend147,WeatherTest_trend148,WeatherTest_trend149,WeatherTest_trend150,WeatherTest_trend151,WeatherTest_trend152,WeatherTest_trend153,WeatherTest_trend154,WeatherTest_trend155,WeatherTest_trend156,WeatherTest_trend157,WeatherTest_trend158,WeatherTest_trend159,WeatherTest_trend160,WeatherTest_trend161,WeatherTest_trend162,WeatherTest_trend163,WeatherTest_trend164,WeatherTest_trend165,WeatherTest_trend166,WeatherTest_trend167,WeatherTest_trend168,WeatherTest_trend169,WeatherTest_trend170,WeatherTest_trend171,WeatherTest_trend172,WeatherTest_trend173,WeatherTest_trend174,WeatherTest_trend175,WeatherTest_trend176,WeatherTest_trend177,WeatherTest_trend178,WeatherTest_trend179,WeatherTest_trend180,WeatherTest_trend181,WeatherTest_trend182,WeatherTest_trend183,WeatherTest_trend184,WeatherTest_trend185,WeatherTest_trend186,WeatherTest_trend187,WeatherTest_trend188,WeatherTest_trend189,WeatherTest_trend190,WeatherTest_trend191,WeatherTest_trend192,WeatherTest_trend193,WeatherTest_trend194,WeatherTest_trend195,WeatherTest_trend196,WeatherTest_trend197,WeatherTest_trend198,WeatherTest_trend199,WeatherTest_trend200,WeatherTest_trend201,WeatherTest_trend202,WeatherTest_trend203,WeatherTest_trend204,WeatherTest_trend205,WeatherTest_trend206,WeatherTest_trend207,WeatherTest_trend208,WeatherTest_trend209,WeatherTest_trend210,WeatherTest_trend211,WeatherTest_trend212,WeatherTest_trend213,WeatherTest_trend214,WeatherTest_trend215,WeatherTest_trend216,WeatherTest_trend217,WeatherTest_trend218,WeatherTest_trend219,WeatherTest_trend220,WeatherTest_trend221,WeatherTest_trend222,WeatherTest_trend223,WeatherTest_trend224,WeatherTest_trend225,WeatherTest_trend226,WeatherTest_trend227,WeatherTest_trend228,WeatherTest_trend229,WeatherTest_trend230,WeatherTest_trend231,WeatherTest_trend232,WeatherTest_trend233,WeatherTest_trend234,WeatherTest_trend235,WeatherTest_trend236,WeatherTest_trend237,WeatherTest_trend238,WeatherTest_trend239,WeatherTest_trend240,WeatherTest_trend241,WeatherTest_trend242,WeatherTest_trend243,WeatherTest_trend244,WeatherTest_trend245,WeatherTest_trend246,WeatherTest_trend247,WeatherTest_trend248,WeatherTest_trend249,WeatherTest_trend250,WeatherTest_trend251,WeatherTest_trend252,WeatherTest_trend253,WeatherTest_trend254,WeatherTest_trend255,WeatherTest_trend256,WeatherTest_trend257,WeatherTest_trend258,WeatherTest_trend259,WeatherTest_trend260,WeatherTest_trend261,WeatherTest_trend262,WeatherTest_trend263,WeatherTest_trend264,WeatherTest_trend265,WeatherTest_trend266,WeatherTest_trend267,WeatherTest_trend268,WeatherTest_trend269,WeatherTest_trend270
2019,4,22,18,30,334.8,4.2,1010.4,1013.4,60.7,9.14,10620,18.4,0.1,340.1,4,1010.4,1013.4,60.6,9.13,10560,18.5,0.1,317.2,3.5,1010.4,1013.4,60.9,9.13,10500,18.6,0.1,329.6,3.6,1010.4,1013.4,60.3,9.12,10440,18.7,0.1,343.1,3.6,1010.4,1013.4,61,9.12,10380,18.7,0.1,340.9,2.5,1010.4,1013.4,62.1,9.1,10320,18.7,0.1,320.4,3,1010.3,1013.3,61.7,9.1,10260,18.6,0.1,307.4,3.3,1010.3,1013.3,60.8,9.1,10200,18.6,0.1,333,3.2,1010.3,1013.3,61.3,9.09,10140,18.6,0.1,302.7,2.2,1010.3,1013.3,61.8,9.09,10080,18.6,0.1,334.7,2,1010.3,1013.3,61.8,9.08,10020,18.6,0.1,324.6,2.5,1010.3,1013.3,61.2,9.07,9960,18.6,0.1,332.2,3.1,1010.3,1013.3,60.7,9.07,9900,18.7,0.1,327.4,3.1,1010.2,1013.2,60.7,9.06,9840,18.8,0.1,303.1,3.4,1010.2,1013.2,60.5,9.05,9780,17.8,0.1,348.1,3.6,1010.4,1013.4,61.4,9.14,10620,17.7,0.1,348,3.6,1010.4,1013.4,61.8,9.14,10620,17.5,0.1,340.8,3.1,1010.4,1013.4,62.3,9.14,10620,17.4,0.1,342.8,2.9,1010.4,1013.4,62.9,9.14,10620,17.2,0.1,347.3,3.3,1010.5,1013.5,63.7,9.14,10620,17.1,0.1,335.3,3.6,1010.4,1013.4,64.6,9.16,10620,17,0.1,335.1,2.9,1010.4,1013.4,65.4,9.16,10620,16.9,0.1,347.2,2.8,1010.4,1013.4,66,9.16,10620,16.8,0.1,334.8,2.8,1010.5,1013.6,66.5,9.16,10620,16.7,0.1,350.2,4.2,1010.5,1013.6,66.4,9.16,10620,16.5,0.1,344.5,3.4,1010.5,1013.6,66.4,9.17,10620,16.4,0.1,355.9,3.9,1010.6,1013.7,66.7,9.17,10620,16.3,0.1,353.1,3.3,1010.6,1013.7,66.5,9.17,10620,16.2,0.1,353.8,3.4,1010.6,1013.7,66.4,9.17,10620,16.1,0.1,354.5,3.6,1010.6,1013.7,66.6,9.17,10620
2019,4,23,7,30,10.9,0.6,1012.9,1016,85.4,0.55,2700,11.7,0,6.7,0.9,1012.9,1016,85.9,0.54,2640,11.6,0,21,0.8,1012.9,1016,86.8,0.52,2580,11.5,0,0.8,1,1012.9,1016,86.8,0.51,2520,11.5,0,5.5,1.4,1012.9,1016,86.8,0.5,2460,11.4,0,12.6,0.9,1012.8,1015.9,87.2,0.49,2400,11.4,0,5.4,1.4,1012.8,1015.9,87.8,0.48,2340,11.3,0,3.7,1.2,1012.8,1015.9,88.4,0.47,2280,11.3,0,347.1,0.9,1012.8,1015.9,89.2,0.45,2220,11.2,0,36.4,0.5,1012.8,1015.9,90,0.44,2160,11.2,0,11.7,0.9,1012.8,1015.9,91.1,0.43,2100,11.1,0,7.7,1.2,1012.8,1015.9,92,0.42,2040,11,0,359.6,1,1012.8,1015.9,92.3,0.41,1980,10.9,0,359.8,0.8,1012.8,1015.9,92.4,0.4,1920,10.8,0,5,0.5,1012.8,1015.9,92.5,0.39,1860,11.9,0,6.3,1.3,1012.8,1015.9,84.9,0.57,2820,12,0,3.4,1.7,1012.8,1015.9,84.4,0.58,2880,12.1,0,11.8,1.2,1012.8,1015.9,83.1,0.6,2940,12.2,0,7.9,1.5,1012.9,1016,82.8,0.61,3000,12.2,0,20.9,1.9,1012.9,1016,81.8,0.63,3060,12.3,0,1.5,1.7,1012.9,1016,81.2,0.64,3120,12.3,0,354.5,1.9,1012.9,1016,80.7,0.66,3180,12.3,0,4.5,1.4,1012.9,1016,81.2,0.67,3240,12.4,0,19.2,1.2,1012.9,1016,81.6,0.68,3300,12.4,0,341.8,1.2,1012.9,1016,81,0.7,3360,12.5,0,7.5,0.7,1013,1016.1,80.7,0.71,3420,12.5,0,5.5,0.9,1013,1016.1,80.7,0.73,3480,12.6,0,12.4,1,1013,1016.1,81.5,0.75,3540,12.7,0,359.3,0.8,1013,1016.1,81.2,0.76,3600,12.8,0,7.3,0.6,1013,1016.1,79,0.78,3660
2019,4,23,8,30,81,1.3,1012.7,1015.8,59.4,1.74,6300,16.1,0,18,1.6,1012.7,1015.8,58.6,1.71,6240,16.1,0,58.8,1.8,1012.7,1015.8,58.4,1.68,6180,16,0,28.4,1.5,1012.7,1015.8,60.2,1.66,6120,15.7,0,70.8,0.7,1012.7,1015.8,61.4,1.63,6060,15.6,0,19.1,0.3,1012.8,1015.9,60.2,1.6,6000,15.5,0,55.9,0.4,1012.8,1015.9,60.1,1.58,5940,15.6,0,43.6,0.3,1012.8,1015.9,59.3,1.55,5880,15.6,0,27.9,1.2,1012.8,1015.9,60.9,1.53,5820,15.4,0,57.7,1.3,1012.8,1015.9,62,1.5,5760,15.4,0,58.5,0.9,1012.8,1015.9,61.1,1.48,5700,15.3,0,25,1.3,1012.8,1015.9,59.8,1.45,5640,15.3,0,17.3,1.9,1012.8,1015.9,60.1,1.43,5580,15.3,0,40.7,2,1012.8,1015.9,59.6,1.4,5520,15.3,0,14.3,2,1012.8,1015.9,59.7,1.38,5460,16.3,0,35,1.4,1012.7,1015.8,57.9,1.79,6420,16.3,0,54.3,1.7,1012.7,1015.8,57.1,1.82,6480,16.2,0,21,1.4,1012.7,1015.8,57.3,1.85,6540,16.2,0,99.3,1.4,1012.7,1015.8,58.2,1.87,6600,16.3,0,90.6,1.3,1012.7,1015.8,57.7,1.9,6660,16.3,0,34.7,1.9,1012.7,1015.8,56.1,1.93,6720,16.3,0,45.2,1.7,1012.7,1015.8,56.3,1.96,6780,16.2,0,58.3,0.9,1012.7,1015.8,56.9,1.99,6840,16.2,0,50.8,1,1012.7,1015.8,56.5,2.02,6900,16.1,0,357.9,0.7,1012.7,1015.8,56.3,2.05,6960,16.2,0,135.6,1.3,1012.8,1015.9,56.8,2.08,7020,16.3,0,112,1.7,1012.8,1015.9,55.4,2.1,7080,16.4,0,9.4,1.7,1012.8,1015.9,55.2,2.14,7140,16.5,0,23.5,1.5,1012.8,1015.9,55.2,2.17,7200,16.5,0,102.1,1.4,1012.8,1015.9,54.6,2.2,7260
2019,4,23,15,0,336.4,3.3,1010.2,1013.1,36.6,20.97,29700,27.5,0,283.7,2.9,1010.2,1013.1,37,20.93,29640,27.5,0,299.2,2.6,1010.2,1013.1,35.3,20.89,29580,27.6,0,334.8,3.1,1010.2,1013.1,36.1,20.84,29520,27.4,0,335.1,3.6,1010.2,1013.1,37.7,20.8,29460,27.2,0,277.1,3.4,1010.2,1013.1,35.6,20.75,29400,27.1,0,194.1,3.2,1010.2,1013.1,35.1,20.71,29340,27.1,0,348,2.8,1010.2,1013.1,34.7,20.67,29280,27.2,0,231,3.7,1010.2,1013.1,34.6,20.62,29220,27.2,0,245.1,3.5,1010.2,1013.1,34.4,20.58,29160,27.3,0,258.6,3.8,1010.2,1013.1,35.6,20.53,29100,27.3,0,336.5,5.2,1010.2,1013.1,35.8,20.48,29040,27.3,0,277.6,4.1,1010.1,1013,35.1,20.44,28980,27.6,0,336.9,5.1,1010.1,1013,34.1,20.39,28920,27.7,0,332.8,3.8,1010.1,1013,35.1,20.34,28860,27.5,0,301.6,3.9,1010.2,1013.1,35.6,21.06,29820,27.3,0,335.1,4.5,1010.2,1013.1,35.9,21.1,29880,27.1,0,311.8,3.8,1010.2,1013.1,35.7,21.14,29940,26.9,0,314.7,3.7,1010.2,1013.1,36.8,21.18,30000,26.9,0,334.6,3.5,1010.2,1013.1,37.7,21.23,30060,27.1,0,306.1,3.6,1010.1,1013,37.9,21.27,30120,27.1,0,336.5,2.8,1010.2,1013.1,36.5,21.31,30180,26.9,0,296.9,2.1,1010.1,1013,36.9,21.35,30240,26.8,0,348.7,1.8,1010.1,1013,36.7,21.39,30300,26.7,0,0,2.1,1010.1,1013,37.5,21.43,30360,26.7,0,4.9,1.5,1010.1,1013,37.6,21.47,30420,26.6,0,10.2,1.6,1010.1,1013,36.6,21.51,30480,26.5,0,17.6,2.3,1010.1,1013,37.5,21.55,30540,26.6,0,8.9,2.6,1010.1,1013,37.3,21.59,30600,26.6,0,344.3,4,1010.1,1013,37,21.63,30660
2019,4,24,7,30,14.4,1.5,1011.3,1014.3,70.9,0.46,0,17.1,0,23.3,1.7,1011.3,1014.3,70.7,0.45,0,17.1,0,39,2,1011.3,1014.3,70.9,0.44,0,17.1,0,16.3,1.5,1011.3,1014.3,71.3,0.44,0,17,0,19.9,0.8,1011.3,1014.4,71.9,0.43,0,17,0,46.7,1.5,1011.2,1014.3,71.2,0.42,0,17,0,32.7,1.8,1011.2,1014.3,71,0.41,0,17,0,19.6,1.8,1011.2,1014.3,71.1,0.4,0,17,0,12.8,2.2,1011.2,1014.3,71.3,0.39,0,16.9,0,28.3,2.3,1011.2,1014.3,72.2,0.38,0,16.8,0,14.7,1.9,1011.2,1014.3,72.8,0.37,0,16.7,0,12.2,1,1011.2,1014.3,73.6,0.37,0,16.6,0,42.1,1.8,1011.2,1014.3,74.1,0.36,0,16.5,0,47.6,1.7,1011.2,1014.3,75.1,0.35,0,16.4,0,18.6,1.3,1011.3,1014.4,76.7,0.34,0,17.1,0,15,2.1,1011.3,1014.3,70.6,0.48,0,17.1,0,28,2.4,1011.3,1014.3,70.3,0.49,0,17.1,0,16.8,1.9,1011.3,1014.3,70.4,0.5,0,17.1,0,46.4,1.5,1011.3,1014.3,70.6,0.51,0,17.1,0,17.7,1.5,1011.3,1014.3,70.6,0.51,0,17.1,0,30.3,1.6,1011.3,1014.3,70.7,0.52,0,17.1,0,14.6,1.5,1011.3,1014.3,71,0.52,0,17.1,0,14.9,1.1,1011.3,1014.3,70.7,0.54,0,17.2,0,24.9,1.4,1011.3,1014.3,70.7,0.55,0,17.2,0,17.5,1.8,1011.3,1014.3,70.5,0.56,0,17.2,0,46.1,1.8,1011.3,1014.3,70.8,0.57,0,17.3,0,28.9,1.5,1011.3,1014.3,70.2,0.58,0,17.3,0,14.5,1.9,1011.3,1014.3,69.7,0.58,0,17.3,0,20.5,1.4,1011.2,1014.2,69.8,0.58,0,17.3,0,26.3,2.1,1011.2,1014.2,69.9,0.6,0
2019,4,25,1,30,63.5,0.1,1006.4,1009.5,97.7,0,0,15,1.3,7,0.5,1006.4,1009.5,97.7,0,0,15,1.3,41.2,0.7,1006.4,1009.5,97.7,0,0,15,1.3,18.3,1.3,1006.4,1009.5,97.7,0,0,15.1,1.3,0.1,0.2,1006.5,1009.6,97.7,0,0,15.1,1.3,48.4,0.4,1006.5,1009.6,97.7,0,0,15.2,1.3,9.7,1.2,1006.4,1009.5,97.7,0,0,15.2,1.3,3.1,0.9,1006.5,1009.6,97.7,0,0,15.2,1.3,352.9,0.1,1006.5,1009.6,97.7,0,0,15.2,1.3,59.4,0.2,1006.5,1009.6,97.7,0,0,15.2,1.3,37.5,1,1006.5,1009.6,97.7,0,0,15.2,1.3,21.3,0.5,1006.5,1009.6,97.7,0,0,15.2,1.3,38.2,1.7,1006.5,1009.6,97.7,0,0,15.2,1.3,29.2,2,1006.5,1009.6,97.7,0,0,15.2,1.3,18.9,1.4,1006.6,1009.7,97.7,0,0,14.9,1.3,16.1,0.8,1006.4,1009.5,97.7,0,0,14.9,1.4,5.2,0.8,1006.4,1009.5,97.7,0,0,14.9,1.4,22.2,0.7,1006.4,1009.5,97.7,0,0,14.9,1.4,42,0.3,1006.4,1009.5,97.7,0,0,14.9,1.4,23.2,0.7,1006.4,1009.5,97.7,0,0,14.9,1.4,26.8,0.8,1006.4,1009.5,97.7,0,0,14.9,1.4,38.8,0.5,1006.4,1009.5,97.7,0,0,14.9,1.4,24,0.4,1006.3,1009.4,97.7,0,0,14.9,1.4,15.9,0.3,1006.3,1009.4,97.7,0,0,14.9,1.4,29.3,0.8,1006.3,1009.4,97.7,0,0,14.9,1.4,36.2,0.2,1006.3,1009.4,97.7,0,0,14.9,1.4,299.4,0.3,1006.3,1009.4,97.7,0,0,14.9,1.4,283.3,0.2,1006.3,1009.4,97.7,0,0,14.9,1.4,346.1,0.1,1006.3,1009.4,97.7,0,0,14.9,1.4,154.9,0.2,1006.3,1009.4,97.7,0,0
2019,4,26,22,0,266.1,3.6,1006,1009.1,96.1,7.8,1800,8.9,1.8,277.2,4.7,1006,1009.1,95.7,7.8,1800,8.9,1.8,266.9,4,1006,1009.1,96,7.8,1800,8.9,1.8,265.8,3.4,1006,1009.1,96.2,7.8,1800,8.9,1.8,273.1,3.3,1006,1009.1,96,7.8,1800,8.9,1.8,259.9,3.1,1006.1,1009.2,96,7.8,1800,8.9,1.8,265.4,3.9,1006.1,1009.2,96,7.8,1800,9,1.8,246.4,3.7,1006.1,1009.2,96.3,7.8,1800,9,1.8,248.8,2.8,1006.1,1009.2,96.7,7.8,1800,9,1.8,268,3.1,1006.1,1009.2,96.6,7.8,1800,9.1,1.8,262.2,2.8,1006.2,1009.3,96.7,7.8,1800,9.1,1.8,243.6,3.7,1006.2,1009.3,96.8,7.8,1800,9.1,1.8,245.2,3.2,1006.2,1009.3,97.1,7.8,1800,9.1,1.8,268.3,4.2,1006.2,1009.3,97.1,7.8,1800,9.1,1.8,269.6,4.1,1006.2,1009.3,97.2,7.8,1800,8.8,1.8,267.8,3.9,1006,1009.1,95.9,7.8,1800,8.8,1.8,265.7,3.3,1006,1009.1,95.9,7.8,1800,8.8,1.8,271.4,3.7,1005.9,1009,95.6,7.8,1800,8.7,1.8,272.5,3.8,1006,1009.1,95.9,7.8,1800,8.7,1.8,262.6,3.9,1006,1009.1,96.1,7.8,1800,8.7,1.8,268.3,4.2,1006.1,1009.2,95.9,7.8,1800,8.6,1.8,270.9,4.8,1006.1,1009.2,95.9,7.8,1800,8.6,1.8,248.6,3.8,1006.2,1009.3,96.3,7.8,1800,8.6,1.8,272.3,3.8,1006.2,1009.3,96.2,7.8,1800,8.6,1.8,265.6,3.5,1006.2,1009.3,96.3,7.8,1800,8.6,1.8,270.3,4.1,1006.2,1009.3,96.3,7.8,1800,8.6,1.8,269.8,4.5,1006.2,1009.3,96.3,7.8,1800,8.5,1.8,270.4,4.2,1006.2,1009.3,96.2,7.8,1800,8.5,1.8,253.1,3.3,1006.2,1009.3,96.4,7.8,1800,8.5,1.8,279.3,4.6,1006.2,1009.3,96.6,7.8,1800
2019,4,27,11,0,65.2,1.8,1009.1,1012.2,92,1.27,0,9.2,0,67.6,1.9,1009.2,1012.3,91.8,1.27,0,9.2,0,75.9,1.9,1009.2,1012.3,91.6,1.26,0,9.2,0,64,1.8,1009.2,1012.3,91.3,1.25,0,9.3,0,59.6,1.9,1009.2,1012.3,91.1,1.24,0,9.4,0,69.6,2.2,1009.2,1012.3,91.3,1.24,0,9.4,0,76.1,1.3,1009.2,1012.3,91.8,1.23,0,9.3,0,92.7,0.9,1009.3,1012.4,91.4,1.22,0,9.3,0,95.8,1.3,1009.3,1012.4,90.9,1.21,0,9.3,0,107,1.5,1009.4,1012.5,91,1.21,0,9.4,0,101.8,1.4,1009.4,1012.5,91.6,1.2,0,9.3,0,90.4,1,1009.4,1012.5,92,1.19,0,9.3,0,76.2,1.2,1009.4,1012.5,91.6,1.17,0,9.3,0,66.3,1.5,1009.4,1012.5,91.8,1.17,0,9.2,0,96.8,1.1,1009.5,1012.6,91.7,1.16,0,9.1,0,76.2,1.5,1009.1,1012.2,92.4,1.29,0,9.1,0,98.2,1.5,1009.1,1012.2,92.5,1.3,0,9.1,0,92.1,0.8,1009.1,1012.2,93.1,1.31,0,9.2,0,95.5,1.9,1009.2,1012.3,93.3,1.31,0,9.2,0,101.2,1.6,1009.2,1012.3,92.5,1.32,0,9.2,0,85.7,1.3,1009.2,1012.3,92.3,1.33,0,9.2,0,86.9,1.5,1009.2,1012.3,92.4,1.34,0,9.2,0,88.9,1.6,1009.2,1012.3,92.2,1.35,0,9.2,0,90.9,1.2,1009.2,1012.3,92.3,1.36,0,9.2,0,115.5,1.1,1009.3,1012.4,92.4,1.37,0,9.2,0,77.9,0.9,1009.3,1012.4,92.1,1.38,0,9.2,0,65.5,1,1009.3,1012.4,91.8,1.39,0,9.2,0,40.1,1.2,1009.3,1012.4,91.9,1.4,0,9.2,0,52.5,1,1009.3,1012.4,92.1,1.41,0,9.2,0,85.9,0.9,1009.4,1012.5,92.2,1.42,0
2019,4,28,4,0,70.5,0.7,1017.8,1021,97.5,0,0,5.1,0,79.8,1.1,1017.8,1021,97.6,0,0,5,0,77.8,1.1,1017.8,1021,97.7,0,0,5,0,88.2,1.1,1017.8,1021,97.8,0,0,4.9,0,93,1.1,1017.8,1021,97.8,0,0,4.8,0,89.8,1,1017.8,1021,97.7,0,0,4.8,0,78.3,1,1017.8,1021,97.8,0,0,4.8,0,73.8,0.8,1017.8,1021,97.8,0,0,4.8,0,59.2,1,1017.8,1021,97.8,0,0,4.8,0,54.2,1.1,1017.9,1021.1,97.8,0,0,4.8,0,49.5,0.9,1017.9,1021.1,97.8,0,0,4.8,0,44.8,0.5,1017.9,1021.1,97.8,0,0,4.9,0,34.6,0.5,1017.9,1021.1,97.8,0,0,4.8,0,36.2,0.6,1017.9,1021.1,97.8,0,0,4.8,0,38.1,0.9,1018,1021.2,97.8,0,0,5.1,0,73.1,0.3,1017.9,1021.1,96.8,0,0,4.9,0,87.5,0.1,1017.9,1021.1,95.5,0,0,4.7,0,0,0,1018,1021.2,95.3,0,0,4.6,0,0,0,1018,1021.2,95.6,0,0,4.4,0,0,0,1018,1021.2,95.5,0,0,4.4,0,0,0,1017.9,1021.1,96.1,0,0,4.2,0,0,0,1017.9,1021.1,95.9,0,0,4.2,0,0,0.1,1017.9,1021.1,96.5,0,0,4.2,0,0,0,1017.9,1021.1,97.3,0,0,4.3,0,42,0.2,1017.9,1021.1,97.5,0,0,4.4,0,53.5,0.1,1017.8,1021,97.8,0,0,4.6,0,44.2,0.5,1017.8,1021,97.8,0,0,4.7,0,46.2,0.6,1017.8,1021,97.8,0,0,4.9,0,36.2,0.7,1017.8,1021,97.8,0,0,5,0,33.5,0.6,1017.8,1021,97.8,0,0
2019,4,29,6,0,297.5,1.1,1019.6,1022.8,81.5,0.01,0,9.2,0,288.3,1.2,1019.6,1022.8,81,0.01,0,9.2,0,301.8,0.8,1019.6,1022.8,80.5,0.01,0,9.2,0,301.9,0.6,1019.5,1022.7,80.2,0.01,0,9.2,0,352,0.7,1019.5,1022.7,79,0.01,0,9.2,0,20.4,0.9,1019.4,1022.6,79.3,0.01,0,9.2,0,67,1.3,1019.4,1022.6,79.6,0.01,0,9.2,0,52.4,0.9,1019.4,1022.6,80.2,0.01,0,9.2,0,46.9,1,1019.4,1022.6,80,0.01,0,9.3,0,64.8,1.1,1019.4,1022.6,79.1,0.01,0,9.3,0,72.3,1.2,1019.4,1022.6,78.6,0.01,0,9.3,0,75.9,1.5,1019.4,1022.6,78.2,0.01,0,9.3,0,63.2,1.9,1019.3,1022.5,77.8,0.01,0,9.3,0,53.1,2.1,1019.3,1022.5,76.5,0.01,0,9.3,0,45.6,1.4,1019.3,1022.5,76.7,0.01,0,9.2,0.1,49.2,0.1,1019.6,1022.8,82.6,0.01,0,9.1,0.1,99.7,0.7,1019.6,1022.8,83.1,0.01,0,9.1,0.1,74.1,0.6,1019.6,1022.8,82.9,0.01,0,9,0.1,38.7,1,1019.6,1022.8,83.3,0.01,0,9,0.1,57.8,0.9,1019.6,1022.8,82.8,0.01,0,9.1,0.1,42.6,0.7,1019.6,1022.8,81.5,0.01,0,9.1,0.1,24,1,1019.6,1022.8,80.7,0.01,0,9.1,0.1,59.8,0.6,1019.6,1022.8,79.3,0.01,0,9.2,0.1,329.1,0.3,1019.6,1022.8,79.7,0.01,0,9.1,0.1,126.3,0.1,1019.6,1022.8,80.5,0.01,0,9.2,0.1,161.2,0.6,1019.6,1022.8,79.8,0.01,0,9.1,0.1,191.8,0.6,1019.6,1022.8,81,0.01,0,9,0.1,242.5,0.5,1019.6,1022.8,82.3,0.01,0,8.9,0.1,263.7,0.9,1019.6,1022.8,84.5,0.01,0,8.9,0.1,237.4,1.1,1019.6,1022.8,84.9,0.01,0
