Year,Month,Day,Hour,Minute,WeatherTest_45min3,WeatherTest_45min4,WeatherTest_45min5,WeatherTest_45min6,WeatherTest_45min7,WeatherTest_45min8,WeatherTest_45min9,WeatherTest_45min10,WeatherTest_45min11,WeatherTest_45min12,WeatherTest_45min13,WeatherTest_45min14,WeatherTest_45min15,WeatherTest_45min16,WeatherTest_45min17,WeatherTest_45min18
2019,5,9,12,30,210.7,3.8,1015.3,1018.3,47.8,15.36,19920,19.6,0,215.2,3.6,1014,1017,36.5,22.33,25320
2019,5,10,2,0,219.7,0.3,1013.2,1016.4,85.4,0,0,6.6,0,343.8,0.5,1012.9,1016.1,89.7,0,0
2019,5,10,8,0,184.4,1.9,1012.5,1015.6,60.1,0.81,3420,15.4,0,198,4.6,1012,1015.1,53.6,3.37,8820
2019,5,10,15,0,232.7,5.3,1009.3,1012.3,45.5,23.11,28620,18.3,0,227.4,4.1,1008.4,1011.4,46.7,27.12,34020
2019,5,11,12,0,209.5,2.7,1009,1012,42.5,9.14,17100,20.2,0,218,3.5,1008.4,1011.4,38.4,14.04,22500
2019,5,12,1,0,46.7,0.6,1010.1,1013.2,90.6,0,0,7.8,0,0,0,1010.6,1013.8,95.3,0,0
2019,5,12,5,0,73.8,0.5,1010.8,1014,95.6,0,0,6.6,0,35.8,0.7,1010.7,1013.9,97,0.01,0
2019,5,13,5,0,0,0,1011,1014.2,87.1,0,0,7.6,0,0,0.1,1011.8,1015,79.8,0.01,0
2019,5,13,15,0,334.5,3.1,1011.4,1014.4,18.2,19.75,28920,24.2,0,302,2.9,1010.5,1013.5,22.6,24.03,34320
2019,5,13,20,30,0,0.1,1010.3,1013.3,36.3,28.21,46920,14.8,0,82.4,0.9,1011,1014.1,43.2,28.21,46920
2019,5,15,23,30,74.4,0.6,1011.2,1014.3,91.9,15.36,19320,14.1,0,0,0,1011.1,1014.2,93.4,0,0
2019,5,17,16,30,223.4,3.8,1008.9,1011.9,40.4,22.01,27960,24.5,0,10.3,1.5,1008.9,1011.8,48.1,24.7,33360
2019,5,17,21,30,6.7,1.2,1009.8,1012.8,67.9,25.84,38580,16.2,0,40.8,0.7,1009.8,1012.9,73.4,25.84,38580
2019,5,18,6,0,91.1,0.4,1009,1012.1,94.4,0,0,15.9,0,0,0,1009.5,1012.6,88.1,0.21,0
2019,5,19,16,0,85.5,0.8,1008.2,1011.2,44.8,11.2,9600,23.6,0,344.4,2.4,1008.4,1011.4,55.2,12.17,9600
2019,5,19,23,30,0,0,1008.5,1011.5,65.1,12.72,9600,18.6,0,193.4,1.8,1009.6,1012.6,67.1,0,0
2019,5,20,16,30,47,2.6,1007.6,1010.6,89.4,12.33,5520,18,4.3,51.1,3.1,1007.4,1010.4,94.2,13.1,5520
2019,5,21,2,0,74.6,3.3,1008,1011,77.6,0,0,19,0,62.5,2.4,1007.3,1010.3,79.5,0,0
2019,5,21,15,0,83.2,2.9,1005.3,1008.3,83.6,5.97,720,21.7,1.6,138.2,1.4,1004.2,1007.2,93.4,7.34,720
2019,5,22,3,30,244,2.5,1001.9,1004.9,97.2,0,0,17,2.1,285.1,1.6,1002.4,1005.4,87,0,0
2019,5,24,19,0,175.6,4.2,1002.6,1005.6,55.7,29.05,44040,17.8,0,182.5,2.9,1002.9,1005.9,69,29.34,46020
2019,5,25,1,0,162.6,3.7,1004,1007,71.6,0,0,16.2,0,188.2,3.2,1004.4,1007.4,76.8,0,0
2019,5,25,7,0,167.6,3,1005.4,1008.5,84.4,0.1,720,17.8,0,168.8,3.2,1006.3,1009.3,72.9,1.28,6120
2019,5,25,9,0,177.6,2.6,1006.3,1009.3,70,2.04,7920,20.9,0,220.7,2.6,1006.5,1009.5,62.9,5.41,13320
2019,5,25,12,0,216.2,3.6,1006.9,1009.9,55.8,10.07,18720,23.9,0,225.1,3.5,1006.6,1009.5,53.3,15.36,24120
2019,5,25,14,30,192.4,4,1006.4,1009.3,52.9,18.91,27720,25.6,0,206,2.9,1005.8,1008.7,51.1,23.63,33120
2019,5,26,2,30,209.3,1.3,1007.1,1010.2,87.4,0,0,16.1,0,175.3,0.5,1007.4,1010.5,92.7,0,0
2019,5,26,3,30,179.4,0.3,1007.3,1010.4,95.9,0,0,14.7,0,0,0,1007.2,1010.3,97.2,0,0
2019,5,28,4,30,68.4,0.6,1013,1016.1,89.7,0,0,16,0,100.3,0.4,1013.2,1016.3,91.7,0,0
2019,5,29,3,0,136.2,2.6,1006.1,1009.1,81.2,0,0,18.6,1,134.5,3.1,1004.4,1007.4,95.7,0,0
2019,5,29,4,0,146,2.3,1005.2,1008.2,92.8,0,0,18.5,2.9,148.2,2.6,1003.5,1006.5,97.1,0,0
2019,5,29,5,30,148.2,2.6,1003.5,1006.5,97.1,0,0,18.1,6.2,139.6,2.2,1001.8,1004.8,96,0.01,0
2019,6,1,0,0,130.9,1.4,1008.8,1011.8,93,30,48360,13.7,0,144.7,0.7,1009.1,1012.1,97.2,0,0
2019,6,1,5,30,206.6,1.4,1008.5,1011.5,97,0,0,14.9,0,191.6,0.9,1009,1012,91.5,0.15,0
2019,6,1,21,0,159.2,1.2,1009.1,1012,62.8,15.4,15240,17.4,0.1,198.1,3.6,1010.5,1013.5,65.7,15.4,15240
2019,6,2,11,30,154,2.3,1008.1,1011,45.1,8.38,15240,22.2,0,216,4,1008.1,1011,50,13.54,20640
2019,6,5,9,0,154.9,2,1006.2,1009.1,53.3,2.01,7260,22.9,0,238.3,2.5,1005.9,1008.8,56.1,5.27,12660
2019,6,7,2,0,0,0,1007.8,1010.8,91.6,0,0,17.7,0,312.8,3.1,1008.1,1011.1,90.6,0.01,0
2019,6,7,17,0,156.8,0.7,1009.7,1012.6,62.9,19.51,19320,24.6,0,354.3,1,1008.9,1011.8,62.5,21.57,24660
2019,6,8,22,30,72.9,5.2,1002.9,1005.8,94.9,7.48,0,18.3,11.8,66.7,4.7,1000.7,1003.6,96.4,7.48,0
2019,6,9,18,30,19.2,2.8,1000.7,1003.6,57.3,8.45,3240,22.7,25.3,39.1,2.5,1001.4,1004.3,61,9.35,8640
2019,6,10,0,30,28.5,1.1,1005,1007.9,88.4,9.39,10020,17.4,0,6.1,0.8,1005,1008,87.1,0,0
2019,6,10,8,30,57.9,1.8,1006.3,1009.2,73.7,1.43,6360,22.3,0,219,2.2,1006.8,1009.7,62,4.16,11760
2019,6,10,15,30,251.4,4.2,1005,1007.9,65.1,17.65,29820,23.4,0,233.3,2.8,1005.2,1008.1,62.9,20.93,34380
2019,6,10,21,30,209.8,1.1,1004.9,1007.8,88.2,23.56,40920,18.8,0,201.3,1.3,1004.7,1007.6,92.5,23.56,40920
2019,6,11,13,0,223.5,2.3,1002.2,1005.1,61.4,10.29,12600,25.1,0,241.7,1.2,1001.3,1004.2,59.1,13.88,17340
2019,6,11,16,30,318,3.5,1001.5,1004.4,71.8,15.64,17580,22.2,0,307.9,2.3,1000.9,1003.8,69.3,17.39,19620
2019,6,12,23,30,344.4,0.3,1005.5,1008.4,85.4,12.6,660,17.6,0,331.6,0.9,1005.6,1008.6,88.7,0,0
2019,6,13,2,30,39,0.9,1005.5,1008.5,95,0,0,16.1,0,0,0,1005.5,1008.5,97.5,0,0
2019,6,13,4,30,33.7,0.9,1005.5,1008.5,97.5,0,0,16.4,0,19.1,1,1005.8,1008.8,97.2,0,0
2019,6,13,20,0,314,2.3,1005.5,1008.4,56.6,22.01,34620,18,0,343.8,1.8,1006.4,1009.3,63.6,22.06,36240
2019,6,14,2,30,92.9,0.6,1007.5,1010.5,93.9,0,0,13.7,0,0,0,1007.6,1010.6,97.4,0,0
2019,6,14,6,30,0,0,1007.7,1010.7,97.4,0.02,0,15.9,0,203.8,0.9,1008.3,1011.3,85,0.79,4560
2019,6,14,20,0,349.6,0.9,1007.3,1010.2,58.6,28.93,47220,19.1,0,66.9,0.5,1007.6,1010.5,65.7,28.97,48360
2019,6,15,1,30,0,0,1008.3,1011.3,92.1,0,0,15.1,0,0,0,1008.3,1011.3,97.4,0,0
2019,6,19,13,30,168.3,3.1,1010.1,1013,63.1,12.22,16860,23.7,0,235.6,3,1009.9,1012.8,56.9,16.96,22260
2019,6,20,18,0,171.9,2.8,1006.5,1009.4,77.6,9.82,4740,21.5,0.1,192,1.8,1006.7,1009.6,82.9,10.5,5700
2019,6,20,20,30,305.9,1.7,1007.7,1010.6,81.5,10.55,5700,20.5,0.1,173.3,1,1007.5,1010.4,84.6,10.55,5700
2019,6,21,2,0,203,1.1,1006.1,1009,97.4,0,0,19.3,0,201.1,1.2,1005.7,1008.6,95,0,0
2019,6,22,13,0,296.1,3.4,1004.7,1007.6,56,6.28,2100,24.6,0,335.3,1.3,1004.5,1007.4,58.7,9.97,5160
2019,6,22,21,30,289.3,1.4,1004.9,1007.8,84.7,18.15,19080,20.3,0,353,0.9,1005.7,1008.6,87.4,18.15,19080
2019,6,23,13,30,349.3,2.1,1003.3,1006.2,56.8,9.78,6480,25.2,0,339,2.2,1002.7,1005.6,59.6,13.66,10380
2019,6,24,14,30,260.3,3.9,1002.7,1005.6,60.9,12.97,17400,25.8,0,323.3,3.7,1002.6,1005.5,56,14.87,18900
2019,6,25,4,0,27.9,0.9,1004.2,1007.2,96.6,0,0,16.5,0,188.7,0.5,1004.7,1007.7,97.4,0,0
2019,6,25,12,30,121.8,2.4,1005.4,1008.3,37.4,11.85,20760,28.4,0,348.6,2.2,1005.3,1008.1,33.1,17.2,26160
2019,6,26,1,30,0,0,1007.1,1010.1,78.3,0,0,17,0,0,0,1007.2,1010.2,86.2,0,0
2019,6,26,15,30,219.8,3.4,1009.4,1012.3,45.5,21.77,31560,27.8,0,223.4,3.3,1009.2,1012.1,45.7,25.82,36960
2019,6,28,2,0,0,0,1009.9,1012.8,69,0,0,19.3,0,34.9,0.9,1009.2,1012.1,65.8,0,0
2019,6,28,14,30,224.3,2.2,1006,1008.9,55.2,6.03,1740,22.4,0,235.8,2,1005.1,1008,82.5,7.43,1740
2019,6,29,5,30,15.1,0.5,998.9,1001.8,97.4,0,0,21.2,0,45.4,0.4,998.7,1001.6,97.4,0.03,0
2019,6,29,8,0,15.5,1.4,998.6,1001.5,95.9,0.26,0,23.3,0,0.4,1.7,998.6,1001.5,88.3,1.33,0
2019,6,29,14,0,283.2,1.4,997.3,1000.1,73.4,6.71,1680,25.8,0,261.3,1.4,997.1,999.9,78.2,7.88,1680
2019,6,30,21,30,224.5,2.2,999.4,1002.3,80.1,20.2,18060,22.3,0,229.7,1.8,1000,1002.9,89.6,20.2,18060
2019,6,30,22,0,206.5,2,999.6,1002.5,84,20.2,18060,22.3,0,241.2,1.8,1000,1002.9,92.2,20.2,18060
2019,7,1,1,30,188.3,0.3,999.1,1002,97.4,0,0,21.2,1,221.8,0.7,998.4,1001.3,97.4,0,0
2019,7,2,19,30,194.5,2.6,999.7,1002.6,92.2,10.96,5820,22.5,0,211.2,2.9,1000.1,1003,97.4,10.99,5820
2019,7,3,16,30,246.6,1.7,1003.2,1006.1,60,14.41,15720,26.5,0,224.7,4.2,1003,1005.9,55,16.99,20040
2019,7,7,15,0,353.6,3.6,999.2,1002,45.6,18.74,22620,31.3,0,19.1,2.6,998.6,1001.4,41.3,22.99,28020
2019,7,7,21,0,57.4,1.1,999.6,1002.5,47.7,27.54,41520,23.3,0,51.2,1.5,1000.1,1003,49.4,27.54,41520
2019,7,8,1,30,0,0,999.5,1002.4,68,0,0,19.8,0,127.6,0.4,999.8,1002.7,74.5,0,0
2019,7,8,12,30,78,3.2,1001,1003.8,28.1,11.42,20460,32.9,0,116.9,3.5,1000.1,1002.9,29.8,16.64,25860
2019,7,9,7,30,60.1,1.8,1004.6,1007.5,64.7,0.36,1680,25.3,0,94.7,1.9,1004.8,1007.7,57.6,1.5,5280
2019,7,9,8,30,52.7,2.2,1005,1007.9,60.7,0.83,3480,26.9,0,99.3,4.2,1004.7,1007.6,51.4,3.48,8880
2019,7,9,9,30,84.1,3,1004.8,1007.7,54,2.4,7080,27.7,0,75.3,4.4,1003.9,1006.7,49.4,6.07,12480
2019,7,9,18,30,210.4,2.1,1003.5,1006.3,51.1,21.13,28800,26.8,0,269.2,0.9,1003.7,1006.6,52.6,21.71,29220
2019,7,9,23,30,51.6,1.6,1004.3,1007.2,58.5,21.78,29280,23.3,0,83.9,1.5,1004.6,1007.5,53,0,0
2019,7,10,9,30,71.2,2.7,1005.7,1008.6,53.5,2.71,8460,26.1,0,72.2,2.3,1005.2,1008.1,48.1,5.92,12360
2019,7,11,13,30,5.8,0.7,1003.1,1005.9,44,14,23640,29.9,0,126.4,3.6,1002.3,1005.1,38.3,18.94,28980
2019,7,13,9,30,7.4,2.2,1002.2,1005.1,90.1,0.93,0,21.9,0,0.6,4.1,1002.3,1005.2,82.8,1.93,0
2019,7,13,12,30,337.1,3.3,1002.1,1005,78.9,4.11,720,23.8,0,11.8,2.7,1002.1,1005,74.3,6.01,720
2019,7,14,1,0,182.3,1,1004.9,1007.8,97.2,0,0,18.5,0,193.8,1.1,1004.7,1007.6,97.2,0,0
2019,7,14,5,0,143.4,0.6,1004.7,1007.6,97.2,0,0,17.8,0,0,0,1005.4,1008.3,97.2,0.01,0
2019,7,14,18,0,211.5,3.7,1002.7,1005.6,66.4,21.6,30240,24,0,232.6,3.1,1002.8,1005.7,72.5,22.52,31140
2019,7,15,0,0,186.8,1.4,1002.9,1005.8,96.6,22.7,31140,21.4,0,166.6,0.9,1002.4,1005.3,97.2,0,0
2019,7,15,9,30,234.4,0.8,1000.5,1003.4,97.2,0.24,0,21.2,52.4,209.1,1.5,1000.2,1003.1,96.6,0.81,0
2019,7,15,17,30,215.6,2.5,997.6,1000.4,78.5,7.87,3360,23.9,52.5,203.4,1.8,997.2,1000.1,82.5,9.39,7860
2019,7,15,22,30,188.5,0.5,999,1001.9,97.2,9.72,7860,21.2,52.5,0,0,999.2,1002.1,97.2,9.72,7860
2019,7,16,3,30,64.3,0.7,999,1001.9,97.2,0,0,21.1,0,0,0,998.7,1001.6,97.2,0,0
2019,7,16,10,30,280,1.1,999.9,1002.8,81.3,2.96,900,26.5,0,265.2,1.6,1000.3,1003.1,69.9,6.56,4680
2019,7,17,22,30,141.7,0.7,1006.2,1009.1,95.6,12.25,12360,22.3,4.9,212.8,0.9,1006.7,1009.6,95.9,12.25,12360
2019,7,18,2,0,160.3,0.5,1006.8,1009.7,96.7,0,0,21.5,1.4,147.1,2.1,1006.4,1009.3,97.2,0,0
2019,7,19,21,0,49,1.3,1007.2,1010.1,79.3,14.91,11100,23.1,0,0,0,1008.3,1011.2,92.1,14.91,11100
2019,7,20,0,30,343.8,0.6,1008.1,1011,82,14.91,11100,22.7,0,188.8,0.3,1007.6,1010.5,85.7,0,0
2019,7,20,4,30,341.8,1.4,1007.9,1010.8,95.7,0,0,21.9,8.5,162.1,0.4,1007.9,1010.8,97.2,0,0
2019,7,21,21,30,54.5,1.8,1001.9,1004.7,78.8,17.85,26640,26.5,0.3,102.9,2.6,1002,1004.9,78.3,17.85,26640
2019,7,21,23,0,102.9,2.6,1002,1004.9,78.3,17.85,26640,26.5,0.3,50.2,3,1001.5,1004.4,76.6,17.85,26640
2019,7,22,2,0,77.9,4.2,1000.9,1003.7,73.1,0,0,26.6,0,55.5,4.1,1000,1002.8,72.2,0,0
2019,7,25,4,0,174,1.8,1004,1006.9,97.2,0,0,24,0,186.2,1.6,1003.8,1006.7,97.2,0,0
2019,7,25,22,0,197.7,2.1,1002,1004.9,90.5,22.72,30060,25.7,0,165.3,2.4,1001.5,1004.4,90.7,22.72,30060
2019,7,26,0,30,168.7,2.5,1001.5,1004.4,93,22.72,30060,24.5,0.4,185.5,3.4,1001.2,1004.1,97.3,0,0
2019,7,26,6,30,190.5,2.9,1000.9,1003.8,97.3,0,0,24.5,1.3,175.5,3.3,1001.4,1004.3,97.3,0.03,0
2019,7,27,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,27,18,30,189.1,2.3,1000.9,1003.8,97.3,NaN,NaN,25,NaN,167.1,3.1,1001,1003.9,97.3,NaN,NaN
2019,7,28,16,30,206.4,1.8,1000.5,1003.4,97.3,1.3,0,26,48.3,195.4,3.5,1000.2,1003.1,97.3,2.07,240
2019,7,29,5,30,83.4,0.3,1002.2,1005.1,97.3,0,0,24.1,0.2,0,0.1,1002.3,1005.2,97.3,0.01,0
2019,7,29,17,0,185.7,4,1003,1005.8,85.7,15.25,12840,27.9,0.2,173.7,2.7,1002.6,1005.4,86.3,16.84,15600
2019,7,29,23,30,150.7,2.5,1004.3,1007.2,97.3,17.01,15600,26.3,0,164,2.8,1004.1,1007,97.3,0,0
2019,7,30,13,30,188.1,4.7,1005.9,1008.8,97,2.27,0,26,20.7,199,3.3,1005.7,1008.6,97.3,3.09,0
2019,7,31,0,0,165.8,3.2,1007,1009.9,95.6,5.07,0,25.3,0,182.9,2.9,1006.6,1009.5,97.3,0,0
2019,7,31,4,30,168.7,2.5,1006.4,1009.3,93.8,0,0,25,0,176.4,2.7,1006.6,1009.5,93,0,0
2019,7,31,16,30,185.8,5.3,1005.8,1008.6,80.3,16.6,21360,28.3,0,185.4,4.3,1005.5,1008.3,80.2,18.64,26460
2019,7,31,20,30,189.1,3.7,1005.5,1008.4,89.6,19.42,28200,26,0,211.1,1.8,1006.1,1009,93.1,19.42,28200
2019,7,31,21,0,197.1,4.7,1005.5,1008.4,88.7,19.42,28200,25.7,0,227,2.7,1006.4,1009.3,96.2,19.42,28200
2019,8,1,8,0,202.4,5.2,1005.1,1008,92.8,0.11,0,27,0,201.4,6.2,1005.2,1008.1,89.7,0.71,660
2019,8,2,5,0,192.5,4.3,1005.3,1008.2,97.3,0,0,26,1.2,184.2,4.7,1005.4,1008.3,97,0,0
2019,8,2,22,30,188,3,1008.3,1011.2,97.3,3.78,0,25.7,4.5,171,2,1008.4,1011.3,97.3,3.78,0
2019,8,3,10,0,166.7,2.7,1009.7,1012.6,90.1,1.68,1440,28.3,1.1,207,3.9,1010,1012.9,85.4,3.97,3780
2019,8,3,14,0,192.7,3.6,1009.2,1012,80,10.81,11400,30.4,1.1,188.7,3.4,1008.7,1011.5,75.9,15.29,16620
2019,8,4,23,0,60.9,1.1,1009.4,1012.3,88.9,21.92,37020,24.8,0,16.1,0.3,1009.3,1012.2,94.2,21.92,37020
2019,8,5,18,30,341.1,1.8,1007.1,1009.9,67.7,21.04,33480,28.3,5.6,14.4,1.7,1007.7,1010.5,70.5,21.72,37800
2019,8,6,1,30,10.6,0.2,1008.4,1011.3,89.2,0,0,25.5,0,45.5,0.4,1007.8,1010.7,81.1,0,0
2019,8,6,8,30,0,0,1008.6,1011.5,85.8,0.8,1980,28.9,0,172.5,1.4,1008.9,1011.7,78,2.55,4080
2019,8,6,14,0,207.9,2.1,1008.2,1011,66.8,12.41,15360,31.2,0,215.1,3.4,1008.1,1010.9,61.4,15.31,16920
2019,8,8,2,30,50.3,0.9,1005.2,1008.1,86.3,0,0,26.4,0,51.1,1.3,1005.2,1008.1,87.2,0,0
2019,8,11,0,0,90.3,0.7,1006.1,1009,88.9,18.94,25380,25.6,0,71.4,1,1005.8,1008.7,93.7,0,0
2019,8,11,0,30,0,0.1,1006.4,1009.3,93,18.94,25380,25.3,0,81.5,0.6,1005.7,1008.6,95.3,0,0
2019,8,11,3,30,160.9,0.5,1005.7,1008.6,97.2,0,0,24.9,0,0,0,1005.2,1008.1,97.2,0,0
2019,8,12,2,0,28.4,0.9,1004.2,1007.1,92.4,0,0,25,0,13.9,1.3,1003.8,1006.7,96.1,0,0
2019,8,12,15,0,88.4,3.1,1001.3,1004.1,52.2,15.82,24600,35.5,0,123.5,4.2,1000.6,1003.4,40.3,19.93,30000
2019,8,12,19,0,92.3,2.6,1000.4,1003.2,52.1,23.62,39000,30.4,0,106.1,1.3,1001,1003.8,64.6,23.82,41160
2019,8,13,4,0,77.9,2.8,1000.9,1003.7,68,0,0,26,0,79.4,3.5,999.9,1002.8,71.9,0,0
2019,8,13,8,30,39.4,1.6,999.7,1002.5,66.3,0.77,2340,29.9,0,96.2,3.8,999.4,1002.2,61.5,2.23,3960
2019,8,13,21,0,112.5,2.7,995.4,998.2,53.2,20.5,23880,25.6,2.2,148.1,1.8,997,999.9,87.4,20.5,23880
2019,8,14,1,30,109.3,2.1,996.2,999,97.2,0,0,25.7,11,125.2,3.7,994.9,997.7,90.3,0,0
2019,8,14,17,0,186.3,3,996.7,999.5,82.1,6.31,4020,29.2,59.6,159.4,4,996.8,999.6,84.7,8.14,7320
2019,8,14,17,30,170.9,3.2,996.6,999.4,78.5,7.16,5520,29.2,59.6,178.9,2.1,997,999.8,84.8,8.39,8280
2019,8,14,18,0,204.2,3.8,996.7,999.5,81.8,7.76,6540,28.2,60.6,163.7,2.8,997.2,1000,91.9,8.59,8760
