Year,Month,Day,Hour,Minute,TempOut,Precipitation,WindDirection,WindSpeed,LocalPressure,SurfacePressure,HumOut,Radiation,Sunlight
2019,5,2,23,30,9.2,0,208.7,1.2,1011.8,1014.9,73.4,14.49,46200
2019,5,3,1,30,8.6,0,242.5,1.2,1012.1,1015.3,77.1,0,0
2019,5,3,11,0,20.1,0,154.4,1.9,1015.3,1018.3,41.9,4.34,16980
2019,5,3,12,30,23.1,0,262.4,3.2,1014.5,1017.5,42.3,9.17,22380
2019,5,4,3,0,8.9,0,122.6,0.4,1016.1,1019.3,97.5,0,0
2019,5,4,15,30,24.9,0,179.9,2.7,1014.4,1017.4,39.7,25.18,30660
2019,5,5,17,0,22,0,320.9,2,1011.8,1014.8,18.3,33.21,36300
2019,5,7,5,0,3.8,0,0,0,1015.2,1018.4,91.5,0,0
2019,5,8,6,30,10.2,0,205.3,1.6,1012.3,1015.4,68.8,0.22,720
2019,5,8,12,30,18.6,0,230.3,4.7,1010.5,1013.5,43.4,16.87,22320
2019,5,9,2,0,11.3,0,158.4,1.6,1008.6,1011.7,85.7,0,0
2019,5,9,8,0,13.3,0,219.4,1.5,1009.1,1012.2,77.5,1.51,5400
2019,5,9,15,0,20.5,0,215.7,3.6,1007.7,1010.7,36.3,21.16,30600
2019,5,10,12,0,23.4,0,326.6,1.3,1010.6,1013.6,22.9,12.42,21120
2019,5,11,1,0,10.5,0,0,0,1011.8,1014.9,80.8,0,0
2019,5,11,5,0,8.2,0,97.8,1,1011.3,1014.5,76.4,0,0
2019,5,12,5,0,10.9,0,41.9,0.9,1012,1015.1,52.6,0,0
2019,5,12,15,0,26.6,0,202.8,1.4,1011.6,1014.5,23.5,19.37,25560
2019,5,12,20,30,16.9,0,224.4,0.4,1012.3,1015.4,40.7,25.03,40080
2019,5,14,23,30,14.4,0,0,0,1011.1,1014.2,87.4,27.78,43020
2019,5,16,16,30,26.6,0,314.2,3.6,1008,1010.9,39,24.52,33060
2019,5,16,21,30,18.2,0,113.4,0.7,1010,1013,69.2,26.64,40500
2019,5,17,6,0,16.7,0,38.6,0.5,1010.9,1014,86.3,0.02,0
2019,5,18,16,0,18.6,3.2,72,3.6,1007.5,1010.5,91.4,12.5,5520
2019,5,18,23,30,19.2,6.2,71.8,2.9,1008.4,1011.4,77.5,13.43,5520
2019,5,19,16,30,21.9,1.8,95.1,1.3,1003.7,1006.7,89.8,7.78,720
2019,5,20,2,0,17.9,0.3,250.6,2.7,1001.9,1004.9,97.2,0,0
2019,5,20,15,0,18.3,2.1,288.6,6,1004.8,1007.8,40.1,21.3,22860
2019,5,21,3,30,11.4,0,171.6,2,1005.2,1008.3,85.2,0,0
2019,5,23,19,0,22.4,0,192.8,2.1,1005.5,1008.5,63.6,29.25,46620
2019,5,24,1,0,16.8,0,172.8,1,1007.3,1010.3,82.7,0,0
2019,5,24,7,0,18.4,0,0,0,1008,1011,80.1,0.44,2880
2019,5,24,9,0,23.8,0,167.6,4.3,1008.4,1011.4,46.7,3.25,10080
2019,5,24,12,0,25.3,0,205.5,5.8,1008.7,1011.7,46.6,11.88,20880
2019,5,24,14,30,26.3,0,195,3.3,1007.8,1010.7,47.3,20.12,29880
2019,5,25,2,30,16.9,0,200.4,1.4,1010.1,1013.1,90.7,0,0
2019,5,25,3,30,16.1,0,202,1,1010.4,1013.5,94,0,0
2019,5,27,4,30,18.5,2.3,153.6,0.8,1003.7,1006.7,96.5,0,0
2019,5,28,3,0,14.3,0,309.4,1.1,1008.1,1011.1,64.4,0,0
2019,5,28,4,0,13.3,0,83.1,0.6,1008.3,1011.3,71.4,0,0
2019,5,28,5,30,12.3,0,336.8,0.2,1008.8,1011.8,76.5,0,0
2019,5,31,0,0,15,0.3,139.9,1.3,1009.2,1012.2,82.9,15.41,15240
2019,5,31,5,30,14,0,85.3,0.2,1008.6,1011.6,96.1,0,0
2019,5,31,21,0,15.9,0,206,2,1008.4,1011.4,78.1,29.85,46500
2019,6,1,11,30,20.3,0,167,1.8,1008.3,1011.2,56.3,NaN,NaN
2019,6,4,9,0,24.1,0,203.5,2.2,1006.6,1009.5,38.6,3.51,9840
2019,6,6,2,0,16.5,0,356.3,1.6,1010.1,1013.1,97.5,0,0
2019,6,6,17,0,21.3,0,23.7,2.4,1004.7,1007.6,67.3,7.31,0
2019,6,7,22,30,19.7,25.3,12.4,2,1004.2,1007.1,75.1,9.39,10020
2019,6,8,18,30,22.8,0,213.7,1.6,1004.6,1007.5,64.7,23.39,40920
2019,6,9,0,30,18.3,0,220.4,1.3,1005,1007.9,91.7,0,0
2019,6,9,8,30,20.9,0,307.2,0.9,1004.2,1007.1,76.1,2.08,2160
2019,6,9,15,30,22.7,0,273.7,2.6,1001.3,1004.2,68.8,15.53,17580
2019,6,9,21,30,18.4,0,10.5,0.5,1002.8,1005.7,85.9,18.17,19920
2019,6,10,13,0,21,13.2,320.8,0.7,1004.2,1007.1,62.4,6.05,0
2019,6,10,16,30,22.3,13.2,152.3,1.4,1003.2,1006.1,57.1,11.13,0
2019,6,11,23,30,15.1,0,0,0,1007.5,1010.5,85.2,22.06,36240
2019,6,12,2,30,13.8,0,108.7,0.1,1007.6,1010.6,97.4,0,0
2019,6,12,4,30,13,0,0,0,1007.9,1010.9,97.4,0,0
2019,6,12,20,0,20.4,0,11.8,1,1007.6,1010.5,64.5,28.97,48360
2019,6,13,2,30,14.9,0,0,0,1008.4,1011.4,97.4,0,0
2019,6,13,6,30,15.8,0,105.8,0.6,1008.6,1011.6,96.9,0.25,1860
2019,6,13,20,0,20.6,0,37.6,0.9,1006.2,1009.1,56.6,28.37,42780
2019,6,14,1,30,17.7,0,90,0.5,1005.5,1008.4,84.5,0,0
2019,6,18,13,30,21.2,0.1,196.7,4,1007.8,1010.7,87.1,5.14,1560
2019,6,19,18,0,23.7,0,318.3,1.9,1003.9,1006.8,67,13.09,7440
2019,6,19,20,30,20.6,0,323.6,1.4,1004.5,1007.4,79.7,13.77,11880
2019,6,20,2,0,17.7,0,0,0,1005.1,1008,97.4,0,0
2019,6,21,13,0,25.3,0,264.5,1.6,1003.2,1006.1,55.4,10.72,7380
2019,6,21,21,30,19.5,0,22.9,1.6,1003.7,1006.6,89.1,21.76,25440
2019,6,22,13,30,25.4,0,272.3,2.9,1002.8,1005.7,61.2,12.88,17400
2019,6,23,14,30,29,0,74.1,2.4,1004.8,1007.6,33.2,21.43,30660
2019,6,24,4,0,16.5,0,0,0,1007.7,1010.7,89.7,0,0
2019,6,24,12,30,26.6,0,203.6,4.2,1009.6,1012.5,50.6,14.16,23460
2019,6,25,1,30,17.3,0,156.3,0.5,1012.7,1015.7,92.8,0,0
2019,6,25,15,30,28.9,0,333.2,3.9,1010.3,1013.1,39.8,24.07,34080
2019,6,27,2,0,21.1,0,79.3,0.9,999.3,1002.2,97.4,0,0
2019,6,27,14,30,25.2,0,221.8,2.3,997.1,1000,79.6,7.61,1680
2019,6,28,5,30,19.5,0,130.8,0.1,999.6,1002.5,97.4,0.01,0
2019,6,28,8,0,21.5,0,216.9,1.5,1000.2,1003.1,92.9,0.71,0
2019,6,28,14,0,28,0,213.2,3.5,998.6,1001.4,49.4,12.9,9960
2019,6,29,21,30,22.6,3.5,358.6,1.4,993.8,996.7,89.4,9.55,900
2019,6,29,22,0,22.3,3.5,62.7,0.7,994.2,997.1,89.9,9.55,900
2019,6,30,1,30,20.3,0,0,0,995.5,998.4,86.7,0,0
2019,7,1,19,30,23.4,0,216.6,2.1,1003.6,1006.5,61.5,18.78,28140
2019,7,2,16,30,25.7,0,234.6,4.2,1006.4,1009.3,71.3,20.53,25260
2019,7,6,15,0,34.1,0,106,3.5,999.3,1002.1,28.8,22.33,32160
2019,7,6,21,0,26.5,0,127.7,0.9,1001.3,1004.2,51,29.11,48480
2019,7,7,1,30,23,0,141.5,1.3,1003.6,1006.5,64.3,0,0
2019,7,7,12,30,29.6,0,105.8,4.5,1003,1005.8,42.6,11.72,18900
2019,7,8,7,30,23.2,0,103.4,1.2,1005.6,1008.5,58.7,0.85,4200
2019,7,8,8,30,24.4,0,50.3,2.2,1005.7,1008.6,53.8,2.3,7800
2019,7,8,9,30,25.6,0,65.3,1.2,1005.4,1008.3,50.8,3.91,9660
2019,7,8,18,30,27.2,0,350.7,2.8,1002.9,1005.7,50.4,27.48,41580
2019,7,8,23,30,23.1,0,14.7,1.4,1003.8,1006.7,59.9,27.83,44880
2019,7,9,9,30,26.1,0,99.8,2.6,1003.9,1006.8,51.7,4.62,12300
2019,7,10,13,30,24.3,0,94.1,3.3,1003.5,1006.4,61,5.66,240
2019,7,12,9,30,24.2,0,215.9,2,1005.7,1008.6,74.7,4.01,8520
2019,7,12,12,30,25.5,0,232.3,3.1,1004.7,1007.6,71.6,9.18,13860
2019,7,13,1,0,21.3,0,198.8,1.9,1002.5,1005.4,97.2,0,0
2019,7,13,5,0,20.9,20.9,95.8,2.9,1000.6,1003.5,97.2,0.01,0
2019,7,13,18,0,24,52.5,212.4,2.4,997.2,1000,79.8,9.28,7380
2019,7,14,0,0,21,52.5,103,0.6,999.4,1002.3,97.2,9.72,7860
2019,7,14,9,30,23.8,0,246.7,1,999.8,1002.7,80.6,2.59,900
2019,7,14,17,30,26.9,0,223.2,3.9,999,1001.8,67.8,21.16,24360
2019,7,14,22,30,22.7,0,145.4,0.5,1002.3,1005.2,97.2,22.21,28860
2019,7,15,3,30,22.3,0,162.3,1.7,1002.3,1005.2,97.2,0,0
2019,7,15,10,30,23.4,0.2,0,0,1004.4,1007.3,96.9,1.36,0
2019,7,16,22,30,22,2,9.8,0.2,1009.1,1012,95.7,22.91,32820
2019,7,17,2,0,20.8,0,41.3,0.5,1009.1,1012,97.2,0,0
2019,7,18,21,0,23.9,8.5,216,0.9,1005.3,1008.2,87.8,22.67,37800
2019,7,19,0,30,22.6,0,38.5,0.2,1005.4,1008.3,94.6,0,0
2019,7,19,4,30,22.8,0,41.5,1.1,1004.1,1007,93.7,0,0
2019,7,20,21,30,25.6,0.8,49.5,1.1,994.5,997.3,89,9.57,1020
2019,7,20,23,0,25.7,0.8,40.3,1.4,994.7,997.5,87.3,9.57,1020
2019,7,21,2,0,24,3.7,328.5,0.6,995,997.8,97.2,0,0
2019,7,24,4,0,24.5,1,190.3,2.7,1000.8,1003.7,97.3,0,0
2019,7,24,22,0,25.5,1.4,182.2,1.5,1002.1,1005,97.3,6.79,1020
2019,7,25,0,30,25,NaN,151.4,1.7,1001.8,1004.7,97.3,NaN,NaN
2019,7,25,6,30,24.8,0,175,2,1002.1,1005,97.3,0,0
2019,7,26,6,30,24.9,7.3,197.2,4.3,1000.8,1003.6,97.3,0,0
2019,7,26,18,30,25.6,48.3,205.2,2,1000.2,1003.1,97.3,2.43,240
2019,7,27,16,30,29.5,0.2,188.9,4.5,1002.7,1005.5,79.6,15.8,13740
2019,7,28,5,30,26.2,0.1,174.3,2.6,1003.8,1006.7,97.3,0,0
2019,7,28,17,0,24.9,20.8,199.6,3.6,1005.4,1008.3,96.8,4.27,0
2019,7,28,23,30,25.4,20.9,185.8,2.1,1007,1009.9,95.8,5.07,0
2019,7,29,13,30,29.1,0,177.6,6,1006.8,1009.6,76.1,13.1,15960
2019,7,30,0,0,26,0,197.4,3.5,1005.9,1008.8,93.8,19.42,28200
2019,7,30,4,30,25.8,0,189.5,4.7,1005.1,1008,93.8,0,0
2019,7,30,16,30,27.4,0,177.3,3.3,1003.6,1006.4,91.5,10.86,9120
2019,7,30,20,30,26.5,0,196.1,4,1003.7,1006.6,94.8,11.78,9120
2019,7,30,21,0,26.6,0,191.3,4.1,1003.6,1006.5,94.5,11.78,9120
2019,7,31,8,0,26.3,1.2,191.9,4.3,1006.1,1009,96.4,0.21,0
2019,8,1,5,0,25.1,0,178.7,1.7,1009.1,1012,97.3,0,0
2019,8,1,22,30,25.9,1.1,194.8,1.1,1009.5,1012.4,97.3,20.9,27900
2019,8,2,10,0,29.9,0,62.6,2,1010.2,1013,67,5.1,9720
2019,8,2,14,0,31.3,0,318.1,2.8,1007.7,1010.5,68,13.93,20100
2019,8,3,23,0,25.4,5.6,85.4,1.1,1008.6,1011.5,87.6,21.75,37800
2019,8,4,18,30,29.3,0,352.4,1.9,1007.3,1010.1,60.1,19.29,24300
2019,8,5,1,30,23.7,0,0,0,1007.4,1010.3,97.3,0,0
2019,8,5,8,30,26.7,0,46.6,0.9,1008.5,1011.4,84,0.96,1620
2019,8,5,14,0,33.7,0,6.8,2.2,1006.1,1008.9,63.3,13.39,18420
2019,8,7,2,30,26.8,0,43.9,1.2,1001.1,1003.9,78.3,0,0
2019,8,10,0,0,25.6,0,37.4,0.7,1004.8,1007.7,93.9,20.39,34440
2019,8,10,0,30,25.4,0,19.4,1.2,1004.6,1007.5,94.3,0,0
2019,8,10,3,30,25.1,0,29.1,0.6,1003.8,1006.7,96,0,0
2019,8,11,2,0,27.4,0,61.5,1.5,1001.4,1004.2,64.9,0,0
2019,8,11,15,0,33,0,111.5,3.8,995.4,998.2,47.5,18.67,23160
2019,8,11,19,0,31,0,104.7,2.9,995.3,998.1,53.7,20.5,23880
2019,8,12,4,0,24.8,16.8,200.9,0.9,995.5,998.3,97.2,0,0
2019,8,12,8,30,26.6,42.6,158.8,2.1,996.6,999.4,97.1,0.22,0
2019,8,12,21,0,26.7,66.5,108.3,1.3,998.3,1001.1,97.2,8.66,8760
2019,8,13,1,30,24.5,0,223.9,2.8,999,1001.8,97.2,0,0
2019,8,13,17,0,31.2,1.5,223.6,2.6,998.8,1001.6,69.5,20.11,26640
2019,8,13,17,30,30.8,1.5,240.3,2.4,998.8,1001.6,70.1,20.73,28440
2019,8,13,18,0,30.1,1.5,236.4,2,998.9,1001.7,73.6,21.15,30240
2019,8,14,6,0,25,2.3,99.2,0.4,999.2,1002.1,97.2,0,0
2019,8,15,5,30,26.2,NaN,45.8,1.1,992,994.8,81.6,0,0
2019,8,16,0,30,24.3,0,285.1,1.7,989.5,992.3,93.7,0,0
2019,8,16,4,30,24.1,0,194.8,1.2,990.4,993.2,97.2,0,0
2019,8,16,7,0,24.4,0,221.8,0.8,991.5,994.3,97.2,0.06,0
2019,8,17,4,0,22.9,0,177.1,1,998.1,1001,97.3,0,0
2019,8,20,14,0,31.2,0,15.9,0.8,1006.3,1009.1,54.5,14.06,23340
2019,8,23,2,30,21.7,0,0,0,1005.3,1008.2,97.2,0,0
2019,8,23,16,0,28.4,NaN,328,2.6,1005.7,1008.5,49.5,16.32,20760
2019,8,23,20,30,22.1,NaN,180.3,1.5,1007.2,1010.1,71.7,19.35,31620
2019,8,24,17,30,26.2,0,221.9,3.6,1008,1010.9,67.9,9.56,4080
2019,8,25,8,30,23.2,0,207.6,1,1010.6,1013.5,82.9,1.62,6480
2019,8,25,16,30,28,0,296.8,4.4,1009.5,1012.4,46.8,17.87,29100
2019,8,25,18,0,26.6,0,337.6,2.2,1009.8,1012.7,56.4,19.67,34500
2019,8,25,21,0,20.8,0,119.7,0.4,1011.1,1014,87.7,19.92,37920
2019,8,26,3,30,18.7,0,0,0,1010.5,1013.4,97.3,0,0
2019,8,28,10,30,26,0.2,228.9,2,1005.5,1008.4,74,4.23,10200
2019,8,29,0,0,23,0.2,173.9,1,1004.5,1007.4,97.2,20.41,33900
2019,8,29,8,0,24.3,0,188.3,1.7,1003.2,1006.1,96.6,0.45,180
2019,8,29,15,0,22.2,3.2,162,2.9,1003,1005.9,78.7,6.41,5100
2019,8,30,8,0,20.6,0,152.1,0.7,1006.3,1009.2,97.2,0.82,4560
2019,8,30,10,30,24.8,0,298.4,3,1006.6,1009.5,60.2,5.06,12960
2019,8,30,15,0,23.6,0,253.5,3.6,1006.6,1009.5,61.1,15.04,24480
2019,9,2,0,30,18.7,0,0,0,1014.9,1017.9,97.2,0,0
2019,9,2,2,30,18.2,0,11.2,0.1,1014.8,1017.8,97.2,0,0
2019,9,3,15,30,25.7,0,81.3,1,1010.3,1013.2,75.2,8.79,2880
2019,9,4,6,30,22.2,0.1,79.7,2.5,1009.8,1012.7,95.8,0,0
2019,9,4,9,30,22.7,12.6,100.7,1.3,1009.5,1012.4,97.2,0.58,0
2019,9,5,5,0,22.4,NaN,0,0,1008.9,1011.8,97.2,0,0
2019,9,5,7,0,23,NaN,55.7,0.4,1009.5,1012.4,97.2,0.01,0
2019,9,5,13,0,23.9,38.8,11.8,0.5,1008.6,1011.5,97.3,3.82,2160
2019,9,5,18,30,22.8,72.6,330.7,1,1007.8,1010.7,97.3,4.83,2160
2019,9,5,23,30,21.7,72.6,0,0,1008.7,1011.6,97.3,4.84,2160
2019,9,6,1,30,21.6,0.1,322.5,0.5,1008,1010.9,97.3,0,0
2019,9,6,23,0,24.9,4.4,56.1,2.4,1002.5,1005.3,96.7,7.59,240
2019,9,7,1,0,24.7,0,49.4,1.9,1000.6,1003.4,91.4,0,0
2019,9,7,4,0,24.7,0.1,38.5,2.6,995.3,998.1,84,0,0
2019,9,7,10,0,26.6,0.9,110.3,8.7,985.5,988.3,82.2,1.16,480
2019,9,7,19,0,22.4,4.4,245.2,5.8,998.8,1001.7,95.5,3.91,720
2019,9,8,3,30,22.7,0,171.7,1.1,1003.9,1006.8,97.2,0,0
2019,9,9,0,30,22.4,0,81,1.4,1006.9,1009.8,97.2,0,0
2019,9,9,3,0,22.2,0,289.4,2.2,1007.1,1010,97.2,0,0
2019,9,9,9,30,24,3.2,39.9,1.3,1008.2,1011.1,94.5,0.97,0
2019,9,10,0,30,23.3,0.8,10.7,1.1,1007.3,1010.2,97.2,0,0
2019,9,11,2,0,22.9,0.1,190.5,3.9,1008.8,1011.7,97.2,0,0
2019,9,11,5,30,22.4,0.1,245.6,1.6,1010.3,1013.2,97.2,0,0
2019,9,12,8,30,22.4,0,65,1.2,1013.7,1016.6,82.5,0.19,0
2019,9,13,1,30,19.7,0,53.1,1.1,1011.9,1014.8,76,0,0
2019,9,13,3,0,17.6,0,0,0,1011.6,1014.6,96.1,0,0
2019,9,20,8,30,17.7,0,359.8,0.7,1014.2,1017.2,70.5,0.48,0
2019,9,20,15,30,23,0,79.5,2.2,1012.9,1015.8,46,9.1,5280
2019,9,20,17,30,21.4,0,66.4,2.3,1014,1016.9,52.5,9.85,5280
2019,9,21,13,0,20.1,0.2,98.9,1.6,1015.3,1018.3,74.1,3.09,0
2019,9,21,14,0,19.5,0.3,49.1,1.6,1014,1016.9,80.8,3.56,0
2019,9,21,15,30,17.8,1,63.6,1.5,1015.1,1018.1,86.7,3.92,0
2019,9,22,5,0,15.2,7.7,42.6,3.1,1011.7,1014.7,96.6,0,0
2019,9,22,21,0,18.3,14.1,32.7,3.4,1006.9,1009.8,67.2,2.98,0
2019,9,23,13,0,23,0,6.2,2.2,1011.8,1014.7,47,11.69,21480
2019,9,23,15,0,23.1,0,347.7,2.5,1012,1014.9,46,16.52,28380
2019,9,23,19,30,16.6,0,101.6,1.4,1013.9,1016.9,75.9,20.32,39840
2019,9,24,6,30,11.2,0,0,0,1015.6,1018.7,97.2,0,0
2019,9,24,15,30,25,0,319,1.6,1015.5,1018.4,48.8,15.87,27000
2019,9,25,7,0,12.5,0,31,0.3,1018.9,1022,97.3,0.05,180
2019,9,26,0,30,17.8,0,61.5,0.8,1019.8,1022.8,96.9,0,0
2019,9,27,1,0,17.7,0,22.6,1,1020.6,1023.6,97.2,0,0
2019,9,27,22,30,20.9,0,28.5,0.7,1017.5,1020.5,82.3,12.53,13860
2019,9,28,2,30,20.5,0,25.8,1,1016.1,1019.1,91.7,0,0
2019,9,28,12,0,26.7,0,166.3,0.8,1015.8,1018.7,55.2,7.93,17040
2019,9,30,1,30,14.2,0,49.6,1.1,1014.3,1017.3,97.2,0,0
2019,9,30,2,0,14.3,0,0,0,1014.4,1017.4,97.2,0,0
2019,9,30,4,0,16.6,0,15.7,0.2,1013.8,1016.8,97.2,0,0
2019,9,30,14,0,27.5,0,144.3,0.6,1013.3,1016.2,39.3,12.7,17880
2019,10,1,20,0,21.3,0,182.2,0.9,1014.9,1017.8,94.4,NaN,NaN
2019,10,3,9,30,24.1,9.6,327.4,2.6,1003.1,1006,72.5,1.52,3120
2019,10,3,18,30,23.2,9.6,323.7,1,1005.6,1008.5,79.4,17.82,33540
2019,10,3,22,0,19.5,9.6,118,0.2,1007.9,1010.8,97.4,17.82,33540
2019,10,4,3,0,19.6,NaN,184,0.5,1008.7,1011.6,97.4,0,0
2019,10,5,18,0,17.4,0,317.5,0.3,1014.4,1017.4,72.8,8.33,11520
2019,10,6,18,0,19.3,0,230.3,1.1,1018.5,1021.5,76.5,13.87,25020
2019,10,7,0,30,16.6,0,277.5,0.5,1017.7,1020.7,89.6,0,0
2019,10,7,3,0,16,2.6,230,0.9,1017.6,1020.6,96.9,0,0
2019,10,7,5,30,15.5,8.1,112,1.1,1016.8,1019.8,97.4,0,0
2019,10,7,10,0,15.4,17.8,215.3,0.8,1016.8,1019.8,97.4,0.38,0
2019,10,8,5,0,13.2,0,307.6,0.8,1014.2,1017.2,97.4,0,0
2019,10,9,13,30,20.3,0,186.4,1.3,1016.2,1019.2,46.9,12.06,22680
2019,10,10,8,30,13.1,NaN,31,0.8,1014.6,1017.6,87,0.32,0
2019,10,10,13,30,19.2,NaN,24,1.3,1012.6,1015.5,52.3,4.87,360
2019,10,10,20,0,14.1,NaN,44,0.7,1012.9,1015.9,87.6,7.51,900
2019,10,10,21,30,14.1,NaN,101.7,1,1013.5,1016.5,85,7.51,900
2019,10,11,1,30,13.1,0,41.4,0.4,1012.8,1015.8,94.4,0,0
2019,10,12,1,30,16.1,0,15.2,0.7,1012.8,1015.8,71.3,0,0
2019,10,12,5,0,15.5,0,52.4,2,1012.9,1015.9,76.5,0,0
2019,10,12,11,30,22,NaN,49.7,4.7,1014,1016.9,41.9,6.48,15300
2019,10,12,13,0,22.8,NaN,69.7,2.5,1013.3,1016.2,40.6,10.35,20700
2019,10,13,6,30,11.9,0,34.4,1.8,1018.8,1021.9,76,0,0
2019,10,13,7,0,11.9,0,37.8,1.7,1019,1022.1,75.8,0.01,0
2019,10,16,7,0,7.7,0,27.5,0.5,1023.9,1027,97.4,0.01,0
2019,10,17,0,0,11.2,0,44.1,1.2,1022.5,1025.6,92.2,14.71,35160
2019,10,17,10,30,16.5,0,17.4,2.3,1021.4,1024.4,60.2,2.11,480
2019,10,17,23,0,10.2,0,73.6,0.3,1021.1,1024.2,95,11.43,18420
2019,10,20,0,30,10.8,0,0,0,1019.1,1022.2,97.4,0,0
2019,10,20,3,0,9.8,0,52.2,0.2,1019,1022.1,97.4,0,0
2019,10,20,6,30,8,0,0,0,1019.6,1022.7,97.4,0,0
2019,10,21,4,30,11.2,0,32.1,0.7,1016.9,1020,97.4,0,0
2019,10,21,6,0,11.3,0,6.9,0.8,1017,1020.1,97.4,0,0
2019,10,22,12,0,21.8,0,87.7,2.3,1014.7,1017.6,45.1,6.87,16080
2019,10,22,21,0,15.3,0,66.8,0.2,1014.7,1017.7,75,15.22,33600
2019,10,23,8,30,15.5,0,55.1,1.6,1015.5,1018.5,69.2,0.27,0
2019,10,23,18,30,17.3,0,52.5,1.4,1015.7,1018.7,64.6,7.21,0
2019,10,24,10,0,18.6,0,48,3,1017.5,1020.5,52.8,1.29,960
2019,10,25,4,30,13.9,0,27.7,0.7,1015,1018,68.3,0,0
2019,10,25,23,30,14.2,0,293.4,3.6,1016.5,1019.5,65.5,12.53,28500
2019,10,26,5,0,10.5,0,274.7,3.2,1016.6,1019.7,66,0,0
2019,10,27,6,0,3.9,0,130.6,0.8,1017.1,1020.3,97.4,0,0
2019,10,27,22,30,6.6,0,0,0,1016.9,1020,89.7,14.75,35340
2019,10,28,19,30,14.5,0,165.9,3.1,1010.7,1013.7,73.9,12.73,29040
2019,10,29,7,0,8.2,6.3,0,0,1011.4,1014.5,97.4,0,0
2019,10,29,10,0,13.7,6.3,221.9,1.6,1012.9,1015.9,76.9,2.01,7140
2019,10,30,20,0,8.7,0,1.1,0.5,1019.1,1022.2,86.9,13.68,34380
2019,10,31,5,0,7.2,0,0,0,1018.5,1021.6,97.4,0,0
2019,11,1,0,0,13.6,0,231.1,0.4,1018,1021,97.4,11.89,27960
2019,11,1,4,30,13.6,0,0,0,1018.4,1021.4,97.4,0,0
