Year,Month,Day,Hour,Minute,TempOut2,Precipitation2,WindDirection2,WindSpeed2,LocalPressure2,SurfacePressure2,HumOut2,Radiation2,Sunlight2
2019,4,29,6,0,10,0,48.2,2.3,1014.5,1015.7,67,NaN,0
2019,4,30,10,30,18,0,338,0.5,1008,1009.2,66.8,NaN,10320
2019,5,1,8,0,12.1,0,194.9,0.9,1006.8,1008,72.7,NaN,2580
2019,5,1,14,0,15.8,0,206.1,3.5,1005.9,1007.1,69.2,NaN,23640
2019,5,1,23,30,7.9,0,222.9,0,1007.8,1009,97.1,NaN,33540
2019,5,2,2,30,6.8,0,218.4,0,1008.2,1009.4,97.5,NaN,0
2019,5,2,8,30,12.7,0,194.1,1.8,1011.2,1012.4,76,NaN,8520
2019,5,2,9,0,12.8,0,205.2,1.3,1011.5,1012.7,73.7,NaN,10320
2019,5,3,4,0,9,0,34.9,1.3,1013.5,1014.7,70.7,NaN,0
2019,5,3,19,30,14.2,0,195,0,1015.3,1016.5,69.8,NaN,40980
2019,5,5,11,30,19.9,0,193.5,2.6,1015.9,1017.1,49.5,NaN,11820
2019,5,6,11,30,17.3,0,357.9,4.8,1016,1017.2,20.4,NaN,19680
2019,5,7,5,0,5.5,0,35.1,0.5,1016.2,1017.4,76.2,NaN,0
2019,5,8,1,30,7.5,0,238,0.4,1014.6,1015.8,72,NaN,0
2019,5,9,8,30,15.1,0,203.1,1,1010.2,1011.4,62,NaN,7500
2019,5,9,10,30,18.6,0,277.7,1.4,1010.5,1011.7,21.3,NaN,14460
2019,5,9,13,0,19.2,0,256.4,1,1009.9,1011.1,31,NaN,22560
2019,5,10,3,30,9.1,0,40,1.3,1011.9,1013.1,63.7,NaN,0
2019,5,10,11,30,19.9,0,188.9,2.9,1012,1013.2,43.5,NaN,19740
2019,5,10,18,30,17.4,0,328.5,0.8,1011.2,1012.4,33.3,NaN,40020
2019,5,12,6,30,12.3,0,149.8,0,1013.4,1014.6,73.5,NaN,0
2019,5,12,17,0,23.8,0,6.2,1.8,1011.9,1013,27.9,NaN,31620
2019,5,12,23,0,14.1,0,178.3,0,1013.7,1014.9,56.8,NaN,34020
2019,5,14,0,0,15.2,0,17.5,1.9,1011.9,1013.1,77.6,NaN,19740
2019,5,14,4,0,14.6,0,41.6,1.7,1010.6,1011.8,80.1,NaN,0
2019,5,15,16,0,24.4,0,254.3,0.7,1009.8,1010.9,45.4,NaN,12540
2019,5,16,5,30,16.3,0,27.6,1.3,1009.8,1011,81.2,NaN,0
2019,5,17,9,30,24.2,0,72.9,0.5,1011.1,1012.2,46.4,NaN,8700
2019,5,18,0,30,16.4,0.9,345.9,0.5,1010.8,1012,92.8,NaN,0
2019,5,18,13,0,21.7,9.9,65.3,2.7,1008.2,1009.4,60.4,NaN,600
2019,5,19,7,30,20.9,0,143.1,1.2,1007.8,1009,69.5,NaN,0
2019,5,19,9,30,21.7,0,106.8,2,1007.6,1008.8,71.3,NaN,0
2019,5,20,6,30,15.1,1.3,270.2,0.2,1004,1005.2,87.8,NaN,0
2019,5,21,11,0,19.6,0,199.1,2.6,1006.1,1007.3,53.5,NaN,18540
2019,5,21,18,0,17.6,0,187.1,2.3,1004,1005.2,67.1,NaN,42480
2019,5,21,21,30,15.4,0,183.9,1.1,1005.4,1006.6,74.2,NaN,42480
2019,5,22,7,30,16.8,0,174.1,4,1005.4,1006.6,69.2,NaN,5880
2019,5,23,11,0,20.4,0,205.6,4.2,1008.1,1009.3,64,NaN,17400
2019,5,23,17,0,22.4,0,214.4,2.8,1006.6,1007.7,59.9,NaN,38160
2019,5,24,0,30,15.8,0,180.5,0,1008.7,1009.9,89.9,NaN,0
2019,5,24,22,30,18.6,0,194.2,3,1011.3,1012.5,77.9,NaN,29220
2019,5,24,23,0,18.5,0,187.7,3.9,1011.3,1012.5,78.5,NaN,29220
2019,5,25,2,0,18.4,0,195.5,1,1011.5,1012.7,75,NaN,0
2019,5,25,7,0,18.6,0,7.9,0,1013,1014.2,66.2,NaN,0
2019,5,26,6,0,17.8,0,23.1,2.1,1014,1015.2,75.8,NaN,0
2019,5,28,1,0,11.7,0,59.8,0.3,1008.3,1009.5,93.8,NaN,0
2019,5,28,2,0,12,0,351,0.2,1008.7,1009.9,90.5,NaN,0
2019,5,28,15,0,21,0,177.9,0.5,1010.3,1011.5,47.3,NaN,22740
2019,5,29,17,0,20.2,0,192.9,2.7,1008.3,1009.5,64.6,NaN,38880
2019,5,29,17,30,20.5,0,216.9,1.4,1008.4,1009.6,62.5,NaN,40620
2019,5,29,19,0,17.7,0,200.8,1.9,1008.8,1010,77.6,NaN,42240
2019,5,31,17,30,18.3,0,222.8,1.6,1008.3,1009.5,69.1,NaN,33900
2019,5,31,22,0,14.1,0,349.6,0,1010.2,1011.4,88.5,NaN,35460
2019,5,31,23,0,13.6,0,173.9,0,1010.4,1011.6,91,NaN,35460
2019,6,1,5,30,12.8,0,35.1,1,1008.9,1010.1,92.4,NaN,0
2019,6,2,15,0,24.8,0,267.3,1.3,1005.2,1006.3,28.9,NaN,19320
2019,6,4,15,0,25.8,0,209.5,2.3,1007.1,1008.2,46.9,NaN,14940
2019,6,4,21,30,18.1,0,139.9,0.3,1008.6,1009.8,89.7,NaN,23040
2019,6,4,23,0,17.4,0,314.3,0.8,1009.4,1010.6,92.4,NaN,23040
2019,6,4,23,30,17.6,0,244.1,0,1009.4,1010.6,92.4,NaN,23040
2019,6,5,2,0,17.5,0,52.6,0,1008.8,1010,92.4,NaN,0
2019,6,5,5,30,17.7,0,94.5,0.2,1008.6,1009.8,88.6,NaN,0
2019,6,5,6,0,17.9,0,182,0,1008.8,1010,87,NaN,0
2019,6,7,5,30,16.8,8.4,22.4,2.5,997,998.2,94.3,NaN,0
2019,6,8,13,30,22.1,0,197.4,3.4,1006.7,1007.8,75.9,NaN,18120
2019,6,9,2,0,18.1,0,52.8,0.3,1005.3,1006.5,88.5,NaN,0
2019,6,9,20,30,18.3,0,229.8,0.1,1003.2,1004.4,80.1,NaN,28500
2019,6,10,5,30,17,2.5,130,0.4,1003.9,1005.1,86.1,NaN,0
2019,6,12,5,30,14,0,34.5,0.9,1008.6,1009.8,93.3,NaN,0
2019,6,12,7,0,15.6,0,217.5,1,1009.4,1010.6,86.6,NaN,3900
2019,6,12,12,30,22.3,0,208.2,3.4,1009.9,1011.1,58.1,NaN,22740
2019,6,12,23,0,16.8,0,2.4,0,1009.3,1010.5,87,NaN,40440
2019,6,13,13,30,25.8,0,312.7,1.3,1007.3,1008.4,53.8,NaN,11100
2019,6,14,1,0,18.5,0,147.7,0.3,1006.9,1008.1,83.5,NaN,0
2019,6,14,8,30,20,0,347,0.1,1005.2,1006.4,78.1,NaN,0
2019,6,16,22,0,16.8,0,224.6,0.7,1008.7,1009.9,92.3,NaN,29220
2019,6,18,1,0,17,0,87.4,0,1010.3,1011.5,89.5,NaN,0
2019,6,18,11,0,23.7,0,202.8,3.1,1010,1011.1,73.1,NaN,2160
2019,6,19,2,30,18.8,0,234.9,0.4,1006.8,1008,94.2,NaN,0
2019,6,19,9,30,22,0,2.6,2.7,1006.8,1007.9,71.8,NaN,120
2019,6,19,15,0,25.6,0,275.3,0.9,1005.1,1006.2,62.2,NaN,1800
2019,6,20,1,0,18.1,0,13.9,0,1006.2,1007.4,92.8,NaN,0
2019,6,21,8,30,22,0,315.6,0.6,1005,1006.1,72.7,NaN,300
2019,6,21,13,30,25.6,0,284.7,1.2,1003.6,1004.7,60.8,NaN,9240
2019,6,21,17,30,23.6,0,254.2,0.8,1002.9,1004,66.9,NaN,10260
2019,6,22,1,30,19.2,0,346.2,1,1004.2,1005.4,88.7,NaN,0
2019,6,22,23,0,19.3,0,194.5,1.3,1005.3,1006.5,79.1,NaN,23340
2019,6,23,9,0,23.1,0,7.9,1.6,1006.5,1007.6,69.9,NaN,0
2019,6,23,19,30,21.7,0,227.4,1,1006.7,1007.9,62,NaN,2220
2019,6,24,12,0,24.7,0,193.3,3.4,1011.2,1012.3,50.6,NaN,20460
2019,6,24,14,30,25.8,0,198.2,3.8,1010.8,1011.9,51,NaN,28680
2019,6,25,9,0,23.9,0,20.9,0.7,1013.6,1014.7,56.1,NaN,11580
2019,6,25,15,0,27,0,2.9,0.7,1011.8,1012.9,58,NaN,12420
2019,6,26,23,30,21.2,13.4,124.9,0.5,1002,1003.1,94.5,NaN,3780
2019,6,27,11,30,26,0,294.5,1.2,998.8,999.9,75.9,NaN,1260
2019,6,28,19,30,22.6,0,205.7,1.6,1000.1,1001.2,85.8,NaN,0
2019,6,29,1,0,21.8,0,164.3,1.6,999.8,1000.9,90.4,NaN,0
2019,6,30,6,0,19.9,0,121.7,0.6,998,999.1,93.6,NaN,0
2019,6,30,10,30,22.8,0,188,1.5,999.6,1000.7,78.7,NaN,360
2019,7,1,8,0,22.1,0,320.7,0,1003.5,1004.6,93.6,NaN,0
2019,7,1,20,0,20.5,0,335.2,0,1004.9,1006.1,87.2,NaN,10920
2019,7,6,0,30,21.4,0,25.5,1,1000.1,1001.2,75.5,NaN,0
2019,7,6,5,30,21,0,23.5,1.1,1001.3,1002.4,66.8,NaN,0
2019,7,6,20,30,24.8,0,196.6,3.2,1002,1003.1,66.3,NaN,16800
2019,7,7,8,30,25.7,0,45.4,3.2,1005.1,1006.2,51.8,NaN,4560
2019,7,8,0,0,24.4,0,156,0.8,1005.5,1006.6,64.2,NaN,4800
2019,7,8,20,0,23,0,63.5,0,1004.2,1005.3,74.2,NaN,31620
2019,7,9,2,30,22.5,0,355.9,1.4,1004,1005.1,60.9,NaN,0
2019,7,9,5,0,20.6,0,352,0.6,1004.1,1005.3,68.1,NaN,0
2019,7,9,9,0,25.6,0,40.5,1,1004.6,1005.7,47.6,NaN,10980
2019,7,9,10,30,25.3,0,223.3,2,1004.7,1005.8,53.6,NaN,14100
2019,7,9,12,0,27,0,0.2,1.6,1004,1005.1,46.7,NaN,14340
2019,7,10,13,30,21.3,4.3,39,0.8,1004.2,1005.4,89.2,NaN,0
2019,7,11,4,30,20.1,0,21.2,1.4,1001.4,1002.6,88.9,NaN,0
2019,7,11,13,30,23.2,0,344.8,1.2,1002.9,1004,78.8,NaN,120
2019,7,11,14,30,24.3,0,198.3,1,1002.9,1004,73,NaN,120
2019,7,11,16,30,23.3,0,266.9,0,1002.9,1004,76,NaN,840
2019,7,12,11,30,24.7,0,214.3,3.2,1006.3,1007.4,70.9,NaN,14760
2019,7,12,22,30,21,0,195.1,0,1004.4,1005.6,93.1,NaN,32040
2019,7,15,4,30,22.4,0,177.1,0.8,1003.6,1004.7,94.6,NaN,0
2019,7,17,4,0,21.4,0,160.7,0,1010.3,1011.5,92.7,NaN,0
2019,7,17,10,0,26.4,0,1.1,1.8,1009.7,1010.8,71.3,NaN,6720
2019,7,17,15,0,26.3,0,197,2.1,1008.7,1009.8,66.9,NaN,7560
2019,7,17,17,0,25.1,0,14.1,0.8,1008.2,1009.3,69.3,NaN,7560
2019,7,17,18,0,24.8,0,86.3,0,1008.4,1009.5,74.8,NaN,7560
2019,7,17,18,30,24.4,0,330.1,0.5,1008.1,1009.2,78.3,NaN,7560
2019,7,17,20,0,23.9,0,99.2,0,1008.2,1009.3,83.5,NaN,7560
2019,7,18,10,0,25.5,4.4,49.8,1.2,1007,1008.1,70.9,NaN,4620
2019,7,18,14,0,26.7,4.4,187.4,1.3,1006.4,1007.5,74.3,NaN,4680
2019,7,18,18,0,25.6,4.4,208.7,1.2,1005.7,1006.8,77.3,NaN,4980
2019,7,19,9,30,29.3,0,56.1,2.1,1003.5,1004.6,59.3,NaN,11220
2019,7,20,6,30,25.5,1.7,52.9,5.5,996.4,997.5,77.1,NaN,0
2019,7,20,22,30,26.6,2.1,22.6,1.1,995,996.1,76.9,NaN,1680
2019,7,21,6,0,21.3,3.4,216.5,1.9,998.5,999.6,96.7,NaN,0
2019,7,22,12,0,27.5,0,194.1,2.7,1005.4,1006.5,80.3,NaN,6720
2019,7,22,18,30,24.9,0,204.4,2.6,1004.2,1005.3,88.8,NaN,21180
2019,7,22,22,30,24.8,0,182.9,1.4,1005.4,1006.5,96.1,NaN,21180
2019,7,23,13,0,28.6,0,207,4.2,1003.7,1004.8,71.6,NaN,8640
2019,7,24,2,0,25.4,0,179.3,4.2,1001.9,1003,92.6,NaN,0
2019,7,24,5,30,25.3,0,204.1,4.2,1002.1,1003.2,91.9,NaN,0
2019,7,25,4,30,26.1,19,188,4.9,1002.1,1003.2,92.7,NaN,0
2019,7,25,15,30,24.8,24,200.9,2.3,1002.9,1004,95.1,NaN,0
2019,7,25,21,30,26.1,24.9,197,4,1003.6,1004.7,91.1,NaN,0
2019,7,27,11,30,26.6,0.4,181.2,0.2,1004.5,1005.6,86,NaN,1200
2019,7,28,23,30,26.6,28.6,185,4,1008.3,1009.4,84.7,NaN,0
2019,7,29,17,0,29.7,0,201.2,5.3,1006.8,1007.9,70.5,NaN,15300
2019,7,30,6,0,26.7,0,185.8,5,1006.9,1008,84.1,NaN,0
2019,7,30,12,30,29.1,0,185.2,7,1006.1,1007.2,76.9,NaN,660
2019,7,30,19,0,27.9,0,178.4,5.2,1005.2,1006.3,82.7,NaN,1260
2019,7,31,4,30,27,0,193.3,5.5,1006.8,1007.9,84.4,NaN,0
2019,8,1,8,30,27.5,0,199.7,2.3,1010.7,1011.8,82.8,NaN,2640
2019,8,1,9,0,27.3,0,201.6,3.8,1010.8,1011.9,82.4,NaN,2640
2019,8,1,20,0,26.4,0,170.4,0,1009.7,1010.8,91.1,NaN,9840
2019,8,2,7,0,25.8,0,33,0.9,1011.2,1012.3,90.3,NaN,2880
2019,8,4,10,30,31.1,0,161.1,0.7,1009.7,1010.8,68.5,NaN,4200
2019,8,4,23,30,26.2,0,21.1,0.2,1008.8,1009.9,85,NaN,13440
2019,8,5,3,30,24.7,0,43.6,0,1008.2,1009.3,90.9,NaN,0
2019,8,5,6,30,25.4,0,355.2,0,1009,1010.1,86.4,NaN,0
2019,8,5,16,0,31.6,0,245,0.2,1006.3,1007.4,67.3,NaN,13080
2019,8,5,18,30,31,0,188.6,0,1006.1,1007.2,67.4,NaN,14700
2019,8,5,21,0,26.8,0.8,236.8,0,1006.6,1007.7,93.4,NaN,14700
2019,8,6,5,0,26.4,0,194.8,0.1,1005.8,1006.9,79.1,NaN,0
2019,8,6,5,30,25.8,0,348.3,0,1005.9,1007,83.3,NaN,0
2019,8,7,4,0,26.4,0,41,1.2,1002.1,1003.2,86.6,NaN,0
2019,8,9,17,30,31.1,0,350,0.1,1004.3,1005.4,64.5,NaN,7800
2019,8,10,23,30,29.7,0,76.1,1.3,1002.6,1003.7,58.9,NaN,15000
2019,8,11,0,30,29,0,67.1,1.8,1002.3,1003.4,60.1,NaN,0
2019,8,13,4,30,24.9,0,178,0.6,1000.4,1001.5,89.7,NaN,0
2019,8,13,16,0,31.5,0,272.9,1.2,999.9,1001,67.1,NaN,4320
2019,8,15,1,30,28.5,0,36.1,0.9,993.8,994.9,66.9,NaN,0
2019,8,15,5,30,26.7,0,356.6,0.8,992.4,993.5,77,NaN,0
2019,8,16,9,30,27.3,0.4,218.8,1.5,993.8,994.9,78.6,NaN,2160
2019,8,17,3,30,25.6,0,216.9,2.2,999.5,1000.6,85.7,NaN,0
2019,8,17,4,30,25.3,0,209.5,2,999.6,1000.7,85.8,NaN,0
2019,8,17,10,0,26.7,0,199.1,4.5,1000.5,1001.6,78.6,NaN,4620
2019,8,17,22,0,22.2,0,164.8,0,1002.3,1003.4,88.6,NaN,18720
2019,8,17,22,30,22.1,0,11.4,0.1,1002.4,1003.5,89.2,NaN,18720
2019,8,19,3,0,20.7,0,17.7,0.4,1007.1,1008.3,86.6,NaN,0
2019,8,19,20,30,25.3,0,5.2,1.8,1007.3,1008.4,77,NaN,20820
2019,8,19,21,0,24.8,0,12.4,1.3,1007.5,1008.6,78.7,NaN,20820
2019,8,20,2,30,23.7,0,26.4,1.5,1007.9,1009,80.6,NaN,0
2019,8,21,2,30,23.9,0,198.8,0,1006.6,1007.7,91.4,NaN,0
2019,8,21,16,30,28.6,0,264.7,0.5,1006,1007.1,70.1,NaN,5160
2019,8,22,13,0,28.9,4.3,306.2,0.5,1004.6,1005.7,66.2,NaN,5220
2019,8,23,16,30,27.3,0,269.7,0.8,1007,1008.1,62.6,NaN,4380
2019,8,24,2,0,19.9,0,17.6,0,1008.7,1009.9,88.6,NaN,0
2019,8,25,5,0,20,0,326.7,0,1010.8,1012,89.8,NaN,0
2019,8,25,6,0,19.9,0,8.2,1.1,1010.8,1012,90.4,NaN,0
2019,8,25,8,0,22.7,0,40.1,1.7,1011.5,1012.6,79.6,NaN,4980
2019,8,27,7,30,21.2,28.2,4.5,2.2,1007.7,1008.9,95.6,NaN,0
2019,8,28,12,30,27.6,0.9,187.2,1.7,1005.9,1007,68,NaN,4320
2019,8,28,18,30,25.1,0.9,196.5,1.8,1004.5,1005.6,80.9,NaN,10260
2019,8,29,0,30,24,0,185.4,1.3,1005.7,1006.8,90.4,NaN,0
2019,9,3,10,30,24,0,259.2,0.7,1014.2,1015.3,77,NaN,0
2019,9,4,12,30,29,1.3,182,3.1,1010,1011.1,70.3,NaN,1980
2019,9,5,1,0,25.5,0,166.3,1.5,1009.9,1011,80.9,NaN,0
2019,9,5,18,0,22.1,21.6,150.1,0.7,1008.5,1009.7,94.7,NaN,2940
2019,9,5,18,30,22.2,21.7,286.8,0.3,1008.6,1009.7,95.7,NaN,2940
2019,9,8,2,30,23.7,0,199.7,4.4,1005.1,1006.2,93.8,NaN,0
2019,9,8,22,0,23.3,1.2,52.2,1,1007.7,1008.8,95.7,NaN,660
2019,9,9,17,0,25,8.3,34.2,3.2,1006.3,1007.4,83.4,NaN,0
2019,9,10,1,0,26.3,0,146.7,1.4,1007.8,1008.9,75.8,NaN,0
2019,9,10,3,30,25,0.2,96.4,0.6,1008.1,1009.2,84.1,NaN,0
2019,9,10,4,30,25.7,0.2,119.8,1,1008.4,1009.5,80.9,NaN,0
2019,9,11,6,0,22.5,0.6,322.6,0.1,1011.7,1012.9,96.6,NaN,0
2019,9,11,13,30,25.3,NaN,257.6,0.4,1012.2,1013.3,85.8,NaN,0
2019,9,11,22,0,24.6,NaN,67.1,1.2,1012.8,1013.9,80.9,NaN,1380
2019,9,12,15,30,24,5.4,40.4,1.4,1012.5,1013.6,70.1,NaN,1320
2019,9,13,21,0,20.5,0,214.3,0,1011.1,1012.3,88.9,NaN,23520
2019,9,17,2,0,19.9,0,47.5,0.9,1010.7,1011.9,78.9,NaN,0
2019,9,19,3,0,12.7,0,33.7,0.8,1016.3,1017.5,78.2,NaN,0
2019,9,22,2,0,16.1,5.8,10,3.3,1013,1014.2,90.6,NaN,0
2019,9,22,16,30,19.3,38.3,7.5,4,1003.9,1005.1,72.4,NaN,0
2019,9,23,3,30,17.7,0,21,2.8,1008.2,1009.4,72.4,NaN,0
2019,9,23,12,0,21.8,0,0.7,2.5,1012.6,1013.8,54,NaN,17760
2019,9,24,0,30,14.7,0,11.1,0.2,1015.5,1016.7,89,NaN,0
2019,9,25,11,0,21.8,0,5.7,1.1,1020.2,1021.4,58,NaN,13860
2019,9,25,22,0,18.9,0,31.7,1.2,1020.8,1022,91.2,NaN,22800
2019,9,26,10,30,22.6,0,49.3,1.5,1022.1,1023.3,58.4,NaN,3660
2019,9,26,13,30,24.2,0,219.6,1.5,1021,1022.2,60.1,NaN,3900
2019,9,27,19,0,22.7,0,38,0.4,1017.8,1019,72.3,NaN,14640
2019,9,27,22,0,22.7,0,26.6,1.2,1018.2,1019.4,69.2,NaN,14640
2019,9,28,1,0,21.6,0,31.8,0.1,1017.4,1018.6,74.6,NaN,0
2019,9,28,8,0,20.8,0,62.3,0,1017.4,1018.6,84,NaN,120
2019,9,28,8,30,21.9,0,13.7,1.3,1017.4,1018.6,79.4,NaN,840
2019,9,28,11,30,26.2,0,218.8,2.1,1017.1,1018.2,67.2,NaN,5700
2019,9,29,9,0,21.8,0,356,1.3,1016,1017.2,74.2,NaN,7560
2019,9,30,10,30,22.7,0,76.6,0.1,1015.3,1016.5,67.9,NaN,12720
2019,9,30,19,30,19.8,0,301,0,1014.9,1016.1,90.4,NaN,17640
2019,10,1,3,30,17.3,0,27.3,0.4,1015.3,1016.5,96.5,NaN,0
2019,10,1,7,0,17.5,0,38.3,1.3,1015.7,1016.9,93.4,NaN,0
2019,10,1,8,0,18.5,0,28,1,1016.4,1017.6,90.4,NaN,0
2019,10,1,20,0,21.3,0,69,0,1015.6,1016.8,89.6,NaN,0
2019,10,2,3,0,23,0,55.8,2.3,1013.2,1014.3,75.1,NaN,0
2019,10,2,11,30,21.8,5.1,68.2,2,1010.2,1011.4,84.7,NaN,0
2019,10,3,5,30,20.5,3.5,11.8,2.3,1001.5,1002.7,91.5,NaN,0
2019,10,3,8,0,21.7,3.5,134.4,0,1003.1,1004.2,87,NaN,240
2019,10,4,1,30,20,0,199.5,1.5,1009.7,1010.9,96.6,NaN,0
2019,10,4,14,0,24.1,0,221.7,3.1,1010.8,1011.9,67.3,NaN,6060
2019,10,5,20,0,15,0,32.9,0,1016.5,1017.7,85.7,NaN,9000
2019,10,5,21,0,15.2,0,53.1,0.4,1017,1018.2,85.5,NaN,9000
2019,10,8,2,0,13.8,0,60.6,0.3,1015.3,1016.5,95.6,NaN,0
2019,12,14,16,0,6.1,3.7,320.7,0.9,1026.4,1027.6,52.8,NaN,27660
2019,12,16,5,30,6,0,28.8,1,1023.6,1024.8,71.2,NaN,0
2019,12,16,10,0,9.5,0,46.3,1.9,1023.4,1024.6,61.8,NaN,2580
2019,12,16,10,30,10.9,0,40.5,1.6,1023,1024.2,57.2,NaN,4380
2019,12,16,11,0,12.3,0,12,0.8,1022.4,1023.6,53,NaN,6180
2019,12,16,11,30,14.3,0,193.9,2.7,1021.8,1023,48.3,NaN,7980
2019,12,16,12,0,14.8,0,195.9,1,1021.4,1022.6,48.5,NaN,9780
2019,12,16,12,30,15.5,0,179.2,3.3,1020.7,1021.9,47.8,NaN,11580
2019,12,16,21,0,11.9,0,62.4,1.2,1017.5,1018.7,64.2,NaN,21300
2019,12,16,23,30,12.8,0,170.2,1.1,1015.9,1017.1,57.2,NaN,21300
2019,12,17,4,30,13.1,0,181.6,1.9,1013.3,1014.5,58.7,NaN,0
2019,12,17,10,0,12.1,2.9,239.5,1.6,1013.3,1014.5,91.5,NaN,0
2019,12,17,10,30,11,3.1,222.1,2.4,1013.5,1014.7,93.8,NaN,0
2019,12,17,11,0,10.8,3.3,190.3,1.3,1013.3,1014.5,95.3,NaN,0
2019,12,17,11,30,10.5,3.5,330.1,2.4,1013.3,1014.5,95.5,NaN,0
2019,12,17,12,0,10.2,3.5,346.1,1.2,1012.9,1014.1,94.4,NaN,0
2019,12,17,12,30,10,3.6,341.4,0.9,1012.6,1013.8,94.2,NaN,0
2019,12,17,13,30,9.8,3.6,2.2,1.5,1012.8,1014,90.6,NaN,0
2019,12,17,16,30,8.4,3.6,292.7,0.8,1014.5,1015.7,80.5,NaN,0
2019,12,17,23,30,6.3,3.6,350.2,1.9,1018.3,1019.5,76.6,NaN,0
2019,12,18,14,30,5,0,292.7,1.6,1022.2,1023.4,56.8,NaN,14040
2019,12,19,12,0,3.5,0,36,1.8,1024.3,1025.6,45.9,NaN,13080
