Year,Month,Day,Hour,Minute,WeatherTest_45min3,WeatherTest_45min4,WeatherTest_45min5,WeatherTest_45min6,WeatherTest_45min7,WeatherTest_45min8,WeatherTest_45min9,WeatherTest_45min10,WeatherTest_45min11,WeatherTest_45min12,WeatherTest_45min13,WeatherTest_45min14,WeatherTest_45min15,WeatherTest_45min16,WeatherTest_45min17,WeatherTest_45min18
2019,4,19,7,0,345.9,1.5,1011.7,1014.9,78.5,0.01,0,10.4,0,0,0,1011.8,1014.9,52.6,0.73,4200
2019,4,20,11,30,206.6,5.9,1009.8,1012.9,71,4,5220,15.1,0,237.8,6,1010.2,1013.3,67.9,5.63,5460
2019,4,20,14,0,346.1,4.1,1010.3,1013.4,76.5,5.94,5460,15.7,0,327.9,5.4,1009,1012.1,67.2,7.49,6720
2019,4,20,22,0,329.3,1.1,1011.4,1014.5,96.3,9.79,8520,11.2,0,0,0,1011.4,1014.5,97.2,9.79,8520
2019,4,21,1,30,27.7,1,1011.5,1014.6,97.2,0,0,10.4,0,35.7,0.3,1011.4,1014.5,97.2,0.01,0
2019,4,22,10,30,265.5,2.4,1013.6,1016.7,67.5,3.28,5580,17,0,333.3,2.8,1013.4,1016.5,59.1,6.03,8640
2019,4,22,11,30,213.5,4.2,1013.4,1016.5,59.7,5.48,8460,17.7,0,345.7,3.7,1012.8,1015.8,58,7.84,10200
2019,4,23,2,30,28.2,0.2,1010.7,1013.8,90.7,0.01,0,13.6,0.1,344.3,0.7,1010.3,1013.4,93,0.01,0
2019,4,23,20,30,347,2,1010.6,1013.7,70.4,9.18,10620,12.5,0.1,10.4,0.3,1011.7,1014.8,85.8,9.2,10620
2019,4,24,0,0,19.8,1.1,1011.8,1014.9,92.5,9.21,10620,11.1,0,16,2.8,1012.4,1015.5,94.2,0,0
2019,4,25,2,30,0,0,1012.7,1015.8,85.4,0,0,13.5,0,0,0,1012.2,1015.3,89.4,0.01,0
2019,4,26,10,0,58.7,0.7,1004.8,1007.8,97.7,1.17,0,18.8,5.5,357.1,2.2,1004.5,1007.5,84,4.08,1200
2019,4,26,16,0,303.5,2.7,1002.5,1005.5,64.6,19.2,13560,21.6,5.5,319.1,3.1,1002.4,1005.4,60.8,23.12,18960
2019,4,27,0,30,0,0,1004.1,1007.2,97.7,25.1,26220,11.6,0,0,0,1003.4,1006.5,97.7,0,0
2019,4,27,1,30,0,0,1003.5,1006.6,97.7,0,0,11.8,0,186,1.4,1003.5,1006.6,97.7,0,0
2019,4,27,19,0,209.8,3.7,1003.8,1006.9,91.7,7.77,1800,10.2,1.8,230.5,4.8,1004.8,1007.9,97.7,7.8,1800
2019,4,28,9,30,142.8,0.9,1008.6,1011.7,94.3,0.43,0,9.1,0,122.7,1.7,1009.4,1012.5,91.3,0.95,0
2019,4,28,14,0,77.7,1.9,1009.3,1012.4,92.1,2.74,0,9.1,1.2,296.5,2.1,1010.1,1013.2,97.7,3.19,0
2019,4,28,15,30,296.5,2.1,1010.1,1013.2,97.7,3.19,0,9,2,351.2,2.6,1010.2,1013.3,97.7,3.61,0
2019,4,29,3,30,337.8,0.3,1018.2,1021.4,94.4,0,0,5,0,33.5,0.6,1017.8,1021,97.8,0,0
2019,4,29,7,0,54.8,1.6,1018.4,1021.6,97.8,0.04,0,8.3,0,312.1,0.5,1020,1023.2,81.1,1.25,4860
2019,4,29,12,0,51.6,3.7,1020,1023.1,46.2,12.23,17460,16.4,0,343.1,3.3,1019.7,1022.8,39.1,18.45,22860
2019,4,29,18,0,338.9,2,1017.1,1020.2,51.6,29.79,33060,12.9,0,343.9,1.7,1016.8,1019.9,57.5,30.31,33060
2019,4,29,23,0,57.6,1.8,1018.7,1021.9,64.5,30.32,33060,9.9,0,43.7,1.6,1019.4,1022.6,72.7,30.32,33060
2019,4,30,8,30,99.2,1.1,1019.8,1023,84.4,0.23,0,10.4,0.2,320.6,0.7,1020.1,1023.3,75.2,0.87,0
2019,4,30,14,30,255.7,2.6,1018,1021.1,45.7,9.89,0,16.9,0.2,219.2,2.8,1016.5,1019.6,42.2,15.06,4200
2019,4,30,15,0,187.3,0.9,1017.5,1020.6,44.5,11.2,600,17,0.2,190.2,1.6,1016.2,1019.3,41.4,16.41,5820
2019,5,1,15,30,28.1,1.1,1009.7,1012.8,54.8,8.42,5340,13,0,207.6,1.8,1008.5,1011.6,80,9.29,5340
2019,5,3,12,30,24.5,1.6,1005.9,1008.9,63.2,4.63,14820,19.5,0,314.4,3.9,1004.7,1007.7,50.5,7.19,20220
2019,5,3,20,30,170.5,2,1004.2,1007.3,76.6,12.87,40260,11.2,0,153.6,2.3,1005.3,1008.4,83.8,12.87,40260
2019,5,5,0,30,238.4,0.3,1011.9,1015,72.5,14.49,46200,8.8,0,228.8,0.9,1012.2,1015.4,72.9,0,0
2019,5,5,5,0,59.5,1,1012.6,1015.8,83.8,0,0,6.4,0,83.8,0.9,1012.9,1016.1,88.3,0,0
2019,5,5,12,30,207.4,2.8,1015.1,1018.1,30.6,5.74,19680,23.4,0,252.7,3.2,1014.4,1017.4,38.8,12.59,25080
2019,5,5,13,30,237.4,2.8,1014.5,1017.5,39.8,10.32,23280,23.7,0,267,3.8,1014.2,1017.2,32.2,16.89,28680
2019,5,6,8,30,230.9,0.4,1017.1,1020.2,89,1.2,2760,16.5,0,261.5,0.9,1016.9,1020,64.5,4.33,8160
2019,5,6,10,30,238.6,2,1017.1,1020.2,56.7,5.39,9960,21.9,0,226.3,1.6,1016.8,1019.8,45.2,10.09,15360
2019,5,7,5,30,9.3,0.8,1014.2,1017.4,86.2,0,0,9.9,0,0,0,1014.7,1017.8,86.9,0.07,0
2019,5,7,8,0,77.9,0.3,1015.3,1018.4,80.5,0.56,1440,17.4,0,296.5,0.8,1015.2,1018.3,50.1,2.87,6600
2019,5,7,11,0,159,1.5,1014.9,1017.9,30.9,7.68,12000,25.6,0,223.6,1.9,1014.1,1017.1,24.1,13.76,17400
2019,5,7,12,0,318.4,1.5,1014.4,1017.4,25.9,11.62,15600,24.9,0,231.3,4.9,1013.6,1016.6,33.4,18.1,21000
2019,5,8,9,0,21.8,6.9,1015.8,1018.9,30.3,2.7,7380,14.5,0,15.2,5.1,1016,1019.1,26.7,7.42,12780
2019,5,8,16,30,298.5,4.9,1014.1,1017.2,24,33.99,34380,15.9,0,309.1,5.7,1013.7,1016.8,28.2,37.96,39780
2019,5,9,7,0,0,0,1015.4,1018.6,91.4,0.07,180,9.7,0,171.4,1.5,1015.9,1019.1,76.9,1.62,5520
2019,5,11,2,30,193.5,1.2,1008.6,1011.7,87.1,0,0,10.8,0,106.5,0.5,1008.6,1011.7,85.7,0,0
2019,5,11,8,0,184.4,1.5,1009.3,1012.4,77.9,0.65,2700,15,0,192,2.1,1009.2,1012.3,60,2.85,8100
2019,5,11,9,30,192,2.1,1009.2,1012.3,60,2.85,8100,18.2,0,229.7,3.2,1009.1,1012.1,44.4,6.28,13500
2019,5,11,18,0,233.1,3.9,1007.9,1010.9,30.5,25.94,38700,16.5,0,210.3,3.1,1008.6,1011.7,47.3,27.11,44100
2019,5,12,14,0,231.8,1.5,1010.2,1013.2,28,16.78,25620,23,0,311.3,2.5,1009.7,1012.7,39.8,21.18,31020
2019,5,13,1,0,123.9,0.3,1012,1015.1,76.9,0,0,10.1,0,0,0,1011.3,1014.4,82.7,0,0
2019,5,14,5,30,16.7,0.5,1012.1,1015.2,50.8,0,0,11.8,0,36.7,0.7,1012.3,1015.4,52.5,0.09,0
2019,5,15,1,30,0,0,1012.7,1015.8,78.7,0,0,13.5,0,147.2,0.6,1013.1,1016.2,74.7,0,0
2019,5,15,9,0,299,0.7,1012.8,1015.8,46.8,1.86,7140,22.4,0,119.2,1.2,1012.4,1015.4,34.7,4.67,12600
2019,5,15,22,0,130.6,1.1,1011.4,1014.5,92.1,15.36,19320,14.4,0.4,74.4,0.6,1011.2,1014.3,91.9,15.36,19320
2019,5,15,23,0,71.7,1,1011.2,1014.3,92.2,15.36,19320,14.6,0.4,0,0,1011.2,1014.3,89.6,15.36,19320
2019,5,16,2,0,15,0.8,1010.5,1013.6,95.8,0,0,11.9,0,271.1,0.6,1009.9,1013,97.2,0,0
2019,5,16,10,0,3.4,0.4,1011.5,1014.5,57.6,3.84,8940,21.6,0,284.2,1.4,1011.3,1014.3,55.8,7.9,14340
2019,5,16,22,30,48.3,1.1,1011.3,1014.4,77,27.78,43020,14.3,0,0,0,1011.2,1014.3,88,27.78,43020
2019,5,17,10,0,274.5,1,1011.6,1014.6,56.4,2.77,4560,23,0,208.2,2.4,1011.5,1014.5,47.9,6.58,9960
2019,5,17,12,30,225.9,1.6,1011.2,1014.2,43.6,9.76,13560,25.7,0,195.3,3.5,1010.4,1013.4,42.2,14.62,18960
2019,5,17,21,30,6.7,1.2,1009.8,1012.8,67.9,25.84,38580,16.2,0,40.8,0.7,1009.8,1012.9,73.4,25.84,38580
2019,5,19,9,30,34.7,2.5,1010.5,1013.5,47.2,2.27,6000,25,0,114.9,2.1,1010.2,1013.2,41.9,4.84,9600
2019,5,19,12,0,28.7,1.5,1010,1013,43.5,6.62,9600,25.7,0,87.3,1.1,1009.1,1012.1,43.6,8.85,9600
2019,5,19,13,30,87.3,1.1,1009.1,1012.1,43.6,8.85,9600,25.5,0,58.3,1.8,1008.4,1011.4,44.5,10.45,9600
2019,5,19,23,30,0,0,1008.5,1011.5,65.1,12.72,9600,18.6,0,193.4,1.8,1009.6,1012.6,67.1,0,0
2019,5,20,21,0,65.1,4.2,1007.5,1010.5,89,13.43,5520,18.7,6.2,106.8,3,1008.1,1011.1,83.5,13.43,5520
2019,5,22,12,0,312.8,6.8,1004.2,1007.2,51.8,8.03,9360,18.2,2.1,315.3,5.7,1004.4,1007.4,44.8,13.47,14760
2019,5,22,22,30,166.5,1.7,1005.8,1008.9,86.5,28.14,38820,11.3,2.1,184.4,2,1006.2,1009.3,89.3,28.14,38820
2019,5,23,18,0,268.7,4.9,1002.2,1005.2,37.2,28.59,40380,17.6,0,226.2,3,1002.2,1005.2,67.8,29.82,45780
2019,5,23,19,0,218.4,4.2,1002.1,1005.1,63.4,29.6,43980,15.9,0,180.8,2.8,1002.9,1005.9,74.2,29.94,46740
2019,5,25,4,0,167.3,1.9,1004.8,1007.9,85.7,0,0,14.2,0,170.1,0.4,1005.2,1008.3,92.4,0,0
2019,5,25,5,0,177.6,1.3,1005,1008.1,91.7,0,0,15.3,0,172.1,1.8,1005.3,1008.4,83.7,0.01,0
2019,5,29,7,0,139.6,2.2,1001.8,1004.8,96,0.01,0,18.8,7.2,157.4,1.6,1000.5,1003.5,94.7,0.12,0
2019,5,29,23,30,189.1,0.5,1006.1,1009.1,86.1,3.35,2340,15.6,0,346.6,3.7,1006.7,1009.7,56,0,0
2019,5,31,10,30,208.4,3.1,1008.2,1011.1,63,5.24,13080,21.5,0,181,4.4,1008.4,1011.3,58.9,9.93,18480
2019,6,1,16,0,183.7,4,1007.4,1010.3,52.8,13.87,15240,19.7,0,210.7,3.7,1007.8,1010.7,57.5,14.71,15240
2019,6,1,19,30,207.5,2.4,1008.2,1011.1,61.5,15.37,15240,18.5,0,185.2,1.3,1009.1,1012,62.3,15.4,15240
2019,6,2,12,0,164.2,2.4,1008.2,1011.1,43.3,10,17040,22.2,0,251.5,4.1,1007.9,1010.8,46,15.28,22440
2019,6,2,15,30,258.4,3.8,1007.5,1010.4,52.4,22.17,29640,21.2,0,216.3,4.1,1007.2,1010.1,52.6,26.24,35040
2019,6,2,16,0,214.9,4.8,1007.3,1010.2,47.9,23.67,31440,20.8,0,240.6,4.6,1007.1,1010,56.9,27.28,36840
2019,6,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,6,3,0,30,0,0,1009.2,1012.2,90.9,29.85,46500,12.7,0,164.6,1.2,1008.9,1011.9,97.5,NaN,NaN
2019,6,4,10,0,199.1,2.1,1006,1008.9,43.9,4.05,11700,22.9,0,229.5,1.7,1005.8,1008.7,38.2,8,17100
2019,6,5,7,0,346.8,0.2,1005.6,1008.6,89.4,0.12,60,18,0,266.2,0.4,1006.7,1009.6,64.9,1.27,5460
2019,6,5,18,30,191.7,2.3,1002.7,1005.5,45.2,27.14,41460,22.5,0,220.5,3.5,1004.3,1007.2,46.9,27.91,45420
2019,6,6,1,30,0,0,1006.6,1009.6,85.4,0,0,15.7,0,80.9,0.5,1006.9,1009.9,91.1,0,0
2019,6,6,18,30,228.5,3.8,1005.8,1008.7,60.7,26.87,41340,20.8,0,312.1,2.1,1006.1,1009,77.5,27.65,45300
2019,6,7,21,0,168,1.6,1009.2,1012.1,83.8,22.1,25860,19.7,0,250.3,0.9,1009.7,1012.6,90.6,22.1,25860
2019,6,8,19,30,0,0.1,1004.3,1007.2,96.4,7.47,0,19.4,7.5,45.7,3.4,1003.6,1006.5,97.5,7.48,0
2019,6,8,22,30,72.9,5.2,1002.9,1005.8,94.9,7.48,0,18.3,11.8,66.7,4.7,1000.7,1003.6,96.4,7.48,0
2019,6,9,5,0,7,3.4,997.4,1000.3,97.5,0,0,17.3,17.9,41.2,3.5,996.7,999.6,97.5,0,0
2019,6,9,5,30,27.2,2.9,996.9,999.8,97.5,0,0,17.3,18.1,43.4,3.5,996.5,999.4,97.5,0.02,0
2019,6,9,16,30,16.8,5.2,1000,1002.9,76.2,5.97,180,24,25.3,12.3,3.5,1000.3,1003.2,59.6,7.81,1440
2019,6,10,8,0,84.1,1.5,1006.4,1009.3,79.6,0.9,4560,21.4,0,40.8,0.7,1006.6,1009.5,67.1,3.08,9960
2019,6,11,23,30,334.3,0.7,1002.9,1005.8,88.3,18.17,19920,18.4,0,319.2,0.9,1002.4,1005.3,85.5,0,0
2019,6,12,15,30,101.7,0.1,1003.8,1006.7,54.9,9.18,0,22.3,13.2,212.2,1.5,1003.3,1006.2,54.8,10.89,0
2019,6,13,1,0,331.6,0.9,1005.6,1008.6,88.7,0,0,17.1,0,39,0.9,1005.5,1008.5,95,0,0
2019,6,13,9,0,67.3,2,1006.8,1009.7,66,1.6,2700,20.8,0,278.3,0.7,1006.6,1009.5,59.4,4.87,8100
2019,6,15,5,0,71.5,0.6,1008.3,1011.3,97.4,0,0,14.3,0,231.6,0.3,1008.4,1011.4,97.4,0.02,0
2019,6,15,20,0,323.9,2.5,1005.9,1008.8,53.2,28.34,42780,19.8,0,43.7,2.1,1006.3,1009.2,61.3,28.37,42780
2019,6,15,23,0,38.4,1.6,1006.7,1009.6,63.1,28.37,42780,18.6,0,78.2,0.2,1006.5,1009.4,70.5,28.37,42780
2019,6,16,2,0,324.2,0.7,1005.8,1008.7,83.6,0,0,17.2,0,90.5,0.8,1005.3,1008.3,89.4,0,0
2019,6,16,6,30,0,0.1,1004.4,1007.4,89.1,0,0,18.5,0,336.5,0.9,1004.6,1007.5,74.2,0.18,0
2019,6,16,16,30,353.1,2.5,1001.7,1004.6,42.8,17.91,16560,25.2,0,352.3,2.8,1000.8,1003.7,41.2,19.76,19500
2019,6,18,1,30,103.7,2,999.9,1002.9,89.6,0,0,15.7,0,0,0,1000,1003,96.6,0,0
2019,6,18,18,0,313.2,4.1,1005,1007.9,56.4,20.33,31620,21.9,0,299.7,2.1,1005.6,1008.5,61.6,21.44,34860
2019,6,19,3,30,173.7,0.7,1008.7,1011.7,97.4,0,0,16.6,0,169,1.8,1008.7,1011.7,96.6,0,0
2019,6,19,4,0,167.4,1.1,1008.8,1011.8,97.4,0,0,16.6,0,196.6,0.5,1009.2,1012.2,97.4,0,0
2019,6,19,7,0,198.6,1.4,1009.4,1012.4,97.4,0.08,0,18.7,0,213.2,2.8,1009.9,1012.8,81.6,1.07,3240
2019,6,19,16,30,219.3,3.6,1009.5,1012.4,58,20.49,27660,23.5,0,237.9,3.1,1008.9,1011.8,52.5,23.56,33060
2019,6,19,18,0,237.9,3.1,1008.9,1011.8,52.5,23.56,33060,21.9,0,225.4,2.1,1009,1011.9,61.1,25.01,38460
2019,6,20,7,0,188.5,1.2,1008.4,1011.3,85.2,0.12,0,20.4,0,165.5,1.8,1008.9,1011.8,69.2,0.76,0
2019,6,21,13,30,30.1,1.6,1004.8,1007.7,63.4,7.29,3060,24.3,0,48.3,1.8,1004.3,1007.2,63.9,9.39,3900
2019,6,23,0,0,319.3,1.1,1005.2,1008.1,88,18.15,19080,20,0,333,0.6,1004.7,1007.6,90.6,0,0
2019,6,23,10,30,8.1,1.4,1003.7,1006.6,66.2,2.65,660,23.6,0,2,3.9,1003.9,1006.8,62.2,5.05,2040
2019,6,23,14,0,349.7,2.8,1002.9,1005.8,55.9,11.32,8040,25.5,0,341.5,2.3,1002.5,1005.4,58.9,14.95,11820
2019,6,24,1,0,4.1,0.8,1004,1006.9,97.4,0,0,18.5,0,13.6,1.2,1003.4,1006.3,97.4,0,0
2019,6,24,6,0,39.1,1.7,1003.6,1006.5,97.4,0,0,18.9,0,20.2,1.1,1003.8,1006.7,86.5,0.29,0
2019,6,24,18,0,314.8,4,1002.5,1005.4,55.1,18.57,25440,24.2,0,335.2,2.6,1002.7,1005.6,58.3,19.9,30840
2019,6,25,6,0,0,0,1004.9,1007.9,97.4,0,0,18.8,0,187.1,0.6,1005.3,1008.2,87.9,0.4,2760
2019,6,25,9,0,47.9,1.3,1005.8,1008.7,61.9,2.17,8160,25.3,0,91.7,1.8,1006,1008.9,46.5,5.54,13560
2019,6,25,13,30,103.5,1.2,1005.4,1008.2,33.8,15.39,24360,28.9,0,86.4,1.9,1004.9,1007.7,32.1,20.62,29760
2019,6,26,8,0,181.5,1,1009.1,1012,72.9,0.75,4560,22.8,0,230.4,1.8,1009.6,1012.5,54.8,3,9960
2019,6,26,9,0,0,0,1009.7,1012.6,61.4,2.07,8160,24.4,0,248.2,2.4,1009.7,1012.6,52.6,5.36,13560
2019,6,26,9,30,230.4,1.8,1009.6,1012.5,54.8,3,9960,25.5,0,182.2,2.7,1009.9,1012.8,48,6.77,15360
2019,6,26,13,30,208.3,3.3,1009.6,1012.5,51.2,15.03,24360,27.2,0,210.3,4.7,1009.5,1012.4,47,20.18,29760
2019,6,26,19,30,239.8,2.2,1009.7,1012.6,49.7,29.33,45960,22.4,0,207.4,1.4,1010.5,1013.4,62,29.58,49620
2019,6,27,6,30,0,0,1013,1016,97.4,0.02,0,19.8,0,307.5,1.1,1013.2,1016.1,91.9,0.78,4380
2019,6,29,8,30,351.7,1.1,998.8,1001.7,94.6,0.46,0,23.9,0,340.6,2.5,998.4,1001.3,85.4,2.06,240
2019,6,29,13,30,39.1,0.9,997.3,1000.1,72.2,6.26,1680,25.2,0,250.2,1.9,997.1,1000,78.6,7.44,1680
2019,7,1,7,30,0,0,997.6,1000.5,97.4,0.1,0,20.3,2.6,78.5,0.9,998.2,1001.1,95.8,0.38,0
2019,7,1,14,30,158.5,1.7,994.1,997,89.9,5.96,300,23.7,3.5,115.4,1.8,992.9,995.7,86.7,7.57,300
2019,7,1,18,30,86.6,1.3,991.5,994.3,85.8,8.95,300,23.4,3.5,65.1,1.5,992.2,995,87.6,9.52,720
2019,7,2,3,30,0,0,995.4,998.3,88.3,0,0,18.5,0,0,0,995.7,998.6,97.4,0,0
2019,7,3,20,30,212.2,2,1003.6,1006.5,63.3,18.79,28920,20.1,0,178.1,1,1004.5,1007.4,80.1,18.79,28920
2019,7,7,1,30,155.9,0.3,1003.3,1006.2,95.6,0,0,19.5,0,0,0,1002.7,1005.6,97.4,0,0
2019,7,7,7,0,41,0.9,1002.1,1005,97.4,0.07,0,19.9,0,27,1.2,1001.9,1004.8,97.4,0.66,0
2019,7,7,20,0,320.1,1.8,999.2,1002,46.7,27.49,40620,24,0,64.3,0.9,999.7,1002.6,44.4,27.54,41520
2019,7,8,17,0,119.6,6.2,999.6,1002.4,25.1,25.6,36660,33.1,0,92.9,3.1,999.4,1002.2,30,28.12,42060
2019,7,9,13,0,93.2,3.8,1003.1,1005.9,44.4,10.95,18000,29.6,0,121.3,3.5,1003.2,1006,41.4,14.71,22020
2019,7,11,3,0,53.8,2.2,1003.7,1006.6,65.2,0,0,20.5,0,51,1.9,1003.6,1006.5,69.3,0,0
2019,7,11,16,30,127,2.4,1002,1004.8,39.1,21.54,32340,27.3,0,220.3,2.4,1001.8,1004.6,51.1,23.35,35220
2019,7,12,3,0,83.8,2.6,1003.3,1006.2,58.1,0,0,21.9,0,63.5,2.7,1003.2,1006.1,62.4,0,0
2019,7,15,13,30,191.1,1.7,999.5,1002.4,95.8,2.26,0,22.6,52.5,206,1.7,998.9,1001.8,92.2,3.73,0
2019,7,16,7,30,99.9,0.9,999,1001.9,97.2,0.26,0,22.7,0,129.1,0.6,999.6,1002.5,90.8,1.09,0
2019,7,17,14,30,193.7,3.6,1004.9,1007.8,92.2,3.44,960,25.7,4.9,217.4,3.8,1003.9,1006.8,76.7,7.52,5280
2019,7,17,21,0,184.4,1.3,1005,1007.9,86.4,12.25,12360,22.5,4.9,141.7,0.7,1006.2,1009.1,95.6,12.25,12360
2019,7,18,13,30,273,2.3,1008.1,1011,71.2,11.71,14940,27.2,2,259.2,2.1,1007.8,1010.7,66.3,16.29,19860
2019,7,19,0,0,0,0,1009.4,1012.3,97,22.91,32820,21,0,91.3,0.4,1009.1,1012,97.2,0,0
2019,7,19,1,0,0,0,1009.4,1012.3,97.2,0,0,20.7,0,35.6,0.4,1009,1011.9,97.2,0,0
2019,7,19,8,30,42.9,1,1009,1011.9,88.8,0.97,0,25.3,0,192.4,1.3,1009.1,1012,77.6,3.09,4380
2019,7,20,6,30,159.6,1,1007.9,1010.8,97.2,0,0,23,8.5,0,0,1007.5,1010.4,97.2,0.46,1380
2019,7,20,19,0,221.3,3.3,1004.6,1007.5,72.8,22.28,36000,24.7,8.5,221.1,1.6,1005,1007.9,81.9,22.67,37800
2019,7,21,17,30,283.5,0.4,1002.4,1005.2,86.1,16.83,26400,29,0.3,134.4,1.3,1002.3,1005.1,74.4,17.69,26640
2019,7,22,4,30,66.9,4.4,999,1001.9,76,0,0,26.3,0,61.2,6.2,998.1,1000.9,73.1,0,0
2019,7,22,16,0,52.3,3.5,993.7,996.5,68.3,8.14,1020,28,0.4,70.7,3.6,993.8,996.6,73.6,8.83,1020
2019,7,23,14,0,238.7,3.7,1000.2,1003.1,89.6,3.49,0,27.6,5.7,259,3.7,1000.5,1003.3,79.7,6.19,360
2019,7,23,21,0,173.3,2.5,1003.1,1006,97.2,11.61,6360,23.6,5.7,164.2,2.7,1003.5,1006.4,97.2,11.61,6360
2019,7,24,4,0,170.3,2.3,1003.9,1006.8,97.2,0,0,23,0,176.8,2.6,1004.1,1007,97.2,0,0
2019,7,24,5,0,182.3,3.8,1003.9,1006.8,97.2,0,0,22.9,0,195.1,2.8,1004.1,1007,97.2,0,0
2019,7,25,3,0,172.4,2.5,1004.2,1007.1,97.2,0,0,23.7,0,198.7,1.1,1003.8,1006.7,97.2,0,0
2019,7,25,11,0,186.4,3,1003.8,1006.6,77.7,3.95,4860,28.7,0,203.3,3.6,1003.3,1006.1,74.8,8.12,10260
2019,7,25,15,30,174.5,5,1001.4,1004.2,67.4,16.87,20400,29.6,0,190.8,4.5,1000.4,1003.2,69.3,20.53,25800
2019,7,25,17,0,190.8,4.5,1000.4,1003.2,69.3,20.53,25800,27.5,0,179.4,3,1000.2,1003,78.3,22.37,30060
2019,7,25,17,30,205.8,5.4,1000.2,1003,68.5,21.5,27600,27.3,0,172.4,2,1000.5,1003.3,82.6,22.53,30060
2019,7,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,28,0,0,180.1,2.3,1002.3,1005.2,97.3,NaN,NaN,24.7,0.2,218.4,2.8,1001.8,1004.7,97.3,0,0
2019,7,28,1,30,218.4,2.8,1001.8,1004.7,97.3,0,0,24.7,0.2,176.8,4.6,1001,1003.8,97.3,0,0
2019,7,28,3,30,178.2,3.6,1000.9,1003.7,97.3,0,0,24.8,0.2,199,4.4,1000.7,1003.5,97.3,0,0
